Rk,Player,Team,Conf,G,Rush,Rec,PRTD,KRTD,FRTD,IntTD,OthTD,TD,XPM,XPA,FGM,FGA,2PM,Sfty,Pts,Pts/G,Awards,-9999
789,Evan Hull*,Northwestern,Big Ten,9,2,0,0,0,0,0,0,2,0,0,0,0,0,0,12,1.3,,evan-hull-2
790,Garrett Groshek*,Wisconsin,Big Ten,6,2,0,0,0,0,0,0,2,0,0,0,0,0,0,12,2.0,,garrett-groshek-1
791,Gerald Green*,Georgia Southern,Sun Belt,8,2,0,0,0,0,0,0,2,0,0,0,0,0,0,12,1.5,,gerald-green-5
792,Giles Amos,Arkansas State,Sun Belt,11,0,2,0,0,0,0,0,2,0,0,0,0,0,0,12,1.1,,giles-amos-1
793,Graham Mertz*,Wisconsin,Big Ten,7,2,0,0,0,0,0,0,2,0,0,0,0,0,0,12,1.7,,graham-mertz-1
794,Grant Wells*,Marshall,CUSA,10,2,0,0,0,0,0,0,2,0,0,0,0,0,0,12,1.2,,grant-wells-1
795,Greg Garner*,Louisiana Tech,CUSA,9,2,0,0,0,0,0,0,2,0,0,0,0,0,0,12,1.3,,greg-garner-1
796,Greg Latushko*,Coastal Carolina,Sun Belt,12,0,2,0,0,0,0,0,2,0,0,0,0,0,0,12,1.0,,greg-latushko-1
797,Guy Fava,Rutgers,Big Ten,6,0,0,0,0,0,0,0,0,6,6,2,2,0,0,12,2.0,,guy-fava-1
798,Hank Bachmeier,Boise State,MWC,5,2,0,0,0,0,0,0,2,0,0,0,0,0,0,12,2.4,,hank-bachmeier-1
799,Harrison Waylee,Northern Illinois,MAC,6,1,1,0,0,0,0,0,2,0,0,0,0,0,0,12,2.0,,harrison-waylee-1
800,Hassan Hall,Louisville,ACC,8,2,0,0,0,0,0,0,2,0,0,0,0,0,0,12,1.5,,hassan-hall-1
801,Henry Parrish Jr.*,Ole Miss,SEC,10,2,0,0,0,0,0,0,2,0,0,0,0,0,0,12,1.2,,henry-parrish-jr-1
802,Isaiah Bowser*,Northwestern,Big Ten,7,1,1,0,0,0,0,0,2,0,0,0,0,0,0,12,1.7,,isaiah-bowser-1
803,Isaiah Hamilton*,San Jose State,MWC,8,0,2,0,0,0,0,0,2,0,0,0,0,0,0,12,1.5,,isaiah-hamilton-2
804,Isaiah Sanders,Stanford,Pac-12,2,2,0,0,0,0,0,0,2,0,0,0,0,0,0,12,6.0,,isaiah-sanders-1
805,Israel Abanikanda,Pitt,ACC,7,1,1,0,0,0,0,0,2,0,0,0,0,0,0,12,1.7,,israel-abanikanda-1
806,Jabari Moore*,Army,Ind,10,0,0,0,0,1,1,0,2,0,0,0,0,0,0,12,1.2,,jabari-moore-2
807,Jack Coldiron,Miami (OH),MAC,3,0,2,0,0,0,0,0,2,0,0,0,0,0,0,12,4.0,,jack-coldiron-1
808,Jack Luckhurst,Arizona State,Pac-12,2,0,0,0,0,0,0,0,0,9,9,1,1,0,0,12,6.0,,jack-luckhurst-1
809,Jaden Walley*,Mississippi State,SEC,11,0,2,0,0,0,0,0,2,0,0,0,0,0,0,12,1.1,,jaden-walley-1
810,Jaetavian Toles*,Tulane,American,12,0,1,0,0,1,0,0,2,0,0,0,0,0,0,12,1.0,,jaetavian-toles-1
811,Jah'Marae Sheread,Texas State,Sun Belt,11,0,2,0,0,0,0,0,2,0,0,0,0,0,0,12,1.1,,jahmarae-sheread-1
812,Jake Bailey,Rice,CUSA,5,0,2,0,0,0,0,0,2,0,0,0,0,0,0,12,2.4,,jake-bailey-2
813,Jake Moody,Michigan,Big Ten,6,0,0,0,0,0,0,0,0,9,9,1,4,0,0,12,2.0,,jake-moody-1
814,Ja'khi Douglas,Florida State,ACC,8,0,2,0,0,0,0,0,2,0,0,0,0,0,0,12,1.5,,jakhi-douglas-1
815,Jalen Berger*,Wisconsin,Big Ten,4,2,0,0,0,0,0,0,2,0,0,0,0,0,0,12,3.0,,jalen-berger-1
816,Jalen Holston,Virginia Tech,ACC,10,2,0,0,0,0,0,0,2,0,0,0,0,0,0,12,1.2,,jalen-holston-1
817,Jalen Mitchell,Louisville,ACC,7,2,0,0,0,0,0,0,2,0,0,0,0,0,0,12,1.7,,jalen-mitchell-1
818,Jalen Pitre,Baylor,Big 12,9,0,0,0,0,0,2,0,2,0,0,0,0,0,0,12,1.3,,jalen-pitre-1
819,Jalen Walker,Miami (OH),MAC,3,0,2,0,0,0,0,0,2,0,0,0,0,0,0,12,4.0,,jalen-walker-2
820,Jalin Hyatt,Tennessee,SEC,10,0,2,0,0,0,0,0,2,0,0,0,0,0,0,12,1.2,,jalin-hyatt-1
821,Jalon Calhoun,Duke,ACC,11,0,2,0,0,0,0,0,2,0,0,0,0,0,0,12,1.1,,jalon-calhoun-1
822,Ja'lynn Polk,Texas Tech,Big 12,10,0,2,0,0,0,0,0,2,0,0,0,0,0,0,12,1.2,,jalynn-polk-1
823,Jamari Thrash*,Georgia State,Sun Belt,9,0,2,0,0,0,0,0,2,0,0,0,0,0,0,12,1.3,,jamari-thrash-1
824,Jameson Williams*,Ohio State,Big Ten,8,0,2,0,0,0,0,0,2,0,0,0,0,0,0,12,1.5,,jameson-williams-1
825,Jamious Griffin,Georgia Tech,ACC,8,2,0,0,0,0,0,0,2,0,0,0,0,0,0,12,1.5,,jamious-griffin-1
826,Jaray Jenkins,LSU,SEC,10,0,2,0,0,0,0,0,2,0,0,0,0,0,0,12,1.2,,jaray-jenkins-1
827,Jaren Mangham*,Colorado,Pac-12,4,2,0,0,0,0,0,0,2,0,0,0,0,0,0,12,3.0,,jaren-mangham-1
828,Jarett Garner,Duke,ACC,10,0,2,0,0,0,0,0,2,0,0,0,0,0,0,12,1.2,,jarett-garner-1
829,Jarret Doege*,West Virginia,Big 12,10,2,0,0,0,0,0,0,2,0,0,0,0,0,0,12,1.2,,jarret-doege-1
830,Jase McClellan*,Alabama,SEC,11,2,0,0,0,0,0,0,2,0,0,0,0,0,0,12,1.1,,jase-mcclellan-1
831,Jason Taylor II*,Oklahoma State,Big 12,11,0,0,0,1,1,0,0,2,0,0,0,0,0,0,12,1.1,,jason-taylor-ii-1
832,Jawaun Johnson*,Louisiana Tech,CUSA,7,0,2,0,0,0,0,0,2,0,0,0,0,0,0,12,1.7,,jawaun-johnson-1
833,Jaxson Kincaide,Western Michigan,MAC,5,2,0,0,0,0,0,0,2,0,0,0,0,0,0,12,2.4,,jaxson-kincaide-1
834,Jayden De Laura,Washington State,Pac-12,4,2,0,0,0,0,0,0,2,0,0,0,0,0,0,12,3.0,,jayden-de-laura-1
835,Jaylan Knighton*,Miami (FL),ACC,9,1,1,0,0,0,0,0,2,0,0,0,0,0,0,12,1.3,,jaylan-knighton-1
836,Jaylon Redd*,Oregon,Pac-12,7,1,1,0,0,0,0,0,2,0,0,0,0,0,0,12,1.7,,jaylon-redd-1
837,Jehlani Galloway,Boston College,ACC,11,0,2,0,0,0,0,0,2,0,0,0,0,0,0,12,1.1,,jehlani-galloway-1
838,Jerjuan Newton,Toledo,MAC,6,0,2,0,0,0,0,0,2,0,0,0,0,0,0,12,2.0,,jerjuan-newton-1
839,Jermaine Braddock*,San Jose State,MWC,8,0,2,0,0,0,0,0,2,0,0,0,0,0,0,12,1.5,,jermaine-braddock-1
840,Jerome Jackson*,Liberty,Ind,11,0,2,0,0,0,0,0,2,0,0,0,0,0,0,12,1.1,,jerome-jackson-2
841,Jesse Brown*,Northwestern,Big Ten,6,2,0,0,0,0,0,0,2,0,0,0,0,0,0,12,2.0,,jesse-brown-3
842,John Chenal*,Wisconsin,Big Ten,7,2,0,0,0,0,0,0,2,0,0,0,0,0,0,12,1.7,,john-chenal-1
843,John Lovett,Baylor,Big 12,5,1,1,0,0,0,0,0,2,0,0,0,0,0,0,12,2.4,,john-lovett-1
844,John Raine*,Northwestern,Big Ten,8,0,2,0,0,0,0,0,2,0,0,0,0,0,0,12,1.5,,john-raine-1
845,Johnny Johnson III*,Oregon,Pac-12,7,0,2,0,0,0,0,0,2,0,0,0,0,0,0,12,1.7,,johnny-johnson-iii-1
846,Jordan Kress,New Mexico,MWC,4,0,2,0,0,0,0,0,2,0,0,0,0,0,0,12,3.0,,jordan-kress-1
847,Jordan Kress,New Mexico,MWC,4,0,2,0,0,0,0,0,2,0,0,0,0,0,0,12,3.0,,jordan-kress-2
848,Jordan Mason,Georgia Tech,ACC,6,2,0,0,0,0,0,0,2,0,0,0,0,0,0,12,2.0,,jordan-mason-1
849,Jordan Mims,Fresno State,MWC,6,1,1,0,0,0,0,0,2,0,0,0,0,0,0,12,2.0,,jordan-mims-1
850,Jordan Myers,Rice,CUSA,5,1,1,0,0,0,0,0,2,0,0,0,0,0,0,12,2.4,,jordan-myers-1
851,Jordan Waters,Duke,ACC,11,2,0,0,0,0,0,0,2,0,0,0,0,0,0,12,1.1,,jordan-waters-1
852,Joseph Scates*,Iowa State,Big 12,10,0,2,0,0,0,0,0,2,0,0,0,0,0,0,12,1.2,,joseph-scates-1
853,Josh Kelly,Fresno State,MWC,6,1,1,0,0,0,0,0,2,0,0,0,0,0,0,12,2.0,,josh-kelly-2
854,Jovani Haskins,Rutgers,Big Ten,9,0,2,0,0,0,0,0,2,0,0,0,0,0,0,12,1.3,,jovani-haskins-1
855,Justin Henderson*,Louisiana Tech,CUSA,7,2,0,0,0,0,0,0,2,0,0,0,0,0,0,12,1.7,,justin-henderson-2
856,Justin Lockhart*,Nevada,MWC,9,0,2,0,0,0,0,0,2,0,0,0,0,0,0,12,1.3,,justin-lockhart-1
857,Justin McGriff,Utah State,MWC,6,0,2,0,0,0,0,0,2,0,0,0,0,0,0,12,2.0,,justin-mcgriff-1
858,Kadyn Roach,Louisiana-Monroe,Sun Belt,10,1,1,0,0,0,0,0,2,0,0,0,0,0,0,12,1.2,,kadyn-roach-1
859,Kairee Robinson*,San Jose State,MWC,8,2,0,0,0,0,0,0,2,0,0,0,0,0,0,12,1.5,,kairee-robinson-1
860,Kavika Fonua*,BYU,Ind,11,0,2,0,0,0,0,0,2,0,0,0,0,0,0,12,1.1,,kavika-fonua-1
861,Kay'ron Adams,Rutgers,Big Ten,9,1,1,0,0,0,0,0,2,0,0,0,0,0,0,12,1.3,,kayron-adams-1
862,Keegan Jones,UCLA,Pac-12,5,1,1,0,0,0,0,0,2,0,0,0,0,0,0,12,2.4,,keegan-jones-1
863,Kekoa Crawford,California,Pac-12,4,0,2,0,0,0,0,0,2,0,0,0,0,0,0,12,3.0,,kekoa-crawford-1
864,Kelley Joiner Jr.,South Florida,American,9,1,1,0,0,0,0,0,2,0,0,0,0,0,0,12,1.3,,kelley-joiner-jr-1
865,Kendre Miller,Texas Christian,Big 12,9,2,0,0,0,0,0,0,2,0,0,0,0,0,0,12,1.3,,kendre-miller-1
866,Keon Zipperer*,Florida,SEC,12,0,2,0,0,0,0,0,2,0,0,0,0,0,0,12,1.0,,keon-zipperer-1
867,Keyon Brooks,Vanderbilt,SEC,6,2,0,0,0,0,0,0,2,0,0,0,0,0,0,12,2.0,,keyon-brooks-1
868,Keyshawn Helton,Florida State,ACC,9,0,2,0,0,0,0,0,2,0,0,0,0,0,0,12,1.3,,keyshawn-helton-1
869,Khafre Brown*,North Carolina,ACC,12,0,2,0,0,0,0,0,2,0,0,0,0,0,0,12,1.0,,khafre-brown-1
870,K.J. Jefferson,Arkansas,SEC,5,2,0,0,0,0,0,0,2,0,0,0,0,0,0,12,2.4,,kj-jefferson-1
871,Knowledge McDaniel*,Marshall,CUSA,9,2,0,0,0,0,0,0,2,0,0,0,0,0,0,12,1.3,,knowledge-mcdaniel-1
872,Kobe Smith,San Diego State,MWC,7,0,2,0,0,0,0,0,2,0,0,0,0,0,0,12,1.7,,kobe-smith-2
873,Kylan Watkins*,Memphis,American,11,1,1,0,0,0,0,0,2,0,0,0,0,0,0,12,1.1,,kylan-watkins-1
874,Kyle Maxwell*,Louisiana Tech,CUSA,10,0,2,0,0,0,0,0,2,0,0,0,0,0,0,12,1.2,,kyle-maxwell-2
875,Kyle Patterson,Air Force,MWC,5,0,2,0,0,0,0,0,2,0,0,0,0,0,0,12,2.4,,kyle-patterson-1
876,Kyle Philips,UCLA,Pac-12,7,0,2,0,0,0,0,0,2,0,0,0,0,0,0,12,1.7,,kyle-philips-4
877,Kyle Williams,Nevada-Las Vegas,MWC,6,0,2,0,0,0,0,0,2,0,0,0,0,0,0,12,2.0,,kyle-williams-11
878,Lawrance Toafili,Florida State,ACC,8,2,0,0,0,0,0,0,2,0,0,0,0,0,0,12,1.5,,lawrance-toafili-1
879,LD Brown*,Oklahoma State,Big 12,9,2,0,0,0,0,0,0,2,0,0,0,0,0,0,12,1.3,,ld-brown-2
880,Leonard Parker,South Florida,American,6,2,0,0,0,0,0,0,2,0,0,0,0,0,0,12,2.0,,leonard-parker-2
881,Loronzo Thompson*,North Texas,CUSA,10,0,2,0,0,0,0,0,2,0,0,0,0,0,0,12,1.2,,loronzo-thompson-1
882,Lucious Stanley,UAB,CUSA,8,2,0,0,0,0,0,0,2,0,0,0,0,0,0,12,1.5,,lucious-stanley-1
883,Luke Benson,Syracuse,ACC,11,0,2,0,0,0,0,0,2,0,0,0,0,0,0,12,1.1,,luke-benson-1
884,Luke Grimm,Kansas,Big 12,6,0,2,0,0,0,0,0,2,0,0,0,0,0,0,12,2.0,,luke-grimm-1
885,Lyn-J Dixon*,Clemson,ACC,10,2,0,0,0,0,0,0,2,0,0,0,0,0,0,12,1.2,,lyn-j-dixon-1
886,Malcolm Davidson*,Florida Atlantic,CUSA,6,2,0,0,0,0,0,0,2,0,0,0,0,0,0,12,2.0,,malcolm-davidson-1
887,Malcolm Epps*,Texas,Big 12,8,0,2,0,0,0,0,0,2,0,0,0,0,0,0,12,1.5,,malcolm-epps-1
888,Marcus Carroll*,Georgia State,Sun Belt,8,2,0,0,0,0,0,0,2,0,0,0,0,0,0,12,1.5,,marcus-carroll-1
889,Mark Pope*,Miami (FL),ACC,11,0,2,0,0,0,0,0,2,0,0,0,0,0,0,12,1.1,,mark-pope-1
890,Max Gilliam,Nevada-Las Vegas,MWC,6,2,0,0,0,0,0,0,2,0,0,0,0,0,0,12,2.0,,max-gilliam-1
891,Micah Kelly,Toledo,MAC,6,2,0,0,0,0,0,0,2,0,0,0,0,0,0,12,2.0,,micah-kelly-1
892,Michael Mathison,Akron,MAC,4,0,2,0,0,0,0,0,2,0,0,0,0,0,0,12,3.0,,michael-mathison-1
893,Michael Mayer*,Notre Dame,ACC,12,0,2,0,0,0,0,0,2,0,0,0,0,0,0,12,1.0,,michael-mayer-1
894,Mike Sainristil,Michigan,Big Ten,6,0,2,0,0,0,0,0,2,0,0,0,0,0,0,12,2.0,,mike-sainristil-1
895,Mikey Henderson*,Oklahoma,Big 12,9,1,1,0,0,0,0,0,2,0,0,0,0,0,0,12,1.3,,mikey-henderson-2
896,Miles Davis*,BYU,Ind,4,2,0,0,0,0,0,0,2,0,0,0,0,0,0,12,3.0,,miles-davis-1
897,Milton Wright,Purdue,Big Ten,6,0,2,0,0,0,0,0,2,0,0,0,0,0,0,12,2.0,,milton-wright-1
898,Mulbah Car*,Houston,American,7,2,0,0,0,0,0,0,2,0,0,0,0,0,0,12,1.7,,mulbah-car-1
899,Mychal Cooper,Navy,American,8,0,2,0,0,0,0,0,2,0,0,0,0,0,0,12,1.5,,mychal-cooper-1
900,Naricuss Driver,Southern Mississippi,CUSA,4,1,1,0,0,0,0,0,2,0,0,0,0,0,0,12,3.0,,naricuss-driver-1
901,Nate Jefferson,Florida International,CUSA,5,1,1,0,0,0,0,0,2,0,0,0,0,0,0,12,2.4,,nate-jefferson-1
902,Nay'quan Wright*,Florida,SEC,11,2,0,0,0,0,0,0,2,0,0,0,0,0,0,12,1.1,,nayquan-wright-1
903,Nick Patti,Pitt,ACC,2,2,0,0,0,0,0,0,2,0,0,0,0,0,0,12,6.0,,nick-patti-3
904,Nick Tronti*,Florida Atlantic,CUSA,9,2,0,0,0,0,0,0,2,0,0,0,0,0,0,12,1.3,,nick-tronti-1
905,Nikko Remigio,California,Pac-12,4,0,2,0,0,0,0,0,2,0,0,0,0,0,0,12,3.0,,nikko-remigio-1
906,Niko Hea,Missouri,SEC,10,0,2,0,0,0,0,0,2,0,0,0,0,0,0,12,1.2,,niko-hea-1
907,Noah Frith*,Liberty,Ind,6,0,2,0,0,0,0,0,2,0,0,0,0,0,0,12,2.0,,noah-frith-1
908,Noah Gray,Duke,ACC,10,0,2,0,0,0,0,0,2,0,0,0,0,0,0,12,1.2,,noah-gray-1
909,Omarion Dollison,South Florida,American,9,0,1,1,0,0,0,0,2,0,0,0,0,0,0,12,1.3,,omarion-dollison-1
910,Ontaria Wilson,Florida State,ACC,9,0,2,0,0,0,0,0,2,0,0,0,0,0,0,12,1.3,,ontaria-wilson-1
911,Patrick O'Brien,Colorado State,MWC,4,2,0,0,0,0,0,0,2,0,0,0,0,0,0,12,3.0,,patrick-obrien-1
912,Quian Williams,Eastern Michigan,MAC,6,0,2,0,0,0,0,0,2,0,0,0,0,0,0,12,2.0,,quian-williams-1
913,Rakim Jarrett,Maryland,Big Ten,4,0,2,0,0,0,0,0,2,0,0,0,0,0,0,12,3.0,,rakim-jarrett-1
914,Randle Jones,Temple,American,5,0,2,0,0,0,0,0,2,0,0,0,0,0,0,12,2.4,,randle-jones-1
915,Rashod Bateman,Minnesota,Big Ten,5,0,2,0,0,0,0,0,2,0,0,0,0,0,0,12,2.4,,rashod-bateman-1
916,Renard Bell,Washington State,Pac-12,4,0,2,0,0,0,0,0,2,0,0,0,0,0,0,12,3.0,,renard-bell-1
917,Richard Newton,Washington,Pac-12,2,2,0,0,0,0,0,0,2,0,0,0,0,0,0,12,6.0,,richard-newton-1
918,Ricky Pearsall,Arizona State,Pac-12,4,1,1,0,0,0,0,0,2,0,0,0,0,0,0,12,3.0,,ricky-pearsall-1
919,Riley Lees*,Northwestern,Big Ten,9,0,2,0,0,0,0,0,2,0,0,0,0,0,0,12,1.3,,riley-lees-1
920,Rodrigues Clark*,Memphis,American,10,2,0,0,0,0,0,0,2,0,0,0,0,0,0,12,1.2,,rodrigues-clark-1
921,Ronnie Blackmon,Toledo,MAC,6,0,2,0,0,0,0,0,2,0,0,0,0,0,0,12,2.0,,ronnie-blackmon-1
922,Ryan Luehrman,Ohio,MAC,3,0,2,0,0,0,0,0,2,0,0,0,0,0,0,12,4.0,,ryan-luehrman-1
923,Sam Hartman*,Wake Forest,ACC,9,2,0,0,0,0,0,0,2,0,0,0,0,0,0,12,1.3,,sam-hartman-1
924,Sam James*,West Virginia,Big 12,9,0,2,0,0,0,0,0,2,0,0,0,0,0,0,12,1.3,,sam-james-1
925,Savon Scarver,Utah State,MWC,4,0,1,0,1,0,0,0,2,0,0,0,0,0,0,12,3.0,,savon-scarver-1
926,Scooter Harrington,Stanford,Pac-12,6,0,2,0,0,0,0,0,2,0,0,0,0,0,0,12,2.0,,scooter-harrington-1
927,Sean Tyler,Western Michigan,MAC,4,2,0,0,0,0,0,0,2,0,0,0,0,0,0,12,3.0,,sean-tyler-1
928,Seth Green,Minnesota,Big Ten,7,2,0,0,0,0,0,0,2,0,0,0,0,0,0,12,1.7,,seth-green-1
929,Shaadie Clayton-Johnson*,Colorado,Pac-12,3,2,0,0,0,0,0,0,2,0,0,0,0,0,0,12,4.0,,shaadie-clayton-1
930,Shakif Seymour,Toledo,MAC,2,2,0,0,0,0,0,0,2,0,0,0,0,0,0,12,6.0,,shakif-seymour-1
931,Shane Buechele,SMU,American,10,2,0,0,0,0,0,0,2,0,0,0,0,0,0,12,1.2,,shane-buechele-1
932,Shaun Peterson Jr.,Florida International,CUSA,3,2,0,0,0,0,0,0,2,0,0,0,0,0,0,12,4.0,,shaun-peterson-jr-1
933,Shaun Peterson Jr.,Florida International,CUSA,3,2,0,0,0,0,0,0,2,0,0,0,0,0,0,12,4.0,,shaun-peterson-jr-2
934,Spencer Sanders*,Oklahoma State,Big 12,9,2,0,0,0,0,0,0,2,0,0,0,0,0,0,12,1.3,,spencer-sanders-1
935,Stephen Carr,USC,Pac-12,6,2,0,0,0,0,0,0,2,0,0,0,0,0,0,12,2.0,,stephen-carr-2
936,Steve Jenkins,Nevada-Las Vegas,MWC,3,0,2,0,0,0,0,0,2,0,0,0,0,0,0,12,4.0,,steve-jenkins-3
937,TaMerik Williams,SMU,American,10,2,0,0,0,0,0,0,2,0,0,0,0,0,0,12,1.2,,tamerik-williams-1
938,Taulia Tagovailoa,Maryland,Big Ten,4,2,0,0,0,0,0,0,2,0,0,0,0,0,0,12,3.0,,taulia-tagovailoa-1
939,Taye Barber,Texas Christian,Big 12,10,0,2,0,0,0,0,0,2,0,0,0,0,0,0,12,1.2,,taye-barber-1
940,Taysir Mack,Pitt,ACC,8,0,2,0,0,0,0,0,2,0,0,0,0,0,0,12,1.5,,taysir-mack-1
941,Thomas Odukoya,Eastern Michigan,MAC,6,0,2,0,0,0,0,0,2,0,0,0,0,0,0,12,2.0,,thomas-odukoya-1
942,T.J. Chase*,Florida Atlantic,CUSA,9,0,2,0,0,0,0,0,2,0,0,0,0,0,0,12,1.3,,tj-chase-1
943,T.J. Graham,Texas State,Sun Belt,12,0,2,0,0,0,0,0,2,0,0,0,0,0,0,12,1.0,,tj-graham-2
944,T.J. Vasher,Texas Tech,Big 12,7,0,2,0,0,0,0,0,2,0,0,0,0,0,0,12,1.7,,tj-vasher-1
945,Todd Sibley Jr.,Pitt,ACC,6,1,0,1,0,0,0,0,2,0,0,0,0,0,0,12,2.0,,todd-sibley-jr-1
946,Tre Nixon*,UCF,American,4,0,2,0,0,0,0,0,2,0,0,0,0,0,0,12,3.0,,tre-nixon-1
947,Trea Shropshire,UAB,CUSA,9,0,2,0,0,0,0,0,2,0,0,0,0,0,0,12,1.3,,trea-shropshire-1
948,Ty Brock,Central Michigan,MAC,5,2,0,0,0,0,0,0,2,0,0,0,0,0,0,12,2.4,,ty-brock-1
949,Tye Evans*,Ball State,MAC,8,2,0,0,0,0,0,0,2,0,0,0,0,0,0,12,1.5,,tye-evans-1
950,Tyjae Spears*,Tulane,American,3,2,0,0,0,0,0,0,2,0,0,0,0,0,0,12,4.0,,tyjae-spears-1
951,Tyleek Collins,Nevada-Las Vegas,MWC,5,0,2,0,0,0,0,0,2,0,0,0,0,0,0,12,2.4,,tyleek-collins-1
952,Tyler Page,SMU,American,9,0,2,0,0,0,0,0,2,0,0,0,0,0,0,12,1.3,,tyler-page-1
953,Tyler Page,SMU,American,9,0,2,0,0,0,0,0,2,0,0,0,0,0,0,12,1.3,,tyler-page-2
954,Tyrell Robinson*,Army,Ind,12,0,2,0,0,0,0,0,2,0,0,0,0,0,0,12,1.0,,tyrell-robinson-2
955,Velton Gardner,Kansas,Big 12,6,2,0,0,0,0,0,0,2,0,0,0,0,0,0,12,2.0,,velton-gardner-1
956,Victor Tucker,Charlotte,CUSA,6,0,2,0,0,0,0,0,2,0,0,0,0,0,0,12,2.0,,victor-tucker-1
957,Wan'Dale Robinson,Nebraska,Big Ten,8,1,1,0,0,0,0,0,2,0,0,0,0,0,0,12,1.5,,wandale-robinson-1
958,Wayne Toussant*,Louisiana Tech,CUSA,10,0,2,0,0,0,0,0,2,0,0,0,0,0,0,12,1.2,,wayne-toussant-1
959,Will Jones*,Ball State,MAC,6,2,0,0,0,0,0,0,2,0,0,0,0,0,0,12,2.0,,will-jones-3
960,Willie Johnson*,Marshall,CUSA,8,0,2,0,0,0,0,0,2,0,0,0,0,0,0,12,1.5,,willie-johnson-5
961,Winston Wright*,West Virginia,Big 12,10,0,2,0,0,0,0,0,2,0,0,0,0,0,0,12,1.2,,winston-wright-1
962,Yusuf Ali,Middle Tennessee State,CUSA,7,0,2,0,0,0,0,0,2,0,0,0,0,0,0,12,1.7,,yusuf-ali-1
963,Zac Thomas*,Appalachian State,Sun Belt,12,2,0,0,0,0,0,0,2,0,0,0,0,0,0,12,1.0,,zac-thomas-2
964,Zach Kahn,Miami (OH),MAC,3,2,0,0,0,0,0,0,2,0,0,0,0,0,0,12,4.0,,zach-kahn-1
965,Zech McPhearson,Texas Tech,Big 12,10,0,0,0,0,2,0,1,3,0,0,0,0,0,0,12,1.2,,zech-mcphearson-1
966,Zion Bowens*,Hawaii,MWC,7,0,2,0,0,0,0,0,2,0,0,0,0,0,0,12,1.7,,zion-bowens-1
967,Anders Gelecinskyj,Minnesota,Big Ten,2,0,0,0,0,0,0,0,0,5,5,2,3,0,0,11,5.5,,anders-gelecinskyj-1
968,Gavin Peddie,Western Michigan,MAC,2,0,0,0,0,0,0,0,0,8,8,1,2,0,0,11,5.5,,gavin-peddie-1
969,Tyler Sumpter*,West Virginia,Big 12,9,0,0,0,0,0,0,0,0,1,1,3,4,0,0,10,1.1,,tyler-sumpter-1
970,Tyler Sumpter*,West Virginia,Big 12,9,0,0,0,0,0,0,0,0,1,1,3,4,0,0,10,1.1,,tyler-sumpter-2
971,Zach Williams*,North Texas,CUSA,6,0,0,0,0,0,0,0,0,6,7,1,1,0,0,9,1.5,,zach-williams-4
972,Antwan Davis*,Ball State,MAC,8,0,1,0,0,0,0,0,1,0,0,0,0,1,0,8,1.0,,antwan-davis-2
973,Caleb Griffin,Illinois,Big Ten,4,0,0,0,0,0,0,0,0,5,5,1,1,0,0,8,2.0,,caleb-griffin-1
974,Chabastin Taylor,Kansas State,Big 12,10,0,1,0,0,0,0,0,1,0,0,0,0,1,0,8,0.8,,chabastin-taylor-1
975,Chance Poore*,Kentucky,SEC,10,0,0,0,0,0,0,0,0,5,5,1,1,0,0,8,0.8,,chance-poore-1
976,Chase Brice,Duke,ACC,11,1,0,0,0,0,0,0,1,0,0,0,0,1,0,8,0.7,,chase-brice-1
977,Daniel Crawford,Northern Illinois,MAC,6,0,1,0,0,0,0,0,1,0,0,0,0,1,0,8,1.3,,daniel-crawford-1
978,Danny Longman,Boston College,ACC,11,0,0,0,0,0,0,0,0,2,3,2,2,0,0,8,0.7,,danny-longman-1
979,Drayton Law,Central Michigan,MAC,6,0,1,0,0,0,0,0,1,0,0,0,0,1,0,8,1.3,,drayton-law-1
980,Giles Jackson,Michigan,Big Ten,5,0,0,0,1,0,0,0,1,0,0,0,0,1,0,8,1.6,,giles-jackson-1
981,Jared Smart*,Hawaii,MWC,9,0,1,0,0,0,0,0,1,0,0,0,0,1,0,8,0.9,,jared-smart-1
982,Jevin Frett,Louisiana-Monroe,Sun Belt,9,0,1,0,0,0,0,0,1,0,0,0,0,1,0,8,0.9,,jevin-frett-1
983,Jordan McCloud,South Florida,American,8,1,0,0,0,0,0,0,1,0,0,0,0,1,0,8,1.0,,jordan-mccloud-1
984,Kaleb Smith,Virginia Tech,ACC,8,0,1,0,0,0,0,0,1,0,0,0,0,1,0,8,1.0,,kaleb-smith-2
985,Kaylan Wiggins,Florida International,CUSA,3,1,0,0,0,0,0,0,1,0,0,0,0,1,0,8,2.7,,kaylan-wiggins-1
986,Keke Chism,Missouri,SEC,9,0,1,0,0,0,0,0,1,0,0,0,0,1,0,8,0.9,,keke-chism-1
987,Kyle Ramsey*,Houston,American,2,0,0,0,0,0,0,0,0,8,8,0,1,0,0,8,4.0,,kyle-ramsey-1
988,Mac Dalena,Fresno State,MWC,6,0,1,0,0,0,0,0,1,2,4,0,0,0,0,8,1.3,,mac-dalena-1
989,Nick Muse,South Carolina,SEC,10,0,1,0,0,0,0,0,1,0,0,0,0,1,0,8,0.8,,nick-muse-1
990,Noah Vedral,Rutgers,Big Ten,7,1,0,0,0,0,0,0,1,0,0,0,0,1,0,8,1.1,,noah-vedral-1
991,Sam Olson*,San Jose State,MWC,6,0,1,0,0,0,0,0,1,0,0,0,0,1,0,8,1.3,,sam-olson-1
