Rk,Player,Team,Conf,G,Rush,Rec,PRTD,KRTD,FRTD,IntTD,OthTD,TD,XPM,XPA,FGM,FGA,2PM,Sfty,Pts,Pts/G,Awards,-9999
499,La'darius Jefferson,Western Michigan,MAC,7,5,0,0,0,0,0,0,5,0,0,0,0,1,0,32,4.6,,ladarius-jefferson-1
500,Ahmonte Watkins*,New Mexico State,Ind,12,4,1,0,0,0,0,0,5,0,0,0,0,0,0,30,2.5,,ahmonte-watkins-1
501,Andrew Henry,Louisiana-Monroe,Sun Belt,12,4,1,0,0,0,0,0,5,0,0,0,0,0,0,30,2.5,,andrew-henry-2
502,Anthony Gould*,Oregon State,Pac-12,10,0,3,2,0,0,0,0,5,0,0,0,0,0,0,30,3.0,,anthony-gould-1
503,Armoni Goodwin*,LSU,SEC,7,5,0,0,0,0,0,0,5,0,0,0,0,0,0,30,4.3,,armoni-goodwin-1
504,Atticus Sappington*,Oregon State,Pac-12,10,0,0,0,0,0,0,0,0,15,16,5,7,0,0,30,3.0,,atticus-sappington-1
505,Austin Williams*,Mississippi State,SEC,13,0,5,0,0,0,0,0,5,0,0,0,0,0,0,30,2.3,,austin-williams-3
506,Barion Brown*,Kentucky,SEC,13,0,4,0,1,0,0,0,5,0,0,0,0,0,0,30,2.3,,barion-brown-1
507,Ben Gulbranson*,Oregon State,Pac-12,10,5,0,0,0,0,0,0,5,0,0,0,0,0,0,30,3.0,,ben-gulbranson-1
508,Braylon Braxton,Tulsa,American,9,5,0,0,0,0,0,0,5,0,0,0,0,0,0,30,3.3,,braylon-braxton-1
509,Brenton Strange*,Penn State,Big Ten,13,0,5,0,0,0,0,0,5,0,0,0,0,0,0,30,2.3,,brenton-strange-1
510,Brian Cobbs*,Utah State,MWC,13,0,5,0,0,0,0,0,5,0,0,0,0,0,0,30,2.3,,brian-cobbs-2
511,Brian Thomas Jr.*,LSU,SEC,13,0,5,0,0,0,0,0,5,0,0,0,0,0,0,30,2.3,,brian-thomas-jr-1
512,Bryson Green*,Oklahoma State,Big 12,11,0,5,0,0,0,0,0,5,0,0,0,0,0,0,30,2.7,,bryson-green-1
513,Bryson Nesbit*,North Carolina,ACC,14,0,4,0,1,0,0,0,5,0,0,0,0,0,0,30,2.1,,bryson-nesbit-1
514,Cade Stover*,Ohio State,Big Ten,13,0,5,0,0,0,0,0,5,0,0,0,0,0,0,30,2.3,,cade-stover-1
515,Cam Wiley,Akron,MAC,10,5,0,0,0,0,0,0,5,0,0,0,0,0,0,30,3.0,,cam-wiley-1
516,Cameron Ward*,Washington State,Pac-12,13,5,0,0,0,0,0,0,5,0,0,0,0,0,0,30,2.3,,cameron-ward-1
517,Camerun Peoples,Appalachian State,Sun Belt,9,5,0,0,0,0,0,0,5,0,0,0,0,0,0,30,3.3,,camerun-peoples-1
518,Casey Filkins,Stanford,Pac-12,7,4,1,0,0,0,0,0,5,0,0,0,0,0,0,30,4.3,,casey-filkins-1
519,Casey Thompson,Nebraska,Big Ten,10,5,0,0,0,0,0,0,5,0,0,0,0,0,0,30,3.0,,casey-thompson-1
520,Chris Tyree*,Notre Dame,Ind,13,3,2,0,0,0,0,0,5,0,0,0,0,0,0,30,2.3,,chris-tyree-1
521,Christian Beal-Smith*,South Carolina,SEC,9,5,0,0,0,0,0,0,5,0,0,0,0,0,0,30,3.3,,christian-beal-smith-1
522,Colbie Young,Miami (FL),ACC,10,0,5,0,0,0,0,0,5,0,0,0,0,0,0,30,3.0,,colbie-young-1
523,Corey Crooms,Western Michigan,MAC,12,0,5,0,0,0,0,0,5,0,0,0,0,0,0,30,2.5,,corey-crooms-1
524,Corey Kiner*,Cincinnati,American,10,5,0,0,0,0,0,0,5,0,0,0,0,0,0,30,3.0,,corey-kiner-1
525,Craig Williams*,Baylor,Big 12,11,4,1,0,0,0,0,0,5,0,0,0,0,0,0,30,2.7,,craig-williams-2
526,Dallan Hayden*,Ohio State,Big Ten,10,5,0,0,0,0,0,0,5,0,0,0,0,0,0,30,3.0,,dallan-hayden-1
527,Daniel Jackson*,Minnesota,Big Ten,11,0,5,0,0,0,0,0,5,0,0,0,0,0,0,30,2.7,,daniel-jackson-5
528,Davis Allen*,Clemson,ACC,14,0,5,0,0,0,0,0,5,0,0,0,0,0,0,30,2.1,,davis-allen-1
529,Devaughn Vele*,Utah,Pac-12,14,0,5,0,0,0,0,0,5,0,0,0,0,0,0,30,2.1,,devaughn-vele-1
530,Devonte Lee,Nevada,MWC,8,5,0,0,0,0,0,0,5,0,0,0,0,0,0,30,3.8,,devonte-lee-1
531,De'Zhaun Stribling*,Washington State,Pac-12,12,0,5,0,0,0,0,0,5,0,0,0,0,0,0,30,2.5,,dezhaun-stribling-1
532,Dontae Smith,Georgia Tech,ACC,12,5,0,0,0,0,0,0,5,0,0,0,0,0,0,30,2.5,,dontae-smith-1
533,Garrett Greene,West Virginia,Big 12,9,5,0,0,0,0,0,0,5,0,0,0,0,0,0,30,3.3,,garrett-greene-1
534,Harold Fannin Jr.*,Bowling Green,MAC,12,4,1,0,0,0,0,0,5,0,0,0,0,0,0,30,2.5,,harold-fannin-jr-1
535,Hendon Hooker*,Tennessee,SEC,11,5,0,0,0,0,0,0,5,0,0,0,0,0,0,30,2.7,H-5,hendon-hooker-1
536,Henry Pearson,Appalachian State,Sun Belt,12,0,5,0,0,0,0,0,5,0,0,0,0,0,0,30,2.5,,henry-pearson-1
537,Isaiah Epps,Tulsa,American,12,0,5,0,0,0,0,0,5,0,0,0,0,0,0,30,2.5,,isaiah-epps-1
538,Isaiah Johnson*,North Texas,CUSA,10,3,2,0,0,0,0,0,5,0,0,0,0,0,0,30,3.0,,isaiah-johnson-10
539,Isaiah Williams*,Illinois,Big Ten,13,0,5,0,0,0,0,0,5,0,0,0,0,0,0,30,2.3,,isaiah-williams-7
540,Jacob Jenkins*,Coastal Carolina,Sun Belt,11,0,5,0,0,0,0,0,5,0,0,0,0,0,0,30,2.7,,jacob-jenkins-2
541,Jakarius Caston*,Southern Mississippi,Sun Belt,10,0,5,0,0,0,0,0,5,0,0,0,0,0,0,30,3.0,,jakarius-caston-1
542,Jalen Cropper*,Fresno State,MWC,14,0,5,0,0,0,0,0,5,0,0,0,0,0,0,30,2.1,,jalen-cropper-1
543,Jalen Holston,Virginia Tech,ACC,11,5,0,0,0,0,0,0,5,0,0,0,0,0,0,30,2.7,,jalen-holston-1
544,Jalil Farooq*,Oklahoma,Big 12,13,0,5,0,0,0,0,0,5,0,0,0,0,0,0,30,2.3,,jalil-farooq-1
545,Jalin Conyers,Arizona State,Pac-12,12,0,5,0,0,0,0,0,5,0,0,0,0,0,0,30,2.5,,jalin-conyers-1
546,Jaquez Moore*,Duke,ACC,11,5,0,0,0,0,0,0,5,0,0,0,0,0,0,30,2.7,,jaquez-moore-1
547,Jared Wayne*,Pitt,ACC,12,0,5,0,0,0,0,0,5,0,0,0,0,0,0,30,2.5,,jared-wayne-1
548,Ja'Tavion Sanders*,Texas,Big 12,13,0,5,0,0,0,0,0,5,0,0,0,0,0,0,30,2.3,,jatavion-sanders-1
549,Jawhar Jordan*,Louisville,ACC,13,4,0,0,1,0,0,0,5,0,0,0,0,0,0,30,2.3,,jawhar-jordan-1
550,Jayden Reed,Michigan State,Big Ten,11,0,5,0,0,0,0,0,5,0,0,0,0,0,0,30,2.7,,jayden-reed-1
551,Jaylen Coleman*,Duke,ACC,9,4,1,0,0,0,0,0,5,0,0,0,0,0,0,30,3.3,,jaylen-coleman-2
552,Jaylin Lane*,Middle Tennessee State,CUSA,11,0,5,0,0,0,0,0,5,0,0,0,0,0,0,30,2.7,,jaylin-lane-1
553,Jeremiah Hunter,California,Pac-12,11,0,5,0,0,0,0,0,5,0,0,0,0,0,0,30,2.7,,jeremiah-hunter-1
554,Joe Griffin,Boston College,ACC,10,0,5,0,0,0,0,0,5,0,0,0,0,0,0,30,3.0,,joe-griffin-3
555,Johnny Wilson*,Florida State,ACC,13,0,5,0,0,0,0,0,5,0,0,0,0,0,0,30,2.3,,johnny-wilson-3
556,Jordan James*,Oregon,Pac-12,10,5,0,0,0,0,0,0,5,0,0,0,0,0,0,30,3.0,,jordan-james-3
557,Jordan Moore*,Duke,ACC,13,0,5,0,0,0,0,0,5,0,0,0,0,0,0,30,2.3,,jordan-moore-5
558,Jordyn Tyson,Colorado,Pac-12,9,0,4,1,0,0,0,0,5,0,0,0,0,0,0,30,3.3,,jordyn-tyson-1
559,Jovantae Barnes*,Oklahoma,Big 12,11,5,0,0,0,0,0,0,5,0,0,0,0,0,0,30,2.7,,jovantae-barnes-1
560,Kade Warner*,Kansas State,Big 12,14,0,5,0,0,0,0,0,5,0,0,0,0,0,0,30,2.1,,kade-warner-1
561,Kaelon Black,James Madison,Sun Belt,9,3,2,0,0,0,0,0,5,0,0,0,0,0,0,30,3.3,,kaelon-black-1
562,Keegan Jones*,UCLA,Pac-12,12,2,3,0,0,0,0,0,5,0,0,0,0,0,0,30,2.5,,keegan-jones-1
563,KeSean Carter*,Houston,American,13,0,5,0,0,0,0,0,5,0,0,0,0,0,0,30,2.3,,kesean-carter-1
564,Kyle Williams,Nevada-Las Vegas,MWC,9,0,5,0,0,0,0,0,5,0,0,0,0,0,0,30,3.3,,kyle-williams-11
565,Latrele Palmer,James Madison,Sun Belt,11,5,0,0,0,0,0,0,5,0,0,0,0,0,0,30,2.7,,latrele-palmer-1
566,Lideatrick Griffin*,Mississippi State,SEC,13,0,4,0,1,0,0,0,5,0,0,0,0,0,0,30,2.3,,lideatrick-griffin-1
567,Malik Heath*,Ole Miss,SEC,13,0,5,0,0,0,0,0,5,0,0,0,0,0,0,30,2.3,,malik-heath-1
568,Malik Knowles*,Kansas State,Big 12,14,3,2,0,0,0,0,0,5,0,0,0,0,0,0,30,2.1,,malik-knowles-1
569,Marcus Major*,Oklahoma,Big 12,9,4,1,0,0,0,0,0,5,0,0,0,0,0,0,30,3.3,,marcus-major-1
570,Mario Williams*,USC,Pac-12,12,0,5,0,0,0,0,0,5,0,0,0,0,0,0,30,2.5,,mario-williams-2
571,Micah Bernard*,Utah,Pac-12,14,4,1,0,0,0,0,0,5,0,0,0,0,0,0,30,2.1,,micah-bernard-1
572,Michel Dukes,South Florida,American,11,5,0,0,0,0,0,0,5,0,0,0,0,0,0,30,2.7,,michel-dukes-1
573,Mike Wright,Vanderbilt,SEC,10,5,0,0,0,0,0,0,5,0,0,0,0,0,0,30,3.0,,mike-wright-8
574,Mitchell Tinsley*,Penn State,Big Ten,13,0,5,0,0,0,0,0,5,0,0,0,0,0,0,30,2.3,,mitchell-tinsley-1
575,Monaray Baldwin*,Baylor,Big 12,11,1,4,0,0,0,0,0,5,0,0,0,0,0,0,30,2.7,,monaray-baldwin-1
576,Phillip Brooks*,Kansas State,Big 12,14,0,4,1,0,0,0,0,5,0,0,0,0,0,0,30,2.1,,phillip-brooks-1
577,Quentin Skinner*,Kansas,Big 12,13,0,5,0,0,0,0,0,5,0,0,0,0,0,0,30,2.3,,quentin-skinner-2
578,Quian Williams*,Buffalo,MAC,13,0,5,0,0,0,0,0,5,0,0,0,0,0,0,30,2.3,,quian-williams-1
579,Ramel Keyton*,Tennessee,SEC,13,0,5,0,0,0,0,0,5,0,0,0,0,0,0,30,2.3,,ramel-keyton-1
580,R.J. Harvey*,UCF,American,13,5,0,0,0,0,0,0,5,0,0,0,0,0,0,30,2.3,,rj-harvey-1
581,Rodney Hammond Jr.*,Pitt,ACC,8,5,0,0,0,0,0,0,5,0,0,0,0,0,0,30,3.8,,rodney-hammond-jr-1
582,Ryan Montgomery*,Cincinnati,American,9,5,0,0,0,0,0,0,5,0,0,0,0,0,0,30,3.3,,ryan-montgomery-1
583,Ryan O'Keefe*,UCF,American,13,0,5,0,0,0,0,0,5,0,0,0,0,0,0,30,2.3,,ryan-okeefe-1
584,Sean Clifford*,Penn State,Big Ten,13,5,0,0,0,0,0,0,5,0,0,0,0,0,0,30,2.3,,sean-clifford-1
585,Shadrick Byrd,Charlotte,CUSA,12,4,1,0,0,0,0,0,5,0,0,0,0,0,0,30,2.5,,shadrick-byrd-1
586,Skyler Bell*,Wisconsin,Big Ten,13,0,5,0,0,0,0,0,5,0,0,0,0,0,0,30,2.3,,skyler-bell-1
587,Smoke Harris,Louisiana Tech,CUSA,12,0,5,0,0,0,0,0,5,0,0,0,0,0,0,30,2.5,,smoke-harris-1
588,Stacy Sneed*,Houston,American,12,5,0,0,0,0,0,0,5,0,0,0,0,0,0,30,2.5,,stacy-sneed-1
589,Taye Barber*,Texas Christian,Big 12,15,0,5,0,0,0,0,0,5,0,0,0,0,0,0,30,2.0,,taye-barber-1
590,Terrance Ferguson*,Oregon,Pac-12,13,0,5,0,0,0,0,0,5,0,0,0,0,0,0,30,2.3,,terrance-ferguson-1
591,Thaddius Franklin Jr.,Miami (FL),ACC,8,5,0,0,0,0,0,0,5,0,0,0,0,0,0,30,3.8,,thaddius-franklin-jr-1
592,Tony Mathis,West Virginia,Big 12,10,5,0,0,0,0,0,0,5,0,0,0,0,0,0,30,3.0,,tony-mathis-2
593,Trey Knox*,Arkansas,SEC,12,0,5,0,0,0,0,0,5,0,0,0,0,0,0,30,2.5,,trey-knox-1
594,Treyton Welch*,Wyoming,MWC,12,0,5,0,0,0,0,0,5,0,0,0,0,0,0,30,2.5,,treyton-welch-1
595,Tyson Mobley*,Coastal Carolina,Sun Belt,13,0,5,0,0,0,0,0,5,0,0,0,0,0,0,30,2.3,,tyson-mobley-1
596,Var'keyes Gumms*,North Texas,CUSA,14,0,5,0,0,0,0,0,5,0,0,0,0,0,0,30,2.1,,varkeyes-gumms-1
597,Kriston Esnard*,Tulane,American,6,0,0,0,0,0,0,0,0,20,20,3,6,0,0,29,4.8,,kriston-esnard-1
598,Noah Perez,Akron,MAC,5,0,0,0,0,0,0,0,0,11,11,6,9,0,0,29,5.8,,noah-perez-1
599,Alex McPherson,Auburn,SEC,4,0,0,0,0,0,0,0,0,9,9,6,7,0,0,27,6.8,,alex-mcpherson-1
600,Ben Patton,Michigan State,Big Ten,6,0,0,0,0,0,0,0,0,15,16,4,8,0,0,27,4.5,,ben-patton-1
601,Christian Horn,Appalachian State,Sun Belt,12,0,4,0,0,0,0,0,4,0,0,0,0,1,0,26,2.2,,christian-horn-1
602,Hal Presley*,Baylor,Big 12,13,0,4,0,0,0,0,0,4,0,0,0,0,1,0,26,2.0,,hal-presley-1
603,Jacquez Stuart*,Toledo,MAC,14,4,0,0,0,0,0,0,4,0,0,0,0,1,0,26,1.9,,jacquez-stuart-1
604,Jared Casey*,Kansas,Big 12,13,0,4,0,0,0,0,0,4,0,0,0,0,1,0,26,2.0,,jared-casey-2
605,Jared Wiley*,Texas Christian,Big 12,15,0,4,0,0,0,0,0,4,0,0,0,0,1,0,26,1.7,,jared-wiley-1
606,Jeshaun Jones*,Maryland,Big Ten,13,0,4,0,0,0,0,0,4,0,0,0,0,1,0,26,2.0,,jeshaun-jones-1
607,Jjay Mcafee*,Georgia Southern,Sun Belt,11,0,4,0,0,0,0,0,4,0,0,0,0,1,0,26,2.4,,jjay-mcafee-1
608,Jonah Coleman,Arizona,Pac-12,12,4,0,0,0,0,0,0,4,0,0,0,0,1,0,26,2.2,,jonah-coleman-1
609,Joseph Scates*,Memphis,American,11,0,4,0,0,0,0,0,4,0,0,0,0,1,0,26,2.4,,joseph-scates-1
610,Justin McGriff*,Utah State,MWC,13,0,4,0,0,0,0,0,4,0,0,0,0,1,0,26,2.0,,justin-mcgriff-1
611,Kris Mitchell,Florida International,CUSA,12,0,4,0,0,0,0,0,4,0,0,0,0,1,0,26,2.2,,kris-mitchell-1
612,Lawrence Arnold*,Kansas,Big 12,13,0,4,0,0,0,0,0,4,0,0,0,0,1,0,26,2.0,,lawrence-arnold-2
613,Ricky White,Nevada-Las Vegas,MWC,12,0,4,0,0,0,0,0,4,0,0,0,0,1,0,26,2.2,,ricky-white-2
614,Tyler Buchner*,Notre Dame,Ind,3,4,0,0,0,0,0,0,4,0,0,0,0,1,0,26,8.7,,tyler-buchner-1
615,Vincent Terrell II,Navy,American,12,2,2,0,0,0,0,0,4,0,0,0,0,1,0,26,2.2,,vincent-terrell-ii-1
616,Zane Pope*,Fresno State,MWC,14,0,4,0,0,0,0,0,4,0,0,0,0,1,0,26,1.9,,zane-pope-1
617,Zion Bowens,Hawaii,MWC,9,0,4,0,0,0,0,0,4,0,0,0,0,1,0,26,2.9,,zion-bowens-1
618,Ahmani Marshall,Appalachian State,Sun Belt,11,4,0,0,0,0,0,0,4,0,0,0,0,0,0,24,2.2,,ahmani-marshall-1
619,Amad Anderson Jr.,Temple,American,11,0,4,0,0,0,0,0,4,0,0,0,0,0,0,24,2.2,,amad-anderson-jr-1
620,Anton Hall,Navy,American,10,3,1,0,0,0,0,0,4,0,0,0,0,0,0,24,2.4,,anton-hall-1
621,Antonio Williams*,Clemson,ACC,14,0,4,0,0,0,0,0,4,0,0,0,0,0,0,24,1.7,,antonio-williams-2
622,Avery Morrow,Colorado State,MWC,12,4,0,0,0,0,0,0,4,0,0,0,0,0,0,24,2.0,,avery-morrow-1
623,Ayo Adeyi*,North Texas,CUSA,12,4,0,0,0,0,0,0,4,0,0,0,0,0,0,24,2.0,,ayo-adeyi-1
624,Ben Redding*,SMU,American,9,0,4,0,0,0,0,0,4,0,0,0,0,0,0,24,2.7,,ben-redding-1
625,Ben Sims*,Baylor,Big 12,12,1,3,0,0,0,0,0,4,0,0,0,0,0,0,24,2.0,,ben-sims-1
626,Ben Sinnott*,Kansas State,Big 12,14,0,4,0,0,0,0,0,4,0,0,0,0,0,0,24,1.7,,ben-sinnott-1
627,Billy Bowens*,Boise State,MWC,14,0,4,0,0,0,0,0,4,0,0,0,0,0,0,24,1.7,,billy-bowens-1
628,Brandon Campbell*,Houston,American,10,4,0,0,0,0,0,0,4,0,0,0,0,0,0,24,2.4,,brandon-campbell-4
629,Brenden Rice*,USC,Pac-12,14,0,4,0,0,0,0,0,4,0,0,0,0,0,0,24,1.7,,brenden-rice-1
630,Brian Casteel,Nevada,MWC,12,0,4,0,0,0,0,0,4,0,0,0,0,0,0,24,2.0,,brian-casteel-1
631,Bru McCoy*,Tennessee,SEC,12,0,4,0,0,0,0,0,4,0,0,0,0,0,0,24,2.0,,bru-mccoy-1
632,Bryce Young*,Alabama,SEC,12,4,0,0,0,0,0,0,4,0,0,0,0,0,0,24,2.0,H-6,bryce-young-1
633,Calvin Camp,Charlotte,CUSA,8,4,0,0,0,0,0,0,4,0,0,0,0,0,0,24,3.0,,calvin-camp-1
634,Cameron Latu*,Alabama,SEC,11,0,4,0,0,0,0,0,4,0,0,0,0,0,0,24,2.2,,cameron-latu-1
635,Chase Brice,Appalachian State,Sun Belt,12,4,0,0,0,0,0,0,4,0,0,0,0,0,0,24,2.0,,chase-brice-1
636,Chris Smith*,Louisiana,Sun Belt,11,3,1,0,0,0,0,0,4,0,0,0,0,0,0,24,2.2,,chris-smith-22
637,Cole Snyder*,Buffalo,MAC,13,4,0,0,0,0,0,0,4,0,0,0,0,0,0,24,1.8,,cole-snyder-2
638,Cole Tucker,Northern Illinois,MAC,11,0,4,0,0,0,0,0,4,0,0,0,0,0,0,24,2.2,,cole-tucker-1
639,Collin Schlee,Kent State,MAC,11,4,0,0,0,0,0,0,4,0,0,0,0,0,0,24,2.2,,collin-schlee-1
640,Cyrus Allen,Louisiana Tech,CUSA,10,0,4,0,0,0,0,0,4,0,0,0,0,0,0,24,2.4,,cyrus-allen-1
641,Daetrich Harrington,Appalachian State,Sun Belt,12,4,0,0,0,0,0,0,4,0,0,0,0,0,0,24,2.0,,daetrich-harrington-1
642,Dalton Stroman,Appalachian State,Sun Belt,12,0,4,0,0,0,0,0,4,0,0,0,0,0,0,24,2.0,,dalton-stroman-1
643,Dalvin Smith*,Western Kentucky,CUSA,14,0,4,0,0,0,0,0,4,0,0,0,0,0,0,24,1.7,,dalvin-smith-1
644,Darius Lassiter*,Eastern Michigan,MAC,13,0,4,0,0,0,0,0,4,0,0,0,0,0,0,24,1.8,,darius-lassiter-1
645,David Cormier*,Air Force,MWC,13,0,4,0,0,0,0,0,4,0,0,0,0,0,0,24,1.8,,david-cormier-1
646,Demarcus Irons Jr.,Akron,MAC,10,4,0,0,0,0,0,0,4,0,0,0,0,0,0,24,2.4,,demarcus-irons-jr-1
647,Demie Sumo*,North Carolina State,ACC,8,3,1,0,0,0,0,0,4,0,0,0,0,0,0,24,3.0,,demie-sumo-1
648,DeShawn Hanika,Iowa State,Big 12,12,0,4,0,0,0,0,0,4,0,0,0,0,0,0,24,2.0,,deshawn-hanika-1
649,DJ England-Chisolm*,Middle Tennessee State,CUSA,9,0,4,0,0,0,0,0,4,0,0,0,0,0,0,24,2.7,,dj-england-chisolm-1
650,Dylan Downing*,Purdue,Big Ten,12,4,0,0,0,0,0,0,4,0,0,0,0,0,0,24,2.0,,dylan-downing-2
651,E.J. Smith,Stanford,Pac-12,2,3,1,0,0,0,0,0,4,0,0,0,0,0,0,24,12.0,,ej-smith-2
652,Emory Jones,Arizona State,Pac-12,8,4,0,0,0,0,0,0,4,0,0,0,0,0,0,24,3.0,,emory-jones-1
653,Eric McAlister*,Boise State,MWC,13,0,4,0,0,0,0,0,4,0,0,0,0,0,0,24,1.8,,eric-mcalister-1
654,Hassan Beydoun*,Eastern Michigan,MAC,13,0,4,0,0,0,0,0,4,0,0,0,0,0,0,24,1.8,,hassan-beydoun-1
655,Jaden Nixon*,Oklahoma State,Big 12,13,0,3,0,1,0,0,0,4,0,0,0,0,0,0,24,1.8,,jaden-nixon-1
656,Jake Briningstool*,Clemson,ACC,14,0,4,0,0,0,0,0,4,0,0,0,0,0,0,24,1.7,,jake-briningstool-1
657,Jalon Calhoun*,Duke,ACC,13,0,4,0,0,0,0,0,4,0,0,0,0,0,0,24,1.8,,jalon-calhoun-1
658,Jamious Griffin*,Oregon State,Pac-12,12,4,0,0,0,0,0,0,4,0,0,0,0,0,0,24,2.0,,jamious-griffin-1
659,Jaren Hall*,BYU,Ind,12,3,1,0,0,0,0,0,4,0,0,0,0,0,0,24,2.0,,jaren-hall-1
660,Jase Bauer,Central Michigan,MAC,6,4,0,0,0,0,0,0,4,0,0,0,0,0,0,24,4.0,,jase-bauer-1
661,Jason Bean*,Kansas,Big 12,12,4,0,0,0,0,0,0,4,0,0,0,0,0,0,24,2.0,,jason-bean-1
662,Javen Banks,Texas State,Sun Belt,9,0,4,0,0,0,0,0,4,0,0,0,0,0,0,24,2.7,,javen-banks-1
663,Javon Harvey,Old Dominion,Sun Belt,12,0,4,0,0,0,0,0,4,0,0,0,0,0,0,24,2.0,,javon-harvey-1
664,Jayden De Laura,Arizona,Pac-12,12,4,0,0,0,0,0,0,4,0,0,0,0,0,0,24,2.0,,jayden-de-laura-1
665,Jaylen Johnson*,East Carolina,American,10,0,4,0,0,0,0,0,4,0,0,0,0,0,0,24,2.4,,jaylen-johnson-3
666,Jaylin Lucas,Indiana,Big Ten,11,2,0,0,2,0,0,0,4,0,0,0,0,0,0,24,2.2,,jaylin-lucas-1
667,Jaylon Glover*,Utah,Pac-12,9,4,0,0,0,0,0,0,4,0,0,0,0,0,0,24,2.7,,jaylon-glover-1
668,Jeff Foreman,Arkansas State,Sun Belt,12,0,4,0,0,0,0,0,4,0,0,0,0,0,0,24,2.0,,jeff-foreman-1
669,Je'Quan Burton,Florida Atlantic,CUSA,11,0,4,0,0,0,0,0,4,0,0,0,0,0,0,24,2.2,,jequan-burton-1
670,Jha'Quan Jackson*,Tulane,American,14,0,3,1,0,0,0,0,4,0,0,0,0,0,0,24,1.7,,jhaquan-jackson-1
671,Jirehl Brock,Iowa State,Big 12,10,3,1,0,0,0,0,0,4,0,0,0,0,0,0,24,2.4,,jirehl-brock-1
672,Joey Beljan*,Western Kentucky,CUSA,14,0,4,0,0,0,0,0,4,0,0,0,0,0,0,24,1.7,,joey-beljan-1
673,John Lee Eldridge III*,Air Force,MWC,13,4,0,0,0,0,0,0,4,0,0,0,0,0,0,24,1.8,,john-lee-eldridge-iii-1
674,John Paul Richardson*,Oklahoma State,Big 12,13,0,4,0,0,0,0,0,4,0,0,0,0,0,0,24,1.8,,john-paul-richardson-1
675,Johnny Lumpkin*,Louisiana,Sun Belt,13,0,4,0,0,0,0,0,4,0,0,0,0,0,0,24,1.8,,johnny-lumpkin-1
676,Jordan Smith,Temple,American,11,0,4,0,0,0,0,0,4,0,0,0,0,0,0,24,2.2,,jordan-smith-7
677,Justin Johnson Jr.,West Virginia,Big 12,12,3,1,0,0,0,0,0,4,0,0,0,0,0,0,24,2.0,,justin-johnson-jr-1
678,Kamari Morales*,North Carolina,ACC,14,0,4,0,0,0,0,0,4,0,0,0,0,0,0,24,1.7,,kamari-morales-1
679,Kaylon Horton*,North Texas,CUSA,13,2,1,0,1,0,0,0,4,0,0,0,0,0,0,24,1.8,,kaylon-horton-1
680,Kazmeir Allen*,UCLA,Pac-12,11,2,2,0,0,0,0,0,4,0,0,0,0,0,0,24,2.2,,kazmeir-allen-1
681,Keandre Lambert-Smith*,Penn State,Big Ten,13,0,4,0,0,0,0,0,4,0,0,0,0,0,0,24,1.8,,keandre-lambert-smith-1
682,Keilan Robinson*,Texas,Big 12,13,0,3,1,0,0,0,0,4,0,0,0,0,0,0,24,1.8,,keilan-robinson-1
683,Kentron Poitier*,Florida State,ACC,13,0,4,0,0,0,0,0,4,0,0,0,0,0,0,24,1.8,,kentron-poitier-1
684,Keshawn King,Virginia Tech,ACC,9,3,1,0,0,0,0,0,4,0,0,0,0,0,0,24,2.7,,keshawn-king-1
685,Kobe Paysour*,North Carolina,ACC,12,0,4,0,0,0,0,0,4,0,0,0,0,0,0,24,2.0,,kobe-paysour-1
686,Kordell David*,New Mexico State,Ind,13,0,4,0,0,0,0,0,4,0,0,0,0,0,0,24,1.8,,kordell-david-1
687,Kurtis Rourke*,Ohio,MAC,11,4,0,0,0,0,0,0,4,0,0,0,0,0,0,24,2.2,,kurtis-rourke-1
688,Latrell Caples*,Boise State,MWC,14,0,4,0,0,0,0,0,4,0,0,0,0,0,0,24,1.7,,latrell-caples-1
689,Loic Fouonji*,Texas Tech,Big 12,13,0,3,0,1,0,0,0,4,0,0,0,0,0,0,24,1.8,,loic-fouonji-1
690,Luke Lachey*,Iowa,Big Ten,13,0,4,0,0,0,0,0,4,0,0,0,0,0,0,24,1.8,,luke-lachey-1
691,Marco Lee*,South Alabama,Sun Belt,13,4,0,0,0,0,0,0,4,0,0,0,0,0,0,24,1.8,,marco-lee-1
692,Marion Lukes,Central Michigan,MAC,8,3,1,0,0,0,0,0,4,0,0,0,0,0,0,24,3.0,,marion-lukes-1
693,Michael Ezeike*,UCLA,Pac-12,12,0,4,0,0,0,0,0,4,0,0,0,0,0,0,24,2.0,,michael-ezeike-1
694,Michael Jackson III*,USC,Pac-12,8,0,4,0,0,0,0,0,4,0,0,0,0,0,0,24,3.0,,michael-jackson-iii-1
695,Michael Penix Jr.*,Washington,Pac-12,13,4,0,0,0,0,0,0,4,0,0,0,0,0,0,24,1.8,H-8,michael-penix-jr-1
696,Michael Wilson,Stanford,Pac-12,6,0,4,0,0,0,0,0,4,0,0,0,0,0,0,24,4.0,,michael-wilson-3
697,Moose Muhammad III,Texas A&M,SEC,10,0,4,0,0,0,0,0,4,0,0,0,0,0,0,24,2.4,,moose-muhammad-iii-1
698,Nate McCollum,Georgia Tech,ACC,11,1,3,0,0,0,0,0,4,0,0,0,0,0,0,24,2.2,,nate-mccollum-1
699,Nicky Dalmolin*,Duke,ACC,10,0,4,0,0,0,0,0,4,0,0,0,0,0,0,24,2.4,,nicky-dalmolin-1
