Rk,Player,Team,Conf,G,Rush,Rec,PRTD,KRTD,FRTD,IntTD,OthTD,TD,XPM,XPA,FGM,FGA,2PM,Sfty,Pts,Pts/G,Awards,-9999
20,Will Ferrin*,BYU,Big 12,13,0,0,0,0,0,0,0,0,41,41,24,27,0,0,113,8.7,,will-ferrin-1
21,Bert Auburn*,Texas,SEC,15,0,0,0,0,0,0,0,0,64,64,16,25,0,0,112,7.5,,bert-auburn-1
22,Brashard Smith,SMU,ACC,14,14,4,0,0,0,0,0,18,0,0,0,0,2,0,112,8.0,,brashard-smith-1
23,Brock Travelstead*,Louisville,ACC,13,0,0,0,0,0,0,0,0,58,58,18,25,0,0,112,8.6,,brock-travelstead-1
24,Jayden Fielding*,Ohio State,Big Ten,16,0,0,0,0,0,0,0,0,73,73,13,17,0,0,112,7.0,,jayden-fielding-1
25,Dom Dzioban*,Miami (OH),MAC,14,0,0,0,0,0,0,0,0,33,34,26,30,0,0,111,7.9,,dom-dzioban-1
26,Peyton Woodring,Georgia,SEC,14,0,0,0,0,0,0,0,0,48,48,21,23,0,0,111,7.9,,peyton-woodring-1
27,Damian Ramos*,LSU,SEC,13,0,0,0,0,0,0,0,0,41,42,23,29,0,0,110,8.5,,damian-ramos-1
28,Chris Freeman*,Connecticut,Ind,13,0,0,0,0,0,0,0,0,49,49,20,26,0,0,109,8.4,,chris-freeman-2
29,Kyle Konrardy*,Iowa State,Big 12,14,0,0,0,0,0,0,0,0,46,48,21,28,0,0,109,7.8,,kyle-konrardy-1
30,Blake Craig*,Missouri,SEC,13,0,0,0,0,0,0,0,0,36,37,24,34,0,0,108,8.3,,blake-craig-1
31,Parker Navarro*,Ohio,MAC,13,18,0,0,0,0,0,0,18,0,0,0,0,0,0,108,8.3,,parker-navarro-1
32,Tahj Brooks*,Texas Tech,Big 12,11,17,1,0,0,0,0,0,18,0,0,0,0,0,0,108,9.8,,tahj-brooks-1
33,Ben Sauls*,Pitt,ACC,13,0,0,0,0,0,0,0,0,44,44,21,24,0,0,107,8.2,,ben-sauls-1
34,Randy Bond*,Texas A&M,SEC,13,0,0,0,0,0,0,0,0,46,46,20,24,0,0,106,8.2,,randy-bond-1
35,Jonah Dalmas,Boise State,MWC,14,0,0,0,0,0,0,0,0,65,65,13,18,0,0,104,7.4,,jonah-dalmas-1
36,Garrison Rippa*,Jacksonville State,CUSA,14,0,0,0,0,0,0,0,0,61,63,14,19,0,0,103,7.4,,garrison-rippa-1
37,Bhayshul Tuten*,Virginia Tech,ACC,11,15,2,0,0,0,0,0,17,0,0,0,0,0,0,102,9.3,,bhayshul-tuten-1
38,Blake Horvath*,Navy,American,12,17,0,0,0,0,0,0,17,0,0,0,0,0,0,102,8.5,,blake-horvath-1
39,Devin Neal,Kansas,Big 12,12,16,1,0,0,0,0,0,17,0,0,0,0,0,0,102,8.5,,devin-neal-3
40,Makhi Hughes*,Tulane,American,14,15,2,0,0,0,0,0,17,0,0,0,0,0,0,102,7.3,,makhi-hughes-1
41,Nicholas Singleton*,Penn State,Big Ten,15,12,5,0,0,0,0,0,17,0,0,0,0,0,0,102,6.8,,nicholas-singleton-1
42,Omarion Hampton*,North Carolina,ACC,12,15,2,0,0,0,0,0,17,0,0,0,0,0,0,102,8.5,,omarion-hampton-1
43,Riley Leonard*,Notre Dame,Ind,16,17,0,0,0,0,0,0,17,0,0,0,0,0,0,102,6.4,,riley-leonard-1
44,Drew Stevens*,Iowa,Big Ten,13,0,0,0,0,0,0,0,0,40,40,20,23,0,0,100,7.7,,drew-stevens-2
45,Kyle Lemmermann*,Texas Christian,Big 12,13,0,0,0,0,0,0,0,0,54,55,15,22,0,0,99,7.6,,kyle-lemmermann-1
46,Nicolas Radicic,Indiana,Big Ten,13,0,0,0,0,0,0,0,0,69,69,10,11,0,0,99,7.6,,nicolas-radicic-1
47,Dragan Kesich*,Minnesota,Big Ten,13,0,0,0,0,0,0,0,0,38,39,20,28,0,0,98,7.5,,dragan-kesich-1
48,Mason Shipley*,Texas State,Sun Belt,13,0,0,0,0,0,0,0,0,53,55,15,19,0,0,98,7.5,,mason-shipley-1
49,Nick Nash*,San Jose State,MWC,12,0,16,0,0,0,0,0,16,0,0,0,0,1,0,98,8.2,AA,nick-nash-1
50,Trey Smack*,Florida,SEC,13,0,0,0,0,0,0,0,0,44,44,18,21,0,0,98,7.5,,trey-smack-1
51,Gino Garcia*,Texas Tech,Big 12,13,0,0,0,0,0,0,0,0,40,40,19,20,0,0,97,7.5,,gino-garcia-1
52,Clune Van Andel*,Arkansas State,Sun Belt,13,0,0,0,0,0,0,0,0,33,33,21,25,0,0,96,7.4,,clune-van-andel-1
53,Jeremiah Smith*,Ohio State,Big Ten,16,1,15,0,0,0,0,0,16,0,0,0,0,0,0,96,6.0,,jeremiah-smith-2
54,Quinshon Judkins*,Ohio State,Big Ten,16,14,2,0,0,0,0,0,16,0,0,0,0,0,0,96,6.0,,quinshon-judkins-1
55,Travis Hunter*,Colorado,Big 12,13,1,15,0,0,0,0,0,16,0,0,0,0,0,0,96,7.4,H-1BednarikAACamp,travis-hunter-2
56,Chris Tennant*,Kansas State,Big 12,13,0,0,0,0,0,0,0,0,44,45,17,21,0,0,95,7.3,,chris-tennant-1
57,Lucas Carneiro*,Western Kentucky,CUSA,14,0,0,0,0,0,0,0,0,41,41,18,19,0,0,95,6.8,,lucas-carneiro-1
58,John Mateer*,Washington State,Ind,12,15,0,0,0,0,0,0,15,0,0,0,0,2,0,94,7.8,,john-mateer-1
59,Jonah Delange,UAB,American,12,0,0,0,0,0,0,0,0,31,31,21,24,0,0,94,7.8,,jonah-delange-1
60,Brock Taylor*,Vanderbilt,SEC,13,0,0,0,0,0,0,0,0,39,40,18,21,0,0,93,7.2,,brock-taylor-1
61,Kade Hensley*,Coastal Carolina,Sun Belt,13,0,0,0,0,0,0,0,0,45,45,16,19,0,0,93,7.2,,kade-hensley-1
62,Mitch Jeter*,Notre Dame,Ind,14,0,0,0,0,0,0,0,0,54,54,13,21,0,0,93,6.6,,mitch-jeter-1
63,Ryan Barker*,Penn State,Big Ten,14,0,0,0,0,0,0,0,0,48,49,15,18,0,0,93,6.6,,ryan-barker-1
64,Isaiah Hankins*,Baylor,Big 12,12,0,0,0,0,0,0,0,0,50,51,14,19,0,0,92,7.7,,isaiah-hankins-1
65,Michael Lantz*,USC,Big Ten,13,0,0,0,0,0,0,0,0,50,50,14,21,0,0,92,7.1,,michael-lantz-1
66,Tate Sandell*,UTSA,American,13,0,0,0,0,0,0,0,0,35,36,19,23,0,0,92,7.1,,tate-sandell-1
67,Alejandro Mata*,Colorado,Big 12,13,0,0,0,0,0,0,0,0,55,55,12,15,0,0,91,7.0,,alejandro-mata-1
68,Aidan Birr*,Georgia Tech,ACC,13,0,0,0,0,0,0,0,0,45,45,15,22,0,0,90,6.9,,aidan-birr-1
69,Alex Herrera*,South Carolina,SEC,13,0,0,0,0,0,0,0,0,45,45,15,21,0,0,90,6.9,,alex-herrera-1
70,Anthony Hankerson,Oregon State,Ind,12,15,0,0,0,0,0,0,15,0,0,0,0,0,0,90,7.5,,anthony-hankerson-1
71,Carson Hansen*,Iowa State,Big 12,14,13,2,0,0,0,0,0,15,0,0,0,0,0,0,90,6.4,,carson-hansen-1
72,Ja'Quinden Jackson*,Arkansas,SEC,10,15,0,0,0,0,0,0,15,0,0,0,0,0,0,90,9.0,,jaquinden-jackson-1
73,John Love*,Virginia Tech,ACC,13,0,0,0,0,0,0,0,0,42,42,16,18,0,0,90,6.9,,john-love-2
74,Jordan James,Oregon,Big Ten,14,15,0,0,0,0,0,0,15,0,0,0,0,0,0,90,6.4,,jordan-james-3
75,Laith Marjan*,South Alabama,Sun Belt,12,0,0,0,0,0,0,0,0,42,44,16,17,0,0,90,7.5,,laith-marjan-1
76,Tyler Huff*,Jacksonville State,CUSA,14,15,0,0,0,0,0,0,15,0,0,0,0,0,0,90,6.4,,tyler-huff-1
77,David Olano*,Illinois,Big Ten,13,0,0,0,0,0,0,0,0,38,39,17,20,0,0,89,6.8,,david-olano-1
78,Dominic Zvada*,Michigan,Big Ten,13,0,0,0,0,0,0,0,0,26,27,21,22,0,0,89,6.8,,dominic-zvada-1
79,Kali Nguma*,North Texas,American,13,0,0,0,0,0,0,0,0,55,55,11,16,0,0,88,6.8,,kali-nguma-1
80,Kanoah Vinesett*,North Carolina State,ACC,12,0,0,0,0,0,0,0,0,34,34,18,24,0,0,88,7.3,,kanoah-vinesett-1
81,Jesus Gomez,Eastern Michigan,MAC,12,0,0,0,0,0,0,0,0,27,29,20,25,0,0,87,7.3,,jesus-gomez-1
82,Gianni Spetic*,Ohio,MAC,14,0,0,0,0,0,0,0,0,47,48,13,16,0,0,86,6.1,,gianni-spetic-1
83,Jai Patel*,Rutgers,Big Ten,13,0,0,0,0,0,0,0,0,41,42,15,19,0,0,86,6.6,,jai-patel-1
84,Ollie Gordon,Oklahoma State,Big 12,12,13,1,0,0,0,0,0,14,0,0,0,0,1,0,86,7.2,,ollie-gordon-1
85,Dylan Cunanan*,Toledo,MAC,13,0,0,0,0,0,0,0,0,40,41,15,21,0,0,85,6.5,,dylan-cunanan-1
86,Upton Bellenfant*,Buffalo,MAC,13,0,0,0,0,0,0,0,0,31,31,18,21,0,0,85,6.5,,upton-bellenfant-1
87,CJ Campbell,Florida Atlantic,American,12,11,3,0,0,0,0,0,14,0,0,0,0,0,0,84,7.0,,cj-campbell-1
88,Demond Claiborne,Wake Forest,ACC,12,11,2,0,1,0,0,0,14,0,0,0,0,0,0,84,7.0,,demond-claiborne-1
89,Grady Gross*,Washington,Big Ten,13,0,0,0,0,0,0,0,0,30,30,18,26,0,0,84,6.5,,grady-gross-1
90,Jaydon Blue*,Texas,SEC,15,8,6,0,0,0,0,0,14,0,0,0,0,0,0,84,5.6,,jaydon-blue-1
91,Kelley Joiner Jr.*,South Florida,American,13,12,2,0,0,0,0,0,14,0,0,0,0,0,0,84,6.5,,kelley-joiner-jr-1
92,Kyle Monangai*,Rutgers,Big Ten,11,13,1,0,0,0,0,0,14,0,0,0,0,0,0,84,7.6,,kyle-monangai-1
93,Kyle Williams*,Washington State,Ind,13,0,14,0,0,0,0,0,14,0,0,0,0,0,0,84,6.5,,kyle-williams-11
94,Luka Zurak*,Western Michigan,MAC,12,0,0,0,0,0,0,0,0,45,45,13,15,0,0,84,7.0,,luka-zurak-1
95,Marquez Cooper,San Diego State,MWC,12,12,2,0,0,0,0,0,14,0,0,0,0,0,0,84,7.0,,marquez-cooper-1
96,Matthew Dennis,Wake Forest,ACC,12,0,0,0,0,0,0,0,0,36,36,16,20,0,0,84,7.0,,matthew-dennis-1
97,Trey Gronotte*,Army,American,14,0,0,0,0,0,0,0,0,54,54,10,12,0,0,84,6.0,,trey-gronotte-1
98,Atticus Sappington,Oregon,Big Ten,14,0,0,0,0,0,0,0,0,41,43,14,16,0,0,83,5.9,,atticus-sappington-1
99,John Cannon*,South Florida,American,12,0,0,0,0,0,0,0,0,47,48,12,16,0,0,83,6.9,,john-cannon-2
100,Noah Burnette*,North Carolina,ACC,12,0,0,0,0,0,0,0,0,38,39,15,21,0,0,83,6.9,,noah-burnette-1
101,Noe Ruelas*,James Madison,Sun Belt,10,0,0,0,0,0,0,0,0,35,37,16,20,0,0,83,8.3,,noe-ruelas-1
102,Gavin Stewart*,Georgia Southern,Sun Belt,13,0,0,0,0,0,0,0,0,37,39,15,18,0,0,82,6.3,,gavin-stewart-1
103,Rece Verhoff,Marshall,Sun Belt,11,0,0,0,0,0,0,0,0,40,40,14,19,0,0,82,7.5,,rece-verhoff-1
104,Kyler Halvorsen*,San Jose State,MWC,13,0,0,0,0,0,0,0,0,45,45,12,17,0,0,81,6.2,,kyler-halvorsen-1
105,Dean Janikowski*,Washington State,Ind,13,0,0,0,0,0,0,0,0,56,58,8,13,0,0,80,6.2,,dean-janikowski-1
106,Luke Drzewiecki,New Mexico,MWC,12,0,0,0,0,0,0,0,0,41,42,13,18,0,0,80,6.7,,luke-drzewiecki-1
107,Mateen Bhaghani,UCLA,Big Ten,12,0,0,0,0,0,0,0,0,20,20,20,24,0,0,80,6.7,,mateen-bhaghani-1
108,Michael Hayes*,West Virginia,Big 12,13,0,0,0,0,0,0,0,0,41,41,13,14,0,0,80,6.2,,michael-hayes-5
109,Todd Pelino*,Duke,ACC,13,0,0,0,0,0,0,0,0,35,37,15,20,0,0,80,6.2,,todd-pelino-1
110,Jonathan Kim,Michigan State,Big Ten,12,0,0,0,0,0,0,0,0,22,24,19,21,0,0,79,6.6,,jonathan-kim-2
111,Kanon Woodill*,Northern Illinois,MAC,13,0,0,0,0,0,0,0,0,28,32,17,26,0,0,79,6.1,,kanon-woodill-1
112,Ahmad Hardy,Louisiana-Monroe,Sun Belt,12,13,0,0,0,0,0,0,13,0,0,0,0,0,0,78,6.5,,ahmad-hardy-1
113,Braydon Bennett*,Coastal Carolina,Sun Belt,11,11,2,0,0,0,0,0,13,0,0,0,0,0,0,78,7.1,,braydon-bennett-1
114,Bryson Washington*,Baylor,Big 12,11,12,1,0,0,0,0,0,13,0,0,0,0,0,0,78,7.1,,bryson-washington-3
115,Fluff Bothwell*,South Alabama,Sun Belt,12,13,0,0,0,0,0,0,13,0,0,0,0,0,0,78,6.5,,fluff-bothwell-1
116,Jalen White*,Georgia Southern,Sun Belt,13,13,0,0,0,0,0,0,13,0,0,0,0,0,0,78,6.0,,jalen-white-1
117,Quinton Cooley*,Liberty,CUSA,11,13,0,0,0,0,0,0,13,0,0,0,0,0,0,78,7.1,,quinton-cooley-1
118,Raheim Sanders*,South Carolina,SEC,12,11,2,0,0,0,0,0,13,0,0,0,0,0,0,78,6.5,,raheim-sanders-1
119,Will Bettridge,Virginia,ACC,12,0,0,0,0,0,0,0,0,24,24,18,21,0,0,78,6.5,,will-bettridge-1
120,Christian Pavon*,Sam Houston,CUSA,13,0,0,0,0,0,0,0,0,35,35,14,24,0,0,77,5.9,,christian-pavon-1
121,Cole Becker,Utah,Big 12,12,0,0,0,0,0,0,0,0,23,23,18,24,0,0,77,6.4,,cole-becker-2
122,Dylan Lynch*,Fresno State,MWC,13,0,0,0,0,0,0,0,0,38,39,13,20,0,0,77,5.9,,dylan-lynch-1
123,Graham Nicholson*,Alabama,SEC,13,0,0,0,0,0,0,0,0,53,53,8,10,0,0,77,5.9,,graham-nicholson-1
124,Tyler Loop,Arizona,Big 12,12,0,0,0,0,0,0,0,0,23,25,18,23,0,0,77,6.4,,tyler-loop-1
125,Abraham Montano,New Mexico State,CUSA,12,0,0,0,0,0,0,0,0,22,22,18,23,0,0,76,6.3,,abraham-montano-1
126,Tabor Allen,Kansas,Big 12,12,0,0,0,0,0,0,0,0,40,42,12,15,0,0,76,6.3,,tabor-allen-1
127,Jordan Noyes*,Colorado State,MWC,12,0,0,0,0,0,0,0,0,33,33,14,20,0,0,75,6.3,,jordan-noyes-1
128,Devonte Ross,Troy,Sun Belt,12,0,11,1,0,0,0,0,12,0,0,0,0,1,0,74,6.2,,devonte-ross-2
129,Emmet Kenney,Stanford,ACC,12,0,0,0,0,0,0,0,0,32,32,14,17,0,0,74,6.2,,emmet-kenney-1
130,Marcus Carroll*,Missouri,SEC,13,12,0,0,0,0,0,0,12,0,0,0,0,1,0,74,5.7,,marcus-carroll-1
131,Ricky White*,Nevada-Las Vegas,MWC,13,0,11,1,0,0,0,0,12,0,0,0,0,0,1,74,5.7,,ricky-white-2
132,Antonio Williams,Clemson,ACC,14,1,11,0,0,0,0,0,12,0,0,0,0,0,0,72,5.1,,antonio-williams-2
133,CJ Donaldson*,West Virginia,Big 12,13,11,1,0,0,0,0,0,12,0,0,0,0,0,0,72,5.5,,cj-donaldson-1
134,Dante Dowdell*,Nebraska,Big Ten,12,12,0,0,0,0,0,0,12,0,0,0,0,0,0,72,6.0,,dante-dowdell-1
135,Darius Taylor*,Minnesota,Big Ten,12,10,2,0,0,0,0,0,12,0,0,0,0,0,0,72,6.0,,darius-taylor-1
136,DT Sheffield*,North Texas,American,12,1,11,0,0,0,0,0,12,0,0,0,0,0,0,72,6.0,,dt-sheffield-1
137,Eric Rivers,Florida International,CUSA,12,0,12,0,0,0,0,0,12,0,0,0,0,0,0,72,6.0,,eric-rivers-2
138,Isaac Brown*,Louisville,ACC,13,11,1,0,0,0,0,0,12,0,0,0,0,0,0,72,5.5,,isaac-brown-4
139,Jaden Nixon*,Western Michigan,MAC,13,12,0,0,0,0,0,0,12,0,0,0,0,0,0,72,5.5,,jaden-nixon-1
140,Ja'Kobi Lane*,USC,Big Ten,13,0,12,0,0,0,0,0,12,0,0,0,0,0,0,72,5.5,,jakobi-lane-1
141,Jamal Haynes*,Georgia Tech,ACC,13,9,3,0,0,0,0,0,12,0,0,0,0,0,0,72,5.5,,jamal-haynes-1
142,Kalel Mullings*,Michigan,Big Ten,12,12,0,0,0,0,0,0,12,0,0,0,0,0,0,72,6.0,,kalel-mullings-1
143,Liam Rickman,Georgia State,Sun Belt,12,0,0,0,0,0,0,0,0,30,30,14,19,0,0,72,6.0,,liam-rickman-1
144,Savion Williams*,Texas Christian,Big 12,12,6,6,0,0,0,0,0,12,0,0,0,0,0,0,72,6.0,,savion-williams-2
145,Tristan Mattson,Central Michigan,MAC,12,0,0,0,0,0,0,0,0,24,26,16,18,0,0,72,6.0,,tristan-mattson-1
146,Ty Son Lawton,Indiana,Big Ten,13,12,0,0,0,0,0,0,12,0,0,0,0,0,0,72,5.5,,ty-son-lawton-2
147,Tyler Warren*,Penn State,Big Ten,16,4,8,0,0,0,0,0,12,0,0,0,0,0,0,72,4.5,H-7,tyler-warren-1
148,Alex Raynor,Kentucky,SEC,12,0,0,0,0,0,0,0,0,26,27,15,16,0,0,71,5.9,,alex-raynor-1
149,Colin Karhu*,Liberty,CUSA,12,0,0,0,0,0,0,0,0,41,41,10,14,0,0,71,5.9,,colin-karhu-1
150,Ethan Sanchez,Old Dominion,Sun Belt,12,0,0,0,0,0,0,0,0,37,42,11,12,0,0,70,5.8,,ethan-sanchez-1
151,Jerjuan Newton*,Toledo,MAC,13,0,11,0,0,0,0,0,11,0,0,0,0,2,0,70,5.4,,jerjuan-newton-1
152,John Hoyland,Wyoming,MWC,12,0,0,0,0,0,0,0,0,25,25,15,19,0,0,70,5.8,,john-hoyland-1
153,Logan Ward,Oklahoma State,Big 12,12,0,0,0,0,0,0,0,0,34,35,12,17,0,0,70,5.8,,logan-ward-1
154,Maddux Trujillo,Temple,American,12,0,0,0,0,0,0,0,0,21,21,16,22,0,0,69,5.8,,maddux-trujillo-1
155,Max Larson,Louisiana-Monroe,Sun Belt,12,0,0,0,0,0,0,0,0,27,28,14,17,0,0,69,5.8,,max-larson-1
156,Buck Buchanan*,Louisiana Tech,CUSA,12,0,0,0,0,0,0,0,0,29,31,13,20,0,0,68,5.7,,buck-buchanan-1
157,Dean Connors,Rice,American,12,9,2,0,0,0,0,0,11,0,0,0,0,1,0,68,5.7,,dean-connors-1
158,Jacob Lurie,Massachusetts,Ind,12,0,0,0,0,0,0,0,0,29,30,13,21,0,0,68,5.7,,jacob-lurie-1
159,Josh McCray*,Illinois,Big Ten,13,10,1,0,0,0,0,0,11,0,0,0,0,1,0,68,5.2,,josh-mccray-1
160,Kansei Matsuzawa,Hawaii,MWC,12,0,0,0,0,0,0,0,0,32,32,12,16,0,0,68,5.7,,kansei-matsuzawa-1
161,Kyle Ferrie,Mississippi State,SEC,12,0,0,0,0,0,0,0,0,38,39,10,12,0,0,68,5.7,,kyle-ferrie-1
162,Rahjai Harris*,East Carolina,American,13,11,0,0,0,0,0,0,11,0,0,0,0,1,0,68,5.2,,rahjai-harris-1
163,Xavier Restrepo*,Miami (FL),ACC,12,0,11,0,0,0,0,0,11,0,0,0,0,1,0,68,5.7,AA,xavier-restrepo-1
164,Nathanial Vakos,Wisconsin,Big Ten,12,0,0,0,0,0,0,0,0,31,31,12,19,0,0,67,5.6,,nathanial-vakos-1
165,Scott Taylor Renfroe,Troy,Sun Belt,12,0,0,0,0,0,0,0,0,34,36,11,13,0,0,67,5.6,,scott-taylor-renfroe-1
166,Anthony Tyus III*,Ohio,MAC,13,9,2,0,0,0,0,0,11,0,0,0,0,0,0,66,5.1,,anthony-tyus-iii-1
167,Colton Joseph,Old Dominion,Sun Belt,9,11,0,0,0,0,0,0,11,0,0,0,0,0,0,66,7.3,,colton-joseph-1
168,Harold Fannin Jr.*,Bowling Green,MAC,13,1,10,0,0,0,0,0,11,0,0,0,0,0,0,66,5.1,AA,harold-fannin-jr-1
169,Haynes King*,Georgia Tech,ACC,11,11,0,0,0,0,0,0,11,0,0,0,0,0,0,66,6.0,,haynes-king-1
170,Kye Robichaux*,Boston College,ACC,13,10,1,0,0,0,0,0,11,0,0,0,0,0,0,66,5.1,,kye-robichaux-1
171,LaJohntay Wester*,Colorado,Big 12,13,0,10,1,0,0,0,0,11,0,0,0,0,0,0,66,5.1,,lajohntay-wester-1
172,Tez Johnson,Oregon,Big Ten,12,0,10,1,0,0,0,0,11,0,0,0,0,0,0,66,5.5,,tez-johnson-1
173,TreVeyon Henderson*,Ohio State,Big Ten,16,10,1,0,0,0,0,0,11,0,0,0,0,0,0,66,4.1,,treveyon-henderson-1
174,Zak Wallace*,Arkansas State,Sun Belt,13,11,0,0,0,0,0,0,11,0,0,0,0,0,0,66,5.1,,zak-wallace-1
175,Nathan Kirkwood*,Navy,American,12,0,0,0,0,0,0,0,0,50,54,5,9,0,0,65,5.4,,nathan-kirkwood-1
176,Everett Hayes,Oregon State,Ind,12,0,0,0,0,0,0,0,0,33,33,10,15,0,0,63,5.3,,everett-hayes-1
177,Garrison Smith,Akron,MAC,12,0,0,0,0,0,0,0,0,24,24,13,16,0,0,63,5.3,,garrison-smith-2
178,Jack Howes,Maryland,Big Ten,12,0,0,0,0,0,0,0,0,30,31,11,16,0,0,63,5.3,,jack-howes-1
179,Jackson Courville,Ball State,MAC,9,0,0,0,0,0,0,0,0,30,31,11,13,0,0,63,7.0,,jackson-courville-1
180,Morgan Suarez,Florida Atlantic,American,12,0,0,0,0,0,0,0,0,39,39,8,11,0,0,63,5.3,,morgan-suarez-1
181,Nathan Hawks,Cincinnati,Big 12,12,0,0,0,0,0,0,0,0,24,26,13,17,0,0,63,5.3,,nathan-hawks-1
182,Seth Morgan,Tulsa,American,12,0,0,0,0,0,0,0,0,33,34,10,15,0,0,63,5.3,,seth-morgan-1
183,Austin Welch,Kennesaw State,CUSA,12,0,0,0,0,0,0,0,0,20,21,14,18,0,0,62,5.2,,austin-welch-2
184,Damien Martinez*,Miami (FL),ACC,13,10,0,0,0,0,0,0,10,0,0,0,0,1,0,62,4.8,,damien-martinez-1
185,Andrew Conrad*,East Carolina,American,9,0,0,0,0,0,0,0,0,31,34,10,14,0,0,61,6.8,,andrew-conrad-1
186,Zach Long*,Bowling Green,MAC,13,0,0,0,0,0,0,0,0,22,22,13,19,0,0,61,4.7,,zach-long-2
187,Al-Jay Henderson*,Buffalo,MAC,13,9,1,0,0,0,0,0,10,0,0,0,0,0,0,60,4.6,,al-jay-henderson-1
188,Alex Tecza*,Navy,American,13,8,2,0,0,0,0,0,10,0,0,0,0,0,0,60,4.6,,alex-tecza-1
189,Camryn Edwards*,Connecticut,Ind,13,8,2,0,0,0,0,0,10,0,0,0,0,0,0,60,4.6,,camryn-edwards-1
190,Coleman Owen*,Ohio,MAC,14,1,8,1,0,0,0,0,10,0,0,0,0,0,0,60,4.3,,coleman-owen-1
191,Delbert Mimms,Eastern Michigan,MAC,12,9,1,0,0,0,0,0,10,0,0,0,0,0,0,60,5.0,,delbert-mimms-1
192,Desmond Reid*,Pitt,ACC,11,5,4,1,0,0,0,0,10,0,0,0,0,0,0,60,5.5,,desmond-reid-1
193,Elijah Davis*,Louisiana,Sun Belt,14,9,1,0,0,0,0,0,10,0,0,0,0,0,0,60,4.3,,elijah-davis-5
194,Emeka Egbuka*,Ohio State,Big Ten,16,0,10,0,0,0,0,0,10,0,0,0,0,0,0,60,3.8,,emeka-egbuka-1
195,Floyd Chalk*,San Jose State,MWC,13,10,0,0,0,0,0,0,10,0,0,0,0,0,0,60,4.6,,floyd-chalk-1
196,Henry Parrish Jr.*,Ole Miss,SEC,9,10,0,0,0,0,0,0,10,0,0,0,0,0,0,60,6.7,,henry-parrish-jr-1
197,Jamaal Pritchett*,South Alabama,Sun Belt,12,0,9,1,0,0,0,0,10,0,0,0,0,0,0,60,5.0,,jamaal-pritchett-1
198,Jonah Coleman*,Washington,Big Ten,13,10,0,0,0,0,0,0,10,0,0,0,0,0,0,60,4.6,,jonah-coleman-1
199,Jordyn Tyson,Arizona State,Big 12,12,0,10,0,0,0,0,0,10,0,0,0,0,0,0,60,5.0,,jordyn-tyson-1
200,Josh Cameron*,Baylor,Big 12,13,0,10,0,0,0,0,0,10,0,0,0,0,0,0,60,4.6,,josh-cameron-1
