Rk,Player,Team,Conf,G,Rush,Rec,PRTD,KRTD,FRTD,IntTD,OthTD,TD,XPM,XPA,FGM,FGA,2PM,Sfty,Pts,Pts/G,Awards,-9999
504,Jake Briningstool*,Clemson,ACC,13,0,5,0,0,0,0,0,5,0,0,0,0,0,0,30,2.3,,jake-briningstool-1
505,Jalen Mayden,San Diego State,MWC,12,5,0,0,0,0,0,0,5,0,0,0,0,0,0,30,2.5,,jalen-mayden-1
506,Jared Brown*,Coastal Carolina,Sun Belt,12,1,4,0,0,0,0,0,5,0,0,0,0,0,0,30,2.5,,jared-brown-2
507,Jayden Gibson*,Oklahoma,Big 12,13,0,5,0,0,0,0,0,5,0,0,0,0,0,0,30,2.3,,jayden-gibson-1
508,Jaylin Lucas,Indiana,Big Ten,12,2,2,0,1,0,0,0,5,0,0,0,0,0,0,30,2.5,,jaylin-lucas-1
509,Jaylon Jackson*,Eastern Michigan,MAC,13,2,2,0,1,0,0,0,5,0,0,0,0,0,0,30,2.3,,jaylon-jackson-2
510,Jeremiah Hixon,New Mexico,MWC,11,0,5,0,0,0,0,0,5,0,0,0,0,0,0,30,2.7,,jeremiah-hixon-2
511,John Gentry,Sam Houston,CUSA,10,3,2,0,0,0,0,0,5,0,0,0,0,0,0,30,3.0,,john-gentry-1
512,John Rhys Plumlee*,UCF,Big 12,10,5,0,0,0,0,0,0,5,0,0,0,0,0,0,30,3.0,,john-rhys-plumlee-1
513,Jonathan Brady*,New Mexico State,CUSA,15,1,4,0,0,0,0,0,5,0,0,0,0,0,0,30,2.0,,jonathan-brady-1
514,Justin Lamson,Stanford,Pac-12,12,5,0,0,0,0,0,0,5,0,0,0,0,0,0,30,2.5,,justin-lamson-1
515,Kaden Prather*,Maryland,Big Ten,13,0,5,0,0,0,0,0,5,0,0,0,0,0,0,30,2.3,,kaden-prather-1
516,Kaelon Black*,James Madison,Sun Belt,13,1,4,0,0,0,0,0,5,0,0,0,0,0,0,30,2.3,,kaelon-black-1
517,Kejon Owens,Florida International,CUSA,10,5,0,0,0,0,0,0,5,0,0,0,0,0,0,30,3.0,,kejon-owens-1
518,Kendall Karr*,Coastal Carolina,Sun Belt,13,0,5,0,0,0,0,0,5,0,0,0,0,0,0,30,2.3,,kendall-karr-1
519,Kentrel Bullock*,South Alabama,Sun Belt,11,4,1,0,0,0,0,0,5,0,0,0,0,0,0,30,2.7,,kentrel-bullock-2
520,Keshawn Wicks*,Old Dominion,Sun Belt,11,4,1,0,0,0,0,0,5,0,0,0,0,0,0,30,2.7,,keshawn-wicks-1
521,Khafre Brown*,South Florida,American,12,0,5,0,0,0,0,0,5,0,0,0,0,0,0,30,2.5,,khafre-brown-1
522,Khaleb Hood*,Georgia Southern,Sun Belt,13,0,5,0,0,0,0,0,5,0,0,0,0,0,0,30,2.3,,khaleb-hood-1
523,Konata Mumpfield,Pitt,ACC,12,0,5,0,0,0,0,0,5,0,0,0,0,0,0,30,2.5,,konata-mumpfield-1
524,Kyron Drones*,Virginia Tech,ACC,13,5,0,0,0,0,0,0,5,0,0,0,0,0,0,30,2.3,,kyron-drones-1
525,Larry McCammon III,Florida Atlantic,American,11,5,0,0,0,0,0,0,5,0,0,0,0,0,0,30,2.7,,larry-mccammon-iii-1
526,Lawrance Toafili*,Florida State,ACC,13,4,1,0,0,0,0,0,5,0,0,0,0,0,0,30,2.3,,lawrance-toafili-1
527,Le'Veon Moss*,Texas A&M,SEC,9,5,0,0,0,0,0,0,5,0,0,0,0,0,0,30,3.3,,leveon-moss-1
528,Lideatrick Griffin,Mississippi State,SEC,12,1,4,0,0,0,0,0,5,0,0,0,0,0,0,30,2.5,,lideatrick-griffin-1
529,LJ Martin,BYU,Big 12,10,4,1,0,0,0,0,0,5,0,0,0,0,0,0,30,3.0,,lj-martin-1
530,Logan Loya*,UCLA,Pac-12,13,0,5,0,0,0,0,0,5,0,0,0,0,0,0,30,2.3,,logan-loya-1
531,Louis Brown,Colorado State,MWC,12,0,5,0,0,0,0,0,5,0,0,0,0,0,0,30,2.5,,louis-brown-4
532,Luke Floriea,Kent State,MAC,12,1,4,0,0,0,0,0,5,0,0,0,0,0,0,30,2.5,,luke-floriea-1
533,Mark Fletcher Jr.*,Miami (FL),ACC,10,5,0,0,0,0,0,0,5,0,0,0,0,0,0,30,3.0,,mark-fletcher-jr-1
534,Marquis Shoulders,Tulsa,American,5,0,5,0,0,0,0,0,5,0,0,0,0,0,0,30,6.0,,marquis-shoulders-1
535,McCallan Castles*,Tennessee,SEC,13,0,5,0,0,0,0,0,5,0,0,0,0,0,0,30,2.3,,mccallan-castles-2
536,Michael Pratt*,Tulane,American,11,5,0,0,0,0,0,0,5,0,0,0,0,0,0,30,2.7,,michael-pratt-1
537,Miles Cross*,Ohio,MAC,11,0,5,0,0,0,0,0,5,0,0,0,0,0,0,30,2.7,,miles-cross-1
538,Myles Price*,Texas Tech,Big 12,10,0,5,0,0,0,0,0,5,0,0,0,0,0,0,30,3.0,,myles-price-1
539,Naiem Simmons*,South Florida,American,13,0,5,0,0,0,0,0,5,0,0,0,0,0,0,30,2.3,,naiem-simmons-1
540,Nate Noel*,Appalachian State,Sun Belt,11,5,0,0,0,0,0,0,5,0,0,0,0,0,0,30,2.7,,nate-noel-1
541,Neal Johnson*,Louisiana,Sun Belt,13,0,5,0,0,0,0,0,5,0,0,0,0,0,0,30,2.3,,neal-johnson-1
542,Noah Thomas*,Texas A&M,SEC,11,0,5,0,0,0,0,0,5,0,0,0,0,0,0,30,2.7,,noah-thomas-1
543,Phoenix Sproles*,James Madison,Sun Belt,13,0,5,0,0,0,0,0,5,0,0,0,0,0,0,30,2.3,,phoenix-sproles-1
544,Quinn Ewers*,Texas,Big 12,12,5,0,0,0,0,0,0,5,0,0,0,0,0,0,30,2.5,,quinn-ewers-1
545,Rickey Hunt*,Ohio,MAC,3,4,1,0,0,0,0,0,5,0,0,0,0,0,0,30,10.0,,rickey-hunt-1
546,Robby Ashford*,Auburn,SEC,10,5,0,0,0,0,0,0,5,0,0,0,0,0,0,30,3.0,,robby-ashford-1
547,Roderick Daniels Jr.*,SMU,American,14,0,4,1,0,0,0,0,5,0,0,0,0,0,0,30,2.1,,roderick-daniels-jr-1
548,Sean Brown*,Jacksonville State,CUSA,13,0,5,0,0,0,0,0,5,0,0,0,0,0,0,30,2.3,,sean-brown-10
549,Seth Henigan*,Memphis,American,13,5,0,0,0,0,0,0,5,0,0,0,0,0,0,30,2.3,,seth-henigan-1
550,Sione Vaki*,Utah,Pac-12,12,2,3,0,0,0,0,0,5,0,0,0,0,0,0,30,2.5,,sione-vaki-1
551,Taulia Tagovailoa*,Maryland,Big Ten,12,5,0,0,0,0,0,0,5,0,0,0,0,0,0,30,2.5,,taulia-tagovailoa-1
552,TJ Finley*,Texas State,Sun Belt,13,5,0,0,0,0,0,0,5,0,0,0,0,0,0,30,2.3,,tj-finley-1
553,Travis Hunter,Colorado,Pac-12,9,0,5,0,0,0,0,0,5,0,0,0,0,0,0,30,3.3,AA,travis-hunter-2
554,Tyre Shelton,Louisiana Tech,CUSA,8,5,0,0,0,0,0,0,5,0,0,0,0,0,0,30,3.8,,tyre-shelton-1
555,Ulysses Bentley IV*,Ole Miss,SEC,13,4,1,0,0,0,0,0,5,0,0,0,0,0,0,30,2.3,,ulysses-bentley-iv-1
556,Zachariah Branch*,USC,Pac-12,11,1,2,1,1,0,0,0,5,0,0,0,0,0,0,30,2.7,,zachariah-branch-1
557,Zahir Abdus-Salaam,Western Michigan,MAC,12,5,0,0,0,0,0,0,5,0,0,0,0,0,0,30,2.5,,zahir-abdus-salaam-1
558,Jalon Calhoun*,Duke,ACC,13,0,4,0,0,0,0,0,4,0,0,0,0,2,0,28,2.2,,jalon-calhoun-1
559,Anthony Simpson,Massachusetts,Ind,12,1,3,0,0,0,0,0,4,0,0,0,0,1,0,26,2.2,,anthony-simpson-2
560,Brendon Lewis,Nevada,MWC,12,4,0,0,0,0,0,0,4,0,0,0,0,1,0,26,2.2,,brendon-lewis-1
561,Caden Prieskorn*,Ole Miss,SEC,10,0,4,0,0,0,0,0,4,0,0,0,0,1,0,26,2.6,,caden-prieskorn-1
562,Chandler Rogers,North Texas,American,12,4,0,0,0,0,0,0,4,0,0,0,0,1,0,26,2.2,,chandler-rogers-3
563,Devon Dampier,New Mexico,MWC,9,4,0,0,0,0,0,0,4,0,0,0,0,1,0,26,2.9,,devon-dampier-1
564,Elijhah Badger,Arizona State,Pac-12,11,1,3,0,0,0,0,0,4,0,0,0,0,1,0,26,2.4,,elijhah-badger-1
565,Gino Campiotti,Massachusetts,Ind,12,0,4,0,0,0,0,0,4,0,0,0,0,1,0,26,2.2,,gino-campiotti-2
566,Isaiah Bond*,Alabama,SEC,14,0,4,0,0,0,0,0,4,0,0,0,0,1,0,26,1.9,,isaiah-bond-1
567,Jerand Bradley*,Texas Tech,Big 12,12,0,4,0,0,0,0,0,4,0,0,0,0,1,0,26,2.2,,jerand-bradley-1
568,Jjay Mcafee*,Georgia Southern,Sun Belt,12,0,4,0,0,0,0,0,4,0,0,0,0,1,0,26,2.2,,jjay-mcafee-1
569,John Copenhaver*,North Carolina,ACC,12,0,4,0,0,0,0,0,4,0,0,0,0,1,0,26,2.2,,john-copenhaver-1
570,Keandre Lambert-Smith*,Penn State,Big Ten,13,0,4,0,0,0,0,0,4,0,0,0,0,1,0,26,2.0,,keandre-lambert-smith-1
571,Landon Sides,North Texas,American,11,0,4,0,0,0,0,0,4,0,0,0,0,1,0,26,2.4,,landon-sides-1
572,Malik Rutherford*,Georgia Tech,ACC,13,0,4,0,0,0,0,0,4,0,0,0,0,1,0,26,2.0,,malik-rutherford-1
573,Reggie Love III,Illinois,Big Ten,8,4,0,0,0,0,0,0,4,0,0,0,0,1,0,26,3.3,,reggie-love-iii-1
574,Tanner Mordecai*,Wisconsin,Big Ten,10,4,0,0,0,0,0,0,4,0,0,0,0,1,0,26,2.6,,tanner-mordecai-1
575,Tyler Brown*,Clemson,ACC,13,0,4,0,0,0,0,0,4,0,0,0,0,1,0,26,2.0,,tyler-brown-7
576,Wesley Grimes,Wake Forest,ACC,12,0,4,0,0,0,0,0,4,0,0,0,0,1,0,26,2.2,,wesley-grimes-1
577,Aaron Young*,Rutgers,Big Ten,9,1,2,0,0,1,0,0,4,0,0,0,0,0,0,24,2.7,,aaron-young-5
578,Ahmon Green*,Georgia State,Sun Belt,12,0,4,0,0,0,0,0,4,0,0,0,0,0,0,24,2.0,,ahmon-green-1
579,Amari Niblack*,Alabama,SEC,14,0,4,0,0,0,0,0,4,0,0,0,0,0,0,24,1.7,,amari-niblack-1
580,Anthony Torres*,Toledo,MAC,14,0,3,0,0,0,0,0,3,0,0,0,0,3,0,24,1.7,,anthony-torres-2
581,Anthony Watkins,Tulsa,American,12,4,0,0,0,0,0,0,4,0,0,0,0,0,0,24,2.0,,anthony-watkins-3
582,Arlis Boardingham,Florida,SEC,12,0,4,0,0,0,0,0,4,0,0,0,0,0,0,24,2.0,,arlis-boardingham-1
583,Austin Reed*,Western Kentucky,CUSA,12,4,0,0,0,0,0,0,4,0,0,0,0,0,0,24,2.0,,austin-reed-2
584,Behren Morton*,Texas Tech,Big 12,10,4,0,0,0,0,0,0,4,0,0,0,0,0,0,24,2.4,,behren-morton-1
585,Ben Bryant*,Northwestern,Big Ten,9,4,0,0,0,0,0,0,4,0,0,0,0,0,0,24,2.7,,ben-bryant-1
586,Blake Shapen,Baylor,Big 12,8,4,0,0,0,0,0,0,4,0,0,0,0,0,0,24,3.0,,blake-shapen-1
587,Braden Smith,Cincinnati,Big 12,12,0,4,0,0,0,0,0,4,0,0,0,0,0,0,24,2.0,,braden-smith-4
588,Brashard Smith*,Miami (FL),ACC,12,1,2,0,1,0,0,0,4,0,0,0,0,0,0,24,2.0,,brashard-smith-1
589,Brendan Doyle*,Memphis,American,13,0,4,0,0,0,0,0,4,0,0,0,0,0,0,24,1.8,,brendan-doyle-2
590,Brendan Sorsby,Indiana,Big Ten,10,4,0,0,0,0,0,0,4,0,0,0,0,0,0,24,2.4,,brendan-sorsby-1
591,Brett Seither*,Georgia Tech,ACC,13,0,4,0,0,0,0,0,4,0,0,0,0,0,0,24,1.8,,brett-seither-1
592,Bryce Farrell,Stanford,Pac-12,12,3,1,0,0,0,0,0,4,0,0,0,0,0,0,24,2.0,,bryce-farrell-1
593,Cade Klubnik*,Clemson,ACC,13,4,0,0,0,0,0,0,4,0,0,0,0,0,0,24,1.8,,cade-klubnik-1
594,Cam Fancher*,Marshall,Sun Belt,10,4,0,0,0,0,0,0,4,0,0,0,0,0,0,24,2.4,,cam-fancher-1
595,Carson Beck*,Georgia,SEC,14,4,0,0,0,0,0,0,4,0,0,0,0,0,0,24,1.7,,carson-beck-1
596,Casey Washington,Illinois,Big Ten,12,0,4,0,0,0,0,0,4,0,0,0,0,0,0,24,2.0,,casey-washington-1
597,Caziah Holmes*,Florida State,ACC,14,2,2,0,0,0,0,0,4,0,0,0,0,0,0,24,1.7,,caziah-holmes-1
598,Chez Mellusi*,Wisconsin,Big Ten,4,4,0,0,0,0,0,0,4,0,0,0,0,0,0,24,6.0,,chez-mellusi-1
599,Chris Tyree*,Notre Dame,Ind,12,0,3,1,0,0,0,0,4,0,0,0,0,0,0,24,2.0,,chris-tyree-1
600,Chrishon McCray,Kent State,MAC,9,0,4,0,0,0,0,0,4,0,0,0,0,0,0,24,2.7,,chrishon-mccray-1
601,Colston Loveland*,Michigan,Big Ten,15,0,4,0,0,0,0,0,4,0,0,0,0,0,0,24,1.6,,colston-loveland-1
602,Courtney Reese*,Nevada-Las Vegas,MWC,13,4,0,0,0,0,0,0,4,0,0,0,0,0,0,24,1.8,,courtney-reese-1
603,Cyrus Allen,Louisiana Tech,CUSA,11,0,4,0,0,0,0,0,4,0,0,0,0,0,0,24,2.2,,cyrus-allen-1
604,Darius Lassiter,BYU,Big 12,10,0,4,0,0,0,0,0,4,0,0,0,0,0,0,24,2.4,,darius-lassiter-1
605,Dayton Wade*,Ole Miss,SEC,13,0,4,0,0,0,0,0,4,0,0,0,0,0,0,24,1.8,,dayton-wade-1
606,Dillon Bell*,Georgia,SEC,14,2,2,0,0,0,0,0,4,0,0,0,0,0,0,24,1.7,,dillon-bell-1
607,Dominic Dutton*,Old Dominion,Sun Belt,13,0,4,0,0,0,0,0,4,0,0,0,0,0,0,24,1.8,,dominic-dutton-1
608,Dominic Lovett*,Georgia,SEC,14,0,4,0,0,0,0,0,4,0,0,0,0,0,0,24,1.7,,dominic-lovett-1
609,Donerio Davenport*,Texas State,Sun Belt,13,2,2,0,0,0,0,0,4,0,0,0,0,0,0,24,1.8,,donerio-davenport-1
610,Drew Allar*,Penn State,Big Ten,13,4,0,0,0,0,0,0,4,0,0,0,0,0,0,24,1.8,,drew-allar-1
611,Dylan McDuffie*,Kansas,Big 12,13,4,0,0,0,0,0,0,4,0,0,0,0,0,0,24,1.8,,dylan-mcduffie-1
612,Easton Messer*,Western Kentucky,CUSA,13,0,4,0,0,0,0,0,4,0,0,0,0,0,0,24,1.8,,easton-messer-1
613,Eli Stowers*,New Mexico State,CUSA,15,2,2,0,0,0,0,0,4,0,0,0,0,0,0,24,1.6,,eli-stowers-1
614,Emeka Egbuka*,Ohio State,Big Ten,10,0,4,0,0,0,0,0,4,0,0,0,0,0,0,24,2.4,,emeka-egbuka-1
615,Emory Jones,Cincinnati,Big 12,12,4,0,0,0,0,0,0,4,0,0,0,0,0,0,24,2.0,,emory-jones-1
616,Ethan Conner*,Troy,Sun Belt,10,0,4,0,0,0,0,0,4,0,0,0,0,0,0,24,2.4,,ethan-conner-1
617,Evan Stewart*,Texas A&M,SEC,8,0,4,0,0,0,0,0,4,0,0,0,0,0,0,24,3.0,,evan-stewart-2
618,Frank Harris*,UTSA,American,10,4,0,0,0,0,0,0,4,0,0,0,0,0,0,24,2.4,,frank-harris-3
619,Frank Peasant,Middle Tennessee State,CUSA,9,4,0,0,0,0,0,0,4,0,0,0,0,0,0,24,2.7,,frank-peasant-1
620,Gary Bryant Jr.*,Oregon,Pac-12,14,0,4,0,0,0,0,0,4,0,0,0,0,0,0,24,1.7,,gary-bryant-jr-1
621,Germie Bernard*,Washington,Pac-12,14,2,2,0,0,0,0,0,4,0,0,0,0,0,0,24,1.7,,germie-bernard-1
622,Gi'Bran Payne*,Notre Dame,Ind,13,2,2,0,0,0,0,0,4,0,0,0,0,0,0,24,1.8,,gibran-payne-1
623,Graham Mertz,Florida,SEC,11,4,0,0,0,0,0,0,4,0,0,0,0,0,0,24,2.2,,graham-mertz-1
624,Holden Staes*,Notre Dame,Ind,11,0,4,0,0,0,0,0,4,0,0,0,0,0,0,24,2.2,,holden-staes-1
625,Hudson Clement*,West Virginia,Big 12,11,0,4,0,0,0,0,0,4,0,0,0,0,0,0,24,2.2,,hudson-clement-1
626,J. Michael Sturdivant*,UCLA,Pac-12,13,0,4,0,0,0,0,0,4,0,0,0,0,0,0,24,1.8,,j-michael-sturdivant-1
627,Jacob Warren*,Tennessee,SEC,13,0,4,0,0,0,0,0,4,0,0,0,0,0,0,24,1.8,,jacob-warren-1
628,Jacob Zeno,UAB,American,11,4,0,0,0,0,0,0,4,0,0,0,0,0,0,24,2.2,,jacob-zeno-1
629,Jahmal Banks,Wake Forest,ACC,12,0,4,0,0,0,0,0,4,0,0,0,0,0,0,24,2.0,,jahmal-banks-1
630,Jake Johnson*,Texas A&M,SEC,12,0,4,0,0,0,0,0,4,0,0,0,0,0,0,24,2.0,,jake-johnson-5
631,Jalon Jones,Charlotte,American,10,4,0,0,0,0,0,0,4,0,0,0,0,0,0,24,2.4,,jalon-jones-2
632,Ja'Quinden Jackson*,Utah,Pac-12,12,4,0,0,0,0,0,0,4,0,0,0,0,0,0,24,2.0,,jaquinden-jackson-1
633,Ja'Varrius Johnson*,Auburn,SEC,10,1,3,0,0,0,0,0,4,0,0,0,0,0,0,24,2.4,,javarrius-johnson-1
634,Javon Harvey*,Old Dominion,Sun Belt,9,0,4,0,0,0,0,0,4,0,0,0,0,0,0,24,2.7,,javon-harvey-1
635,Jaydon Blue*,Texas,Big 12,14,3,1,0,0,0,0,0,4,0,0,0,0,0,0,24,1.7,,jaydon-blue-1
636,Jaylen Wright*,Tennessee,SEC,12,4,0,0,0,0,0,0,4,0,0,0,0,0,0,24,2.0,,jaylen-wright-1
637,Jeff Foreman*,Arkansas State,Sun Belt,13,0,4,0,0,0,0,0,4,0,0,0,0,0,0,24,1.8,,jeff-foreman-1
638,Jensen Jones*,Air Force,MWC,10,4,0,0,0,0,0,0,4,0,0,0,0,0,0,24,2.4,,jensen-jones-1
639,Jeremiah Cobb*,Auburn,SEC,13,2,2,0,0,0,0,0,4,0,0,0,0,0,0,24,1.8,,jeremiah-cobb-1
640,Jeshaun Jones*,Maryland,Big Ten,13,0,4,0,0,0,0,0,4,0,0,0,0,0,0,24,1.8,,jeshaun-jones-1
641,Jesse Prewitt III,Central Michigan,MAC,12,0,4,0,0,0,0,0,4,0,0,0,0,0,0,24,2.0,,jesse-prewitt-iii-1
642,Jha'Quan Jackson*,Tulane,American,10,0,4,0,0,0,0,0,4,0,0,0,0,0,0,24,2.4,,jhaquan-jackson-1
643,Joachim Bangda,Charlotte,American,11,4,0,0,0,0,0,0,4,0,0,0,0,0,0,24,2.2,,joachim-bangda-1
644,Jordan Faison*,Notre Dame,Ind,7,0,4,0,0,0,0,0,4,0,0,0,0,0,0,24,3.4,,jordan-faison-1
645,Jordan Smith,Temple,American,12,0,4,0,0,0,0,0,4,0,0,0,0,0,0,24,2.0,,jordan-smith-7
646,Jordan Watkins*,Ole Miss,SEC,13,0,3,1,0,0,0,0,4,0,0,0,0,0,0,24,1.8,,jordan-watkins-2
647,Juma Otoviano*,Rice,American,12,4,0,0,0,0,0,0,4,0,0,0,0,0,0,24,2.0,,juma-otoviano-1
648,Junior Vandeross III*,Toledo,MAC,14,0,4,0,0,0,0,0,4,0,0,0,0,0,0,24,1.7,,junior-vandeross-iii-1
649,J'Wan Evans*,Jacksonville State,CUSA,7,4,0,0,0,0,0,0,4,0,0,0,0,0,0,24,3.4,,jwan-evans-2
650,Kaleb Jackson*,LSU,SEC,13,4,0,0,0,0,0,0,4,0,0,0,0,0,0,24,1.8,,kaleb-jackson-1
651,Keilan Robinson*,Texas,Big 12,13,3,0,0,1,0,0,0,4,0,0,0,0,0,0,24,1.8,,keilan-robinson-1
652,Kelvontay Dixon*,SMU,American,13,0,4,0,0,0,0,0,4,0,0,0,0,0,0,24,1.8,,kelvontay-dixon-1
653,Kobe Pace,Virginia,ACC,12,1,3,0,0,0,0,0,4,0,0,0,0,0,0,24,2.0,,kobe-pace-1
654,Kole Taylor*,West Virginia,Big 12,13,0,4,0,0,0,0,0,4,0,0,0,0,0,0,24,1.8,,kole-taylor-2
655,Kurtis Rourke*,Ohio,MAC,11,4,0,0,0,0,0,0,4,0,0,0,0,0,0,24,2.2,,kurtis-rourke-1
656,Lee Beebe,UAB,American,11,4,0,0,0,0,0,0,4,0,0,0,0,0,0,24,2.2,,lee-beebe-1
657,LJ Johnson Jr.*,SMU,American,11,4,0,0,0,0,0,0,4,0,0,0,0,0,0,24,2.2,,lj-johnson-jr-2
658,London Humphreys,Vanderbilt,SEC,12,0,4,0,0,0,0,0,4,0,0,0,0,0,0,24,2.0,,london-humphreys-1
659,Marcus Rosemy-Jacksaint*,Georgia,SEC,13,0,4,0,0,0,0,0,4,0,0,0,0,0,0,24,1.8,,marcus-rosemy-jacksaint-1
660,Mario Anderson,South Carolina,SEC,12,3,1,0,0,0,0,0,4,0,0,0,0,0,0,24,2.0,,mario-anderson-1
661,Marlyn Johnson,Buffalo,MAC,12,0,4,0,0,0,0,0,4,0,0,0,0,0,0,24,2.0,,marlyn-johnson-1
662,Marquez Cooper,Ball State,MAC,12,4,0,0,0,0,0,0,4,0,0,0,0,0,0,24,2.0,,marquez-cooper-1
663,Mason Tharp*,Texas Tech,Big 12,8,0,4,0,0,0,0,0,4,0,0,0,0,0,0,24,3.0,,mason-tharp-1
664,Monaray Baldwin,Baylor,Big 12,12,0,4,0,0,0,0,0,4,0,0,0,0,0,0,24,2.0,,monaray-baldwin-1
665,Nate Carter,Michigan State,Big Ten,12,4,0,0,0,0,0,0,4,0,0,0,0,0,0,24,2.0,,nate-carter-4
666,Nate Johnson*,Utah,Pac-12,8,4,0,0,0,0,0,0,4,0,0,0,0,0,0,24,3.0,,nate-johnson-3
667,Nathaniel Peat*,Missouri,SEC,12,3,1,0,0,0,0,0,4,0,0,0,0,0,0,24,2.0,,nathaniel-peat-1
668,Noah Cain*,LSU,SEC,13,3,1,0,0,0,0,0,4,0,0,0,0,0,0,24,1.8,,noah-cain-1
669,Odieu Hiliare*,Bowling Green,MAC,13,0,4,0,0,0,0,0,4,0,0,0,0,0,0,24,1.8,,odieu-hiliare-1
670,OJ Arnold*,Georgia Southern,Sun Belt,10,4,0,0,0,0,0,0,4,0,0,0,0,0,0,24,2.4,,oj-arnold-1
671,Owen Wiley,Akron,MAC,5,0,0,0,0,0,0,0,0,12,12,4,6,0,0,24,4.8,,owen-wiley-1
672,Perry Carter*,Jacksonville State,CUSA,13,0,4,0,0,0,0,0,4,0,0,0,0,0,0,24,1.8,,perry-carter-2
673,Peter LeBlanc*,Louisiana,Sun Belt,13,0,4,0,0,0,0,0,4,0,0,0,0,0,0,24,1.8,,peter-leblanc-1
674,Preston Stone*,SMU,American,12,4,0,0,0,0,0,0,4,0,0,0,0,0,0,24,2.0,,preston-stone-1
675,Quincy Patterson,Temple,American,10,4,0,0,0,0,0,0,4,0,0,0,0,0,0,24,2.4,,quincy-patterson-1
676,Richard Reese,Baylor,Big 12,12,2,0,0,2,0,0,0,4,0,0,0,0,0,0,24,2.0,,richard-reese-1
677,Riley Leonard*,Duke,ACC,7,4,0,0,0,0,0,0,4,0,0,0,0,0,0,24,3.4,,riley-leonard-1
678,Robert Williams*,Louisiana,Sun Belt,11,0,4,0,0,0,0,0,4,0,0,0,0,0,0,24,2.2,,robert-williams-15
679,Roc Taylor*,Memphis,American,13,0,4,0,0,0,0,0,4,0,0,0,0,0,0,24,1.8,,roc-taylor-1
680,Roderic Burns,North Texas,American,12,0,4,0,0,0,0,0,4,0,0,0,0,0,0,24,2.0,,roderic-burns-1
681,Rodney Hammond Jr.,Pitt,ACC,12,4,0,0,0,0,0,0,4,0,0,0,0,0,0,24,2.0,,rodney-hammond-jr-1
682,Sam Olson*,San Jose State,MWC,10,1,3,0,0,0,0,0,4,0,0,0,0,0,0,24,2.4,,sam-olson-1
683,Savion Williams,Texas Christian,Big 12,11,0,4,0,0,0,0,0,4,0,0,0,0,0,0,24,2.2,,savion-williams-2
684,Sedrick Alexander,Vanderbilt,SEC,12,4,0,0,0,0,0,0,4,0,0,0,0,0,0,24,2.0,,sedrick-alexander-1
685,Semaj Morgan*,Michigan,Big Ten,15,2,2,0,0,0,0,0,4,0,0,0,0,0,0,24,1.6,,semaj-morgan-1
686,Shedeur Sanders,Colorado,Pac-12,11,4,0,0,0,0,0,0,4,0,0,0,0,0,0,24,2.2,,shedeur-sanders-1
687,Shomari Lawrence,Florida International,CUSA,12,4,0,0,0,0,0,0,4,0,0,0,0,0,0,24,2.0,,shomari-lawrence-1
688,Spencer Rattler,South Carolina,SEC,12,4,0,0,0,0,0,0,4,0,0,0,0,0,0,24,2.0,,spencer-rattler-1
689,Sutton Smith*,Memphis,American,13,2,2,0,0,0,0,0,4,0,0,0,0,0,0,24,1.8,,sutton-smith-2
690,Tahj Bullock,Akron,MAC,10,4,0,0,0,0,0,0,4,0,0,0,0,0,0,24,2.4,,tahj-bullock-1
691,Tanner McLachlan*,Arizona,Pac-12,13,0,4,0,0,0,0,0,4,0,0,0,0,0,0,24,1.8,,tanner-mclachlan-2
692,Tate Carney,Wake Forest,ACC,12,4,0,0,0,0,0,0,4,0,0,0,0,0,0,24,2.0,,tate-carney-1
693,Tayvion Robinson*,Kentucky,SEC,13,0,4,0,0,0,0,0,4,0,0,0,0,0,0,24,1.8,,tayvion-robinson-1
694,Thomas Fidone III,Nebraska,Big Ten,12,0,4,0,0,0,0,0,4,0,0,0,0,0,0,24,2.0,,thomas-fidone-iii-1
695,Tony Johnson,Florida Atlantic,American,12,0,4,0,0,0,0,0,4,0,0,0,0,0,0,24,2.0,,tony-johnson-10
696,Tre Watson*,Fresno State,MWC,13,0,4,0,0,0,0,0,4,0,0,0,0,0,0,24,1.8,,tre-watson-4
697,Trent Pennix*,North Carolina State,ACC,12,1,3,0,0,0,0,0,4,0,0,0,0,0,0,24,2.0,,trent-pennix-1
698,Treon Sibley*,Liberty,CUSA,12,0,4,0,0,0,0,0,4,0,0,0,0,0,0,24,2.0,,treon-sibley-1
699,Trevion Cooley*,Georgia Tech,ACC,12,3,1,0,0,0,0,0,4,0,0,0,0,0,0,24,2.0,,trevion-cooley-1
700,Tyson Davis,Central Michigan,MAC,10,0,4,0,0,0,0,0,4,0,0,0,0,0,0,24,2.4,,tyson-davis-1
701,Tyson Riley,Army,Ind,12,1,3,0,0,0,0,0,4,0,0,0,0,0,0,24,2.0,,tyson-riley-1
702,Yulkeith Brown*,Tulane,American,13,2,2,0,0,0,0,0,4,0,0,0,0,0,0,24,1.8,,yulkeith-brown-1
703,Seth Morgan*,Memphis,American,3,0,0,0,0,0,0,0,0,14,14,3,5,0,0,23,7.7,,seth-morgan-1
704,Anthony Landphere*,Memphis,American,13,0,3,0,0,0,0,0,3,0,0,0,0,2,0,22,1.7,,anthony-landphere-2
705,Jace Feely,Colorado,Pac-12,11,0,0,0,0,0,0,0,0,10,10,4,7,0,0,22,2.0,,jace-feely-1
