Player,Class,Pos,Summary,Player-additional
Jason Shelley,JR,QB,51 Cmp 99 Att 420 Yds 2 TD,jason-shelley-2
Andrew Peasley,SO,QB,37 Cmp 69 Att 391 Yds 4 TD,andrew-peasley-1
Josh Calvin,FR,QB,,josh-calvin-1
Garrett Larson,FR,QB,,garrett-larson-2
Cooper Legas,FR,QB,,cooper-legas-1
John Gentry,FR,RB,7 Att 33 Yds 4.7 Avg,john-gentry-1
Devonta'e Henry-Cole,SR,RB,41 Att 180 Yds 4.4 Avg,devontae-henry-cole-1
Jaylen Warren,SR,RB,39 Att 252 Yds 6.5 Avg,jaylen-warren-1
Elelyon Noa,FR,RB,31 Att 81 Yds 2.6 Avg,elelyon-noa-1
Pailate Makakona,SO,RB,10 Att 47 Yds 4.7 Avg,pailate-makakona-1
Oakley Hussey,FR,RB,,oakley-hussey-1
Cooper Jones,SO,RB,,cooper-jones-2
Bryan Lumsden,SO,RB,,bryan-lumsden-1
Wyatt Marx,FR,RB,,wyatt-marx-1
Chase Nelson,SR,RB,,chase-nelson-3
Deven Thompkins,JR,WR,20 Rec 214 Yds 10.7 Avg,deven-thompkins-1
Savon Scarver,SR,WR,5 Rec 48 Yds 9.6 Avg,savon-scarver-1
Justin McGriff,SO,WR,15 Rec 185 Yds 12.3 Avg,justin-mcgriff-1
Derek Wright,SR,WR,11 Rec 122 Yds 11.1 Avg,derek-wright-2
Jordan Nathan,SR,WR,8 Rec 57 Yds 7.1 Avg,jordan-nathan-1
Taylor Compton,SR,WR,4 Rec 26 Yds 6.5 Avg,taylor-compton-1
Tim Patrick Jr.,SO,WR,3 Rec 21 Yds 7.0 Avg,tim-patrick-jr-1
Quinton Hadnot,FR,WR,1 Rec 2 Yds 2.0 Avg,quinton-hadnot-1
Ajani Carter,SO,WR,,ajani-carter-1
Sean Carter,SR,WR,,sean-carter-2
Kanen Eaton,FR,WR,,kanen-eaton-1
Tyrese Mack,JR,WR,,tyrese-mack-1
London Rockwood,FR,WR,,london-rockwood-1
Kyle Van Leeuwen,FR,WR,,kyle-van-leeuwen-1
Garrett Walchli,FR,WR,,garrett-walchli-1
Carson Terrell,SR,TE,4 Rec 62 Yds 15.5 Avg,carson-terrell-1
Broc Lane,FR,TE,2 Rec 9 Yds 4.5 Avg,broc-lane-1
Bryce Mortenson,SO,TE,2 Rec 2 Yds 1.0 Avg,bryce-mortenson-1
Travis Boman,SR,TE,,travis-boman-1
Jack Drews,FR,TE,,jack-drews-1
Logan Lee,SR,TE,,logan-lee-1
Mosese Manu,SR,TE,,mosese-manu-1
Josh Sterzer,FR,TE,,josh-sterzer-1
Jacob South,SO,OL,,jacob-south-1
Ashton Adams,FR,OL,,ashton-adams-1
Demytrick Ali'ifua,SR,OL,,demytrick-aliifua-1
Falepule Alo,FR,OL,,falepule-alo-1
Heneli Bloomfield,SO,OL,,heneli-bloomfield-1
Wyatt Bowles,SO,OL,,wyatt-bowles-1
Chandler Dolphin,JR,OL,,chandler-dolphin-1
Alfred Edwards,JR,OL,,alfred-edwards-1
Kyler Hack,JR,OL,,kyler-hack-1
Hunter Hill,FR,OL,,hunter-hill-4
Sage Hill,FR,OL,,sage-hill-1
Andy Koch,SO,OL,,andy-koch-1
Sione Lasike,FR,OL,,sione-lasike-1
Wade Meacham,SO,OL,,wade-meacham-1
Cole Motes,FR,OL,,cole-motes-1
Jackson Owens,FR,OL,,jackson-owens-1
Karter Shaw,SO,OL,,karter-shaw-1
Ty Shaw,SR,OL,,ty-shaw-1
Logan Wood,FR,OL,,logan-wood-2
Jaylin Bannerman,SR,DL,,jaylin-bannerman-1
Ritisoni Fata,SR,DL,,ritisoni-fata-1
James Hansen,SO,DL,,james-hansen-1
Marcus Moore,SR,DL,,marcus-moore-2
Hale Motu'apuaka,SO,DL,,hale-motuapuaka-1
Jake Pitcher,SR,DL,,jake-pitcher-1
Justus Te'i,SR,DL,,justus-tei-1
Poukesi Vakauta,FR,DL,,poukesi-vakauta-1
Caden Andersen,SR,DL,,caden-andersen-1
Jase Andersen,FR,DL,,jase-andersen-1
Josh Bowcut,FR,DL,,josh-bowcut-1
Aaron Bredsguard,FR,DL,,aaron-bredsguard-1
Dean Rice,FR,DL,,dean-rice-1
Addison Trupp,FR,DL,,addison-trupp-1
Cash Gilliam,SR,LB,,cash-gilliam-1
Nick Heninger,SR,LB,,nick-heninger-1
Mata Hola,FR,LB,,mata-hola-1
Kina Maile,FR,LB,,kina-maile-1
Kevin Meitzenheimer,SR,LB,,kevin-meitzenheimer-1
Eric Munoz,SR,LB,,eric-munoz-1
Kaleo Neves,FR,LB,,kaleo-neves-1
Elijah Shelton,SO,LB,,elijah-shelton-1
Izzy Vaifo'ou,FR,LB,,izzy-vaifoou-1
AJ Vongphachanh,SO,LB,,aj-vongphachanh-1
Keegan Duncan,FR,LB,,keegan-duncan-1
Jeremy Fehoko,FR,LB,,jeremy-fehoko-1
Johnathan Hala'ufa-Martinez,FR,LB,,johnathan-halaufa-martinez-1
Daniel Langi,JR,LB,,daniel-langi-1
Dustin Mathews,SO,LB,,dustin-mathews-1
Dahlin Mesake,FR,LB,,dahlin-mesake-1
Simon Thompson,FR,LB,,simon-thompson-1
Ethan Vowles,SO,LB,,ethan-vowles-1
Jaymason Willingham,FR,LB,,jaymason-willingham-1
