Player,Class,Pos,Summary,Player-additional
Brayden Schager,JR,QB,332 Cmp 525 Att 3542 Yds 26 TD,brayden-schager-1
Jake Farrell,JR,QB,3 Cmp 8 Att 14 Yds 0 TD,jake-farrell-1
Dalen Morris,SR,QB,1 Cmp 1 Att 11 Yds 0 TD,dalen-morris-2
Jonah Chong,JR,QB,,jonah-chong-1
John-Keawe Sagapolutele,FR,QB,,john-keawe-sagapolutele-1
Joey Yellen,SR,QB,,joey-yellen-1
Landon Sims,SO,RB,63 Att 255 Yds 4.0 Avg,landon-sims-1
Jordan Johnson,SO,RB,34 Att 198 Yds 5.8 Avg,jordan-johnson-10
David Cordero,SO,RB,32 Att 138 Yds 4.3 Avg,david-cordero-1
Tylan Hines,SO,RB,27 Att 93 Yds 3.4 Avg,tylan-hines-1
Nasjzae Bryant,SR,RB,26 Att 89 Yds 3.4 Avg,nasjzae-bryant-1
Derek Boyd II,FR,RB,,derek-boyd-ii-1
Brock Hedani,JR,RB,,brock-hedani-1
Chuuky Hines,SO,WR,9 Rec 92 Yds 10.2 Avg,chuuky-hines-1
Tamatoa Mokiao-Atimalala,SR,WR,4 Rec 24 Yds 6.0 Avg,tamatoa-mokiao-atimalala-1
Pofele Ashlock,FR,WR,83 Rec 832 Yds 10.0 Avg,pofele-ashlock-1
Steven McBride,SR,WR,63 Rec 1024 Yds 16.3 Avg,steven-mcbride-1
Koali Nishigaya,JR,WR,39 Rec 322 Yds 8.3 Avg,koali-nishigaya-1
Alex Perry,FR,WR,24 Rec 277 Yds 11.5 Avg,alex-perry-3
Nicholas Cenacle,SO,WR,23 Rec 252 Yds 11.0 Avg,nicholas-cenacle-1
Jonah Panoke,SR,WR,20 Rec 194 Yds 9.7 Avg,jonah-panoke-1
Jalen Walthall,SO,WR,10 Rec 125 Yds 12.5 Avg,jalen-walthall-1
Karsyn Pupunu,JR,WR,5 Rec 71 Yds 14.2 Avg,karsyn-pupunu-1
Steven Fiso,SR,WR,,steven-fiso-1
Nick Delgadillo,FR,WR,,nick-delgadillo-1
Eddie Osei-Nketia,FR,WR,,eddie-osei-nketia-1
Chad Owens Jr.,FR,WR,,chad-owens-jr-1
Maclane Watkins,FR,WR,,maclane-watkins-1
Greyson Morgan,JR,TE,7 Rec 42 Yds 6.0 Avg,greyson-morgan-1
Devon Tauaefa,FR,TE,5 Rec 55 Yds 11.0 Avg,devon-tauaefa-1
Kila Kamakawiwo'ole,SR,TE,,kila-kamakawiwoole-2
Matthew Bailiff,FR,TE,,matthew-bailiff-1
Kalani Kamakawiwo'ole,SR,TE,,kalani-kamakawiwoole-1
Oakie Salave'a,FR,TE,,oakie-salavea-1
Travion Williams,JR,TE,,travion-williams-1
Solo Vaipulu,SR,OL,,solo-vaipulu-1
Joshua Atkins,SO,OL,,joshua-atkins-2
Ka'ena Decrambra,SO,OL,,kaena-decrambra-1
Luke Felix-Fualalo,SR,OL,,luke-felix-fualalo-1
Arasi Mose,SR,OL,,arasi-mose-1
Sergio Muasau,JR,OL,,sergio-muasau-1
Zhen-Keith Sotelo,SO,OL,,zhen-keith-sotelo-1
Ethan Spencer,FR,OL,,ethan-spencer-1
Maurice Ta'ala,JR,OL,,maurice-taala-1
Eliki Tanuvasa,SR,OL,,eliki-tanuvasa-1
Kauka Umiamaka,SR,OL,,kauka-umiamaka-1
Kaleb Jackson-Carter,FR,OL,,kaleb-jackson-carter-1
Ali Jarvis,FR,OL,,ali-jarvis-1
Pat Mamaia,FR,OL,,pat-mamaia-1
Micah Mariteragi,JR,OL,,micah-mariteragi-2
James Milovale,JR,OL,,james-milovale-1
Fred Pelling,SO,OL,,fred-pelling-1
Naasir Tatum-Asiata,FR,OL,,naasir-tatum-asiata-1
Matthew Shipley,SR,K,,matthew-shipley-1
Ben Falck,SR,K,,ben-falck-1
Kai Kluth,FR,K,,kai-kluth-1
Kansei Matsuzawa,JR,K,,kansei-matsuzawa-1
Kuao Peihopa,SO,DL,,kuao-peihopa-1
Dean Briski,FR,DL,,dean-briski-1
Andrew Choi,SR,DL,,andrew-choi-1
Ezra Evaimalo,JR,DL,,ezra-evaimalo-1
Jojo Falo,SR,DL,,jojo-falo-1
Malachi Finau,FR,DL,,malachi-finau-1
Jackie Johnson III,JR,DL,,jackie-johnson-iii-1
Tariq Jones,SO,DL,,tariq-jones-1
Jonah Kahahawai-Welch,SR,DL,,jonah-kahahawai-welch-1
Lesterlaisene Lagafuaina,FR,DL,,lesterlaisene-lagafuaina-1
Aiden McComber,FR,DL,,aiden-mccomber-1
Elijah Robinson,SR,DL,,elijah-robinson-3
Anthony Sagapolutele,JR,DL,,anthony-sagapolutele-1
Foi Shaw,SR,DL,,foi-shaw-1
John Tuitupou,SR,DL,,john-tuitupou-1
Daniel Williams,SR,DL,,daniel-williams-1
Patrick Hisatake,SO,DL,,patrick-hisatake-1
Micah Kaonohi-Kaihenui,FR,DL,,micah-kaonohi-kaihenui-1
Tevita Loketi,SO,DL,,tevita-loketi-1
Etuate Moala,FR,DL,,etuate-moala-1
Tali Moe,SO,DL,,tali-moe-1
Zoram Petelo,FR,DL,,zoram-petelo-1
Josh Sagapolutele,FR,DL,,josh-sagapolutele-1
Demarii Blanks,SR,LB,,demarii-blanks-1
Kamalu DeBlake,SO,LB,,kamalu-deblake-1
Nalu Emerson,SR,LB,,nalu-emerson-1
Wynden Ho'ohuli,SO,LB,,wynden-hoohuli-1
Noah Kema,SR,LB,,noah-kema-1
Jamih Otis,FR,LB,,jamih-otis-1
Jalen Smith,SO,LB,,jalen-smith-3
Tasi Tadio,FR,LB,,tasi-tadio-1
Logan Taylor,SR,LB,,logan-taylor-1
Isaiah Tufaga,SR,LB,,isaiah-tufaga-1
Malaki Te'o,FR,LB,,malaki-teo-1
D.J. Utu,SO,LB,,dj-utu-1
Cam'Ron Bell,SR,DB,,camron-bell-1
Caleb Brown,JR,DB,,caleb-brown-3
Virdel Edwards II,SR,DB,,virdel-edwards-ii-1
Jojo Forest,SR,DB,,jojo-forest-1
Devyn King,SR,DB,,devyn-king-1
