Player,Class,Pos,Summary,Player-additional
J.J. McCarthy,JR,QB,208 Cmp 322 Att 2719 Yds 22 TD,jj-mccarthy-1
Cade McNamara,SR,QB,14 Cmp 25 Att 180 Yds 1 TD,cade-mcnamara-1
Davis Warren,JR,QB,5 Cmp 9 Att 89 Yds 0 TD,davis-warren-1
Alan Bowman,SR,QB,6 Cmp 7 Att 60 Yds 1 TD,alan-bowman-1
Alex Orji,SO,QB,1 Cmp 1 Att 5 Yds 0 TD,alex-orji-1
Andy Maddox,SR,QB,1 Cmp 1 Att 4 Yds 0 TD,andy-maddox-1
Brandon Mann,SO,QB,1 Cmp 1 Att 7 Yds 0 TD,brandon-mann-2
Jayden Denegal,SO,QB,,jayden-denegal-1
Declan Byle,SO,QB,,declan-byle-1
Donovan Edwards,JR,RB,140 Att 991 Yds 7.1 Avg,donovan-edwards-1
Blake Corum,SR,RB,247 Att 1463 Yds 5.9 Avg,blake-corum-1
C.J. Stokes,SO,RB,55 Att 273 Yds 5.0 Avg,cj-stokes-1
Issiah Gash,SR,RB,19 Att 101 Yds 5.3 Avg,issiah-gash-1
Tavierre Dunlap,JR,RB,9 Att 46 Yds 5.1 Avg,tavierre-dunlap-1
Danny Hughes,SR,RB,6 Att 35 Yds 5.8 Avg,danny-hughes-1
Leon Franklin,SR,RB,4 Att 9 Yds 2.3 Avg,leon-franklin-1
Henry Donohue,JR,RB,2 Att 6 Yds 3.0 Avg,henry-donohue-1
Nico Andrighetto,SO,RB,,nico-andrighetto-1
Ronnie Bell,SR,WR,62 Rec 889 Yds 14.3 Avg,ronnie-bell-3
A.J. Henning,SR,WR,9 Rec 60 Yds 6.7 Avg,aj-henning-1
Roman Wilson,SR,WR,25 Rec 376 Yds 15.0 Avg,roman-wilson-1
Andrel Anthony,JR,WR,7 Rec 80 Yds 11.4 Avg,andrel-anthony-1
Cornelius Johnson,SR,WR,32 Rec 499 Yds 15.6 Avg,cornelius-johnson-1
Tyler Morris,SO,WR,3 Rec 25 Yds 8.3 Avg,tyler-morris-2
Darrius Clemons,SO,WR,1 Rec 7 Yds 7.0 Avg,darrius-clemons-1
Peyton O'Leary,JR,WR,1 Rec 4 Yds 4.0 Avg,peyton-oleary-1
Amorion Walker,SO,WR,1 Rec 4 Yds 4.0 Avg,amorion-walker-1
Christian Bartholomew,SR,WR,,christian-bartholomew-1
Eamonn Dennis,SR,WR,,eamonn-dennis-1
Cristian Dixon,JR,WR,,cristian-dixon-1
Logan Forbes,SO,WR,,logan-forbes-1
Mathew Harrison,SR,WR,,mathew-harrison-1
Zach Peterson,SR,WR,,zach-peterson-1
Sam Staruch,SR,WR,,sam-staruch-1
Joe Taylor,JR,WR,,joe-taylor-4
Jake Thaw,SR,WR,,jake-thaw-1
Will Rolapp,SR,WR,,will-rolapp-1
Colston Loveland,SO,TE,16 Rec 235 Yds 14.7 Avg,colston-loveland-1
Luke Schoonmaker,SR,TE,35 Rec 418 Yds 11.9 Avg,luke-schoonmaker-1
Max Bredeson,JR,TE,5 Rec 78 Yds 15.6 Avg,max-bredeson-1
Erick All,SR,TE,3 Rec 36 Yds 12.0 Avg,erick-all-1
Matthew Hibner,SR,TE,2 Rec 15 Yds 7.5 Avg,matthew-hibner-1
Hunter Neff,SR,TE,1 Rec 8 Yds 8.0 Avg,hunter-neff-1
Josh Beetham,SR,TE,,josh-beetham-1
Louis Hansen,JR,TE,,louis-hansen-1
Joel Honigford,SR,TE,,joel-honigford-1
Noah Howes,JR,TE,,noah-howes-1
Marlin Klein,SO,TE,,marlin-klein-1
