Player,Class,Pos,Summary,Player-additional
Sam Howell,SO,QB,237 Cmp 348 Att 3586 Yds 30 TD,sam-howell-1
Jacolby Criswell,FR,QB,3 Cmp 4 Att 16 Yds 0 TD,jacolby-criswell-1
Jace Ruder,SO,QB,2 Cmp 3 Att 11 Yds 0 TD,jace-ruder-1
Jefferson Boaz,FR,QB,1 Cmp 1 Att 3 Yds 0 TD,jefferson-boaz-1
Vincent Amendola,FR,QB,,vincent-amendola-1
Javonte Williams,JR,RB,157 Att 1140 Yds 7.3 Avg,javonte-williams-1
Michael Carter,SR,RB,156 Att 1245 Yds 8.0 Avg,michael-carter-5
British Brooks,JR,RB,24 Att 99 Yds 4.1 Avg,british-brooks-1
Josh Henderson,SO,RB,18 Att 61 Yds 3.4 Avg,josh-henderson-2
D.J. Jones,FR,RB,11 Att 65 Yds 5.9 Avg,dj-jones-6
Elijah Green,FR,RB,10 Att 55 Yds 5.5 Avg,elijah-green-1
Rontavius Groves,JR,WR,4 Rec 41 Yds 10.3 Avg,rontavius-groves-1
Dazz Newsome,SR,WR,54 Rec 684 Yds 12.7 Avg,dazz-newsome-1
Josh Downs,FR,WR,7 Rec 119 Yds 17.0 Avg,josh-downs-2
Dyami Brown,JR,WR,55 Rec 1099 Yds 20.0 Avg,dyami-brown-1
Khafre Brown,FR,WR,15 Rec 337 Yds 22.5 Avg,khafre-brown-1
Emery Simmons,SO,WR,15 Rec 201 Yds 13.4 Avg,emery-simmons-1
Beau Corrales,SR,WR,13 Rec 238 Yds 18.3 Avg,beau-corrales-1
Antoine Green,JR,WR,4 Rec 38 Yds 9.5 Avg,antoine-green-1
Austyn Chestnut,JR,WR,1 Rec 3 Yds 3.0 Avg,austyn-chestnut-1
Carson Burgess,SO,WR,,carson-burgess-1
Austin Chrismon,JR,WR,,austin-chrismon-1
Tylee Craft,FR,WR,,tylee-craft-1
Gray Goodwyn,SO,WR,,gray-goodwyn-1
Stephen Gosnell,FR,WR,,stephen-gosnell-1
Mason Laurence,JR,WR,,mason-laurence-1
Justin Olson,FR,WR,,justin-olson-1
Ray Rose,FR,WR,,ray-rose-1
Jeffrey Saturday,FR,WR,,jeffrey-saturday-1
Landon Stevens,FR,WR,,landon-stevens-1
