Player,Class,Pos,Summary,Player-additional
Davis Brin,JR,QB,244 Cmp 411 Att 3269 Yds 18 TD,davis-brin-1
Braylon Braxton,FR,QB,,braylon-braxton-1
Seth Boomer,SR,QB,,seth-boomer-1
Carson Collins,SO,QB,,carson-collins-1
Roman Fuller,FR,QB,,roman-fuller-1
Stephen Kittleman,FR,QB,,stephen-kittleman-1
Shamari Brooks,SR,RB,218 Att 1029 Yds 4.7 Avg,shamari-brooks-1
Deneric Prince,JR,RB,100 Att 524 Yds 5.2 Avg,deneric-prince-1
Anthony Watkins,SO,RB,86 Att 634 Yds 7.4 Avg,anthony-watkins-3
Steven Anderson,JR,RB,45 Att 219 Yds 4.9 Avg,steven-anderson-1
Jordan Ford,JR,RB,1 Att 3 Yds 3.0 Avg,jordan-ford-2
Kyser Cannon,FR,RB,,kyser-cannon-1
Gary Garcia,FR,RB,,gary-garcia-1
Bill Jackson,FR,RB,,bill-jackson-4
Josh Johnson,SR,WR,83 Rec 1114 Yds 13.4 Avg,josh-johnson-9
Keylon Stokes,SR,WR,11 Rec 148 Yds 13.5 Avg,keylon-stokes-1
J.C. Santana,SR,WR,51 Rec 689 Yds 13.5 Avg,jc-santana-1
Ezra Naylor II,SR,WR,33 Rec 426 Yds 12.9 Avg,ezra-naylor-ii-1
Sam Crawford Jr.,SR,WR,27 Rec 472 Yds 17.5 Avg,sam-crawford-jr-1
Cannon Montgomery,SR,WR,4 Rec 113 Yds 28.3 Avg,cannon-montgomery-1
Malachai Jones,FR,WR,3 Rec 47 Yds 15.7 Avg,malachai-jones-1
Kamdyn Benjamin,SO,WR,,kamdyn-benjamin-1
Scottie Alexander,FR,WR,,scottie-alexander-1
Kemani Brown,FR,WR,,kemani-brown-1
Corbin Daniels,JR,WR,,corbin-daniels-1
Jeshari Houston,FR,WR,,jeshari-houston-1
Rashaun Mitchell,FR,WR,,rashaun-mitchell-1
Jalen Paxton,FR,WR,,jalen-paxton-1
Malik Rodgers,SO,WR,,malik-rodgers-1
Marquis Shoulders,FR,WR,,marquis-shoulders-1
Josh Stewart,SR,WR,,josh-stewart-3
Ethan Hall,SO,TE,10 Rec 63 Yds 6.3 Avg,ethan-hall-1
James Palmer,JR,TE,2 Rec 28 Yds 14.0 Avg,james-palmer-1
Abe Anderson,SR,TE,,abe-anderson-1
Bayne Tryon,FR,TE,,bayne-tryon-1
Waylon Adams,FR,TE,,waylon-adams-1
Grayson Boomer,SO,TE,,grayson-boomer-1
Chris Paul,SR,OL,,chris-paul-3
Tyler Smith,SO,OL,,tyler-smith-6
