Player,Class,Pos,Summary,Player-additional
Tommy Devito,SR,QB,257 Cmp 369 Att 2650 Yds 15 TD,tommy-devito-1
Artur Sitkowski,JR,QB,18 Cmp 25 Att 103 Yds 0 TD,artur-sitkowski-1
Jake Huber,SO,QB,,jake-huber-1
Ryan Johnson,SR,QB,,ryan-johnson-9
Donovan Leary,FR,QB,,donovan-leary-2
Kirkland Michaux,SO,QB,,kirkland-michaux-1
Jameson Sheehan,FR,QB,,jameson-sheehan-1
Chase Brown,JR,RB,328 Att 1643 Yds 5.0 Avg,chase-brown-3
Reggie Love III,JR,RB,70 Att 316 Yds 4.5 Avg,reggie-love-iii-1
Chase Hayden,SR,RB,22 Att 87 Yds 4.0 Avg,chase-hayden-1
Josh McCray,JR,RB,19 Att 56 Yds 2.9 Avg,josh-mccray-1
Aidan Laughery,FR,RB,3 Att 9 Yds 3.0 Avg,aidan-laughery-1
Nick Fedanzo,JR,RB,,nick-fedanzo-1
Jordan Anderson,FR,RB,,jordan-anderson-4
Isaiah Williams,JR,WR,82 Rec 715 Yds 8.7 Avg,isaiah-williams-7
Brian Hightower,SR,WR,37 Rec 452 Yds 12.2 Avg,brian-hightower-1
Pat Bryant,JR,WR,34 Rec 453 Yds 13.3 Avg,pat-bryant-1
Casey Washington,SR,WR,31 Rec 306 Yds 9.9 Avg,casey-washington-1
Hank Beatty,SO,WR,7 Rec 25 Yds 3.6 Avg,beatty-hank-1
Jonah Morris,SR,WR,4 Rec 55 Yds 13.8 Avg,jonah-morris-2
Miles Scott,SO,WR,4 Rec 29 Yds 7.3 Avg,miles-scott-1
Keion Battle,SO,WR,,keion-battle-2
Kody Case,SR,WR,,kody-case-2
Ashton Hollins,FR,WR,,ashton-hollins-1
Chase Miller,FR,WR,,chase-miller-1
Eian Pugh,FR,WR,,eian-pugh-1
Khmari Thompson,JR,WR,,khmari-thompson-1
Weston Adams,FR,WR,,weston-adams-1
Ben Clawson,FR,WR,,ben-clawson-1
Daniel Edwards,FR,WR,,daniel-edwards-1
Shawn Miller,FR,WR,,shawn-miller-2
Tip Reiman,JR,TE,19 Rec 174 Yds 9.2 Avg,tip-reiman-1
Luke Ford,SR,TE,10 Rec 88 Yds 8.8 Avg,luke-ford-1
Michael Marchese,SR,TE,9 Rec 142 Yds 15.8 Avg,michael-marchese-1
Griffin Moore,JR,TE,1 Rec 17 Yds 17.0 Avg,griffin-moore-1
Henry Boyer,FR,TE,,henry-boyer-1
Lucas Althaus,FR,TE,,lucas-althaus-1
Owen Anderson,FR,TE,,owen-anderson-1
Naivyan Cargill,FR,TE,,naivyan-cargill-1
Michael Cerniglia,SO,TE,,michael-cerniglia-1
Isaiah Adams,SR,OL,,isaiah-adams-1
Zachary Barlev,SO,OL,,zachary-barlev-1
Zy Crisler,JR,OL,,zy-crisler-1
Thomas Cronin,SO,OL,,thomas-cronin-1
Dylan Davis,JR,OL,,dylan-davis-2
Josh Gesky,SO,OL,,josh-gesky-1
Josh Kreutz,SO,OL,,josh-kreutz-1
Magnus Moller,FR,OL,,magnus-moller-1
Alex Palczewski,SR,OL,,alex-palczewski-1
Julian Pearl,SR,OL,,julian-pearl-1
Alex Pihlstrom,SR,OL,,alex-pihlstrom-1
Jordyn Slaughter,SR,OL,,jordyn-slaughter-1
Hunter Whitenack,SO,OL,,hunter-whitenack-1
Luciano Elias,FR,OL,,luciano-elias-1
Matt Fries,FR,OL,,matt-fries-1
Devin Hale,SO,OL,,devin-hale-1
Clayton Leonard,FR,OL,,clayton-leonard-1
Joey Okla,FR,OL,,joey-okla-1
Sam Tsagalis,FR,OL,,sam-tsagalis-1
Caleb Griffin,SR,K,,caleb-griffin-1
Will McManus,FR,K,,will-mcmanus-1
Fabrizio Pinton,SO,K,,fabrizio-pinton-1
Calvin Avery,SR,DL,,calvin-avery-1
Bryce Barnes,SR,DL,,bryce-barnes-1
Verdis Brown,JR,DL,,verdis-brown-1
Te-rah Edwards,SO,DL,,te-rah-edwards-1
