Player,Class,Pos,Summary,Player-additional
Kurtis Rourke,SO,QB,169 Cmp 258 Att 1801 Yds 11 TD,kurtis-rourke-1
Armani Rogers,SR,QB,29 Cmp 49 Att 350 Yds 0 TD,armani-rogers-1
Kadin Beler,FR,QB,,kadin-beler-1
CJ Harris,FR,QB,,cj-harris-2
De'Montre Tuggle,SR,RB,138 Att 804 Yds 5.8 Avg,demontre-tuggle-1
O'Shaan Allison,JR,RB,82 Att 317 Yds 3.9 Avg,oshaan-allison-1
Jake Neatherton,SR,RB,19 Att 88 Yds 4.6 Avg,jake-neatherton-1
Sieh Bangura,FR,RB,12 Att 93 Yds 7.8 Avg,sieh-bangura-1
Julian Ross,SR,RB,,julian-ross-1
Nolan McCormick,FR,RB,,nolan-mccormick-1
Walter Wilbon III,SO,RB,,walter-wilbon-iii-1
Cameron Odom,SR,WR,29 Rec 406 Yds 14.0 Avg,cameron-odom-1
Isiah Cox,SR,WR,30 Rec 362 Yds 12.1 Avg,isiah-cox-1
Tyler Walton,JR,WR,32 Rec 380 Yds 11.9 Avg,tyler-walton-1
Phillip Cole,JR,WR,,phillip-cole-1
Miles Cross,FR,WR,11 Rec 124 Yds 11.3 Avg,miles-cross-1
Jerome Buckner,JR,WR,9 Rec 109 Yds 12.1 Avg,jerome-buckner-1
Chase Cokley,SR,WR,8 Rec 71 Yds 8.9 Avg,chase-cokley-1
James Bostic,SR,WR,5 Rec 34 Yds 6.8 Avg,james-bostic-2
JJ Conner,SR,WR,1 Rec 4 Yds 4.0 Avg,jj-conner-1
Nigel Drummond II,SO,WR,,nigel-drummond-ii-1
Keegan Wilburn,SO,WR,,keegan-wilburn-1
Tanner Allton,JR,WR,,tanner-allton-1
Shane Bonner,JR,WR,,shane-bonner-1
Major Brown,SR,WR,,major-brown-1
Isiah Davis,FR,WR,,isiah-davis-1
Aramoni Rhone,FR,WR,,aramoni-rhone-1
Wade Sheets,FR,WR,,wade-sheets-1
Keeshawn Tyson,SO,WR,,keeshawn-tyson-1
Anthony Whitney,JR,WR,,anthony-whitney-1
Ryan Luehrman,SR,TE,20 Rec 217 Yds 10.9 Avg,ryan-luehrman-1
Alec Burton,JR,TE,7 Rec 54 Yds 7.7 Avg,alec-burton-1
Adam Luehrman,SR,TE,4 Rec 27 Yds 6.8 Avg,adam-luehrman-1
Casey Clanton,SO,TE,,casey-clanton-1
Bryce Butler,FR,TE,,bryce-butler-1
Tyler Foster,SO,TE,,tyler-foster-1
Will Kacmarek,FR,TE,,will-kacmarek-1
Jay Amburgey,SO,OL,,jay-amburgey-1
Demond Arter,FR,OL,,demond-arter-1
Christophe Atkinson,SO,OL,,christophe-atkinson-1
Kurt Danneker,JR,OL,,kurt-danneker-1
Joseph Habinowski,FR,OL,,joseph-habinowski-1
Gary Hoover,SR,OL,,gary-hoover-1
Samson Jackson,SR,OL,,samson-jackson-1
T.J. Jackson,SR,OL,,tj-jackson-2
Aidan MacDonald,SO,OL,,aidan-macdonald-1
Bryce McNair,FR,OL,,bryce-mcnair-1
Hagan Meservy,SR,OL,,hagan-meservy-1
Joe Oakes,SO,OL,,joe-oakes-1
Bryce Ramer,JR,OL,,bryce-ramer-1
Shedrick Rhodes Jr.,FR,OL,,shedrick-rhodes-jr-1
Brody Rodgers,SR,OL,,brody-rodgers-1
Kaden Rogers,FR,OL,,kaden-rogers-1
Nick Sink,SR,OL,,nick-sink-2
Jake Skelly,FR,OL,,jake-skelly-1
Parker Titsworth,SO,OL,,parker-titsworth-1
Luke Vannest,SO,OL,,luke-vannest-1
Wyatt Walton,FR,OL,,wyatt-walton-1
Davion Weatherspoon,FR,OL,,davion-weatherspoon-1
Stephen Johnson,SR,K,,stephen-johnson-9
Denzel Daxon,JR,DL,,denzel-daxon-1
Bryce Dugan,JR,DL,,bryce-dugan-1
Joey Woolard,FR,DL,,joey-woolard-1
Cannon Blauser,SO,LB,,cannon-blauser-1
Caden Campolieti,SO,LB,,caden-campolieti-1
Bryce Houston,JR,LB,,bryce-houston-1
Ben Johnson,SO,LB,,ben-johnson-4
Kyle Kelly,SO,LB,,kyle-kelly-2
Jack McCrory,JR,LB,,jack-mccrory-1
Dylan Stevens,FR,LB,,dylan-stevens-1
Jeremiah Wood,JR,LB,,jeremiah-wood-1
Cam Dorsey,FR,LB,,cam-dorsey-1
Bryce Kitrel,FR,LB,,bryce-kitrel-1
Quintell Quinn,FR,LB,,quintell-quinn-1
Jayden Spires,FR,LB,,jayden-spires-1
Shay Taylor,FR,LB,,shay-taylor-1
Keye Thompson,JR,LB,,keye-thompson-1
Jonah Wieland,SR,P,,jonah-wieland-1
Jack Wilson,FR,P,,jack-wilson-4
Michael Ballentine,SR,S,,michael-ballentine-1
Justin Birchette,JR,CB,,justin-birchette-1
Zach Burks,SR,DT,,zach-burks-1
Jeremiah Burton,SO,DT,,jeremiah-burton-2
Kaieem Caesar,SR,DT,,kaieem-caesar-1
Jamison Collier,JR,S,,jamison-collier-1
Torrie Cox Jr.,FR,CB,,torrie-cox-jr-1
Tariq Drake,SR,S,,tariq-drake-1
Jett Elad,SO,S,,jett-elad-1
Will Evans,SR,DE,,will-evans-2
Alvin Floyd,SR,S,,alvin-floyd-1
John Gregory,JR,CB,,john-gregory-2
Jarren Hampton,SR,S,,jarren-hampton-1
Bralen Henderson,FR,DT,,bralen-henderson-1
Jamal Hudson,SR,CB,,jamal-hudson-1
Pierre Kemeni,FR,CB,,pierre-kemeni-1
Aiden Malenchek,SO,DT,,aiden-malenchek-1
Rodney Mathews,JR,DT,,rodney-mathews-2
Kaylen McCracken,JR,DT,,kaylen-mccracken-1
Nife Oseni,FR,S,,nife-oseni-1
Roman Parodie,FR,CB,,roman-parodie-1
Bryce Stai,JR,DE,,bryce-stai-1
Michael Taylor,JR,DE,,michael-taylor-9
Tristian Vandenberg,SO,PK,,tristian-vandenberg-1
Bradley Weaver,FR,DE,,bradley-weaver-1
Alex Wolff,SR,S,,alex-wolff-1
Hayden Austin,FR,CB,,hayden-austin-1
Griffin Davies,SO,DE,,griffin-davies-1
Adam DeCerbo,FR,DT,,adam-decerbo-1
Shakari Denson,FR,CB,,shakari-denson-1
Jonah Fortkamp,FR,PK,,jonah-fortkamp-1
Justin Holloway,JR,LS,,justin-holloway-1
Chris Mayfield,FR,DT,,chris-mayfield-1
Dane Middlebrook,FR,DT,,dane-middlebrook-1
John Motton,FR,S,,john-motton-2
David Patterson,FR,DE,,david-patterson-4
Gio Scales,FR,S,,gio-scales-1
Juan Watkins,JR,DE,,juan-watkins-1
Tilman Weaver,FR,DE,,tilman-weaver-1
