Player,Class,Pos,Summary,Player-additional
Keyone Jenkins,FR,QB,194 Cmp 332 Att 2414 Yds 11 TD,keyone-jenkins-1
Grayson James,JR,QB,19 Cmp 37 Att 218 Yds 1 TD,grayson-james-1
Haden Carlson,SO,QB,7 Cmp 12 Att 120 Yds 0 TD,haden-carlson-1
Amari Jones,FR,QB,,amari-jones-1
Chayden Peery,SO,QB,,chayden-peery-1
Zachary Waters,FR,QB,,zachary-waters-1
Shomari Lawrence,SO,RB,125 Att 566 Yds 4.5 Avg,shomari-lawrence-1
Kejon Owens,SO,RB,80 Att 453 Yds 5.7 Avg,kejon-owens-1
Antonio Patterson,FR,RB,14 Att 33 Yds 2.4 Avg,antonio-patterson-1
Jordan Clemons,FR,RB,,jordan-clemons-1
Joshua Pena,FR,RB,,joshua-pena-2
T.J. Snowden,SO,RB,,tj-snowden-1
Jose Corbo,FR,RB,,jose-corbo-1
Shaborne Demps,FR,RB,,shaborne-demps-1
Nate Henry,FR,RB,,nate-henry-1
Lexington Joseph,SR,RB,,lexington-joseph-1
Jalen Bracey,SR,WR,31 Rec 316 Yds 10.2 Avg,jalen-bracey-1
Mike Jackson,FR,WR,,mike-jackson-5
Kris Mitchell,JR,WR,64 Rec 1118 Yds 17.5 Avg,kris-mitchell-1
Eric Rivers,SO,WR,32 Rec 370 Yds 11.6 Avg,eric-rivers-2
Dean Patterson,SO,WR,28 Rec 423 Yds 15.1 Avg,dean-patterson-1
Ross Fournet,SO,WR,2 Rec 19 Yds 9.5 Avg,ross-fournet-1
Artez Hooker,JR,WR,2 Rec 16 Yds 8.0 Avg,artez-hooker-1
Jett Law,FR,WR,,jett-law-1
Ja'Coby Matthews,JR,WR,,jacoby-matthews-1
Luby Maurice Jr.,FR,WR,,luby-maurice-jr-1
Kyle McNeal,FR,WR,,kyle-mcneal-1
Dylan Redmon,FR,WR,,dylan-redmon-1
Jay Berry Jr.,SO,WR,,jay-berry-jr-1
Nate Jefferson,SO,WR,,nate-jefferson-1
Rocky Beers,SO,TE,18 Rec 158 Yds 8.8 Avg,rocky-beers-1
Josiah Miamen,JR,TE,14 Rec 156 Yds 11.1 Avg,josiah-miamen-1
Jackson McDonald,JR,TE,11 Rec 116 Yds 10.5 Avg,jackson-mcdonald-1
Rowdy Beers,FR,TE,,rowdy-beers-1
Christian Pedersen,SO,TE,,christian-pedersen-1
Austin Fitts,FR,TE,,austin-fitts-1
Braiden Staten,FR,TE,,braiden-staten-1
John Bock II,SO,OL,,john-bock-ii-1
Sam Hill,JR,OL,,sam-hill-1
Phillip Houston,SO,OL,,phillip-houston-1
Naeer Jackson,FR,OL,,naeer-jackson-1
Wyatt Lawson,SO,OL,,wyatt-lawson-1
JaDarious Lee,SO,OL,,jadarious-lee-1
Jacob Peace,SR,OL,,jacob-peace-1
Jackson Schultz,SO,OL,,jackson-schultz-1
Ming Tjon,SO,OL,,ming-tjon-1
Bo Blanchard,FR,OL,,bo-blanchard-1
Jaheim Buchanon,FR,OL,,jaheim-buchanon-1
Juan Capurro,FR,OL,,juan-capurro-1
Denzel Dorn,FR,OL,,denzel-dorn-1
Noah Fernandez,FR,OL,,noah-fernandez-1
Daniel Michel,FR,OL,,daniel-michel-1
Kristoff Pollas,SO,OL,,kristoff-pollas-1
Mykeal Rabess,FR,OL,,mykeal-rabess-1
Ashton Rivera,FR,OL,,ashton-rivera-1
Cole Smith,SO,OL,,cole-smith-4
Chase Gabriel,JR,K,,chase-gabriel-1
Matthew Enriquez,SO,K,,matthew-enriquez-1
Lucas Matias,SR,K,,lucas-matias-1
Daton Montiel,JR,K,,daton-montiel-1
Jack Daly,SR,DL,,jack-daly-2
Jordan Guerad,SO,DL,,jordan-guerad-1
Quaylen Hill,SO,DL,,quaylen-hill-1
Latarie Kinsler,SO,DL,,latarie-kinsler-1
Claude Larkins,FR,DL,,claude-larkins-1
Travonte O'Neal,SO,DL,,travonte-oneal-1
Jeramy Passmore,JR,DL,,jeramy-passmore-1
Will Prendergast,JR,DL,,will-prendergast-1
Steven Shannon,FR,DL,,steven-shannon-1
Jamarrion Solomon,FR,DL,,jamarrion-solomon-1
Marquez Tatum,JR,DL,,marquez-tatum-1
DJ Aiken,SO,DL,,dj-aiken-1
Garret Augustine,FR,DL,,garret-augustine-1
Antoine Cobb,FR,DL,,antoine-cobb-1
Nick Watson,FR,DL,,nick-watson-1
Elijah Anderson-Taylor,JR,LB,,elijah-anderson-taylor-1
Toddrick Brewton,FR,LB,,toddrick-brewton-1
Donovan Brod,SO,LB,,donovan-brod-1
Chance Coleman,JR,LB,,chance-coleman-1
Percy Courtney Jr.,FR,LB,,percy-courtney-jr-1
