Player,Class,Pos,Summary,Player-additional
K.J. Jefferson,JR,QB,204 Cmp 300 Att 2636 Yds 24 TD,kj-jefferson-1
Cade Fortin,SR,QB,14 Cmp 29 Att 135 Yds 1 TD,cade-fortin-1
Malik Hornsby,SO,QB,13 Cmp 27 Att 268 Yds 1 TD,malik-hornsby-1
Rykar Acebo,SO,QB,,rykar-acebo-1
Kade Renfro,SO,QB,,kade-renfro-1
Raheim Sanders,JR,RB,222 Att 1443 Yds 6.5 Avg,raheim-sanders-1
AJ Green,JR,RB,87 Att 414 Yds 4.8 Avg,aj-green-6
Rashod Dubinion,SO,RB,71 Att 293 Yds 4.1 Avg,rashod-dubinion-1
Dominique Johnson,JR,RB,8 Att 43 Yds 5.4 Avg,dominique-johnson-2
James Jointer,FR,RB,3 Att 9 Yds 3.0 Avg,james-jointer-1
Dennis Daniels,SR,RB,,dennis-daniels-1
Javion Hunt,FR,RB,,javion-hunt-1
Jadon Haselwood,JR,WR,59 Rec 704 Yds 11.9 Avg,jadon-haselwood-1
Matt Landers,SR,WR,47 Rec 901 Yds 19.2 Avg,matt-landers-1
Trey Knox,SR,WR,26 Rec 287 Yds 11.0 Avg,trey-knox-1
Ketron Jackson Jr.,SO,WR,16 Rec 277 Yds 17.3 Avg,ketron-jackson-jr-1
Bryce Stephens,SO,WR,9 Rec 109 Yds 12.1 Avg,bryce-stephens-1
Warren Thompson,SR,WR,12 Rec 178 Yds 14.8 Avg,warren-thompson-2
Jaedon Wilson,SO,WR,3 Rec 49 Yds 16.3 Avg,jaedon-wilson-1
Isaiah Sategna,FR,WR,2 Rec 12 Yds 6.0 Avg,isaiah-sategna-1
Harper Cole,SO,WR,1 Rec 10 Yds 10.0 Avg,harper-cole-1
Sam Mbake,SO,WR,,sam-mbake-1
Kamron Bibby,FR,WR,,kamron-bibby-1
Kalil Girault,SO,WR,,kalil-girault-1
Chris Harris,JR,WR,,chris-harris-7
Hudson Henry,JR,TE,4 Rec 27 Yds 6.8 Avg,hudson-henry-1
Nathan Bax,SR,TE,3 Rec 16 Yds 5.3 Avg,nathan-bax-1
Ty Washington,SO,TE,1 Rec 17 Yds 17.0 Avg,ty-washington-2
Zach Lee,SO,TE,,zach-lee-2
Erin Outley,SO,TE,,erin-outley-1
Landon Rogers,FR,TE,,landon-rogers-1
Collin Sutherland,JR,TE,,collin-sutherland-1
Hunter Talley,FR,TE,,hunter-talley-1
Ty'kieast Crawford,SR,OL,,tykieast-crawford-1
