Player,Class,Pos,Summary,Player-additional
Brennan Armstrong,SR,QB,185 Cmp 338 Att 2210 Yds 7 TD,brennan-armstrong-1
Jay Woolfolk,JR,QB,0 Cmp 2 Att 0 Yds 0 TD,jay-woolfolk-1
Jared Rayman,SR,QB,,jared-rayman-1
Grady Brosterhous,SO,QB,,grady-brosterhous-1
Delaney Crawford,SO,QB,,delaney-crawford-1
Davis Lane Jr.,SO,QB,,davis-lane-jr-1
Devin Sherwood,SO,QB,,devin-sherwood-1
Landon Spell,SO,QB,,landon-spell-1
Mark Wagner,SO,QB,,mark-wagner-1
Perris Jones,SR,RB,81 Att 365 Yds 4.5 Avg,perris-jones-1
Mike Hollins,SR,RB,53 Att 215 Yds 4.1 Avg,mike-hollins-1
Xavier Brown,SO,RB,50 Att 210 Yds 4.2 Avg,xavier-brown-1
Ronnie Walker Jr.,SR,RB,10 Att 40 Yds 4.0 Avg,ronnie-walker-jr-1
Cody Brown,JR,RB,2 Att 4 Yds 2.0 Avg,cody-brown-3
Amaad Foston,JR,RB,,amaad-foston-1
Jack Griese,SO,RB,,jack-griese-1
Logan Kotter,SO,RB,,logan-kotter-1
Keytaon Thompson,SR,WR,53 Rec 579 Yds 10.9 Avg,keytaon-thompson-1
Dontayvion Wicks,SR,WR,30 Rec 430 Yds 14.3 Avg,dontayvion-wicks-1
Lavel Davis,SR,WR,16 Rec 371 Yds 23.2 Avg,lavel-davis-1
Billy Kemp,SR,WR,16 Rec 116 Yds 7.3 Avg,billy-kemp-2
Sean Wilson,SO,WR,8 Rec 86 Yds 10.8 Avg,sean-wilson-4
Malachi Fields,JR,WR,5 Rec 58 Yds 11.6 Avg,malachi-fields-1
Demick Starling,SR,WR,3 Rec 75 Yds 25.0 Avg,demick-starling-1
Ethan Davies,JR,WR,1 Rec 7 Yds 7.0 Avg,ethan-davies-1
Luke Wentz,SR,WR,1 Rec 5 Yds 5.0 Avg,luke-wentz-1
Josh Clifford,SR,WR,,josh-clifford-1
Sean Moore,SR,WR,,sean-moore-2
Dillon Tennyson,JR,WR,,dillon-tennyson-1
Nathaniel Beal III,SR,WR,,nathaniel-beal-iii-1
Devin Chandler,JR,WR,,devin-chandler-1
Dakota Twitty,SO,WR,,dakota-twitty-1
Eli Wood,SO,WR,,eli-wood-1
Grant Misch,SR,TE,17 Rec 129 Yds 7.6 Avg,grant-misch-1
Sackett Wood Jr.,SR,TE,12 Rec 165 Yds 13.8 Avg,sackett-wood-jr-1
Karson Gay,SO,TE,,karson-gay-1
Joshua Rawlings,JR,TE,,joshua-rawlings-1
Jack Witmer,JR,TE,,jack-witmer-1
Henry Duke,JR,TE,,henry-duke-1
Mike Kosar,SR,TE,,mike-kosar-1
McKale Boley,SO,OL,,mckale-boley-1
Derek Devine,SR,OL,,derek-devine-2
John Paul Flores,SR,OL,,john-paul-flores-1
Ty Furnish,JR,OL,,ty-furnish-1
Jestus Johnson III,SR,OL,,jestus-johnson-iii-1
Noah Josey,JR,OL,,noah-josey-1
Jonathon Leech,SR,OL,,jonathon-leech-1
Logan Taylor,JR,OL,,logan-taylor-2
Dawson Alters,SO,OL,,dawson-alters-1
Andrew Canelas,JR,OL,,andrew-canelas-1
Houston Curry,SO,OL,,houston-curry-1
Noah DeMeritt,SO,OL,,noah-demeritt-1
Noah Hartsoe,SO,OL,,noah-hartsoe-1
Grant Lanham,JR,OL,,grant-lanham-1
Hugh Laughlin,JR,OL,,hugh-laughlin-1
Snoop Leota-Amaama,SO,OL,,snoop-leota-amaama-1
Charlie Patterson,JR,OL,,charlie-patterson-1
Blake Steen,SO,OL,,blake-steen-1
Will Bettridge,SO,K,,will-bettridge-1
Justin Duenkel,SR,K,,justin-duenkel-1
Paul Akere,SR,DL,,paul-akere-1
Kameron Butler,SR,DL,,kameron-butler-1
Bryce Carter,JR,DL,,bryce-carter-1
Jahmeer Carter,SR,DL,,jahmeer-carter-1
DeVontae Davis,SR,DL,,devontae-davis-1
Michael Diatta,JR,DL,,michael-diatta-1
Aaron Faumui,SR,DL,,aaron-faumui-1
Terrell Jones,SO,DL,,terrell-jones-2
Ben Smiley III,SR,DL,,ben-smiley-iii-1
Bryce Purnell,SO,DL,,bryce-purnell-1
Lorenz Terry,JR,DL,,lorenz-terry-1
Stevie Bracey,SO,LB,,stevie-bracey-1
Josh Ahern,SR,LB,,josh-ahern-1
Ryan Attaway,JR,LB,,ryan-attaway-1
Chico Bennett Jr.,SR,LB,,chico-bennett-jr-1
Sam Brady,SR,LB,,sam-brady-2
Kendall Cross,JR,LB,,kendall-cross-1
Jonathan Horton,SR,LB,,jonathan-horton-1
James Jackson,JR,LB,,james-jackson-8
Nick Jackson,SR,LB,,nick-jackson-2
Josh McCarron,JR,LB,,josh-mccarron-1
Trey McDonald,SO,LB,,trey-mcdonald-2
D'Sean Perry,SR,LB,,dsean-perry-1
Hunter Stewart,SR,LB,,hunter-stewart-1
Mike Green,JR,LB,,mike-green-14
Jack Hardy,JR,LB,,jack-hardy-1
Joseph Holland III,JR,LB,,joseph-holland-iii-1
Brayden Sheffer,JR,LB,,brayden-sheffer-1
Jaylon Baker,SR,DB,,jaylon-baker-1
Darrius Bratton,SR,DB,,darrius-bratton-1
Chayce Chalmers,SR,DB,,chayce-chalmers-1
Antonio Clary,SR,DB,,antonio-clary-1
Fentrell Cypress II,SR,DB,,fentrell-cypress-ii-1
Micah Gaffney,JR,DB,,micah-gaffney-1
Elijah Gaines,SR,DB,,elijah-gaines-1
Dave Herard,SR,DB,,dave-herard-1
Anthony Johnson,SR,DB,,anthony-johnson-14
Donovan Johnson,SR,DB,,donovan-johnson-2
Coen King,SR,DB,,coen-king-1
Langston Long,JR,DB,,langston-long-1
Jonas Sanker,JR,DB,,jonas-sanker-1
KJ Bratton,SO,DB,,kj-bratton-1
Aidan Ryan,JR,DB,,aidan-ryan-1
William Simpkins III,JR,DB,,william-simpkins-iii-1
Carlo Thompson,SO,DB,,carlo-thompson-1
Brendan Farrell,SR,P,,brendan-farrell-1
Daniel Sparks,JR,P,,daniel-sparks-1
Olasunkonmi Agunloye,SR,DT,,olasunkonmi-agunloye-1
Sam Bond,JR,DE,,sam-bond-1
Jack Camper,SR,DT,,jack-camper-1
Aidian Livingston,SR,LS,,aidian-livingston-1
Colby McGhee,JR,OT,,colby-mcghee-1
Zachary Teter,SR,OG,,zachary-teter-1
Luke Byrne,JR,LS,,luke-byrne-1
Jake Dewease,SR,CB,,jake-dewease-1
Lee Dudley,SR,LS,,lee-dudley-1
Robbie Engelberg,SO,S,,robbie-engelberg-1
Ant Fisher,SO,CB,,ant-fisher-1
John Hurley,SO,S,,john-hurley-1
Luke Johnson,JR,OT,,luke-johnson-4
Joey Kagel,JR,OC,,joey-kagel-1
Nate Morris,JR,DE,,nate-morris-2
Andrew Williams,JR,DE,,andrew-williams-7
