Player,Class,Pos,Summary,Player-additional
Drew Pyne,JR,QB,164 Cmp 254 Att 2021 Yds 22 TD,drew-pyne-1
Tyler Buchner,JR,QB,46 Cmp 83 Att 651 Yds 3 TD,tyler-buchner-1
Steve Angeli,SO,QB,,steve-angeli-1
Ron Powlus III,SO,QB,,ron-powlus-iii-1
Logan Diggs,JR,RB,165 Att 822 Yds 5.0 Avg,logan-diggs-1
Audric Estime,JR,RB,156 Att 920 Yds 5.9 Avg,audric-estime-1
Chris Tyree,SR,RB,100 Att 444 Yds 4.4 Avg,chris-tyree-1
Gi'Bran Payne,SO,RB,2 Att 5 Yds 2.5 Avg,gibran-payne-1
Chris Velotta,SR,RB,,chris-velotta-2
Sam Assaf,SR,RB,,sam-assaf-1
Chase Ketterer,SR,RB,,chase-ketterer-1
Jadarian Price,SO,RB,,jadarian-price-1
Lorenzo Styles Jr.,JR,WR,30 Rec 340 Yds 11.3 Avg,lorenzo-styles-jr-1
Braden Lenzy,SR,WR,24 Rec 309 Yds 12.9 Avg,braden-lenzy-1
Jayden Thomas,SO,WR,25 Rec 361 Yds 14.4 Avg,jayden-thomas-1
Deion Colzie,JR,WR,9 Rec 192 Yds 21.3 Avg,deion-colzie-1
Matt Salerno,SR,WR,5 Rec 62 Yds 12.4 Avg,matt-salerno-1
Tobias Merriweather,SO,WR,1 Rec 41 Yds 41.0 Avg,tobias-merriweather-1
Greg Mailey,SR,WR,,greg-mailey-1
Conor Ratigan,SR,WR,,conor-ratigan-1
Joe Wilkins,SR,WR,,joe-wilkins-3
Henry Cook,SR,WR,,henry-cook-3
Avery Davis,SR,WR,,avery-davis-1
Chase Dixon,SR,WR,,chase-dixon-1
Griffin Eifert,SR,WR,,griffin-eifert-1
Jack Polian,JR,WR,,jack-polian-1
Leo Scheidler,SO,WR,,leo-scheidler-1
Davis Sherwood,JR,TE,,davis-sherwood-1
Mitchell Evans,JR,TE,3 Rec 39 Yds 13.0 Avg,mitchell-evans-2
Michael Mayer,SR,TE,67 Rec 809 Yds 12.1 Avg,michael-mayer-1
Kevin Bauman,JR,TE,3 Rec 44 Yds 14.7 Avg,kevin-bauman-1
