Player,Class,Pos,Summary,Player-additional
Tanner McKee,SR,QB,264 Cmp 426 Att 2947 Yds 13 TD,tanner-mckee-1
Ari Patu,JR,QB,6 Cmp 9 Att 65 Yds 2 TD,ari-patu-1
Ashton Daniels,SO,QB,5 Cmp 6 Att 39 Yds 0 TD,ashton-daniels-1
Charlie Mirer,SO,QB,,charlie-mirer-1
Beau Nelson,SR,QB,,beau-nelson-1
Casey Filkins,SR,RB,122 Att 478 Yds 3.9 Avg,casey-filkins-1
Mitch Leigber,JR,RB,58 Att 194 Yds 3.3 Avg,mitch-leigber-1
E.J. Smith,SR,RB,30 Att 206 Yds 6.9 Avg,ej-smith-2
Caleb Robinson,SR,RB,26 Att 91 Yds 3.5 Avg,caleb-robinson-1
Brendon Barrow,JR,RB,19 Att 80 Yds 4.2 Avg,brendon-barrow-1
Arlen Harris,SO,RB,2 Att 1 Yds 0.5 Avg,arlen-harris-2
Danny McFadden,JR,RB,,danny-mcfadden-1
Elijah Higgins,SR,WR,59 Rec 704 Yds 11.9 Avg,elijah-higgins-1
Michael Wilson,SR,WR,26 Rec 418 Yds 16.1 Avg,michael-wilson-3
Mudia Reuben,SO,WR,5 Rec 53 Yds 10.6 Avg,mudia-reuben-1
Brycen Tremayne,SR,WR,38 Rec 490 Yds 12.9 Avg,brycen-tremayne-1
John Humphreys,SR,WR,29 Rec 348 Yds 12.0 Avg,john-humphreys-2
Colby Bowman,SR,WR,7 Rec 44 Yds 6.3 Avg,colby-bowman-1
Silas Starr,SR,WR,3 Rec 17 Yds 5.7 Avg,silas-starr-1
Bryce Farrell,SR,WR,,bryce-farrell-1
Evan Jackson,JR,WR,,evan-jackson-1
David Kasemervisz,JR,WR,,david-kasemervisz-1
Jayson Raines,JR,WR,,jayson-raines-1
Jason Thompson,SO,WR,,jason-thompson-3
Elic Ayomanor,SO,WR,,elic-ayomanor-1
Kale Lucas,JR,WR,,kale-lucas-2
Benjamin Yurosek,SR,TE,49 Rec 445 Yds 9.1 Avg,benjamin-yurosek-1
C.J. Hawkins,SO,TE,2 Rec 29 Yds 14.5 Avg,cj-hawkins-1
Sam Roush,SO,TE,2 Rec 34 Yds 17.0 Avg,sam-roush-1
Bradley Archer,SR,TE,,bradley-archer-1
Lukas Ungar,SR,TE,,lukas-ungar-1
Donovan Jones,SO,TE,,donovan-jones-2
Jason Amsler,JR,OL,,jason-amsler-1
Fisher Anderson,SO,OL,,fisher-anderson-1
Logan Berzins,SR,OL,,logan-berzins-1
Will Gibson,JR,OL,,will-gibson-1
Lucas Heyer,SO,OL,,lucas-heyer-1
Jack Leyrer,JR,OL,,jack-leyrer-1
