Player,Class,Pos,Summary,Player-additional
Gerry Bohanon,JR,QB,173 Cmp 275 Att 2200 Yds 18 TD,gerry-bohanon-1
Blake Shapen,FR,QB,62 Cmp 86 Att 596 Yds 5 TD,blake-shapen-1
Jacob Zeno,SO,QB,1 Cmp 3 Att 41 Yds 0 TD,jacob-zeno-1
Brandon Bass,JR,QB,,brandon-bass-1
Kyron Drones,FR,QB,,kyron-drones-1
CJ Rogers,FR,QB,,cj-rogers-1
Abram Smith,SR,RB,257 Att 1601 Yds 6.2 Avg,abram-smith-1
Trestan Ebner,SR,RB,148 Att 799 Yds 5.4 Avg,trestan-ebner-1
Taye McWilliams,SO,RB,17 Att 181 Yds 10.6 Avg,taye-mcwilliams-1
Craig Williams,SO,RB,4 Att 15 Yds 3.8 Avg,craig-williams-2
Jacoby Clarke,SO,RB,2 Att 9 Yds 4.5 Avg,jacoby-clarke-1
Qualan Jones,SO,RB,,qualan-jones-1
Jordan Jenkins,FR,RB,,jordan-jenkins-3
Jonah White,SO,RB,,jonah-white-1
Tyquan Thornton,SR,WR,62 Rec 948 Yds 15.3 Avg,tyquan-thornton-1
Drew Estrada,SR,WR,30 Rec 367 Yds 12.2 Avg,drew-estrada-1
Monaray Baldwin,FR,WR,1 Rec 7 Yds 7.0 Avg,monaray-baldwin-1
Josh Fleeks,SR,WR,7 Rec 89 Yds 12.7 Avg,josh-fleeks-1
R.J. Sneed,SR,WR,46 Rec 573 Yds 12.5 Avg,rj-sneed-1
Hal Presley,FR,WR,1 Rec 15 Yds 15.0 Avg,hal-presley-1
Jaylen Ellis,SO,WR,1 Rec 3 Yds 3.0 Avg,jaylen-ellis-1
Elijah Bean,FR,WR,,elijah-bean-1
Cameron Bonner,FR,WR,,cameron-bonner-1
Jonah Burton,FR,WR,,jonah-burton-1
Josh Cameron,FR,WR,,josh-cameron-1
Jonathan Davidson,FR,WR,,jonathan-davidson-1
Javon Gipson,FR,WR,,javon-gipson-1
Jackson Gleeson,JR,WR,,jackson-gleeson-1
Gavin Holmes,JR,WR,,gavin-holmes-1
Seth Jones,FR,WR,,seth-jones-1
Tripp Mitchell,SO,WR,,tripp-mitchell-1
Ty Moore,FR,WR,,ty-moore-1
Kolby White,SO,WR,,kolby-white-1
Ben Sims,JR,TE,31 Rec 361 Yds 11.6 Avg,ben-sims-1
Gavin Yates,FR,TE,4 Rec 35 Yds 8.8 Avg,gavin-yates-1
Drake Dabney,SO,TE,10 Rec 91 Yds 9.1 Avg,drake-dabney-1
Tyler Henderson,JR,TE,,tyler-henderson-3
Christoph Henle,SR,TE,,christoph-henle-1
Jackson Shupp,JR,TE,,jackson-shupp-1
Grant Miller,SR,OL,,grant-miller-1
Jacob Gall,SR,OL,,jacob-gall-1
Gavin Byers,SO,OL,,gavin-byers-1
Clayton Collier,FR,OL,,clayton-collier-1
Elijah Ellis,SO,OL,,elijah-ellis-1
Jacob Frater,SO,OL,,jacob-frater-1
Connor Galvin,SR,OL,,connor-galvin-1
Connor Heffernan,FR,OL,,connor-heffernan-1
Mose Jeffery,SR,OL,,mose-jeffery-1
Khalil Keith,SR,OL,,khalil-keith-1
Jackson Kimble,JR,OL,,jackson-kimble-1
Henry Klinge III,SR,OL,,henry-klinge-iii-1
Ryan Lengyel,FR,OL,,ryan-lengyel-1
Micah Mazzccua,FR,OL,,micah-mazzccua-1
Xavier Newman,SR,OL,,xavier-newman-1
Casey Phillips,JR,OL,,casey-phillips-1
MJ Ruhman,FR,OL,,mj-ruhman-1
Johncarlo Valentin,SR,OL,,johncarlo-valentin-1
Tate Williams,FR,OL,,tate-williams-1
Isaiah Hankins,FR,K,,isaiah-hankins-1
Bryce Boland,FR,K,,bryce-boland-1
Chris Esqueda-Almanza,SO,K,,chris-esqueda-almanza-1
John Mayers,JR,K,,john-mayers-1
Noah Rauschenberg,JR,K,,noah-rauschenberg-1
TJ Franklin,JR,DL,,tj-franklin-1
Gabe Hall,SO,DL,,gabe-hall-3
Rob Saulin,SR,DL,,rob-saulin-1
Brayden Utley,JR,DL,,brayden-utley-1
Prince Ugoh,FR,DL,,prince-ugoh-1
Dillon Doyle,JR,LB,,dillon-doyle-1
Terrel Bernard,SR,LB,,terrel-bernard-1
Bryson Jackson,SR,LB,,bryson-jackson-1
Matt Jones,SO,LB,,matt-jones-8
Ashton Logan,SR,LB,,ashton-logan-1
Brooks Miller,FR,LB,,brooks-miller-1
