Player,Class,Pos,Summary,Player-additional
Drew Allar,SO,QB,233 Cmp 389 Att 2631 Yds 25 TD,drew-allar-1
Beau Pribula,FR,QB,11 Cmp 21 Att 149 Yds 4 TD,beau-pribula-1
Jaxon Smolik,FR,QB,,jaxon-smolik-1
Karson Kiesewetter,FR,QB,,karson-kiesewetter-1
Jack Lambert,FR,QB,,jack-lambert-2
Kaytron Allen,SO,RB,172 Att 902 Yds 5.2 Avg,kaytron-allen-1
Treyson Potts,SR,RB,25 Att 155 Yds 6.2 Avg,treyson-potts-1
Nicholas Singleton,SO,RB,171 Att 752 Yds 4.4 Avg,nicholas-singleton-1
Tank Smith,SR,RB,9 Att 71 Yds 7.9 Avg,tank-smith-1
Tyler Holzworth,SO,RB,3 Att 4 Yds 1.3 Avg,tyler-holzworth-1
Amiel Davis,SO,RB,,amiel-davis-1
DK Kency,FR,RB,,dk-kency-1
London Montgomery,FR,RB,,london-montgomery-1
Cam Wallace,FR,RB,,cam-wallace-1
Keandre Lambert-Smith,JR,WR,53 Rec 673 Yds 12.7 Avg,keandre-lambert-smith-1
Dante Cephas,SR,WR,22 Rec 246 Yds 11.2 Avg,dante-cephas-1
Harrison Wallace III,SO,WR,19 Rec 228 Yds 12.0 Avg,harrison-wallace-iii-1
Liam Clifford,SO,WR,13 Rec 130 Yds 10.0 Avg,liam-clifford-1
Malik McClain,JR,WR,6 Rec 71 Yds 11.8 Avg,malik-mcclain-1
Kaden Saunders,FR,WR,6 Rec 56 Yds 9.3 Avg,kaden-saunders-1
Omari Evans,SO,WR,4 Rec 94 Yds 23.5 Avg,omari-evans-1
Malick Meiga,JR,WR,3 Rec 9 Yds 3.0 Avg,malick-meiga-1
Cristian Driver,FR,WR,1 Rec 8 Yds 8.0 Avg,cristian-driver-1
Jason Estrella,SO,WR,,jason-estrella-1
Anthony Ivey,FR,WR,,anthony-ivey-1
Jan Mahlert,SO,WR,,jan-mahlert-1
Mason Stahl,JR,WR,,mason-stahl-1
Carmelo Taylor,FR,WR,,carmelo-taylor-1
Ethan Black,FR,WR,,ethan-black-1
Tyler Johnson,FR,WR,,tyler-johnson-11
Feyisayo Oluleye,SO,WR,,feyisayo-oluleye-1
Jake Spencer,JR,WR,,jake-spencer-1
Theo Johnson,JR,TE,34 Rec 341 Yds 10.0 Avg,theo-johnson-1
Tyler Warren,JR,TE,34 Rec 422 Yds 12.4 Avg,tyler-warren-1
Khalil Dinkins,SO,TE,5 Rec 57 Yds 11.4 Avg,khalil-dinkins-1
Jerry Cross,FR,TE,,jerry-cross-2
Andrew Rappleyea,FR,TE,,andrew-rappleyea-1
Finn Furmanek,FR,TE,,finn-furmanek-1
Joey Schlaffer,FR,TE,,joey-schlaffer-1
Nick Dawkins,JR,OL,,nick-dawkins-1
Anthony Donkoh,FR,OL,,anthony-donkoh-1
Olu Fashanu,JR,OL,,olu-fashanu-1
Vega Ioane,FR,OL,,vega-ioane-1
Golden Israel-Achumba,JR,OL,,golden-israel-achumba-1
JB Nelson,JR,OL,,jb-nelson-1
Hunter Nourzad,SR,OL,,hunter-nourzad-1
Chimdy Onoh,FR,OL,,chimdy-onoh-1
