Player,Class,Pos,Summary,Player-additional
Ken Seals,FR,QB,186 Cmp 288 Att 1928 Yds 12 TD,ken-seals-1
Mike Wright,FR,QB,6 Cmp 10 Att 51 Yds 1 TD,mike-wright-8
Jack Bowen,JR,QB,,jack-bowen-2
Danny Clark,JR,QB,,danny-clark-3
Jeremy Moussa,JR,QB,,jeremy-moussa-1
Keyon Brooks,SO,RB,120 Att 494 Yds 4.1 Avg,keyon-brooks-1
Ja'Veon Marlow,JR,RB,46 Att 186 Yds 4.0 Avg,javeon-marlow-1
Jamauri Wakefield,SR,RB,38 Att 123 Yds 3.2 Avg,jamauri-wakefield-1
Rocko Griffin,FR,RB,37 Att 92 Yds 2.5 Avg,rocko-griffin-1
Mitchell Pryor,JR,RB,28 Att 117 Yds 4.2 Avg,mitchell-pryor-1
JR Tran-Reno,SO,RB,,jr-tran-reno-1
Jayden Harrison,SO,WR,8 Rec 20 Yds 2.5 Avg,jayden-harrison-1
Tyrell Alexander,SR,WR,2 Rec 11 Yds 5.5 Avg,tyrell-alexander-1
Cam Johnson,JR,WR,56 Rec 545 Yds 9.7 Avg,cam-johnson-2
Amir Abdur-Rahman,SO,WR,27 Rec 406 Yds 15.0 Avg,amir-abdur-rahman-1
Chris Pierce,SR,WR,25 Rec 371 Yds 14.8 Avg,chris-pierce-2
Will Sheppard,FR,WR,2 Rec 30 Yds 15.0 Avg,will-sheppard-1
James Bostic,SR,WR,1 Rec 12 Yds 12.0 Avg,james-bostic-2
Devin Boddie Jr.,FR,WR,,devin-boddie-jr-1
Mac Hereford,SR,WR,,mac-hereford-1
Conley Ku,FR,WR,,conley-ku-1
Logan Kyle,FR,WR,,logan-kyle-1
Keithian Starling,SR,WR,,keithian-starling-1
Jackson Winrow,SR,WR,,jackson-winrow-1
Ben Bresnahan,JR,TE,28 Rec 300 Yds 10.7 Avg,ben-bresnahan-1
Justin Ball,SO,TE,1 Rec -3 Yds -3.0 Avg,justin-ball-1
Reece Boogs,SO,TE,,reece-boogs-1
Joel DeCoursey,FR,TE,,joel-decoursey-1
Diego LaMonica,FR,TE,,diego-lamonica-1
Gavin Schoenwald,JR,TE,,gavin-schoenwald-1
Kyle White,JR,TE,,kyle-white-5
Grant Miller,SR,OL,,grant-miller-1
Bradley Ashmore,FR,OL,,bradley-ashmore-1
Bryce Bailey,JR,OL,,bryce-bailey-1
Brayden Bapst,SO,OL,,brayden-bapst-1
Jason Brooks,FR,OL,,jason-brooks-1
Jonah Buchanan,SR,OL,,jonah-buchanan-1
Cole Clemens,SR,OL,,cole-clemens-1
Ben Cox,FR,OL,,ben-cox-2
Dan Dawkins,JR,OL,,dan-dawkins-1
Donald Fitzgerald,SO,OL,,donald-fitzgerald-1
Julian Hernandez,SO,OL,,julian-hernandez-1
Connor Mignone,SR,OL,,connor-mignone-1
Stephen Spanellis,SR,OL,,stephen-spanellis-1
Tyler Steen,JR,OL,,tyler-steen-1
Jonathan Stewart,SR,OL,,jonathan-stewart-5
Michael Warden,JR,OL,,michael-warden-1
Trent Weaver,FR,OL,,trent-weaver-1
Kevo Wesley,FR,OL,,kevo-wesley-1
Wes Farley,JR,K,,wes-farley-1
Sarah Fuller,SR,K,,sarah-fuller-1
Oren Milstein,SR,K,,oren-milstein-1
Drew Birchmeier,SR,DL,,drew-birchmeier-1
Nate Clifton,SO,DL,,nate-clifton-1
Daevion Davis,SO,DL,,daevion-davis-1
Derek Green,FR,DL,,derek-green-3
Christian James,SO,DL,,christian-james-1
Malik Langham,JR,DL,,malik-langham-1
Dayo Odeyingbo,SR,DL,,dayo-odeyingbo-1
Rutger Reitmaier,JR,DL,,rutger-reitmaier-1
Lorenza Surgers,JR,DL,,lorenza-surgers-1
Cameron Tidd,SR,DL,,cameron-tidd-1
Raashaan Wilkins,JR,DL,,raashaan-wilkins-1
Brandon Maddox,SR,DL,,brandon-maddox-1
Cameron Robinson,SR,DL,,cameron-robinson-1
Tolu Thomas-Ailara,JR,DL,,tolu-thomas-ailara-1
Alex Williams,SO,DL,,alex-williams-5
Michael Owusu,SR,LB,,michael-owusu-1
Ethan Barr,FR,LB,,ethan-barr-1
Luke Blanton,JR,LB,,luke-blanton-1
Brayden DeVault-Smith,SR,LB,,brayden-devault-smith-1
Kenny Hebert,SR,LB,,kenny-hebert-1
Andre Mintze,SR,LB,,andre-mintze-1
Dimitri Moore,SR,LB,,dimitri-moore-1
Alston Orji,JR,LB,,alston-orji-1
Michael Spencer,FR,LB,,michael-spencer-1
Feleti Afemui,JR,LB,,feleti-afemui-1
Colin Anderson,JR,LB,,colin-anderson-3
Alex Brown,JR,LB,,alex-brown-4
Tre Brown,SO,LB,,tre-brown-3
Tommy Eckels,FR,LB,,tommy-eckels-1
Griffin Lampton,FR,LB,,griffin-lampton-1
Elijah McAllister,JR,LB,,elijah-mcallister-1
AJ Walsh,FR,LB,,aj-walsh-1
Donovan Kaufman,FR,DB,,donovan-kaufman-1
Chase Lloyd,FR,DB,,chase-lloyd-1
Camden Coleman,JR,DB,,camden-coleman-1
Pierson Cooke,JR,P,,pierson-cooke-1
Harrison Smith,JR,P,,harrison-smith-3
Jared Wheatley,SO,P,,jared-wheatley-1
Elijah Hamilton,SR,CB,,elijah-hamilton-1
Dashaun Jerkins,JR,S,,dashaun-jerkins-1
BJ Anderson,SO,CB,,bj-anderson-1
Frank Coppet,SR,S,,frank-coppet-1
Allen George,SR,CB,,allen-george-1
Brendon Harris,JR,S,,brendon-harris-1
Randall Haynie,SR,CB,,randall-haynie-1
Gabe Jeudy,SO,CB,,gabe-jeudy-1
Jaylen Mahoney,SO,CB,,jaylen-mahoney-1
Ryan McCord,FR,CB,,ryan-mccord-1
Scott Meyer,SR,LS,,scott-meyer-1
Anfernee Orji,SO,S,,anfernee-orji-1
DC Williams,SR,CB,,dc-williams-1
Max Worship,JR,S,,max-worship-1
De'Rickey Wright,FR,UT,,derickey-wright-1
Jack Barton,FR,S,,jack-barton-1
Tae Daley,SR,S,,tae-daley-1
Tre' Douglas,JR,S,,tre-douglas-1
Zach Drevno,JR,LS,,zach-drevno-1
Justin Harris,SO,S,,justin-harris-5
Javan Rice,JR,PK,,javan-rice-1
Wesley Schelling,FR,LS,,wesley-schelling-1
