Player,Class,Pos,Summary,Player-additional
Cameron Rising,SR,QB,249 Cmp 385 Att 3034 Yds 26 TD,cameron-rising-1
Bryson Barnes,JR,QB,37 Cmp 57 Att 430 Yds 4 TD,bryson-barnes-1
Nate Johnson,SO,QB,1 Cmp 1 Att 16 Yds 1 TD,nate-johnson-3
Luke Bottari,SR,QB,,luke-bottari-1
Brandon Rose,SO,QB,,brandon-rose-1
Tavion Thomas,SR,RB,142 Att 687 Yds 4.8 Avg,tavion-thomas-1
Micah Bernard,JR,RB,106 Att 533 Yds 5.0 Avg,micah-bernard-1
Jaylon Glover,SO,RB,78 Att 360 Yds 4.6 Avg,jaylon-glover-1
Ja'Quinden Jackson,SO,RB,78 Att 531 Yds 6.8 Avg,jaquinden-jackson-1
Charlie Vincent,JR,RB,17 Att 60 Yds 3.5 Avg,charlie-vincent-1
Chris Curry,SR,RB,12 Att 81 Yds 6.8 Avg,chris-curry-2
Faysal Aden,JR,RB,,faysal-aden-1
Jonathan Johnson,SO,RB,,jonathan-johnson-5
Ricky Parks,SO,RB,,ricky-parks-2
Elvis Vakapuna,JR,RB,,elvis-vakapuna-1
Devaughn Vele,JR,WR,55 Rec 695 Yds 12.6 Avg,devaughn-vele-1
Jaylen Dixon,SR,WR,33 Rec 344 Yds 10.4 Avg,jaylen-dixon-1
Money Parks,JR,WR,26 Rec 414 Yds 15.9 Avg,money-parks-1
Tiquan Gilmore,SR,WR,,tiquan-gilmore-1
Solomon Enis,SR,WR,12 Rec 101 Yds 8.4 Avg,solomon-enis-1
Makai Cope,SO,WR,7 Rec 75 Yds 10.7 Avg,makai-cope-1
Luca Caldarella,JR,WR,,luca-caldarella-1
Tao Johnson,SO,WR,,tao-johnson-1
Sidney Mbanasor,SO,WR,,sidney-mbanasor-1
Chris Reed,SO,WR,,chris-reed-1
Noah Bennee,SO,WR,,noah-bennee-1
Collin Edwards,SO,WR,,collin-edwards-1
Masaki Kudo,SO,WR,,masaki-kudo-1
Jett Meine,SO,WR,,jett-meine-1
Pierre Moudourou,SR,WR,,pierre-moudourou-1
Dalton Kincaid,SR,TE,70 Rec 890 Yds 12.7 Avg,dalton-kincaid-1
Brant Kuithe,SR,TE,19 Rec 206 Yds 10.8 Avg,brant-kuithe-1
Thomas Yassmin,SR,TE,13 Rec 301 Yds 23.2 Avg,thomas-yassmin-1
Logan Kendall,SR,TE,5 Rec 43 Yds 8.6 Avg,logan-kendall-1
Munir McClain,JR,TE,2 Rec 18 Yds 9.0 Avg,munir-mcclain-1
Taniela Pututau,SO,TE,2 Rec 17 Yds 8.5 Avg,taniela-pututau-1
Hayden Erickson,SO,TE,,hayden-erickson-1
Deven Johnson,SO,TE,,deven-johnson-1
Landon Morris,SO,TE,,landon-morris-1
Isaac Vaha,SO,TE,,isaac-vaha-1
Keaton Bills,JR,OL,,keaton-bills-1
Braedon E. Daniels,SR,OL,,braedon-e-daniels-1
Kolinu'u Faaiu,SO,OL,,kolinuu-faaiu-1
Falcon Kaumatule,JR,OL,,falcon-kaumatule-1
Jaren Kump,JR,OL,,jaren-kump-1
Sataoa Laumea,JR,OL,,sataoa-laumea-1
Johnny Maea,SR,OL,,johnny-maea-1
Paul Maile,SR,OL,,paul-maile-1
Michael Mokofisi,SO,OL,,michael-mokofisi-1
Tanoa Togiai,SO,OL,,tanoa-togiai-1
Zereoue Williams,SO,OL,,zereoue-williams-1
Cody Christensen,SO,OL,,cody-christensen-1
Hunter Deuel,SO,OL,,hunter-deuel-1
Ridge Harrell,FR,OL,,ridge-harrell-1
Alex Harrison,JR,OL,,alex-harrison-1
Tyler Knaak,SO,OL,,tyler-knaak-1
Hunter Lotulelei,SO,OL,,hunter-lotulelei-1
Shintaro Mann,SO,OL,,shintaro-mann-1
Keith Olson,SO,OL,,keith-olson-1
Ben Norton,SR,K,,ben-norton-2
Jordan Noyes,JR,K,,jordan-noyes-1
Jadon Redding,SR,K,,jadon-redding-1
Joey Cheek,SO,K,,joey-cheek-1
Lander Barton,SO,LB,,lander-barton-1
Ethan Calvert,SO,LB,,ethan-calvert-1
Josh Calvert,JR,LB,,josh-calvert-2
Mohamoud Diabate,SR,LB,,mohamoud-diabate-1
Hayden Furey,SR,LB,,hayden-furey-1
Lolani Langi,SO,LB,,lolani-langi-1
Andrew Mata'afa,SR,LB,,andrew-mataafa-1
Justin Medlock,SO,LB,,justin-medlock-2
Karene Reid,JR,LB,,karene-reid-1
Mason Tufaga,SO,LB,,mason-tufaga-1
Jack Bouwmeester,SR,P,,jack-bouwmeester-1
Michael Williams,SR,P,,michael-williams-15
Stone Azarcon,SR,S,,stone-azarcon-1
Cole Bishop,JR,S,,cole-bishop-1
Jatravis Broughton,SR,CB,,jatravis-broughton-1
Elijah Davis,SO,CB,,elijah-davis-22
Jonah Elliss,JR,DE,,jonah-elliss-1
Van Fillinger,JR,DE,,van-fillinger-1
JT Greep,JR,LS,,jt-greep-1
R.J. Hubert,SR,S,,rj-hubert-1
Clayton Isbell,SR,S,,clayton-isbell-1
Devin Kaufusi,SR,DT,,devin-kaufusi-1
Chase Kennedy,SO,DE,,chase-kennedy-1
Kenzel Lawler,SO,CB,,kenzel-lawler-1
Jocelyn Malaska,SO,CB,,jocelyn-malaska-1
Faybian Marks,JR,CB,,faybian-marks-1
Malone Mataele,SR,CB,,malone-mataele-1
Connor O'Toole,JR,DE,,connor-otoole-1
Jadon Pearson,JR,S,,jadon-pearson-1
Simote Pepa,SO,DT,,simonte-pepa-1
Clark Phillips III,JR,CB,,clark-phillips-iii-1
Fua Pututau,SR,DT,,fua-pututau-1
Tennessee Pututau,JR,DT,,tennessee-pututau-1
Bryson Reeves,JR,S,,bryson-reeves-1
