Player,Class,Pos,Summary,Player-additional
Jayden Daniels,JR,QB,197 Cmp 301 Att 2381 Yds 10 TD,jayden-daniels-1
Trenton Bourguet,SO,QB,7 Cmp 10 Att 91 Yds 1 TD,trenton-bourguet-1
Finn Collins,FR,QB,,finn-collins-1
Ethan Long,SO,QB,,ethan-long-1
Nathan Manning,FR,QB,,nathan-manning-1
Daylin McLemore,FR,QB,,daylin-mclemore-1
Rachaad White,SR,RB,182 Att 1000 Yds 5.5 Avg,rachaad-white-1
Deamonte Trayanum,SO,RB,78 Att 402 Yds 5.2 Avg,deamonte-trayanum-1
Daniyel Ngata,FR,RB,56 Att 309 Yds 5.5 Avg,daniyel-ngata-1
George Hart III,FR,RB,10 Att 19 Yds 1.9 Avg,george-hart-iii-1
Deonce Elliott,FR,RB,3 Att 6 Yds 2.0 Avg,deonce-elliott-1
Jackson He,SR,RB,,jackson-he-2
Noah Vella,FR,RB,,noah-vella-1
Ricky Pearsall,JR,WR,48 Rec 580 Yds 12.1 Avg,ricky-pearsall-1
Elijhah Badger,FR,WR,7 Rec 61 Yds 8.7 Avg,elijhah-badger-1
Bryan Thompson,SR,WR,13 Rec 130 Yds 10.0 Avg,bryan-thompson-1
LV Bunkley-Shelton,FR,WR,33 Rec 418 Yds 12.7 Avg,lv-bunkley-shelton-1
Andre Johnson,SO,WR,12 Rec 186 Yds 15.5 Avg,andre-johnson-4
Johnny Wilson,FR,WR,12 Rec 154 Yds 12.8 Avg,johnny-wilson-3
Geordon Porter,JR,WR,1 Rec 47 Yds 47.0 Avg,geordon-porter-1
Justin Collins,SR,WR,,justin-collins-3
Chad Johnson Jr.,FR,WR,,chad-johnson-jr-1
Lonyatta Alexander,FR,WR,,lonyatta-alexander-1
Cade Cadam,FR,WR,,cade-cadam-1
Alex Harris,SR,WR,,alex-harris-2
Mekhi Metcalf,JR,WR,,mekhi-metcalf-1
Giovanni Sanders,JR,WR,,giovanni-sanders-1
Curtis Hodges,SR,TE,20 Rec 374 Yds 18.7 Avg,curtis-hodges-1
Jalin Conyers,FR,TE,6 Rec 62 Yds 10.3 Avg,jalin-conyers-1
Ryan Morgan,FR,TE,,ryan-morgan-1
Jake Ray,FR,TE,,jake-ray-1
John Stivers,SR,TE,,john-stivers-1
Kellen Diesch,SR,OL,,kellen-diesch-1
Corey Stephens,SR,OL,,corey-stephens-2
Austin Barry,FR,OL,,austin-barry-1
Jarrett Bell,JR,OL,,jarrett-bell-1
