Player,Class,Pos,Summary,Player-additional
Bryce Young,SR,QB,245 Cmp 380 Att 3328 Yds 32 TD,bryce-young-1
Jalen Milroe,SO,QB,31 Cmp 53 Att 297 Yds 5 TD,jalen-milroe-1
Ty Simpson,SO,QB,4 Cmp 5 Att 35 Yds 0 TD,ty-simpson-1
Cade Carruth,SO,QB,,cade-carruth-1
Amanni Stewart,SO,QB,,amanni-stewart-1
Jahmyr Gibbs,SR,RB,151 Att 926 Yds 6.1 Avg,jahmyr-gibbs-1
Jase McClellan,SR,RB,112 Att 655 Yds 5.8 Avg,jase-mcclellan-1
Roydell Williams,SR,RB,56 Att 250 Yds 4.5 Avg,roydell-williams-2
Jamarion Miller,SO,RB,33 Att 223 Yds 6.8 Avg,jamarion-miller-1
Trey Sanders,SR,RB,14 Att 80 Yds 5.7 Avg,trey-sanders-2
Jonathan Bennett,SR,RB,2 Att 12 Yds 6.0 Avg,jonathan-bennett-1
Elijah Crockett,JR,RB,,elijah-crockett-1
Michael Lorino,SO,RB,,michael-lorino-1
Jermaine Burton,SR,WR,40 Rec 677 Yds 16.9 Avg,jermaine-burton-1
Ja'Corey Brooks,JR,WR,39 Rec 674 Yds 17.3 Avg,jacorey-brooks-1
Kobe Prentice,SO,WR,31 Rec 337 Yds 10.9 Avg,kobe-prentice-1
Traeshon Holden,SR,WR,25 Rec 331 Yds 13.2 Avg,traeshon-holden-1
Isaiah Bond,SO,WR,17 Rec 220 Yds 12.9 Avg,isaiah-bond-1
Jojo Earle,JR,WR,12 Rec 155 Yds 12.9 Avg,jojo-earle-1
Kendrick Law,SO,WR,8 Rec 103 Yds 12.9 Avg,kendrick-law-1
Tyler Harrell,SR,WR,2 Rec 18 Yds 9.0 Avg,tyler-harrell-1
Emmanuel Henderson,SO,WR,1 Rec 14 Yds 14.0 Avg,emmanuel-henderson-1
Thaiu Jones-Bell,SR,WR,1 Rec 5 Yds 5.0 Avg,thaiu-jones-bell-1
Christian Leary,JR,WR,1 Rec 6 Yds 6.0 Avg,christian-leary-1
Aaron Anderson,SO,WR,,aaron-anderson-1
Bret Bolin,SR,WR,,bret-bolin-1
Shazz Preston,SO,WR,,shazz-preston-1
Jack Standeffer,SO,WR,,jack-standeffer-1
Jacoby Boykins,JR,WR,,jacoby-boykins-1
MJ Chirgwin,SO,WR,,mj-chirgwin-1
Zarian Courtney,SR,WR,,zarian-courtney-1
Grant Krieger,SR,WR,,grant-krieger-1
Jay Loper Jr.,SO,WR,,jay-loper-jr-1
Hayden Neighbors,JR,WR,,hayden-neighbors-2
Mekiel Stewart,SO,WR,,mekiel-stewart-1
Sam Willoughby,SR,WR,,sam-willoughby-1
Cameron Latu,SR,TE,30 Rec 377 Yds 12.6 Avg,cameron-latu-1
Robbie Ouzts,JR,TE,4 Rec 43 Yds 10.8 Avg,robbie-ouzts-1
Miles Kitselman,JR,TE,2 Rec 18 Yds 9.0 Avg,miles-kitselman-1
Amari Niblack,SO,TE,1 Rec 15 Yds 15.0 Avg,amari-niblack-1
Elijah Brown,SO,TE,,elijah-brown-3
Danny Lewis,SO,TE,,danny-lewis-3
Robert Ellis,SR,TE,,robert-ellis-3
Peyton Fox,SO,TE,,peyton-fox-1
Jax Porter,SO,TE,,jax-porter-1
Charlie Skehan,SR,TE,,charlie-skehan-1
Adam Thorsland,JR,TE,,adam-thorsland-1
Tyler Booker,SO,OL,,tyler-booker-1
Tanner Bowles,SR,OL,,tanner-bowles-1
James Brockermeyer,SO,OL,,james-brockermeyer-1
Tommy Brockermeyer,SO,OL,,tommy-brockermeyer-1
Javion Cohen,SR,OL,,javion-cohen-1
Darrian Dalcourt,SR,OL,,darrian-dalcourt-1
Emil Ekiyor Jr.,SR,OL,,emil-ekiyor-jr-1
Terrence Ferguson II,SO,OL,,terrence-ferguson-ii-1
Damieon George Jr.,SR,OL,,damieon-george-jr-1
Amari Kight,SR,OL,,amari-kight-1
JC Latham,JR,OL,,jc-latham-1
Seth McLaughlin,JR,OL,,seth-mclaughlin-1
Elijah Pritchett,SO,OL,,elijah-pritchett-1
Kendall Randolph,SR,OL,,kendall-randolph-2
Jaeden Roberts,SO,OL,,jaeden-roberts-1
Jackson Roby,SR,OL,,jackson-roby-1
Tyler Steen,SR,OL,,tyler-steen-1
Wilder Hines,SO,OL,,wilder-hines-1
Graham Roten,JR,OL,,graham-roten-1
Braxton Wetzler,SO,OL,,braxton-wetzler-1
Will Reichard,SR,K,,will-reichard-1
Chase Allen,SR,K,,chase-allen-2
Reid Schuback,JR,K,,reid-schuback-1
Jamil Burroughs,SR,DL,,jamil-burroughs-1
DJ Dale,SR,DL,,dj-dale-1
Justin Eboigbe,SR,DL,,justin-eboigbe-1
Monkell Goodwine,SO,DL,,monkell-goodwine-1
Isaiah Hastings,SO,DL,,isaiah-hastings-1
Tim Keenan III,SO,DL,,tim-keenan-iii-1
Jah-Marien Latham,JR,DL,,jah-marien-latham-1
Jaheim Oatis,SO,DL,,jaheim-oatis-1
Damon Payne Jr.,SO,DL,,damon-payne-jr-1
Tim Smith,SR,DL,,tim-smith-8
Byron Young,SR,DL,,byron-young-1
Anquin Barnes Jr.,SO,DL,,anquin-barnes-jr-1
Khurtiss Perry,SO,DL,,khurtiss-perry-1
Chase Quigley,JR,DL,,chase-quigley-1
Tristan Walker,SO,DL,,tristan-walker-3
Jeremiah Alexander,SO,LB,,jeremiah-alexander-1
Will Anderson Jr.,SR,LB,,will-anderson-jr-1
Kendrick Blackshire,JR,LB,,kendrick-blackshire-1
Chris Braswell,SR,LB,,chris-braswell-1
Jihaad Campbell,SO,LB,,jihaad-campbell-1
Ian Jackson,SO,LB,,ian-jackson-1
Demouy Kennedy,SR,LB,,demouy-kennedy-1
Keanu Koht,SO,LB,,keanu-koht-1
Deontae Lawson,SO,LB,,deontae-lawson-1
Jaylen Moody,SR,LB,,jaylen-moody-1
Shawn Murphy,SO,LB,,shawn-murphy-3
Quandarrius Robinson,JR,LB,,quandarrius-robinson-1
Henry To'oto'o,SR,LB,,henry-tootoo-1
Dallas Turner,JR,LB,,dallas-turner-1
JD Baird,SO,LB,,jd-baird-1
Kyle Flood,SR,LB,,kyle-flood-2
Vito Perri,SO,LB,,vito-perri-1
Jordan Smith,SR,LB,,jordan-smith-9
Bennett Whisenhunt,SR,LB,,bennett-whisenhunt-1
Terrion Arnold,SO,DB,,terrion-arnold-1
Jordan Battle,SR,DB,,jordan-battle-1
