Player,Class,Pos,Summary,Player-additional
Michael Pratt,FR,QB,189 Cmp 328 Att 2381 Yds 21 TD,michael-pratt-1
Justin Ibieta,FR,QB,13 Cmp 22 Att 166 Yds 2 TD,justin-ibieta-1
Kai Horton,FR,QB,8 Cmp 19 Att 88 Yds 0 TD,kai-horton-1
Cameron Dartez,FR,QB,,cameron-dartez-1
Tyjae Spears,FR,RB,129 Att 863 Yds 6.7 Avg,tyjae-spears-1
Cameron Carroll,SO,RB,111 Att 516 Yds 4.6 Avg,cameron-carroll-1
Ygenio Booker,SO,RB,20 Att 88 Yds 4.4 Avg,ygenio-booker-1
Iverson Celestine,FR,RB,20 Att 111 Yds 5.6 Avg,iverson-celestine-1
Devin Brumfield,JR,RB,14 Att 97 Yds 6.9 Avg,devin-brumfield-1
Mason Courtney,FR,RB,7 Att 20 Yds 2.9 Avg,mason-courtney-1
Lucas Barisas,FR,RB,3 Att 17 Yds 5.7 Avg,lucas-barisas-1
Charles Schibler,FR,RB,2 Att 10 Yds 5.0 Avg,charles-schibler-1
Josh Coltrin,FR,RB,1 Att 1 Yds 1.0 Avg,josh-coltrin-1
Shae Wyatt,FR,WR,33 Rec 376 Yds 11.4 Avg,shae-wyatt-1
Jaetavian Toles,SR,WR,22 Rec 338 Yds 15.4 Avg,jaetavian-toles-1
Jha'Quan Jackson,SO,WR,17 Rec 294 Yds 17.3 Avg,jhaquan-jackson-1
Duece Watts,JR,WR,21 Rec 331 Yds 15.8 Avg,duece-watts-1
Phat Watts,JR,WR,18 Rec 224 Yds 12.4 Avg,phat-watts-1
Bryce Bohanon,FR,WR,1 Rec 12 Yds 12.0 Avg,bryce-bohanon-1
Lucas Desjardins,FR,WR,,lucas-desjardins-1
Trevor Evans,FR,WR,,trevor-evans-1
Luke Besh,FR,WR,,luke-besh-1
T.J Huggins,FR,WR,,tj-huggins-1
Mykel Jones,SR,WR,,mykel-jones-1
Michael Lavergne,FR,WR,,michael-lavergne-1
Jeff Nwankwo,FR,WR,,jeff-nwankwo-1
Jackson Portis-Escoto,FR,WR,,jackson-portis-escoto-1
Tyrek Presley,FR,WR,,tyrek-presley-1
Matthew Redmond,FR,WR,,matthew-redmond-1
Reed Rutkowski,FR,WR,,reed-rutkowski-1
Cyron Sutton,SR,WR,,cyron-sutton-1
Ryan Thompson,SO,WR,,ryan-thompson-3
Christian Daniels,SO,TE,,christian-daniels-1
Tyrick James,JR,TE,31 Rec 429 Yds 13.8 Avg,tyrick-james-1
Will Wallace,JR,TE,14 Rec 179 Yds 12.8 Avg,will-wallace-2
Keitha Jones Jr.,JR,TE,2 Rec 17 Yds 8.5 Avg,keitha-jones-jr-1
Reggie Brown,FR,TE,1 Rec 8 Yds 8.0 Avg,reggie-brown-11
Devean Deal,FR,TE,,devean-deal-1
Connor Prouet,JR,TE,,connor-prouet-1
Jonathan Kahn,FR,TE,,jonathan-kahn-1
Rashad Green,FR,OL,,rashad-green-2
Joey Claybrook,JR,OL,,joey-claybrook-1
Corey Dublin,SR,OL,,corey-dublin-1
Jackson Fort,SO,OL,,jackson-fort-1
Sincere Haynesworth,SO,OL,,sincere-haynesworth-1
Nik Hogan,SO,OL,,nik-hogan-1
Cameron Jackel,JR,OL,,cameron-jackel-1
Hutson Lillibridge,FR,OL,,hutson-lillibridge-1
Matt Lombardi,FR,OL,,matt-lombardi-1
Ethan Marcus,FR,OL,,ethan-marcus-1
Colby Orgeron,FR,OL,,colby-orgeron-1
Josh Remetich,FR,OL,,josh-remetich-1
Timothy Shafter,JR,OL,,timothy-shafter-1
Hayden Shook,SO,OL,,hayden-shook-1
Joseph Solomon,FR,OL,,joseph-solomon-2
Caleb Thomas,FR,OL,,caleb-thomas-2
Trey Tuggle,FR,OL,,trey-tuggle-1
Graham Dable,SO,K,,graham-dable-1
Kriston Esnard,FR,K,,kriston-esnard-1
Logan Ambroz,FR,DL,,logan-ambroz-1
Angelo Anderson,FR,DL,,angelo-anderson-1
Jojo Dorceus,SR,DL,,jojo-dorceus-1
Adonis Friloux,FR,DL,,adonis-friloux-1
Eric Hicks Jr.,FR,DL,,eric-hicks-jr-1
Elijah Champaigne,FR,DL,,elijah-champaigne-1
Michael Lunz,FR,DL,,michael-lunz-1
Parker Peterson,FR,DL,,parker-peterson-1
Noah Taliancich,FR,DL,,noah-taliancich-1
Dwane Tillis Jr.,FR,DL,,dwane-tillis-jr-1
Nick Anderson,JR,LB,,nick-anderson-3
Jack Collins,FR,LB,,jack-collins-4
Keith Cooper Jr.,FR,LB,,keith-cooper-jr-1
Armoni Dixon,FR,LB,,armoni-dixon-1
Mandel Eugene Jr.,FR,LB,,mandel-eugene-jr-1
Kevin Henry,SR,LB,,kevin-henry-3
Darius Hodges,FR,LB,,darius-hodges-1
Jesus Machado,FR,LB,,jesus-machado-1
Marvin Moody,SR,LB,,marvin-moody-1
Andrew Wilks,FR,LB,,andrew-wilks-1
Dorian Williams,SO,LB,,dorian-williams-2
Hayden Beal,FR,LB,,hayden-beal-1
Aidan McCahill,FR,LB,,aidan-mccahill-1
Corey Platt Jr.,FR,LB,,corey-platt-jr-1
Matthew Remondet,FR,LB,,matthew-remondet-1
Austin Sybrandt,FR,LB,,austin-sybrandt-1
Jadon Canady,FR,DB,,jadon-canady-1
Rudy Dyson,FR,DB,,rudy-dyson-1
Kevaris Hall,FR,DB,,kevaris-hall-1
Kiland Harrison,FR,DB,,kiland-harrison-1
Ajani Kerr,SR,DB,,ajani-kerr-1
Shi'Keem Laister,FR,DB,,shikeem-laister-1
Reggie Neely,FR,DB,,reggie-neely-1
Lance Robinson,SO,DB,,lance-robinson-1
Kolby Phillips,FR,DB,,kolby-phillips-1
Levi Williams,FR,DB,,levi-williams-2
Ryan Wright,JR,P,,ryan-wright-1
Bobby Noel,FR,P,,bobby-noel-1
Larry Brooks,JR,S,,larry-brooks-3
Macon Clark,JR,S,,macon-clark-1
Ford Dickerson,FR,S,,ford-dickerson-1
DJ Douglas,FR,CB,,dj-douglas-2
Casey Glover,SO,PK,,casey-glover-1
Merek Glover,SR,PK,,merek-glover-1
Jeffery Johnson,JR,NT,,jeffery-johnson-2
Jonathan Mestayer II,FR,S,,jonathan-mestayer-ii-1
Jaylon Monroe,SR,CB,,jaylon-monroe-1
Derrion Rakestraw,SR,S,,derrion-rakestraw-1
Rishi Rattan,FR,CB,,rishi-rattan-1
Noah Seiden,SO,DE,,noah-seiden-1
Matt Smith,JR,LS,,matt-smith-7
Alfred Thomas,JR,DE,,alfred-thomas-2
Bailey Despanie,FR,CB,,bailey-despanie-1
Carlos Hatcher,SO,DE,,carlos-hatcher-1
Ethan Hudak,FR,LS,,ethan-hudak-1
Jean-Jacques Hunter,FR,S,,jean-jacques-hunter-1
Brandon Kim,FR,CB,,brandon-kim-1
Gabe Liu,FR,S,,gabe-liu-1
Jackson Schmelter,FR,LS,,jackson-schmelter-1
Torri Singletary,JR,DE,,torri-singletary-1
Kanyon Walker,FR,S,,kanyon-walker-1
Rodrek Williams II,FR,CB,,rodrek-williams-ii-1
