Player,Class,Pos,Summary,Player-additional
James Blackman,SR,QB,223 Cmp 347 Att 2471 Yds 14 TD,james-blackman-1
AJ Mayer,SR,QB,19 Cmp 39 Att 214 Yds 2 TD,aj-mayer-1
Jaxon Dailey,SO,QB,5 Cmp 10 Att 34 Yds 0 TD,jaxon-dailey-1
Johnnie Lang,SR,RB,119 Att 419 Yds 3.5 Avg,johnnie-lang-1
Brian Snead,SR,RB,81 Att 299 Yds 3.7 Avg,brian-snead-2
Marcel Murray,SR,RB,35 Att 193 Yds 5.5 Avg,marcel-murray-1
Ja'Quez Cross,SO,RB,24 Att 92 Yds 3.8 Avg,jaquez-cross-1
Mike Sharpe II,SO,RB,17 Att 54 Yds 3.2 Avg,mike-sharpe-ii-1
Torrance Farmer,JR,RB,,torrance-farmer-1
Ay'Jon Green,JR,RB,,ayjon-green-1
Casey Johnson III,SO,RB,,casey-johnson-iii-1
Nick Lewis,SO,RB,,nick-lewis-1
Bobby McMillian,SO,RB,,bobby-mcmillian-1
Tyler Williams,SO,RB,,tyler-williams-11
Champ Flemings,SR,WR,41 Rec 492 Yds 12.0 Avg,champ-flemings-1
Jeff Foreman,SR,WR,30 Rec 491 Yds 16.4 Avg,jeff-foreman-1
Te'Vailance Hunt,SR,WR,16 Rec 170 Yds 10.6 Avg,tevailance-hunt-2
Adam Jones,JR,WR,16 Rec 167 Yds 10.4 Avg,adam-jones-2
Daverrick Jenkins,SO,WR,9 Rec 159 Yds 17.7 Avg,daverrick-jenkins-1
Reagan Ealy,JR,WR,7 Rec 46 Yds 6.6 Avg,reagan-ealy-1
Khyheem Waleed,JR,WR,5 Rec 34 Yds 6.8 Avg,khyheem-waleed-1
Jaden Milliner,SO,WR,2 Rec 26 Yds 13.0 Avg,jaden-milliner-1
Omari Wailker,SO,WR,2 Rec 11 Yds 5.5 Avg,omari-wailker-1
Wyatt Begeal,SO,WR,,wyatt-begeal-1
CJ Cage,SO,WR,,cj-cage-1
Joseph Adams,SO,WR,,joseph-adams-1
Walker Catsavis,SO,WR,,walker-catsavis-1
Trace Corum,SO,WR,,trace-corum-1
Cameron Harris,SO,WR,,cameron-harris-1
Marquis Harris,SO,WR,,marquis-harris-1
Brody McKinnon,SO,WR,,brody-mckinnon-1
Will Whaley,SO,WR,,will-whaley-1
Blake Wiley,SO,WR,,blake-wiley-1
Seydou Traore,JR,TE,50 Rec 655 Yds 13.1 Avg,seydou-traore-1
Emmanual Stevenson,JR,TE,13 Rec 74 Yds 5.7 Avg,emmanual-stevenson-1
Reed Tyler,SR,TE,4 Rec 15 Yds 3.8 Avg,reed-tyler-1
Miller McCrumby,SO,TE,1 Rec 9 Yds 9.0 Avg,miller-mccrumby-1
Vershaud Richardson,JR,TE,,vershaud-richardson-1
Bronte Gallo,SO,TE,,bronte-gallo-1
Thomas Vaughan,SO,TE,,thomas-vaughan-2
Mekhi Butler,JR,OL,,mekhi-butler-1
Darrell Harden,SO,OL,,darrell-harden-1
Robert Holmes,SR,OL,,robert-holmes-1
Christian Hoz,SR,OL,,christian-hoz-1
Chase Jessup,SO,OL,,chase-jessup-1
Ethan Miner,JR,OL,,ethan-miner-1
Ernesto Ramirez,SR,OL,,ernesto-ramirez-1
Jordan Rhodes,SR,OL,,jordan-rhodes-1
Noah Smith,SO,OL,,noah-smith-2
Makilan Thomas,SO,OL,,makilan-thomas-1
Aleric Watson,SO,OL,,aleric-watson-1
Austin Woods,SO,OL,,austin-woods-2
Elijah Zollicoffer,SO,OL,,elijah-zollicoffer-1
Tyler Adair,SO,OL,,tyler-adair-1
Cameron Ambrose,SO,OL,,cameron-ambrose-1
Saidou Ba,SO,OL,,saidou-ba-1
Kyle Kelly,SO,OL,,kyle-kelly-3
Tristian Smith,SO,OL,,tristian-smith-1
Taylor Williams,SO,OL,,taylor-williams-1
Aidan Ellison,SO,K,,aidan-ellison-1
Tristan Mattson,JR,K,,tristan-mattson-1
Dominic Zvada,SO,K,,dominic-zvada-1
TW Ayers,SR,DL,,tw-ayers-1
Treviance Bronson,SO,DL,,treviance-bronson-1
Dennard Flowers,SO,DL,,dennard-flowers-1
Thurman Geathers,SR,DL,,thurman-geathers-1
Tim Hardiman,SO,DL,,tim-hardiman-1
Eathan Hassler,JR,DL,,eathan-hassler-1
John Mincey,SR,DL,,john-mincey-1
Ashtin Rustemeyer,SO,DL,,ashtin-rustemeyer-1
Terion Sugick,SO,DL,,terion-sugick-1
Deris Jackson,SO,DL,,deris-jackson-1
