Player,Class,Pos,Summary,Player-additional
Tanner Mordecai,JR,QB,308 Cmp 454 Att 3628 Yds 39 TD,tanner-mordecai-1
Preston Stone,FR,QB,3 Cmp 7 Att 24 Yds 0 TD,preston-stone-1
Derek Green,JR,QB,2 Cmp 5 Att 2 Yds 0 TD,derek-green-2
Jacob Oehrlein,JR,QB,,jacob-oehrlein-1
Josh Stupin,FR,QB,,josh-stupin-1
Tre Siggers,SR,RB,147 Att 727 Yds 4.9 Avg,tre-siggers-1
Ulysses Bentley IV,SO,RB,96 Att 610 Yds 6.4 Avg,ulysses-bentley-iv-1
Tyler Lavine,JR,RB,54 Att 257 Yds 4.8 Avg,tyler-lavine-1
Brandon Epton Jr.,FR,RB,32 Att 94 Yds 2.9 Avg,brandon-epton-jr-1
Blake Bedwell,FR,RB,4 Att 20 Yds 5.0 Avg,blake-bedwell-1
Montaye Dawson,FR,RB,,montaye-dawson-1
Orlando Jones,SR,RB,,orlando-jones-1
TJ McDaniel,SO,RB,,tj-mcdaniel-1
Zane Minors,FR,RB,,zane-minors-1
Danny Gray,SR,WR,49 Rec 803 Yds 16.4 Avg,danny-gray-1
Rashee Rice,JR,WR,64 Rec 670 Yds 10.5 Avg,rashee-rice-1
Reggie Roberson Jr.,SR,WR,51 Rec 625 Yds 12.3 Avg,reggie-roberson-jr-1
Roderick Daniels Jr.,FR,WR,17 Rec 209 Yds 12.3 Avg,roderick-daniels-jr-1
Dylan Goffney,FR,WR,14 Rec 131 Yds 9.4 Avg,dylan-goffney-1
Austin Upshaw,SR,WR,14 Rec 103 Yds 7.4 Avg,austin-upshaw-1
Jordan Kerley,SO,WR,12 Rec 197 Yds 16.4 Avg,jordan-kerley-1
Beau Barker,SO,WR,1 Rec 21 Yds 21.0 Avg,beau-barker-1
Jayleen Record,FR,WR,,jayleen-record-1
Carter Campbell,FR,WR,,carter-campbell-1
Charles Headen,SR,WR,,charles-headen-1
Nic Heck,SO,WR,,nic-heck-1
Michael Madden,FR,WR,,michael-madden-1
Hudson Shrum,JR,WR,,hudson-shrum-1
Parker Stone,SO,WR,,parker-stone-1
Calvin Wiggins,SO,WR,,calvin-wiggins-1
Grant Calcaterra,SR,TE,38 Rec 465 Yds 12.2 Avg,grant-calcaterra-1
Nolan Matthews,SO,TE,8 Rec 84 Yds 10.5 Avg,nolan-matthews-1
Tommy McIntyre,SR,TE,4 Rec 61 Yds 15.3 Avg,tommy-mcintyre-1
Simon Gonzalez,SO,TE,1 Rec 11 Yds 11.0 Avg,simon-gonzalez-1
Ben Redding,SR,TE,1 Rec 5 Yds 5.0 Avg,ben-redding-1
Gage Haskin,FR,TE,,gage-haskin-1
Matthew McLaughlin,FR,TE,,matthew-mclaughlin-1
Sam Morse,FR,TE,,sam-morse-1
Alex Quirk,SO,TE,,alex-quirk-1
Alan Ali,SR,OL,,alan-ali-1
Tyler Bailey,FR,OL,,tyler-bailey-1
Tai Brooks,SO,OL,,tai-brooks-1
Cobe Bryant,SR,OL,,cobe-bryant-1
Marcus Bryant,SO,OL,,marcus-bryant-1
Dylan Cordell,FR,OL,,dylan-cordell-1
Cameron Ervin,SO,OL,,cameron-ervin-3
Branson Hickman,FR,OL,,branson-hickman-1
Hayden Howerton,SR,OL,,hayden-howerton-1
Danielson Ike,SO,OL,,danielson-ike-1
Beau Morris,SR,OL,,beau-morris-1
Henry Mossberg,FR,OL,,henry-mossberg-1
Justin Osborne,SO,OL,,justin-osborne-1
Dalton Perdue,FR,OL,,dalton-perdue-1
Jackson Ritz,FR,OL,,jackson-ritz-1
Thalen Robinson,SO,OL,,thalen-robinson-1
Keaton Schultz,FR,OL,,keaton-schultz-1
Marcus Smith,FR,OL,,marcus-smith-10
Ben Sparks,FR,OL,,ben-sparks-1
Jaylon Thomas,SR,OL,,jaylon-thomas-1
Brendan Hall,FR,K,,brendan-hall-1
Blake Mazza,SR,K,,blake-mazza-1
Jay Bell,FR,DL,,jay-bell-2
Erin Smith,FR,DL,,erin-smith-2
