Player,Class,Pos,Summary,Player-additional
Terry Wilson,SR,QB,101 Cmp 174 Att 1058 Yds 7 TD,terry-wilson-3
CJ Montes,FR,QB,10 Cmp 33 Att 39 Yds 0 TD,cj-montes-1
Isaiah Chavez,FR,QB,17 Cmp 24 Att 161 Yds 2 TD,isaiah-chavez-1
Connor Genal,SO,QB,5 Cmp 14 Att 44 Yds 0 TD,connor-genal-1
Trae Hall,JR,QB,1 Cmp 2 Att 5 Yds 0 TD,trae-hall-1
Brandt Hughes,SR,QB,,brandt-hughes-1
Bear Milacek,FR,QB,,bear-milacek-1
Tevaka Tuioti,SR,QB,,tevaka-tuioti-1
Bryson Carroll,SR,RB,21 Att -9 Yds -0.4 Avg,bryson-carroll-1
Aaron Dumas,FR,RB,136 Att 658 Yds 4.8 Avg,aaron-dumas-1
Bobby Cole,SR,RB,88 Att 355 Yds 4.0 Avg,bobby-cole-3
Peyton Dixon,FR,RB,29 Att 120 Yds 4.1 Avg,peyton-dixon-2
Bobby Wooden,SO,RB,22 Att 47 Yds 2.1 Avg,bobby-wooden-1
Chad Alexander,SO,RB,9 Att 41 Yds 4.6 Avg,chad-alexander-4
Jordan Guidry,FR,RB,,jordan-guidry-1
Jeston Webskowski,FR,RB,,jeston-webskowski-1
Andrew Erickson,SO,WR,13 Rec 138 Yds 10.6 Avg,andrew-erickson-1
Joah Flores,FR,WR,,joah-flores-1
Luke Wysong,FR,WR,24 Rec 224 Yds 9.3 Avg,luke-wysong-1
Emmanuel Logan-Greene,SR,WR,14 Rec 155 Yds 11.1 Avg,emmanuel-logan-greene-1
Austin Erickson,FR,WR,3 Rec 30 Yds 10.0 Avg,austin-erickson-1
Trace Bruckler,FR,WR,15 Rec 194 Yds 12.9 Avg,trace-bruckler-1
Zarak Scruggs Jr.,JR,WR,11 Rec 90 Yds 8.2 Avg,zarak-scruggs-jr-1
Keyonta Lanier,FR,WR,5 Rec 87 Yds 17.4 Avg,keyonta-lanier-1
Elijah Queen,SO,WR,4 Rec 56 Yds 14.0 Avg,elijah-queen-1
C.J. Boone,SO,WR,2 Rec 26 Yds 13.0 Avg,cj-boone-1
Jace Taylor-Stalhut,SO,WR,2 Rec 20 Yds 10.0 Avg,jace-taylor-stalhut-1
Blake Wells,SR,WR,1 Rec 7 Yds 7.0 Avg,blake-wells-1
Michael Buckley,FR,WR,,michael-buckley-1
Ryan Cosper,FR,WR,,ryan-cosper-1
Benji Johnson,FR,WR,,benji-johnson-1
Connor Witthoft,FR,TE,5 Rec 48 Yds 9.6 Avg,connor-witthoft-1
Kyle Jarvis,SR,TE,11 Rec 159 Yds 14.5 Avg,kyle-jarvis-1
Simon Gay,FR,TE,,simon-gay-1
Conner Kinslow,SO,TE,,conner-kinslow-1
Caleb Marra,FR,TE,,caleb-marra-1
Jacob Trussell,FR,TE,,jacob-trussell-1
Austin Cook,SR,OL,,austin-cook-3
Leke Asenuga,FR,OL,,leke-asenuga-1
Walter Baca,FR,OL,,walter-baca-1
Jer'Marques Bailey,FR,OL,,jermarques-bailey-1
Cade Briggs,JR,OL,,cade-briggs-1
Greg Brown II,FR,OL,,greg-brown-ii-1
Jack Buford,SO,OL,,jack-buford-1
Arrison Cole,FR,OL,,arrison-cole-1
Ben Davis,SR,OL,,ben-davis-4
Nathaniel Gomez,FR,OL,,nathaniel-gomez-1
Isaak Gutierrez,JR,OL,,isaak-gutierrez-1
Radson Jang,SR,OL,,radson-jang-1
Jacob Jankoviak,SR,OL,,jacob-jankoviak-1
Chris Lovato,FR,OL,,chris-lovato-1
Larry Luna,FR,OL,,larry-luna-1
Shancco Matautia,FR,OL,,shancco-matautia-1
Vincent Santos,FR,OL,,vincent-santos-1
Isaiah Sillemon,FR,OL,,isaiah-sillemon-1
Andrew Shelley,SR,K,,andrew-shelley-1
George Steinkamp,SR,K,,george-steinkamp-1
Cameron Newell,FR,K,,cameron-newell-1
Ian Shewell,SO,DL,,ian-shewell-1
Reco Hannah,SR,LB,,reco-hannah-1
Dion Hunter,SO,LB,,dion-hunter-1
Ray Leutele,SO,LB,,ray-leutele-1
Alec Marenco,FR,LB,,alec-marenco-1
Cody Moon,FR,LB,,cody-moon-1
Syaire Riley,SO,LB,,syaire-riley-1
Devin Sanders,SR,LB,,devin-sanders-2
Joshua Woisin,SR,LB,,joshua-woisin-1
Ernesto Acuna,FR,LB,,ernesto-acuna-1
Jeffrey Blake,SO,LB,,jeffrey-blake-1
Josh Howes,FR,LB,,josh-howes-1
James Lewis,SR,LB,,james-lewis-3
Ja'Shon Lowery,FR,LB,,jashon-lowery-1
JD Roberts,FR,LB,,jd-roberts-2
Semaj Sims,FR,LB,,semaj-sims-1
Quinten Thomas,FR,LB,,quinten-thomas-2
Andrell Barney Jr.,FR,DB,,andrell-barney-jr-1
Coryon Francis,FR,DB,,coryon-francis-1
Ronald Wilson,FR,DB,,ronald-wilson-1
Michael Garcia,FR,DB,,michael-garcia-3
Damon Gentry,FR,DB,,damon-gentry-1
Xavier Haley,FR,DB,,xavier-haley-1
Aaron Rodriguez,SO,P,,aaron-rodriguez-1
Jared Long,FR,P,,jared-long-1
