Player,Class,Pos,Summary,Player-additional
Drew Plitt,SR,QB,164 Cmp 250 Att 2164 Yds 17 TD,drew-plitt-1
Elliot Charlebois,JR,QB,,elliot-charlebois-1
Cameron Gillentine,FR,QB,,cameron-gillentine-1
Connor Grohman,FR,QB,,connor-grohman-1
Mark Nondorf,FR,QB,,mark-nondorf-1
John Paddock,SO,QB,,john-paddock-1
Eddie Schott,FR,QB,,eddie-schott-1
Tye Evans,SO,RB,80 Att 360 Yds 4.5 Avg,tye-evans-1
Caleb Huntley,SR,RB,80 Att 437 Yds 5.5 Avg,caleb-huntley-1
Will Jones,JR,RB,69 Att 276 Yds 4.0 Avg,will-jones-3
Donny Marcus,FR,RB,15 Att 82 Yds 5.5 Avg,donny-marcus-1
Markavun Brownlee,FR,RB,,markavun-brownlee-1
Jackson Kurth,FR,RB,,jackson-kurth-1
Kyrin Perry,FR,RB,,kyrin-perry-1
Justin Hall,SR,WR,49 Rec 665 Yds 13.6 Avg,justin-hall-3
Jalen McGaughy,FR,WR,5 Rec 171 Yds 34.2 Avg,jalen-mcgaughy-1
Antwan Davis,SR,WR,39 Rec 466 Yds 11.9 Avg,antwan-davis-2
Yo'Heinz Tyler,JR,WR,42 Rec 607 Yds 14.5 Avg,yoheinz-tyler-1
Hassan Littles,SR,WR,4 Rec 41 Yds 10.3 Avg,hassan-littles-1
Trevor Hohlt,JR,WR,1 Rec 9 Yds 9.0 Avg,trevor-hohlt-1
Isaac James,SR,WR,1 Rec 9 Yds 9.0 Avg,isaac-james-1
Justin Campbell,FR,WR,,justin-campbell-1
Luke Endsley,JR,WR,,luke-endsley-1
Jaylen Flemmons,SO,WR,,jaylen-flemmons-1
Rahmon Hart Jr.,FR,WR,,rahmon-hart-jr-1
Austin Hill,FR,WR,,austin-hill-4
Jackson Lantz,FR,WR,,jackson-lantz-1
Qian Magwood,FR,WR,,qian-magwood-1
Dean Tate,SO,WR,,dean-tate-1
Dylan Koch,SR,TE,4 Rec 19 Yds 4.8 Avg,dylan-koch-1
Mitchell Carter,SO,TE,,mitchell-carter-1
Chris Crothers,JR,TE,,chris-crothers-1
Isaiah Dunnuck,SO,TE,,isaiah-dunnuck-1
Ryan Lezon,FR,TE,,ryan-lezon-1
Jack McCracken,SO,TE,,jack-mccracken-1
Wes Obermeier,SO,TE,,wes-obermeier-1
Curtis Blackwell,SR,OL,,curtis-blackwell-1
Joseph Boggs,SO,OL,,joseph-boggs-1
Kaleb Slaven,SR,OL,,kaleb-slaven-1
Anthony Todd,SR,OL,,anthony-todd-1
Jaylen Turner,SO,OL,,jaylen-turner-1
Chris Beech,SR,OL,,chris-beech-1
Ethan Crowe,FR,OL,,ethan-crowe-1
Porter Haught,FR,OL,,porter-haught-1
Tommy Lorincz,FR,OL,,tommy-lorincz-1
Patrick Lyons,FR,OL,,patrick-lyons-1
Luke Martin,SO,OL,,luke-martin-1
Kevin Meeder,FR,OL,,kevin-meeder-1
Caleb Murray,SO,OL,,caleb-murray-1
Matt Phillips,FR,OL,,matt-phillips-3
Aaron Porter,FR,OL,,aaron-porter-2
Cobee Rice,FR,OL,,cobee-rice-1
Javon Rodgers,FR,OL,,javon-rodgers-1
Seth Schmidt,FR,OL,,seth-schmidt-1
Corey Stewart,FR,OL,,corey-stewart-1
Jack Knight,FR,K,,jack-knight-1
Jacob Lewis,FR,K,,jacob-lewis-2
Jake Chanove,JR,K,,jake-chanove-1
Chris Agyemang,SR,DL,,chris-agyemang-1
John Harris,FR,DL,,john-harris-9
Emeka Jillani,SO,DL,,emeka-jillani-1
Kendal Kendrick,JR,DL,,kendal-kendrick-1
Kyron Mims,FR,DL,,kyron-mims-1
Justen Ramsey,SO,DL,,justen-ramsey-1
Jack Sape,SO,DL,,jack-sape-1
Joshua Tarango,SO,DL,,joshua-tarango-1
Tavion Woodard,FR,DL,,tavion-woodard-1
James Jennette III,SR,DL,,james-jennette-iii-1
Julian McBride,FR,DL,,julian-mcbride-1
Solvauhn Moreland,FR,DL,,solvauhn-moreland-1
Nathan Reichert,FR,DL,,nathan-reichert-1
Christian Albright,SR,LB,,christian-albright-1
Brock Burns,JR,LB,,brock-burns-1
Clayton Coll,SO,LB,,clayton-coll-1
Jimmy Daw,JR,LB,,jimmy-daw-1
Anthony Ekpe,SR,LB,,anthony-ekpe-1
Hank Grenda,JR,LB,,hank-grenda-2
Brandon Martin,JR,LB,,brandon-martin-1
Jaylin Thomas,SR,LB,,jaylin-thomas-1
Jordan Williams,JR,LB,,jordan-williams-10
Brandon Berger,FR,LB,,brandon-berger-2
Colin Caldwell,FR,LB,,colin-caldwell-1
Dalton Elrod,FR,LB,,dalton-elrod-1
Sam Helm,JR,LB,,sam-helm-1
Peyton Krutz,FR,LB,,peyton-krutz-1
Keionte Newson,FR,LB,,keionte-newson-1
Cole Pearce,SO,LB,,cole-pearce-1
Nate Pedraza,FR,LB,,nate-pedraza-1
Tony Schott,SO,LB,,tony-schott-1
Davion Tyson,SO,LB,,davion-tyson-1
Nathan Snyder,SR,P,,nathan-snyder-2
Lucas Borrow,FR,P,,lucas-borrow-1
Tyreese Nibbs,FR,P,,tyreese-nibbs-1
Cody Rudy,SR,FB,,cody-rudy-1
Brett Anderson II,SR,S,,brett-anderson-ii-1
Jack Blanco,JR,S,,jack-blanco-1
Bryce Cosby,SR,S,,bryce-cosby-1
Nic Jones,SO,CB,,nic-jones-1
Malcom Lee,JR,S,,malcom-lee-2
Antonio Phillips,SR,CB,,antonio-phillips-1
Ben Stewart,JR,S,,ben-stewart-1
Amechi Uzodinma II,JR,CB,,amechi-uzodinma-ii-1
J.T. Wahee,SR,S,,jt-wahee-1
Jimmie Boso,SO,FB,,jimmie-boso-1
Hunter Causey,SO,S,,hunter-causey-1
Ben Egenolf,FR,S,,ben-egenolf-1
Brayden Evans,FR,S,,brayden-evans-1
Joseph Greenwood,SR,LS,,joseph-greenwood-1
Myles Hannah,SO,S,,myles-hannah-1
Braydon Johnson,FR,PK,,braydon-johnson-2
Harold Jones,FR,S,,harold-jones-2
Derin McCulley,FR,CB,,derin-mcculley-1
Ethan Merriweather,JR,CB,,ethan-merriweather-1
Demetrius Murray,JR,S,,demetrius-murray-1
Tyler 'Red' Potts,SO,CB,,tyler-red-potts-1
Dylan Seiler,FR,LS,,dylan-seiler-1
Gerald Smith,JR,CB,,gerald-smith-3
Alex Stirn,FR,CB,,alex-stirn-1
Jerwuan Thomas,FR,CB,,jerwuan-thomas-1
Kyle Williams,JR,DT,,kyle-williams-10
