Player,Class,Pos,Summary,Player-additional
Anthony Richardson,SO,QB,176 Cmp 327 Att 2549 Yds 17 TD,anthony-richardson-2
Jack Miller III,SR,QB,13 Cmp 22 Att 180 Yds 0 TD,jack-miller-iii-1
Jalen Kitna,SO,QB,10 Cmp 14 Att 181 Yds 1 TD,jalen-kitna-1
Kyle Engel,JR,QB,,kyle-engel-1
Jack Anders,JR,QB,,jack-anders-4
Max Brown,SO,QB,,max-brown-1
Montrell Johnson,JR,RB,155 Att 841 Yds 5.4 Avg,montrell-johnson-1
Trevor Etienne,SO,RB,118 Att 719 Yds 6.1 Avg,trevor-etienne-1
Nay'quan Wright,JR,RB,47 Att 190 Yds 4.0 Avg,nayquan-wright-1
Lorenzo Lingard,SR,RB,10 Att 75 Yds 7.5 Avg,lorenzo-lingard-1
Eddie Battle,SR,RB,2 Att 32 Yds 16.0 Avg,eddie-battle-1
Carlson Joseph,JR,RB,2 Att 5 Yds 2.5 Avg,carlson-joseph-1
Gabriel Ortiz,FR,RB,,gabriel-ortiz-1
Isaac Ricks,SR,RB,,isaac-ricks-1
Ricky Pearsall,SR,WR,33 Rec 661 Yds 20.0 Avg,ricky-pearsall-1
Xzavier Henderson,JR,WR,38 Rec 410 Yds 10.8 Avg,xzavier-henderson-1
Justin Shorter,SR,WR,29 Rec 577 Yds 19.9 Avg,justin-shorter-1
Daejon Reynolds,SO,WR,11 Rec 244 Yds 22.2 Avg,daejon-reynolds-1
Caleb Douglas,SO,WR,10 Rec 175 Yds 17.5 Avg,caleb-douglas-1
Thai Chiaokhiao-Bowman,JR,WR,7 Rec 138 Yds 19.7 Avg,thai-chiaokhiao-bowman-1
Ja-Quavion Fraziars,SR,WR,5 Rec 60 Yds 12.0 Avg,ja-quavion-fraziars-1
Marcus Burke,JR,WR,4 Rec 30 Yds 7.5 Avg,marcus-burke-1
Trent Whittemore,JR,WR,4 Rec 87 Yds 21.8 Avg,trent-whittemore-1
Kahleil Jackson,JR,WR,2 Rec 43 Yds 21.5 Avg,kahleil-jackson-1
Jordan Pouncey,SR,WR,2 Rec 4 Yds 2.0 Avg,jordan-pouncey-1
Taylor Spierto,JR,WR,,taylor-spierto-1
Cornelius Barnes,SO,WR,,cornelius-barnes-1
Daniel Cross,SR,WR,,daniel-cross-1
Justin Curtis,SR,WR,,justin-curtis-1
Alex Gonzalez,SO,WR,,alex-gonzalez-1
William Sawyer,JR,WR,,william-sawyer-1
Zak Sedaros,SO,WR,,zak-sedaros-1
Keon Zipperer,SR,TE,13 Rec 177 Yds 13.6 Avg,keon-zipperer-1
Dante Zanders,SR,TE,10 Rec 75 Yds 7.5 Avg,dante-zanders-1
Jonathan Odom,JR,TE,7 Rec 69 Yds 9.9 Avg,jonathan-odom-1
Arlis Boardingham,SO,TE,,arlis-boardingham-1
Nick Elksnis,SO,TE,,nick-elksnis-1
Noah Keeter,JR,TE,,noah-keeter-1
Griffin McDowell,SR,TE,,griffin-mcdowell-1
Hayden Hansen,SO,TE,,hayden-hansen-1
