Player,Class,Pos,Summary,Player-additional
Brock Purdy,JR,QB,243 Cmp 365 Att 2750 Yds 19 TD,brock-purdy-1
Hunter Dekkers,FR,QB,5 Cmp 7 Att 118 Yds 1 TD,hunter-dekkers-1
Aidan Bouman,FR,QB,,aidan-bouman-1
Blake Clark,SO,QB,,blake-clark-1
Hayes Gibson,FR,QB,,hayes-gibson-1
Devin Larsen,FR,QB,,devin-larsen-1
Breece Hall,SO,RB,279 Att 1572 Yds 5.6 Avg,breece-hall-1
Kene Nwangwu,SR,RB,61 Att 339 Yds 5.6 Avg,kene-nwangwu-1
Jirehl Brock,FR,RB,13 Att 46 Yds 3.5 Avg,jirehl-brock-1
Johnnie Lang,JR,RB,4 Rec 24 Yds 6.0 Avg,johnnie-lang-1
Rory Walling,JR,RB,,rory-walling-1
Cale Anthony,FR,RB,,cale-anthony-1
Blaze Doxzon,FR,RB,,blaze-doxzon-1
Tyler Moen,FR,RB,,tyler-moen-1
Xavier Hutchinson,JR,WR,64 Rec 771 Yds 12.0 Avg,xavier-hutchinson-1
Sean Shaw Jr.,SO,WR,21 Rec 212 Yds 10.1 Avg,sean-shaw-jr-1
Landen Akers,SR,WR,18 Rec 269 Yds 14.9 Avg,landen-akers-1
Tarique Milton,JR,WR,15 Rec 102 Yds 6.8 Avg,tarique-milton-1
Joseph Scates,SO,WR,6 Rec 134 Yds 22.3 Avg,joseph-scates-1
Daniel Jackson,FR,WR,5 Rec 28 Yds 5.6 Avg,daniel-jackson-4
Darren Wilson,JR,WR,2 Rec 27 Yds 13.5 Avg,darren-wilson-3
Aidan Bitter,FR,WR,1 Rec 38 Yds 38.0 Avg,aidan-bitter-1
Darien Porter,FR,WR,1 Rec 0 Yds 0.0 Avg,darien-porter-1
Ezeriah Anderson,FR,WR,,ezeriah-anderson-1
Beau Coberley,SO,WR,,beau-coberley-1
D'Shayne James,FR,WR,,dshayne-james-1
Ryan Pritchard,FR,WR,,ryan-pritchard-1
Parker Rickert,JR,WR,,parker-rickert-1
Israel Taylor,FR,WR,,israel-taylor-1
Michael Tweten,FR,WR,,michael-tweten-1
Dylan Soehner,SR,TE,18 Rec 205 Yds 11.4 Avg,dylan-soehner-1
Charlie Kolar,JR,TE,44 Rec 591 Yds 13.4 Avg,charlie-kolar-1
Chase Allen,SR,TE,19 Rec 236 Yds 12.4 Avg,chase-allen-1
Easton Dean,FR,TE,1 Rec 25 Yds 25.0 Avg,easton-dean-1
DeShawn Hanika,FR,TE,,deshawn-hanika-1
Jared Rus,SO,TE,,jared-rus-1
Jacob Hillmann,SO,TE,,jacob-hillmann-1
Drew Iutzwig,FR,TE,,drew-iutzwig-1
Ben Latusek,JR,TE,,ben-latusek-1
Skylar Loving-Black,FR,TE,,skylar-loving-black-1
