Player,Class,Pos,Summary,Player-additional
Jayden De Laura,SR,QB,272 Cmp 435 Att 3685 Yds 25 TD,jayden-de-laura-1
Noah Fifita,SO,QB,9 Cmp 19 Att 128 Yds 1 TD,noah-fifita-1
Gunner Cruz,JR,QB,,gunner-cruz-1
Jordan McCloud,SO,QB,,jordan-mccloud-1
Will Plummer,JR,QB,,will-plummer-1
Cole Tannenbaum,SO,QB,,cole-tannenbaum-1
Michael Wiley,SR,RB,113 Att 771 Yds 6.8 Avg,michael-wiley-3
Jonah Coleman,SO,RB,75 Att 372 Yds 5.0 Avg,jonah-coleman-1
D.J. Williams,SR,RB,60 Att 376 Yds 6.3 Avg,dj-williams-7
Rayshon Luke,SO,RB,15 Att 105 Yds 7.0 Avg,rayshon-luke-1
Nazar Bombata,SR,RB,,nazar-bombata-1
Jashon Butler,SR,RB,,jashon-butler-1
Stevie Rocker Jr.,JR,RB,,stevie-rocker-jr-1
Drake Anderson,SR,RB,,drake-anderson-1
James Bohls,JR,RB,,james-bohls-1
Jalen John,JR,RB,,jalen-john-6
Tetairoa McMillan,SO,WR,39 Rec 702 Yds 18.0 Avg,tetairoa-mcmillan-1
Jamarye Joiner,SR,WR,,jamarye-joiner-1
Jacob Cowing,SR,WR,85 Rec 1034 Yds 12.2 Avg,jacob-cowing-1
Anthony Simpson,JR,WR,4 Rec 56 Yds 14.0 Avg,anthony-simpson-2
Dorian Singer,JR,WR,66 Rec 1105 Yds 16.7 Avg,dorian-singer-1
Kevin Green Jr.,SO,WR,,kevin-green-jr-1
AJ Jones,SO,WR,,aj-jones-5
Jaden Clark,JR,WR,,jaden-clark-1
Jake George,SO,WR,,jake-george-1
Sam Graci-Glazer,SO,WR,,sam-graci-glazer-1
Rex Haynes,SO,WR,,rex-haynes-1
Chris Hunter,SO,WR,,chris-hunter-5
Matthew Moore,SO,WR,,matthew-moore-1
Gavin Smith,SO,WR,,gavin-smith-2
Tanner McLachlan,JR,TE,34 Rec 456 Yds 13.4 Avg,tanner-mclachlan-2
Keyan Burnett,SO,TE,3 Rec 10 Yds 3.3 Avg,keyan-burnett-1
Alex Lines,JR,TE,1 Rec 8 Yds 8.0 Avg,alex-lines-1
Roberto Miranda,JR,TE,,roberto-miranda-1
John Hart,SO,TE,,john-hart-4
Tyler Powell,SO,TE,,tyler-powell-2
Josh Baker,JR,OL,,josh-baker-1
Josh Donovan,SR,OL,,josh-donovan-1
Paiton Fears,SR,OL,,paiton-fears-1
JT Hand,JR,OL,,jt-hand-1
Sam Langi,SR,OL,,sam-langi-1
Wendell Moe,SO,OL,,wendell-moe-1
Jordan Morgan,SR,OL,,jordan-morgan-3
Jonah Savaiinaea,SO,OL,,jonah-savaiinaea-1
Joseph Borjon,JR,OL,,joseph-borjon-1
Woody Jean,JR,OL,,woody-jean-1
Leif Magnuson,JR,OL,,leif-magnuson-1
Anthony Patt,JR,OL,,anthony-patt-1
Jacob Reese,SO,OL,,jacob-reese-1
Grayson Stovall,SO,OL,,grayson-stovall-1
Tyler Loop,JR,K,,tyler-loop-1
Kyon Barrs,SR,DL,,kyon-barrs-1
Evan Branch-Haynes,JR,DL,,evan-branch-haynes-1
Jalen Harris,SR,DL,,jalen-harris-3
Jacob Kongaika,SO,DL,,jacob-kongaika-1
Tiaoalii Savea,JR,DL,,tiaoalii-savea-1
Traemaine Savea,SR,DL,,traemaine-savea-1
Paris Shand,JR,DL,,paris-shand-1
Ta'ita'i Uiagalelei,SO,DL,,taitai-uiagalelei-1
Isaiah Ward,SO,DL,,isaiah-ward-1
Dion Wilson Jr.,JR,DL,,dion-wilson-jr-1
Josh Brown,SR,DL,,josh-brown-9
Isaiah Johnson,SO,DL,,isaiah-johnson-7
Shontrail Key,JR,DL,,shontrail-key-1
Eddie Siaumau-Sanitoa,JR,DL,,eddie-siaumau-sanitoa-1
Jermaine Wiggins Jr.,SO,DL,,jermaine-wiggins-jr-1
Ammon Allen,JR,LB,,ammon-allen-1
Kolbe Cage,JR,LB,,kolbe-cage-1
Hunter Echols,SR,LB,,hunter-echols-1
Jason Harris,JR,LB,,jason-harris-6
Issaiah Johnson,SR,LB,,issaiah-johnson-1
Jacob Manu,SO,LB,,jacob-manu-1
Jeremy Mercier,SR,LB,,jeremy-mercier-1
Malik Reed,JR,LB,,malik-reed-2
Jerry Roberts,SR,LB,,jerry-roberts-2
Dante Smith,SR,LB,,dante-smith-3
Anthony Solomon,SR,LB,,anthony-solomon-1
Matt Weerts,JR,LB,,matt-weerts-1
Brandon Craddock,SO,LB,,brandon-craddock-1
RJ Edwards,JR,LB,,rj-edwards-1
Kevon Garcia,JR,LB,,kevon-garcia-1
Tyler Martin,SO,LB,,tyler-martin-1
Anthony Ward,SO,LB,,anthony-ward-1
Victor Zayas,JR,LB,,victor-zayas-1
Dalton Johnson,JR,DB,,dalton-johnson-1
Gunner Maldonado,JR,DB,,gunner-maldonado-1
Christian Roland-Wallace,SR,DB,,christian-roland-wallace-1
Treydan Stukes,JR,DB,,treydan-stukes-1
Isaiah Taylor,JR,DB,,isaiah-taylor-2
Jaxen Turner,SR,DB,,jaxen-turner-1
Christian Young,SR,DB,,christian-young-2
Jaydin Young,JR,DB,,jaydin-young-1
Adama Fall,JR,DB,,adama-fall-1
Isaiah Mays,SR,DB,,isaiah-mays-1
Jeffrey Robinson,JR,DB,,jeffrey-robinson-1
Kyle Ostendorp,SR,P,,kyle-ostendorp-1
Jordan Forbes,SO,P,,jordan-forbes-1
Brady Weinberg,SO,P,,brady-weinberg-1
Russell Davis II,SO,DE,,russell-davis-ii-1
Tacario Davis,SO,DE,,tacario-davis-1
Kameron Hawkins,JR,LS,,kameron-hawkins-1
Sterlng Lane II,SO,DE,,sterlng-lane-ii-1
Seth MacKellar,SR,LS,,seth-mackellar-1
Ephesians Prysock,SO,CB,,ephesians-prysock-1
Isaiah Rutherford,SR,CB,,isaiah-rutherford-1
Will Uhrich,SO,S,,will-uhrich-1
DJ Warnell Jr.,SR,S,,dj-warnell-jr-1
Jai-Ayviauynn Celestine,SO,CB,,jai-ayviauynn-celestine-1
Sam Chung,SO,S,,sam-chung-1
Devin Dunn,SO,CB,,devin-dunn-1
Jax Stam,SO,S,,jax-stam-1
