Player,Class,Pos,Summary,Player-additional
Zach Gibson,FR,QB,76 Cmp 132 Att 784 Yds 4 TD,zach-gibson-1
T.J. Deshields,SO,QB,7 Cmp 16 Att 54 Yds 0 TD,tj-deshields-1
Nick Demchuk,FR,QB,,nick-demchuk-1
Joey Marousek,FR,QB,,joey-marousek-1
Kato Nelson,SR,QB,,kato-nelson-1
Teon Dollard,JR,RB,112 Att 666 Yds 5.9 Avg,teon-dollard-1
Jonzell Norrils,FR,RB,7 Att 30 Yds 4.3 Avg,jonzell-norrils-1
Michiah Burton,SO,RB,,michiah-burton-1
Jamason Jodway,FR,RB,,jamason-jodway-1
Jaylen Ball,FR,RB,,jaylen-ball-1
Isiah Childs,FR,RB,,isiah-childs-1
Cole Gest,SR,RB,,cole-gest-1
Austin Gillispie,SR,RB,,austin-gillispie-1
Peter Hayes-Patrick,SO,RB,,peter-hayes-patrick-1
Boogie Knight,JR,WR,3 Rec 25 Yds 8.3 Avg,boogie-knight-1
Michael Mathison,SO,WR,11 Rec 111 Yds 10.1 Avg,michael-mathison-1
Nate Stewart,SR,WR,17 Rec 217 Yds 12.8 Avg,nate-stewart-1
Anthony Grimes,FR,WR,12 Rec 130 Yds 10.8 Avg,anthony-grimes-1
George Qualls Jr.,JR,WR,12 Rec 160 Yds 13.3 Avg,george-qualls-jr-1
Shawn Naim,FR,WR,5 Rec 28 Yds 5.6 Avg,shawn-naim-1
Julian Hicks,JR,WR,2 Rec 18 Yds 9.0 Avg,julian-hicks-1
Timothy Scippio,JR,WR,1 Rec 14 Yds 14.0 Avg,timothy-scippio-1
Marquis Whitmire,JR,WR,1 Rec 1 Yds 1.0 Avg,marquis-whitmire-1
Gavin Blunt,SO,WR,,gavin-blunt-1
Bryce Profitt,FR,WR,,bryce-profitt-1
Blake Hester,FR,WR,,blake-hester-1
Ethan Johnson,FR,WR,,ethan-johnson-2
Jalen Knight,FR,WR,,jalen-knight-1
Nolan Labuda,FR,WR,,nolan-labuda-1
M.J. McGriff,SR,WR,,mj-mcgriff-2
Jonah Morris,SR,WR,,jonah-morris-1
Marty Rehor,FR,WR,,marty-rehor-1
Nathan Simon,FR,WR,,nathan-simon-1
Kevin Walls,FR,WR,,kevin-walls-1
Andre Williams,JR,WR,,andre-williams-5
Jameel Williamson,FR,WR,,jameel-williamson-1
Tristian Brank,FR,TE,5 Rec 54 Yds 10.8 Avg,tristian-brank-1
Maverick Wolfley,SO,TE,2 Rec 19 Yds 9.5 Avg,maverick-wolfley-1
Nick Dottore,FR,TE,,nick-dottore-1
Zach Leininger,JR,TE,,zach-leininger-1
Jacob Shaffer,FR,TE,,jacob-shaffer-1
Kenyon Sholty,FR,TE,,kenyon-sholty-1
Jack White,FR,TE,,jack-white-5
Brycen Yarmo,SO,TE,,brycen-yarmo-1
