Player,Class,Pos,Summary,Player-additional
Carson Strong,SO,QB,249 Cmp 355 Att 2858 Yds 27 TD,carson-strong-1
Nate Cox,JR,QB,1 Cmp 2 Att 10 Yds 0 TD,nate-cox-1
Jacob Barlage,SO,QB,,jacob-barlage-1
Jonah Chong,FR,QB,,jonah-chong-1
Hamish McClure,SO,QB,,hamish-mcclure-1
Toa Taua,JR,RB,114 Att 675 Yds 5.9 Avg,toa-taua-1
Devonte Lee,JR,RB,82 Att 427 Yds 5.2 Avg,devonte-lee-1
Avery Morrow,FR,RB,14 Att 89 Yds 6.4 Avg,avery-morrow-1
Wesley Kommer,FR,RB,1 Att 7 Yds 7.0 Avg,wesley-kommer-1
Andre Carter,SO,RB,,andre-carter-6
Christian Feist,SR,RB,,christian-feist-1
Terrell Johnson,JR,RB,,terrell-johnson-6
Morian Walker Jr.,SR,RB,,morian-walker-jr-1
Melquan Stovall,SO,WR,33 Rec 250 Yds 7.6 Avg,melquan-stovall-1
Romeo Doubs,JR,WR,58 Rec 1002 Yds 17.3 Avg,romeo-doubs-1
Justin Lockhart,SO,WR,27 Rec 241 Yds 8.9 Avg,justin-lockhart-1
Jamaal Bell,FR,WR,3 Rec 37 Yds 12.3 Avg,jamaal-bell-1
Tory Horton,FR,WR,20 Rec 336 Yds 16.8 Avg,tory-horton-1
Charles Ross,FR,WR,4 Rec 37 Yds 9.3 Avg,charles-ross-2
Elijah Cooks,SR,WR,2 Rec 24 Yds 12.0 Avg,elijah-cooks-1
Will Barnard,SO,WR,1 Rec 3 Yds 3.0 Avg,will-barnard-1
Isaac Jernagin,FR,WR,1 Rec 4 Yds 4.0 Avg,isaac-jernagin-1
Jeshua Fixel,FR,WR,,jeshua-fixel-1
Jeremiah Gradowitz,FR,WR,,jeremiah-gradowitz-1
Quinten Graves-Mercado,SR,WR,,quinten-graves-mercado-1
Aaron Smith,FR,WR,,aaron-smith-6
Carson Walters,SO,WR,,carson-walters-1
Cole Turner,JR,TE,49 Rec 605 Yds 12.3 Avg,cole-turner-2
Henry Ikahihifo,SO,TE,1 Rec 10 Yds 10.0 Avg,henry-ikahihifo-1
Ryan Brocks,SR,TE,,ryan-brocks-1
Reagan Roberson,SR,TE,,reagan-roberson-1
Blake Baughman,FR,OL,,blake-baughman-1
Miles Beach,SR,OL,,miles-beach-1
Nate Brown,SR,OL,,nate-brown-4
Drew Cannon,JR,OL,,drew-cannon-1
Donovan Carter,FR,OL,,donovan-carter-2
Gray Davis,JR,OL,,gray-davis-1
Nathan Edwards,SR,OL,,nathan-edwards-1
Aaron Frost,JR,OL,,aaron-frost-1
Jacob Gardner,FR,OL,,jacob-gardner-1
Trey Hamilton,SO,OL,,trey-hamilton-1
Moses Landis,JR,OL,,moses-landis-1
Jermaine Ledbetter,SR,OL,,jermaine-ledbetter-1
Tyler Orsini,SR,OL,,tyler-orsini-1
