Player,Class,Pos,Summary,Player-additional
Dylan Hopkins,JR,QB,155 Cmp 235 Att 2274 Yds 18 TD,dylan-hopkins-1
Tyler Johnston III,SR,QB,27 Cmp 49 Att 408 Yds 2 TD,tyler-johnston-iii-1
Bryson Lucero,SO,QB,,bryson-lucero-1
Harrison Barker,FR,QB,,harrison-barker-1
Dylan Mehrotra,FR,QB,,dylan-mehrotra-1
DeWayne McBride,SO,RB,204 Att 1371 Yds 6.7 Avg,dewayne-mcbride-1
Jermaine Brown Jr.,JR,RB,123 Att 631 Yds 5.1 Avg,jermaine-brown-jr-1
Lucious Stanley,SR,RB,38 Att 213 Yds 5.6 Avg,lucious-stanley-1
Larry Wooden,SR,RB,19 Att 68 Yds 3.6 Avg,larry-wooden-1
A.J. Gates,SO,RB,7 Att 24 Yds 3.4 Avg,aj-gates-1
Tyetus Smith-Lindsay,FR,RB,1 Att -5 Yds -5.0 Avg,tyetus-smith-lindsay-1
Justin Jones,FR,RB,,justin-jones-6
Lee Witherspoon,SO,RB,,lee-witherspoon-1
A.J. Davis,SO,WR,10 Rec 95 Yds 9.5 Avg,aj-davis-5
TJ Jones,SO,WR,8 Rec 50 Yds 6.3 Avg,tj-jones-7
Rajae' Johnson-Sanders,JR,WR,23 Rec 394 Yds 17.1 Avg,rajae-johnson-sanders-1
Samario Rudolph,SO,WR,6 Rec 41 Yds 6.8 Avg,samario-rudolph-1
Trea Shropshire,JR,WR,27 Rec 703 Yds 26.0 Avg,trea-shropshire-1
Ryan Davis,SO,WR,13 Rec 161 Yds 12.4 Avg,ryan-davis-6
Tejhaun Palmer,JR,WR,6 Rec 72 Yds 12.0 Avg,tejhaun-palmer-1
Dawson Brown II,JR,WR,,dawson-brown-ii-1
Jordan Palmer,FR,WR,,jordan-palmer-3
Teddy Davenport,FR,WR,,teddy-davenport-1
Fred Farrier II,FR,WR,,fred-farrier-ii-1
Savion Hadley,FR,WR,,savion-hadley-1
Connor Harby,FR,WR,,connor-harby-1
Josh Malone,FR,WR,,josh-malone-2
Austin McGhee,FR,WR,,austin-mcghee-1
Luke Percer,FR,WR,,luke-percer-1
Ike Rowell,FR,WR,,ike-rowell-1
Tyler Trawick,FR,WR,,tyler-trawick-1
Gerrit Prince,SR,TE,36 Rec 699 Yds 19.4 Avg,gerrit-prince-1
Hayden Pittman,SR,TE,22 Rec 192 Yds 8.7 Avg,hayden-pittman-1
Maleak Bryant,JR,TE,,maleak-bryant-1
Mike Crawford,FR,TE,,mike-crawford-5
Brody Dalton,FR,TE,,brody-dalton-1
Bryce Damous,JR,TE,,bryce-damous-1
Terrell McDonald,SO,TE,,terrell-mcdonald-1
Tyrece Mickens,JR,TE,,tyrece-mickens-1
Clay Smelley,FR,TE,,clay-smelley-1
Colby Ragland,SR,OL,,colby-ragland-1
Trey Bedosky,FR,OL,,trey-bedosky-1
Therion Cannon,FR,OL,,therion-cannon-1
Clay Collins,FR,OL,,clay-collins-1
Zaire Flournoy,FR,OL,,zaire-flournoy-1
Brett Johnson,FR,OL,,brett-johnson-5
Jakoby Jones,SR,OL,,jakoby-jones-1
Adam Lepkowski,FR,OL,,adam-lepkowski-1
Quincy McGee,JR,OL,,quincy-mcgee-1
Keshawn Moore,JR,OL,,keshawn-moore-1
Chase Perry,FR,OL,,chase-perry-1
Dawson Ray,FR,OL,,dawson-ray-1
Eli Richey,FR,OL,,eli-richey-1
Will Rykard,SO,OL,,will-rykard-1
Andrew Smith Jr.,SR,OL,,andrew-smith-jr-1
Cameron Stevens,SO,OL,,cameron-stevens-2
Zach Taylor,FR,OL,,zach-taylor-4
Kadeem Telfort,JR,OL,,kadeem-telfort-1
Matthew Trehern,JR,OL,,matthew-trehern-1
Shaun'Tavis Vardaman,JR,OL,,shauntavis-vardaman-1
Keegan Vaughan,FR,OL,,keegan-vaughan-1
Sidney Wells,SR,OL,,sidney-wells-2
Brady Wilson,FR,OL,,brady-wilson-1
Cameron Young,SO,OL,,cameron-young-4
Isaiah Forte,JR,DL,,isaiah-forte-1
Trevon McClain,SO,DL,,trevon-mcclain-1
Fish Mcwilliams,JR,DL,,fish-mcwilliams-1
Antonio Moultrie,JR,DL,,antonio-moultrie-1
Kevin Penn,SO,DL,,kevin-penn-1
Mi'Cario Stanley,SR,DL,,micario-stanley-1
Gralyn Stokes,SO,DL,,gralyn-stokes-1
Tyree Turner,SR,DL,,tyree-turner-1
Montaj Cook,FR,DL,,montaj-cook-1
Matthew Craig,FR,DL,,matthew-craig-1
Tylan Jones,JR,DL,,tylan-jones-1
Devin Manigault,FR,DL,,devin-manigault-1
Jalen Williams,FR,DL,,jalen-williams-9
Charlie Benton,SR,LB,,charlie-benton-1
Will Conner,SO,LB,,will-conner-2
Nikia Eason,JR,LB,,nikia-eason-1
Michael Fairbanks II,JR,LB,,michael-fairbanks-ii-1
Kyle Harrell,SR,LB,,kyle-harrell-1
Kybo Jamerson,FR,LB,,kybo-jamerson-1
Jalen Mayala,FR,LB,,jalen-mayala-1
Deshaun Oliver Jr.,JR,LB,,deshaun-oliver-jr-1
Jalen Rayam,JR,LB,,jalen-rayam-1
Kelle Sanders,JR,LB,,kelle-sanders-1
Will Sorrells,FR,LB,,will-sorrells-1
Tyler Taylor,SR,LB,,tyler-taylor-1
Justin Thomas,SR,LB,,justin-thomas-7
Noah Wilder,SR,LB,,noah-wilder-1
Alex Wright,JR,LB,,alex-wright-2
Jacob Batts,SR,LB,,jacob-batts-1
Brennan Blake,FR,LB,,brennan-blake-2
Tamarious Brown,FR,LB,,tamarious-brown-1
Charles Daniels III,FR,LB,,charles-daniels-iii-1
Charlie Goode,FR,LB,,charlie-goode-1
Andre' Howard,FR,LB,,andre-howard-2
Bryce Littleton,FR,LB,,bryce-littleton-1
CJ Odoms,FR,LB,,cj-odoms-1
Jason Riles Jr.,FR,LB,,jason-riles-jr-1
Daris Robinson,SO,LB,,daris-robinson-1
Kyle Greenwell,JR,P,,kyle-greenwell-1
Caden Long,FR,P,,caden-long-1
Will Boler,JR,S,,will-boler-1
Reese Burkhardt,FR,PK,,reese-burkhardt-1
Devodric Bynum,JR,CB,,devodric-bynum-1
Grayson Cash,JR,S,,grayson-cash-1
CD Daniels,SR,CB,,cd-daniels-1
Colby Dempsey,FR,CB,,colby-dempsey-1
Jaylen Key,JR,S,,jaylen-key-1
Cole Kizziah,SO,LS,,cole-kizziah-1
Xavier Lanier,JR,S,,xavier-lanier-1
TaDarryl Marshall,SR,CB,,tadarryl-marshall-1
T'Sai McDaniel,FR,CB,,tsai-mcdaniel-1
Mac McWilliams,FR,CB,,mac-mcwilliams-1
Damien Miller,SO,S,,damien-miller-1
Damon Miller,JR,S,,damon-miller-1
Kristopher Moll,SR,S,,kristopher-moll-1
Matthew Palmer,FR,S,,matthew-palmer-1
Matthew Quinn,SO,PK,,matthew-quinn-2
Keondre Swoopes,JR,S,,keondre-swoopes-1
Starling Thomas V,JR,CB,,starling-thomas-1
Dy'Jonn Turner,SR,S,,dyjonn-turner-1
Troy Young,SR,CB,,troy-young-1
Wilson Beaverstock,SO,PK,,wilson-beaverstock-1
Trent Davis,FR,S,,trent-davis-1
Xander Echols,FR,LS,,xander-echols-1
Keon Handley Jr.,FR,CB,,keon-handley-jr-1
