Player,Class,Pos,Summary,Player-additional
Dillon Gabriel,SR,QB,230 Cmp 367 Att 3168 Yds 25 TD,dillon-gabriel-1
Davis Beville,SR,QB,15 Cmp 30 Att 102 Yds 0 TD,davis-beville-1
Nick Evers,SO,QB,0 Cmp 1 Att 0 Yds 0 TD,nick-evers-1
General Booty,JR,QB,,general-booty-1
Micah Bowens,JR,QB,,micah-bowens-1
Ralph Rucker,JR,QB,,ralph-rucker-1
Eric Gray,SR,RB,213 Att 1366 Yds 6.4 Avg,eric-gray-2
Marcus Major,SR,RB,56 Att 227 Yds 4.1 Avg,marcus-major-1
Jovantae Barnes,SO,RB,116 Att 519 Yds 4.5 Avg,jovantae-barnes-1
Tawee Walker,JR,RB,18 Att 62 Yds 3.4 Avg,tawee-walker-1
Gavin Sawchuk,SO,RB,17 Att 105 Yds 6.2 Avg,gavin-sawchuk-1
Jaden Knowles,SR,RB,,jaden-knowles-1
Emeka Megwa,SO,RB,,emeka-megwa-1
Bentavious Thompson,SR,RB,,bentavious-thompson-2
Drake Stoops,SR,WR,39 Rec 393 Yds 10.1 Avg,drake-stoops-1
Jalil Farooq,JR,WR,37 Rec 466 Yds 12.6 Avg,jalil-farooq-1
Gavin Freeman,SO,WR,3 Rec 46 Yds 15.3 Avg,gavin-freeman-1
Marvin Mims,JR,WR,54 Rec 1083 Yds 20.1 Avg,marvin-mims-1
LV Bunkley-Shelton,JR,WR,2 Rec 24 Yds 12.0 Avg,lv-bunkley-shelton-1
Nic Anderson,SO,WR,,nic-anderson-1
Trevon West,SR,WR,,trevon-west-1
Theo Wease,SR,WR,19 Rec 378 Yds 19.9 Avg,theo-wease-1
Jayden Gibson,SO,WR,1 Rec 12 Yds 12.0 Avg,jayden-gibson-1
Javian Hester,JR,WR,1 Rec 13 Yds 13.0 Avg,javian-hester-1
Brian Darby,SR,WR,,brian-darby-1
Dallas Dudley,SO,WR,,dallas-dudley-1
Major Melson,JR,WR,,major-melson-1
Damon Smith,SR,WR,,damon-smith-2
Davion Woolen,SO,WR,,davion-woolen-1
Brayden Willis,SR,TE,39 Rec 514 Yds 13.2 Avg,brayden-willis-1
Daniel Parker,SR,TE,4 Rec 28 Yds 7.0 Avg,daniel-parker-1
Kaden Helms,SO,TE,1 Rec 4 Yds 4.0 Avg,kaden-helms-1
Carsten Groos,JR,TE,,carsten-groos-1
Jason Llewellyn,SO,TE,,jason-llewellyn-1
Jackson Sumlin,JR,TE,,jackson-sumlin-1
Nate Anderson,JR,OL,,nate-anderson-2
Savion Byrd,JR,OL,,savion-byrd-1
Robert Congel,SR,OL,,robert-congel-1
