Player,Class,Pos,Summary,Player-additional
Gavin Hardison,SR,QB,164 Cmp 315 Att 2044 Yds 11 TD,gavin-hardison-1
Calvin Brownholtz,SR,QB,37 Cmp 63 Att 512 Yds 4 TD,calvin-brownholtz-1
Kevin Hurley,JR,QB,,kevin-hurley-1
Cade McConnell,JR,QB,,cade-mcconnell-2
Jake McNamara,SO,QB,,jake-mcnamara-1
Zach Rodriguez,SO,QB,,zach-rodriguez-2
Ronald Awatt,SR,RB,163 Att 734 Yds 4.5 Avg,ronald-awatt-1
Deion Hankins,JR,RB,140 Att 701 Yds 5.0 Avg,deion-hankins-1
Torrance Burgess Jr.,JR,RB,4 Att 3 Yds 0.8 Avg,torrance-burgess-jr-1
Jalen Joseph,JR,RB,4 Att 5 Yds 1.3 Avg,jalen-joseph-1
Cartraven Walker,JR,RB,2 Att 9 Yds 4.5 Avg,cartraven-walker-1
Tyrin Smith,JR,WR,71 Rec 1039 Yds 14.6 Avg,tyrin-smith-1
Reynaldo Flores,SR,WR,49 Rec 536 Yds 10.9 Avg,reynaldo-flores-1
Kelly Akharaiyi,JR,WR,21 Rec 275 Yds 13.1 Avg,kelly-akharaiyi-1
Walter Dawn,SR,WR,7 Rec 37 Yds 5.3 Avg,walter-dawn-1
Jeremiah Ballard,SO,WR,10 Rec 118 Yds 11.8 Avg,jeremiah-ballard-1
Marcus Bellon,JR,WR,5 Rec 81 Yds 16.2 Avg,marcus-bellon-1
Jostein Clarke,JR,WR,3 Rec 15 Yds 5.0 Avg,jostein-clarke-1
Josh Farr,SR,WR,1 Rec -18 Yds -18.0 Avg,josh-farr-2
Penny Baker,JR,WR,,penny-baker-1
Jaylen Davis,JR,WR,,jaylen-davis-2
Matt Malewitz,SR,WR,,matt-malewitz-1
Kyle McNamara,JR,WR,,kyle-mcnamara-1
Mister Chavis,SO,WR,,mister-chavis-1
Lucas Flores,SO,WR,,lucas-flores-1
Ryan Gonzales,SO,WR,,ryan-gonzales-2
Emari White,JR,WR,,emari-white-1
Trent Thompson,SR,TE,9 Rec 203 Yds 22.6 Avg,trent-thompson-2
Zach Fryar,SR,TE,2 Rec 20 Yds 10.0 Avg,zach-fryar-1
Luke Soto,JR,TE,1 Rec 21 Yds 21.0 Avg,luke-soto-1
Rashad Beecham,SR,TE,,rashad-beecham-2
Juan Camacho,SO,TE,,juan-camacho-1
Julian Lopez,JR,TE,,julian-lopez-1
Jacob Trim,JR,TE,,jacob-trim-1
Samuel Mikaele,SO,TE,,samuel-mikaele-1
Luke Seib,SO,TE,,luke-seib-1
Jeremiah Byers,JR,OL,,jeremiah-byers-1
Jagves Garnett,SR,OL,,jagves-garnett-1
Zuri Henry,SR,OL,,zuri-henry-1
Steven Hubbard,SR,OL,,steven-hubbard-1
Joseph Immediato,SO,OL,,joseph-immediato-1
Elijah Klein,SR,OL,,elijah-klein-1
Sedrick Luke,SR,OL,,sedrick-luke-1
Justin Mayers,JR,OL,,justin-mayers-1
Robert Mervin,SR,OL,,robert-mervin-1
Andrew Meyer,SR,OL,,andrew-meyer-2
Aluma Nkele,JR,OL,,aluma-nkele-1
Otis Pitts,JR,OL,,otis-pitts-1
Tristin Tuialuuluu,SR,OL,,tristin-tuialuuluu-1
Jael Duran,SO,OL,,jael-duran-1
Azizi Henry,SO,OL,,azizi-henry-1
Mark Ramos,JR,K,,mark-ramos-1
Buzz Flabiano,SO,K,,buzz-flabiano-1
Praise Amaewhule,SR,DL,,praise-amaewhule-1
