Player,Class,Pos,Summary,Player-additional
Michael Pratt,SR,QB,215 Cmp 338 Att 3009 Yds 27 TD,michael-pratt-1
Kai Horton,SO,QB,13 Cmp 23 Att 165 Yds 3 TD,kai-horton-1
Justin Ibieta,SO,QB,13 Cmp 16 Att 138 Yds 0 TD,justin-ibieta-1
Carson Haggard,SO,QB,,carson-haggard-1
Garrett Mmahat,FR,QB,,garrett-mmahat-1
Tyjae Spears,JR,RB,229 Att 1581 Yds 6.9 Avg,tyjae-spears-1
Iverson Celestine,SO,RB,77 Att 306 Yds 4.0 Avg,iverson-celestine-1
Shaadie Clayton-Johnson,FR,RB,57 Att 333 Yds 5.8 Avg,shaadie-clayton-1
Lucas Barisas,FR,RB,8 Att 41 Yds 5.1 Avg,lucas-barisas-1
Josh Coltrin,SO,RB,5 Att 18 Yds 3.6 Avg,josh-coltrin-1
Tate Jernigan,JR,RB,4 Att 9 Yds 2.3 Avg,tate-jernigan-1
George Arata,SO,RB,3 Att 12 Yds 4.0 Avg,george-arata-1
Cameron Carroll,SR,RB,3 Att 3 Yds 1.0 Avg,cameron-carroll-1
Charles Schibler,SO,RB,2 Att 6 Yds 3.0 Avg,charles-schibler-1
Levi Williams,SO,RB,,levi-williams-2
Makhi Hughes,FR,RB,,makhi-hughes-1
Dea Dea McDougle,FR,WR,23 Rec 236 Yds 10.3 Avg,dea-dea-mcdougle-1
Lawrence Keys III,SR,WR,30 Rec 296 Yds 9.9 Avg,lawrence-keys-iii-1
Jha'Quan Jackson,SR,WR,33 Rec 554 Yds 16.8 Avg,jhaquan-jackson-1
Duece Watts,SR,WR,33 Rec 657 Yds 19.9 Avg,duece-watts-1
Phat Watts,SR,WR,1 Rec 5 Yds 5.0 Avg,phat-watts-1
Shae Wyatt,SR,WR,35 Rec 692 Yds 19.8 Avg,shae-wyatt-1
Bryce Bohanon,SO,WR,4 Rec 65 Yds 16.3 Avg,bryce-bohanon-1
Luke Besh,FR,WR,2 Rec 18 Yds 9.0 Avg,luke-besh-1
Trevor Evans,SO,WR,2 Rec 20 Yds 10.0 Avg,trevor-evans-1
Chris Brazzell II,FR,WR,1 Rec 11 Yds 11.0 Avg,chris-brazzell-ii-1
Lucas Desjardins,SO,WR,1 Rec 8 Yds 8.0 Avg,lucas-desjardins-1
Michael Lavergne,SO,WR,1 Rec 9 Yds 9.0 Avg,michael-lavergne-1
Jalen Rogers,FR,WR,,jalen-rogers-2
Reed Rutkowski,SO,WR,,reed-rutkowski-1
Tyrick James,SR,TE,25 Rec 284 Yds 11.4 Avg,tyrick-james-1
Alex Bauman,SO,TE,8 Rec 112 Yds 14.0 Avg,alex-bauman-1
Reggie Brown,JR,TE,4 Rec 16 Yds 4.0 Avg,reggie-brown-11
Will Wallace,SR,TE,4 Rec 22 Yds 5.5 Avg,will-wallace-2
Blake Gunter,SO,TE,,blake-gunter-1
Jonathan Kahn,SO,TE,,jonathan-kahn-1
Andrew Wilks,SO,TE,,andrew-wilks-1
Sully Burns,SO,OL,,sully-burns-1
Joey Claybrook,SR,OL,,joey-claybrook-1
