Player,Class,Pos,Summary,Player-additional
Graham Mertz,FR,QB,118 Cmp 193 Att 1238 Yds 9 TD,graham-mertz-1
Chase Wolf,SO,QB,6 Cmp 8 Att 29 Yds 1 TD,chase-wolf-1
Jack Coan,SR,QB,,jack-coan-1
Danny Vanden Boom,JR,QB,,danny-vanden-boom-1
Daniel Wright,FR,QB,,daniel-wright-2
Garrett Groshek,SR,RB,67 Att 300 Yds 4.5 Avg,garrett-groshek-1
Jalen Berger,FR,RB,60 Att 301 Yds 5.0 Avg,jalen-berger-1
Nakia Watson,SO,RB,53 Att 191 Yds 3.6 Avg,nakia-watson-1
Isaac Guerendo,SO,RB,11 Att 36 Yds 3.3 Avg,isaac-guerendo-1
Julius Davis,FR,RB,1 Att 1 Yds 1.0 Avg,julius-davis-1
Hunter Johnson,JR,RB,,hunter-johnson-1
Jonathan Taylor,SR,RB,,jonathan-taylor-1
Danny Davis,SR,WR,3 Rec 78 Yds 26.0 Avg,danny-davis-5
Chimere Dike,FR,WR,12 Rec 189 Yds 15.8 Avg,chimere-dike-1
Jack Dunn,SR,WR,28 Rec 255 Yds 9.1 Avg,jack-dunn-1
Kendric Pryor,SR,WR,8 Rec 119 Yds 14.9 Avg,kendric-pryor-1
Adam Krumholz,SR,WR,3 Rec 47 Yds 15.7 Avg,adam-krumholz-1
Devin Chandler,FR,WR,2 Rec 28 Yds 14.0 Avg,devin-chandler-1
Stephan Bracey,FR,WR,1 Rec 11 Yds 11.0 Avg,stephan-bracey-1
A.J. Abbott,SO,WR,2 Rec 12 Yds 6.0 Avg,aj-abbott-1
Haakon Anderson,FR,WR,,haakon-anderson-1
Jordan Dibenedetto,SO,WR,,jordan-dibenedetto-1
Cade Green,JR,WR,,cade-green-1
Mike Gregoire,SO,WR,,mike-gregoire-1
Taj Mustapha,SO,WR,,taj-mustapha-1
Cooper Nelson,FR,WR,,cooper-nelson-1
Emmet Perry,JR,WR,,emmet-perry-1
Cam Phillips,SO,WR,,cam-phillips-3
Isaac Smith,FR,WR,,isaac-smith-2
