Player,Class,Pos,Summary,Player-additional
Quinn Ewers,SO,QB,172 Cmp 296 Att 2177 Yds 15 TD,quinn-ewers-1
Hudson Card,JR,QB,75 Cmp 108 Att 928 Yds 6 TD,hudson-card-1
Charles Wright,SO,QB,,charles-wright-4
Ben Ballard,SR,QB,,ben-ballard-1
Cole Lourd,JR,QB,,cole-lourd-1
Maalik Murphy,FR,QB,,maalik-murphy-1
Joe Tatum,SO,QB,,joe-tatum-1
Bijan Robinson,JR,RB,258 Att 1580 Yds 6.1 Avg,bijan-robinson-1
Roschon Johnson,SR,RB,93 Att 554 Yds 6.0 Avg,roschon-johnson-1
Jonathon Brooks,SO,RB,30 Att 197 Yds 6.6 Avg,jonathon-brooks-1
Keilan Robinson,SR,RB,25 Att 86 Yds 3.4 Avg,keilan-robinson-1
Jaydon Blue,FR,RB,15 Att 33 Yds 2.2 Avg,jaydon-blue-1
Savion Red,SO,RB,6 Rec 34 Yds 5.7 Avg,savion-red-1
Colin Page,SO,RB,,colin-page-1
Ky Woods,SO,RB,,ky-woods-1
Xavier Worthy,JR,WR,60 Rec 760 Yds 12.7 Avg,xavier-worthy-1
Jordan Whittington,SR,WR,50 Rec 652 Yds 13.0 Avg,jordan-whittington-2
Casey Cain,SO,WR,8 Rec 201 Yds 25.1 Avg,casey-cain-1
Tarique Milton,SR,WR,2 Rec 40 Yds 20.0 Avg,tarique-milton-1
Gabe Sulser,SR,WR,2 Rec 10 Yds 5.0 Avg,gabe-sulser-1
Agiye Hall,SO,WR,1 Rec 7 Yds 7.0 Avg,agiye-hall-1
Troy Omeire,SO,WR,1 Rec 9 Yds 9.0 Avg,troy-omeire-1
Brenen Thompson,FR,WR,1 Rec 32 Yds 32.0 Avg,brenen-thompson-1
Jaden Alexis,FR,WR,,jaden-alexis-1
Paxton Anderson,SR,WR,,paxton-anderson-1
Parker Alford,SR,WR,,parker-alford-2
Reece Beauchamp,SO,WR,,reece-beauchamp-1
Hamilton McMartin,SO,WR,,hamilton-mcmartin-1
Quinn Merritt,SO,WR,,quinn-merritt-1
Thatcher Milton,JR,WR,,thatcher-milton-1
Isaiah Neyor,SR,WR,,isaiah-neyor-1
Remy Patson,SO,WR,,remy-patson-1
Ja'Tavion Sanders,JR,TE,54 Rec 613 Yds 11.4 Avg,jatavion-sanders-1
Gunnar Helm,JR,TE,5 Rec 44 Yds 8.8 Avg,gunnar-helm-1
Jahleel Billingsley,SR,TE,3 Rec 38 Yds 12.7 Avg,jahleel-billingsley-1
Patrick Bayouth,SR,TE,,patrick-bayouth-1
Juan Davis,JR,TE,,juan-davis-1
Gus Asel,SR,TE,,gus-asel-1
Nathan Hatter,SR,TE,,nathan-hatter-1
Myles Hill,FR,TE,,myles-hill-1
Brayden Liebrock,JR,TE,,brayden-liebrock-1
Malik Agbo,FR,OL,,malik-agbo-1
Kelvin Banks Jr.,SO,OL,,kelvin-banks-jr-1
DJ Campbell,SO,OL,,dj-campbell-2
Hayden Conner,JR,OL,,hayden-conner-1
Cole Hutson,SO,OL,,cole-hutson-1
Christian Jones,SR,OL,,christian-jones-4
