Player,Class,Pos,Summary,Player-additional
Mikey Keene,FR,QB,173 Cmp 272 Att 1730 Yds 17 TD,mikey-keene-1
Dillon Gabriel,JR,QB,70 Cmp 102 Att 814 Yds 9 TD,dillon-gabriel-1
Joey Gatewood,JR,QB,2 Cmp 8 Att 17 Yds 1 TD,joey-gatewood-1
Parker Navarro,FR,QB,1 Cmp 2 Att 4 Yds 0 TD,parker-navarro-1
Andrew Brito,SR,QB,2 Cmp 2 Att 35 Yds 0 TD,andrew-brito-1
Isaiah Bowser,SR,RB,159 Att 703 Yds 4.4 Avg,isaiah-bowser-1
Johnny Richardson,SO,RB,104 Att 733 Yds 7.0 Avg,johnny-richardson-4
Mark-Antony Richards,SO,RB,48 Att 309 Yds 6.4 Avg,mark-antony-richards-1
Trillion Coles,JR,RB,32 Att 184 Yds 5.8 Avg,trillion-coles-1
Anthony Williams,FR,RB,5 Att 19 Yds 3.8 Avg,anthony-williams-24
Damarius Good,SO,RB,1 Att 4 Yds 4.0 Avg,damarius-good-1
Woody Barrett,SR,RB,,woody-barrett-2
R.J. Harvey,SO,RB,,rj-harvey-1
Ryan O'Keefe,JR,WR,84 Rec 812 Yds 9.7 Avg,ryan-okeefe-1
Quadry Jones,JR,WR,,quadry-jones-1
Amari Johnson,JR,WR,23 Rec 138 Yds 6.0 Avg,amari-johnson-1
Brandon Johnson,SR,WR,38 Rec 565 Yds 14.9 Avg,brandon-johnson-11
Jaylon Robinson,JR,WR,18 Rec 322 Yds 17.9 Avg,jaylon-robinson-1
Titus Mokiao-Atimalala,FR,WR,12 Rec 102 Yds 8.5 Avg,titus-mokiao-atimalala-1
Nate Craig-Myers,SR,WR,3 Rec 46 Yds 15.3 Avg,nate-craig-myers-1
Dionte Marks,SO,WR,2 Rec 20 Yds 10.0 Avg,dionte-marks-1
Jaylon Griffin,SO,WR,1 Rec 14 Yds 14.0 Avg,jaylon-griffin-1
Stephen Martin,FR,WR,1 Rec 14 Yds 14.0 Avg,stephen-martin-1
Kaedin Robinson,SO,WR,1 Rec 30 Yds 30.0 Avg,kaedin-robinson-1
Ke'von Ahmad,JR,WR,,kevon-ahmad-1
JaJuan Forte,JR,WR,,jajuan-forte-1
