Player,Class,Pos,Summary,Player-additional
Rocky Lombardi,SR,QB,189 Cmp 327 Att 2274 Yds 11 TD,rocky-lombardi-1
Ethan Hampton,JR,QB,19 Cmp 33 Att 147 Yds 2 TD,ethan-hampton-1
Nevan Cremascoli,SO,QB,,nevan-cremascoli-1
Josh Holst,FR,QB,,josh-holst-1
CJ Jordan,JR,QB,,cj-jordan-1
Mason Kidd,FR,QB,,mason-kidd-1
Justin Lynch,JR,RB,13 Att 88 Yds 6.8 Avg,justin-lynch-1
Antario Brown,JR,RB,212 Att 1296 Yds 6.1 Avg,antario-brown-1
Gavin Williams,SO,RB,95 Att 488 Yds 5.1 Avg,gavin-williams-1
Christian Nash,SO,RB,8 Att 35 Yds 4.4 Avg,christian-nash-2
Jaylen Poe,FR,RB,6 Att 44 Yds 7.3 Avg,jaylen-poe-1
Kendrell Flowers,SO,RB,3 Att 10 Yds 3.3 Avg,kendrell-flowers-2
Garrett Gensler,FR,RB,,garrett-gensler-1
Greigh Joseph,FR,RB,,greigh-joseph-1
Joshua Pridgen,FR,RB,,joshua-pridgen-1
Trayvon Rudolph,SR,WR,51 Rec 531 Yds 10.4 Avg,trayvon-rudolph-1
Billy Dozier,JR,WR,6 Rec 66 Yds 11.0 Avg,billy-dozier-1
Kacper Rutkiewicz,SR,WR,21 Rec 319 Yds 15.2 Avg,kacper-rutkiewicz-1
Kyle Thomas,FR,WR,3 Rec 62 Yds 20.7 Avg,kyle-thomas-2
Grayson Barnes,JR,WR,23 Rec 422 Yds 18.3 Avg,grayson-barnes-1
Jalen Johnson,SO,WR,17 Rec 151 Yds 8.9 Avg,jalen-johnson-8
Davis Patterson,SR,WR,16 Rec 197 Yds 12.3 Avg,davis-patterson-2
Dane Pardridge,SO,WR,11 Rec 161 Yds 14.6 Avg,dane-pardridge-1
Cam Thompson,FR,WR,2 Rec 10 Yds 5.0 Avg,cam-thompson-1
Keyshaun Pipkin,SO,WR,1 Rec 8 Yds 8.0 Avg,keyshaun-pipkin-1
Malik Armstrong,SO,WR,,malik-armstrong-1
Trey Urwiler,JR,WR,,trey-urwiler-1
Kobe Askew,FR,WR,,kobe-askew-1
Isaiah Bragg,FR,WR,,isaiah-bragg-1
Christopher Gore,FR,WR,,christopher-gore-1
EIi Reed,SO,WR,,eii-reed-1
Chris Carter,SR,TE,12 Rec 178 Yds 14.8 Avg,chris-carter-9
Tristen Tewes,SR,TE,3 Rec 34 Yds 11.3 Avg,tristen-tewes-1
Drew Cassens,JR,TE,,drew-cassens-1
Izuchkwu Ozoh,JR,TE,,izuchkwu-ozoh-1
Tyler Gaines,FR,TE,,tyler-gaines-1
Gavin Patrick,SR,TE,,gavin-patrick-1
Chris Stinson,SO,TE,,chris-stinson-1
Jay'shon Thomas,FR,TE,,jayshon-thomas-1
Hyatt Timosciek,FR,TE,,hyatt-timosciek-1
Evan Buss,JR,OL,,evan-buss-1
John Champe,SR,OL,,john-champe-1
Abiathar Curry,SO,OL,,abiathar-curry-1
J.J. Lippe,SR,OL,,jj-lippe-1
Evan Malcore,SO,OL,,evan-malcore-1
Pete Nygra,JR,OL,,pete-nygra-1
Luke Pinnick,JR,OL,,luke-pinnick-1
Tyler Pitcel,SR,OL,,tyler-pitcel-1
Nolan Potter,SR,OL,,nolan-potter-1
Matt Schooley,SR,OL,,matt-schooley-1
Seth Thompson,SR,OL,,seth-thompson-2
Logan Zschernitz,SR,OL,,logan-zschernitz-1
Landon Hron,FR,OL,,landon-hron-1
Bubba Hubbard,SO,OL,,bubba-hubbard-1
Michael Jimmar,FR,OL,,michael-jimmar-1
Christian Medlock,FR,OL,,christian-medlock-1
Thomas Paasch,FR,OL,,thomas-paasch-1
Luke Skartvedt,FR,OL,,luke-skartvedt-1
Jacob Welch,FR,OL,,jacob-welch-1
Kanon Woodill,JR,K,,kanon-woodill-1
Jake Seibert,JR,K,,jake-seibert-1
Danny Vuckovic,FR,K,,danny-vuckovic-1
James Ester,SR,DL,,james-ester-1
Devonte O'Malley,SR,DL,,devonte-omalley-1
Pierce Oppong,SR,DL,,pierce-oppong-1
Demond Taylor,SR,DL,,demond-taylor-1
Jacob Waskow,SR,DL,,jacob-waskow-1
Ajahvea Robinson,FR,DL,,ajahvea-robinson-1
Phillip Baynes Jr.,FR,LB,,phillip-baynes-jr-1
Jake Gassaway,SO,LB,,jake-gassaway-1
DaRon Gilbert,SR,LB,,daron-gilbert-1
Tyler Jackson,JR,LB,,tyler-jackson-3
Ryan King,JR,LB,,ryan-king-3
Jordan Monroe,JR,LB,,jordan-monroe-1
Rashon Myles Jr.,SO,LB,,rashon-myles-jr-1
Joey Rattin,JR,LB,,joey-rattin-1
Quinton Urwiler,SR,LB,,quinton-urwiler-1
Keshon Artis,SR,LB,,keshon-artis-1
Chase Hutchinson,FR,LB,,chase-hutchinson-1
Filip Maciorowski,FR,LB,,filip-maciorowski-1
Nathan Ruble,SO,LB,,nathan-ruble-1
CJ Brown,SR,DB,,cj-brown-2
Devin Lafayette,SR,DB,,devin-lafayette-1
Nate Valcarcel,JR,DB,,nate-valcarcel-1
Tom Foley,SR,P,,tom-foley-1
Brock Lampe,JR,FB,,brock-lampe-1
Gabriel Amegatcher,SR,CB,,gabriel-amegatcher-1
Santana Banner,FR,S,,santana-banner-1
Owen Belman,JR,CB,,owen-belman-1
Javaughn Byrd,JR,CB,,javaughn-byrd-1
Cameron Crowell,SO,DE,,cameron-crowell-1
Cam'Ron Dabney,SO,CB,,camron-dabney-1
Jaden Dolphin,SR,S,,jaden-dolphin-1
Jacob Finley,SO,CB,,jacob-finley-1
Louis Frye,JR,S,,louis-frye-1
Skyler Gill-Howard,JR,DT,,skyler-gill-howard-1
George Gumbs,JR,DE,,george-gumbs-1
Cade Haberman,JR,DT,,cade-haberman-1
Jordan Hansen,SR,S,,jordan-hansen-1
Isaac Hatfield,JR,LS,,isaac-hatfield-1
Drew Hoth,JR,OT,,drew-hoth-1
Muhammad Jammeh,JR,S,,muhammad-jammeh-1
Reggie Jean,SO,DT,,reggie-jean-1
Amariyun Knighten,SO,CB,,amariyun-knighten-1
Cyrus McGarrell,JR,CB,,cyrus-mcgarrell-1
Ty Myles,SO,CB,,ty-myles-1
Trey Porter,SO,S,,trey-porter-1
Jashon Prophete,SR,CB,,jashon-prophete-1
Neveah Sanders,JR,DE,,neveah-sanders-1
Raishein Thomas,SR,DE,,raishein-thomas-1
Jallonie Williams,JR,DT,,jallonie-williams-1
Roy Williams,SO,DE,,roy-williams-9
Casey Bending,FR,DE,,casey-bending-1
Andre Cobb,SO,CB,,andre-cobb-1
Ivan Davis,JR,DE,,ivan-davis-1
Mark Hensley,FR,DT,,mark-hensley-1
RaSean Randall,FR,DE,,rasean-randall-1
Mahki Rolle,FR,CB,,mahki-rolle-1
Ethan Tierney,FR,S,,ethan-tierney-1
