Player,Class,Pos,Summary,Player-additional
Will Koch,FR,QB,24 Cmp 40 Att 166 Yds 1 TD,will-koch-1
Garrett Dzuro,FR,QB,15 Cmp 36 Att 220 Yds 0 TD,garrett-dzuro-1
Mike Fallon,SR,QB,7 Cmp 12 Att 41 Yds 0 TD,mike-fallon-2
Andrew Brito,JR,QB,1 Cmp 1 Att -5 Yds 0 TD,andrew-brito-1
Jaret Pallotta,SO,QB,,jaret-pallotta-1
Luke McMenamin,FR,QB,,luke-mcmenamin-1
Jared Cole,FR,RB,12 Att 7 Yds 0.6 Avg,jared-cole-1
Ellis Merriweather,JR,RB,42 Att 115 Yds 2.7 Avg,ellis-merriweather-1
Cyrus Bonsu,SO,RB,,cyrus-bonsu-1
Jared Chisari,SO,RB,,jared-chisari-1
Nick Orekoya,SR,RB,,nick-orekoya-1
Gilberto Torres,SR,RB,,gilberto-torres-1
Cam Roberson,SR,WR,1 Rec 10 Yds 10.0 Avg,cam-roberson-1
Samuel Emilus,JR,WR,17 Rec 168 Yds 9.9 Avg,samuel-emilus-1
Jermaine Johnson Jr.,SO,WR,14 Rec 96 Yds 6.9 Avg,jermaine-johnson-jr-1
Melvin Hill,JR,WR,4 Rec 36 Yds 9.0 Avg,melvin-hill-2
Victor Santiago,JR,WR,2 Rec 4 Yds 2.0 Avg,victor-santiago-1
Onuma Dieke,FR,WR,1 Rec 9 Yds 9.0 Avg,onuma-dieke-1
Javon Turner,SR,WR,1 Rec 33 Yds 33.0 Avg,javon-turner-2
Delvin Attafah,SO,WR,,delvin-attafah-1
Adam Billard,JR,WR,,adam-billard-1
Will Connery,SR,WR,,will-connery-1
Mike Mikula,FR,WR,,mike-mikula-1
Rolinsky Saint-Cyr,FR,WR,,rolinsky-saint-cyr-1
Zak Simon,JR,WR,,zak-simon-1
Dariyan Wiley,FR,WR,,dariyan-wiley-1
Josiah Johnson,SO,TE,3 Rec 48 Yds 16.0 Avg,josiah-johnson-1
Taylor Edwards,SR,TE,3 Rec 42 Yds 14.0 Avg,taylor-edwards-2
Jackson Manning,FR,TE,,jackson-manning-1
Jacob Orlando,FR,TE,,jacob-orlando-1
Solomon Siskind,JR,TE,,solomon-siskind-1
Larnel Coleman,SR,OL,,larnel-coleman-1
Reggie Marks III,JR,OL,,reggie-marks-iii-1
Brian Abosi,JR,OL,,brian-abosi-1
Dominik Behrens,FR,OL,,dominik-behrens-1
Ryan Bingham,FR,OL,,ryan-bingham-1
Helber Fagundes,SO,OL,,helber-fagundes-1
Xavier Graham,FR,OL,,xavier-graham-1
Jonny Hassard,FR,OL,,jonny-hassard-1
Joe Horn,FR,OL,,joe-horn-2
Jaylen Larry,JR,OL,,jaylen-larry-1
Max Longman,FR,OL,,max-longman-1
Nick Lundeberg,FR,OL,,nick-lundeberg-1
Alec Miseo,FR,OL,,alec-miseo-1
Ali Moslehi-Nik,FR,OL,,ali-moslehi-nik-1
Ethan Mottinger,FR,OL,,ethan-mottinger-1
