Player,Class,Pos,Summary,Player-additional
Levi Lewis,SR,QB,236 Cmp 391 Att 2917 Yds 20 TD,levi-lewis-1
Chandler Fields,FR,QB,9 Cmp 13 Att 106 Yds 1 TD,chandler-fields-1
Hunter Herring,FR,QB,,hunter-herring-1
Lance Legendre,FR,QB,,lance-legendre-1
Dale Martin,FR,QB,,dale-martin-2
Zy McDonald,FR,QB,,zy-mcdonald-1
Parker Seilhan,FR,QB,,parker-seilhan-1
Ben Wooldridge,SO,QB,,ben-wooldridge-1
Chris Smith,SO,RB,153 Att 855 Yds 5.6 Avg,chris-smith-22
Montrell Johnson,FR,RB,162 Att 838 Yds 5.2 Avg,montrell-johnson-1
Emani Bailey,FR,RB,102 Att 642 Yds 6.3 Avg,emani-bailey-1
TJ Wisham Jr.,JR,RB,12 Att 33 Yds 2.8 Avg,tj-wisham-jr-2
Dre'lyn Washington,FR,RB,,drelyn-washington-1
Tito Byce,FR,RB,,tito-byce-1
Jacob Kibodi,JR,RB,,jacob-kibodi-1
Michael Orphey Jr.,SO,RB,,michael-orphey-jr-1
Kendrell Williams,FR,RB,,kendrell-williams-1
Peter LeBlanc,SO,WR,37 Rec 417 Yds 11.3 Avg,peter-leblanc-1
Dontae Fleming,FR,WR,27 Rec 322 Yds 11.9 Avg,dontae-fleming-1
Errol Rogers Jr.,FR,WR,26 Rec 215 Yds 8.3 Avg,errol-rogers-jr-1
Kyren Lacy,FR,WR,22 Rec 304 Yds 13.8 Avg,kyren-lacy-1
Michael Jefferson,JR,WR,18 Rec 481 Yds 26.7 Avg,michael-jefferson-1
John Stephens Jr.,JR,WR,13 Rec 167 Yds 12.8 Avg,john-stephens-jr-1
Jalen Williams,SR,WR,13 Rec 191 Yds 14.7 Avg,jalen-williams-7
Jacob Bernard,FR,WR,5 Rec 84 Yds 16.8 Avg,jacob-bernard-1
Kaleb Carter,SO,WR,5 Rec 61 Yds 12.2 Avg,kaleb-carter-1
Jamal Bell,SR,WR,1 Rec 4 Yds 4.0 Avg,jamal-bell-1
Devon Pauley,SO,WR,1 Rec 0 Yds 0.0 Avg,devon-pauley-1
Dalen Cambre,FR,WR,,dalen-cambre-1
Da'Jon Bonnee,FR,WR,,dajon-bonnee-1
Treyv'on Culbert,FR,WR,,treyvon-culbert-1
Golden Eke III,SO,WR,,golden-eke-iii-1
Noah McCollum,FR,WR,,noah-mccollum-1
Trevor Russell,JR,WR,,trevor-russell-1
Robert Williams,FR,WR,,robert-williams-15
Neal Johnson,SO,TE,22 Rec 287 Yds 13.0 Avg,neal-johnson-1
Pearse Migl,SO,TE,11 Rec 103 Yds 9.4 Avg,pearse-migl-1
Johnny Lumpkin,JR,TE,8 Rec 141 Yds 17.6 Avg,johnny-lumpkin-1
Hunter Burgeron,JR,TE,1 Rec 1 Yds 1.0 Avg,hunter-burgeron-1
Rhett Guidry,FR,TE,,rhett-guidry-1
Damani Burrell,SO,TE,,damani-burrell-1
Jathan Caldwell,FR,TE,,jathan-caldwell-1
Joe Lombardi Jr.,FR,TE,,joe-lombardi-jr-1
Christian Sabatini,FR,TE,,christian-sabatini-1
Max Mitchell,JR,OL,,max-mitchell-1
Tyler Brown,FR,OL,,tyler-brown-5
Landon Burton,FR,OL,,landon-burton-1
T.J. Fiailoa,JR,OL,,tj-fiailoa-1
AJ Gillie,FR,OL,,aj-gillie-1
Jax Harrington,FR,OL,,jax-harrington-1
Caleb Harris,FR,OL,,caleb-harris-1
David Hudson,JR,OL,,david-hudson-2
George Jackson,FR,OL,,george-jackson-2
Luke Junkunc,SO,OL,,luke-junkunc-1
Mackey Maillho,FR,OL,,mackey-maillho-1
Ken Marks,SR,OL,,ken-marks-1
King McGowen,FR,OL,,king-mcgowen-1
Logan Newell,FR,OL,,logan-newell-1
Michael Nuber,FR,OL,,michael-nuber-1
Brodie Reich,FR,OL,,brodie-reich-1
Carlos Rubio,JR,OL,,carlos-rubio-1
Nathan Thomas,FR,OL,,nathan-thomas-1
O'Cyrus Torrence,SO,OL,,ocyrus-torrence-1
Shane Vallot,JR,OL,,shane-vallot-1
Kamryn Waites,FR,OL,,kamryn-waites-1
Kenneth Almendares,SO,K,,kenneth-almendares-1
Nate Snyder,SR,K,,nate-snyder-1
Logan Klotz,FR,K,,logan-klotz-1
Thomas Leo,SO,K,,thomas-leo-1
Sonny Hazard,FR,DL,,sonny-hazard-1
Zi'Yon Hill,JR,DL,,ziyon-hill-1
Tayland Humphrey,SR,DL,,tayland-humphrey-1
Dalvin Hutchinson,SO,DL,,dalvin-hutchinson-1
Andre Jones,JR,DL,,andre-jones-4
Mason Narcisse,FR,DL,,mason-narcisse-1
Ja-Quane Nelson,JR,DL,,ja-quane-nelson-1
Dominique Ratcliff,FR,DL,,dominique-ratcliff-1
Malcolm Rollins,JR,DL,,malcolm-rollins-1
Kendall Wilkerson,SO,DL,,kendall-wilkerson-1
Lakeidrick George Jr.,SO,DL,,lakeidrick-george-jr-1
Andre Landry,JR,DL,,andre-landry-1
Jordan Lawson,FR,DL,,jordan-lawson-1
Nijel McGriff,SO,DL,,nijel-mcgriff-1
Damon Thompson,FR,DL,,damon-thompson-2
Terrence Williams,FR,LB,,terrence-williams-1
Ferrod Gardner,SR,LB,,ferrod-gardner-1
Tyler Guidry,SO,LB,,tyler-guidry-1
Troy Kruchten,JR,LB,,troy-kruchten-1
Chauncey Manac,SR,LB,,chauncey-manac-1
Lorenzo McCaskill,JR,LB,,lorenzo-mccaskill-1
Kris Moncrief,JR,LB,,kris-moncrief-1
K.C Ossai,FR,LB,,kc-ossai-1
Jourdon Quibodeaux,JR,LB,,jourdon-quibodeaux-1
Andre Riley,SO,LB,,andre-riley-2
Alex Self,FR,LB,,alex-self-1
Cameron Whitfield,FR,LB,,cameron-whitfield-1
Tanner Wiggins,JR,LB,,tanner-wiggins-1
Jasper Williams,SO,LB,,jasper-williams-2
Clinton Anokwuru,FR,LB,,clinton-anokwuru-1
Kendre' Gant,FR,LB,,kendre-gant-1
Cameron George,FR,LB,,cameron-george-1
Caleb Kibodi,FR,LB,,caleb-kibodi-1
Wesley Maze,FR,LB,,wesley-maze-1
Ja'Marian Peterson,FR,LB,,jamarian-peterson-1
Jake St. Andre,FR,LB,,jake-st-andre-1
Rhys Byrns,JR,P,,rhys-byrns-1
Trey Amos,FR,CB,,trey-amos-1
Brandon Bishop,SO,S,,brandon-bishop-3
Percy Butler,JR,S,,percy-butler-1
Courtline Flowers,FR,CB,,courtline-flowers-1
Mekhi Garner,SO,CB,,mekhi-garner-1
Eric Garror,JR,CB,,eric-garror-1
Bobby Hill,SR,LS,,bobby-hill-4
Ja'len Johnson,JR,S,,jalen-johnson-3
Tyrone Lewis Jr.,FR,S,,tyrone-lewis-jr-1
Amir McDaniel,FR,CB,,amir-mcdaniel-1
Patrick Mensah,SO,S,,patrick-mensah-1
Kam Pedescleaux,SO,S,,kam-pedescleaux-1
Ty'Darien Quinney,FR,S,,tydarien-quinney-1
Cameron Solomon,SR,S,,cameron-solomon-1
Bralen Trahan,JR,S,,bralen-trahan-1
Asjlin Washington,JR,CB,,asjlin-washington-1
Jayrin Wilson,JR,CB,,jayrin-wilson-1
Justin Agu,FR,CB,,justin-agu-1
Caleb Anderson,FR,CB,,caleb-anderson-1
Key'Savalyn Barnes,FR,CB,,keysavalyn-barnes-1
Cejae Ceasar,FR,S,,cejae-ceasar-1
Jalen Clark,FR,S,,jalen-clark-1
Lanard Harris,FR,S,,lanard-harris-1
Bobby Holmes,FR,CB,,bobby-holmes-2
Kobe Hylton,SO,CB,,kobe-hylton-1
Oden Pierce,FR,LS,,oden-pierce-1
James Segrest,FR,LS,,james-segrest-1
Hunter Sims,FR,LS,,hunter-sims-1
Tyree Skipper,FR,S,,tyree-skipper-1
Korian Wilson,FR,CB,,korian-wilson-1
