Player,Class,Pos,Summary,Player-additional
Matt McDonald,SR,QB,236 Cmp 393 Att 2555 Yds 12 TD,matt-mcdonald-1
Tucker Melton,FR,QB,2 Cmp 10 Att 23 Yds 0 TD,tucker-melton-1
Labronz Davis,SO,QB,,labronz-davis-1
Drew Gunther,SO,QB,,drew-gunther-1
Riley Keller,FR,QB,,riley-keller-1
Kody Sparks,FR,QB,,kody-sparks-1
Taron Keith,FR,RB,34 Att 91 Yds 2.7 Avg,taron-keith-1
Nick Mosley,FR,RB,76 Att 332 Yds 4.4 Avg,nick-mosley-1
Terion Stewart,FR,RB,70 Att 412 Yds 5.9 Avg,terion-stewart-1
Jaison Patterson,FR,RB,65 Att 271 Yds 4.2 Avg,jaison-patterson-1
Jamal Johnson,FR,RB,,jamal-johnson-2
Trevon Raymore,SO,RB,,trevon-raymore-1
Pasean Wimberly,SO,RB,,pasean-wimberly-1
Jhaylin Embry,FR,WR,7 Rec 164 Yds 23.4 Avg,jhaylin-embry-1
Austin Osborne,JR,WR,64 Rec 546 Yds 8.5 Avg,austin-osborne-1
Tyrone Broden,SO,WR,36 Rec 596 Yds 16.6 Avg,tyrone-broden-1
Cavon Croom,SR,WR,18 Rec 200 Yds 11.1 Avg,cavon-croom-1
Ty Cook,SO,WR,,ty-cook-1
Princeton Hoskins,FR,WR,,princeton-hoskins-1
Tae'Shaun Johnson,FR,WR,,taeshaun-johnson-1
Nic Kilbride,FR,WR,,nic-kilbride-1
Javonte Kinsey,SO,WR,,javonte-kinsey-1
Cole Lakatos,FR,WR,,cole-lakatos-1
Nick Niehoff,SO,WR,,nick-niehoff-1
Jake Rogers,JR,WR,,jake-rogers-2
Jaylen Smith,FR,WR,,jaylen-smith-3
Jaedyn McKinstry,FR,TE,3 Rec 22 Yds 7.3 Avg,jaedyn-mckinstry-1
Christian Sims,JR,TE,41 Rec 418 Yds 10.2 Avg,christian-sims-1
Levi Gazarek,FR,TE,10 Rec 88 Yds 8.8 Avg,levi-gazarek-1
Andrew Bench,SO,TE,2 Rec 48 Yds 24.0 Avg,andrew-bench-1
Bryce Boyer,FR,TE,1 Rec 21 Yds 21.0 Avg,bryce-boyer-1
Griffin Little,FR,TE,1 Rec 2 Yds 2.0 Avg,griffin-little-1
Tommy Guajardo,FR,TE,,tommy-guajardo-1
Rocco Hicks,FR,TE,,rocco-hicks-1
Zach Russell,FR,TE,,zach-russell-1
Malone Vangorder,SO,OL,,malone-vangorder-1
Matt Fortner,FR,OL,,matt-fortner-1
Brian Kilbane,FR,OL,,brian-kilbane-1
Nate Needham,SR,K,,nate-needham-2
Jack Sauder,FR,K,,jack-sauder-1
Karl Brooks,JR,DL,,karl-brooks-1
Dontrez Brown,SO,DL,,dontrez-brown-1
Walter Haire,SR,DL,,walter-haire-1
Anthony Hawkins,SO,DL,,anthony-hawkins-2
Jevon Henderson,JR,DL,,jevon-henderson-1
Cashius Howell,FR,DL,,cashius-howell-1
Dierre Kelly,FR,DL,,dierre-kelly-1
Jordan Porter,SO,DL,,jordan-porter-2
Billie Roberts,FR,DL,,billie-roberts-1
Ali Saad,FR,DL,,ali-saad-1
Blaine Spires,SO,DL,,blaine-spires-1
Jack Wardzala,FR,DL,,jack-wardzala-1
Adrian Wilson,FR,DL,,adrian-wilson-2
John Madden IV,FR,DL,,john-madden-iv-1
Jordan Murphy,SR,DL,,jordan-murphy-3
Chris Oliver,JR,DL,,chris-oliver-3
Nate Pabst,FR,DL,,nate-pabst-1
Denver Warren,FR,DL,,denver-warren-1
Chase Whatton,FR,DL,,chase-whatton-1
Darren Anders,JR,LB,,darren-anders-2
Bryce Brand,SR,LB,,bryce-brand-1
JB Brown,SO,LB,,jb-brown-3
Demetrius Hardamon,FR,LB,,demetrius-hardamon-1
Brock Horne,SO,LB,,brock-horne-1
Avi McGary,SO,LB,,avi-mcgary-1
Diego Neri,FR,LB,,diego-neri-1
Charles Rosser,FR,LB,,charles-rosser-1
Brennan Spiess,SO,LB,,brennan-spiess-1
Jaylen Lawson,FR,LB,,jaylen-lawson-1
James Miller,SO,LB,,james-miller-2
Justin Schiets,SO,LB,,justin-schiets-1
Aaron Washington,FR,LB,,aaron-washington-1
Chris Williams,FR,LB,,chris-williams-18
Fortune Woods,FR,LB,,fortune-woods-1
Matt Naranjo,SR,P,,matt-naranjo-1
Mason Lawler,JR,P,,mason-lawler-1
Jordan Anderson,JR,S,,jordan-anderson-2
Diata Burns,SR,CB,,diata-burns-1
Jalen Burton,FR,CB,,jalen-burton-1
James Carolan,SR,LS,,james-carolan-1
Sy Dabney,SR,S,,sy-dabney-1
Davion Daniels,SO,S,,davion-daniels-1
Patrick Day,SO,S,,patrick-day-1
Elijah Eberhardt,FR,CB,,elijah-eberhardt-1
Davon Ferguson,SR,CB,,davon-ferguson-1
Deshawn Jones Jr.,FR,CB,,deshawn-jones-jr-1
Matt Kordas,FR,S,,matt-kordas-1
Marcus Sheppard,SO,CB,,marcus-sheppard-1
Trent Simms,FR,S,,trent-simms-1
Devin Taylor,SR,CB,,devin-taylor-2
Victor Vazquez,FR,S,,victor-vazquez-1
Myles Williamson,FR,CB,,myles-williamson-1
Cade Zimmerly,FR,C,,cade-zimmerly-1
Kellen Adler,SO,C,,kellen-adler-1
Jeremiah Banks-Wall,SO,T,,jeremiah-banks-wall-1
Gabriel Brown,FR,G,,gabriel-brown-1
Joey Carroll,SO,T,,joey-carroll-2
Jalen Grant,SO,G,,jalen-grant-1
Luke Harmon,SO,T,,luke-harmon-1
Dawson Hildebrand,FR,G,,dawson-hildebrand-1
Willie Jones,FR,CB,,willie-jones-7
Ja'von Lyons,FR,G,,javon-lyons-1
Sam Neverov,SR,G,,sam-neverov-1
John O'Brian,JR,G,,john-obrian-1
Alex Padgett,FR,T,,alex-padgett-1
Braden Sears,FR,LS,,braden-sears-1
Julius Sims Jr.,FR,S,,julius-sims-jr-1
Alex Wollschlaeger,FR,T,,alex-wollschlaeger-1
