Player,Class,Pos,Summary,Player-additional
Christian Anderson,SR,QB,31 Cmp 63 Att 713 Yds 5 TD,christian-anderson-2
Jabari Laws,SR,QB,19 Cmp 24 Att 306 Yds 4 TD,jabari-laws-1
Jemel Jones,JR,QB,7 Cmp 13 Att 135 Yds 1 TD,jemel-jones-1
Tyhier Tyler,JR,QB,3 Cmp 7 Att 79 Yds 1 TD,tyhier-tyler-1
Cade Ballard,SO,QB,0 Cmp 2 Att 0 Yds 0 TD,cade-ballard-1
Maurice Bellan,JR,QB,,maurice-bellan-1
Bryson Daily,FR,QB,,bryson-daily-1
Simeon Evans,FR,QB,,simeon-evans-1
Ahlon Mitchell,FR,QB,,ahlon-mitchell-1
Gary Phillips,FR,QB,,gary-phillips-2
RJ Rosales,FR,QB,,rj-rosales-1
Tyrell Robinson,SO,RB,72 Att 609 Yds 8.5 Avg,tyrell-robinson-2
Jakobi Buchanan,JR,RB,136 Att 504 Yds 3.7 Avg,jakobi-buchanan-1
Anthony Adkins,SO,RB,76 Att 355 Yds 4.7 Avg,anthony-adkins-1
Tyson Riley,SO,RB,44 Att 198 Yds 4.5 Avg,tyson-riley-1
Cade Barnard,SR,RB,34 Att 129 Yds 3.8 Avg,cade-barnard-1
AJ Howard Jr.,SR,RB,20 Att 106 Yds 5.3 Avg,aj-howard-jr-1
Brandon Walters,SR,RB,16 Att 198 Yds 12.4 Avg,brandon-walters-1
Shacori Williams,SO,RB,13 Att 41 Yds 3.2 Avg,shacori-williams-1
Braheam Murphy,JR,RB,12 Att 51 Yds 4.3 Avg,braheam-murphy-1
Justin Lescouflair,JR,RB,4 Att 16 Yds 4.0 Avg,justin-lescouflair-1
Markens Pierre,SR,RB,3 Att 28 Yds 9.3 Avg,markens-pierre-1
Laquan Veney,FR,RB,3 Att 30 Yds 10.0 Avg,laquan-veney-1
Ay'Juan Marshall,SO,RB,,ayjuan-marshall-1
Tyler Brennan,SO,RB,,tyler-brennan-1
Lucky Brooks,FR,RB,,lucky-brooks-1
Jarel Dickson,FR,RB,,jarel-dickson-1
Bishop Johnson,FR,RB,,bishop-johnson-1
Markel Johnson,FR,RB,,markel-johnson-2
Lincoln Parker,FR,RB,,lincoln-parker-1
TJ Rotello,FR,RB,,tj-rotello-1
Miles Stewart,FR,RB,,miles-stewart-1
AJ Williams,FR,RB,,aj-williams-3
Reikan Donaldson,JR,WR,2 Rec 15 Yds 7.5 Avg,reikan-donaldson-1
Isaiah Alston,SO,WR,22 Rec 449 Yds 20.4 Avg,isaiah-alston-1
Cole Caterbone,JR,WR,5 Rec 45 Yds 9.0 Avg,cole-caterbone-1
Michael Roberts,SR,WR,2 Rec 13 Yds 6.5 Avg,michael-roberts-5
Sean Eckert,SR,WR,1 Rec 26 Yds 26.0 Avg,sean-eckert-1
Ryan Jackovic,JR,WR,1 Rec 37 Yds 37.0 Avg,ryan-jackovic-1
Jalen Moy,SR,WR,,jalen-moy-1
Logan Burks,FR,WR,,logan-burks-1
Veshe Daniyan,JR,WR,,veshe-daniyan-1
Isaiah Gavin,FR,WR,,isaiah-gavin-1
Brandon Jones,SO,WR,,brandon-jones-18
Isaiah Lige,FR,WR,,isaiah-lige-1
Casey Reynolds,FR,WR,,casey-reynolds-1
Cam Schurr,FR,WR,,cam-schurr-1
Joshua Lingenfelter,SO,TE,1 Rec 31 Yds 31.0 Avg,joshua-lingenfelter-1
Chris Cameron,SR,TE,,chris-cameron-2
Simon Dellinger,SO,TE,,simon-dellinger-1
Jordyn Law,SO,OL,,jordyn-law-1
Matthew Adoghe,FR,OL,,matthew-adoghe-1
Sam Barczak,JR,OL,,sam-barczak-1
Dayton Baugh,SO,OL,,dayton-baugh-1
Connor Bishop,JR,OL,,connor-bishop-1
Shayne Buckingham,SO,OL,,shayne-buckingham-1
Grady Chapman,JR,OL,,grady-chapman-1
Jackson Filipowicz,SO,OL,,jackson-filipowicz-1
Connor Finucane,SO,OL,,connor-finucane-1
Aidan Gaines,SO,OL,,aidan-gaines-1
David Hayward,SO,OL,,david-hayward-1
Kamaron Holloway,SR,OL,,kamaron-holloway-1
Jono Horvath,FR,OL,,jono-horvath-1
David Hoyt,FR,OL,,david-hoyt-1
Chris Hunter,FR,OL,,chris-hunter-4
Will Jeffcoat,FR,OL,,will-jeffcoat-1
Danny Joiner,FR,OL,,danny-joiner-1
Bill Katsigiannis,FR,OL,,bill-katsigiannis-1
Noah Knapp,SR,OL,,noah-knapp-1
Ben Koch,JR,OL,,ben-koch-1
Mason Kolinchak,SR,OL,,mason-kolinchak-1
Beau Lombardi,SO,OL,,beau-lombardi-1
Kaleb Luna,FR,OL,,kaleb-luna-1
Will Montesi,FR,OL,,will-montesi-1
Collin Morrison,FR,OL,,collin-morrison-1
Aidan Perkins,SO,OL,,aidan-perkins-1
Dean Powell,SR,OL,,dean-powell-1
Matthew Robbins,FR,OL,,matthew-robbins-1
Cooper Smith,FR,OL,,cooper-smith-1
Zack Ward,SR,OL,,zack-ward-1
Davis Wulf,FR,OL,,davis-wulf-1
Trey Gronotte,FR,K,,trey-gronotte-1
Quinn Maretzki,SO,K,,quinn-maretzki-1
Cole Talley,JR,K,,cole-talley-1
Tyler Johnson,FR,K,,tyler-johnson-9
Richard McDermott,FR,K,,richard-mcdermott-1
Matthew Rhodes,FR,K,,matthew-rhodes-2
Kwabena Bonsu,SR,DL,,kwabena-bonsu-1
Nolan Cockrill,SR,DL,,nolan-cockrill-1
Ryan Duran III,SR,DL,,ryan-duran-iii-1
Chris Frey,JR,DL,,chris-frey-2
Austin Hill,SO,DL,,austin-hill-5
Tyler Komorowski,JR,DL,,tyler-komorowski-1
Dre Miller,FR,DL,,dre-miller-1
Darius Richardson,JR,DL,,darius-richardson-1
Nikai Butler,SO,DL,,nikai-butler-1
David Crossan,FR,DL,,david-crossan-1
Isaiah Filisi,SO,DL,,isaiah-filisi-1
Tavo Gallardo,FR,DL,,tavo-gallardo-1
Grayson Gilder,SO,DL,,grayson-gilder-1
Gerald Irons III,SO,DL,,gerald-irons-iii-1
Malik James,FR,DL,,malik-james-2
Henry Janeway,JR,DL,,henry-janeway-1
Matthew Jordan,FR,DL,,matthew-jordan-2
Kyle Lewis,FR,DL,,kyle-lewis-2
Kahlil Miller,FR,DL,,kahlil-miller-1
Releigh Oxendine,FR,DL,,releigh-oxendine-1
Luc Rameau,FR,DL,,luc-rameau-1
Charlie Rolenc,FR,DL,,charlie-rolenc-1
Lucas Scott,FR,DL,,lucas-scott-1
Trey Sofia,FR,DL,,trey-sofia-1
Hamilton Baker,SO,LB,,hamilton-baker-1
Brian Burton,FR,LB,,brian-burton-1
Andre Carter II,JR,LB,,andre-carter-ii-1
Jimmy Ciarlo,SO,LB,,jimmy-ciarlo-1
Brett Gerena,FR,LB,,brett-gerena-1
Peyton Hampton,JR,LB,,peyton-hampton-1
Jaylen Jacobs,SO,LB,,jaylen-jacobs-1
Spencer Jones,SO,LB,,spencer-jones-2
Cole Mabry,JR,LB,,cole-mabry-2
Daryan McDonald,JR,LB,,daryan-mcdonald-1
Malkelm Morrison,SR,LB,,malkelm-morrison-1
Arik Smith,SR,LB,,arik-smith-1
Nathaniel Smith,JR,LB,,nathaniel-smith-1
Fabrice Voyne,JR,LB,,fabrice-voyne-1
Kemonte Yow,SR,LB,,kemonte-yow-1
Josiah Banks,FR,LB,,josiah-banks-1
Malik Birchett,FR,LB,,malik-birchett-1
Shepard Bowling,FR,LB,,shepard-bowling-1
Brandon Castro,FR,LB,,brandon-castro-1
Blane Cleaver,FR,LB,,blane-cleaver-1
Kalvyn Crummie,FR,LB,,kalvyn-crummie-1
Keeron Henderson,SO,LB,,keeron-henderson-1
Gregory Johnson III,FR,LB,,gregory-johnson-iii-1
Bo Kite,FR,LB,,bo-kite-1
Camden O'Gara,SO,LB,,camden-ogara-1
Branson Owens,FR,LB,,branson-owens-1
Jackson Powell,SO,LB,,jackson-powell-1
Jonzell Prudhomme,SO,LB,,jonzell-prudhomme-1
Tyler Rafferty,FR,LB,,tyler-rafferty-1
Trey Stephens,SO,LB,,trey-stephens-1
Terrell Taylor,FR,LB,,terrell-taylor-2
Harrison Thomas,FR,LB,,harrison-thomas-1
Jett Thomas,FR,LB,,jett-thomas-1
Camden Vining,FR,LB,,camden-vining-1
Deante Bernard,SO,DB,,deante-bernard-1
Marquel Broughton,JR,DB,,marquel-broughton-1
Cedrick Cunningham Jr.,SR,DB,,cedrick-cunningham-jr-1
Max DiDomenico,FR,DB,,max-didomenico-1
Quindrelin Hammonds,SO,DB,,quindrelin-hammonds-1
Leo Lowin,SO,DB,,leo-lowin-1
Cade Patton,FR,DB,,cade-patton-1
Tavores Pearson,SR,DB,,tavores-pearson-1
D'andre Tobias,JR,DB,,dandre-tobias-1
Aaron Bibbins,SO,DB,,aaron-bibbins-1
Donovon Blow,FR,DB,,donovon-blow-1
Jordan Burrell,FR,DB,,jordan-burrell-1
Adam Cash,FR,DB,,adam-cash-1
Mike Cerniauskas,FR,DB,,mike-cerniauskas-1
Kahleef Jimmison,FR,DB,,kahleef-jimmison-1
Chance Keith,FR,DB,,chance-keith-1
Damon Washington,FR,DB,,damon-washington-3
Spencer Williams,FR,DB,,spencer-williams-4
Tommy Zitiello,FR,DB,,tommy-zitiello-1
Zach Harding,SR,P,,zach-harding-1
Billy Boehlke,SO,P,,billy-boehlke-1
Brooks Hosea,SR,P,,brooks-hosea-1
Wilson Catoe,SR,FB,,wilson-catoe-1
Cameron Jones,JR,CB,,cameron-jones-6
Julian McDuffie,SR,CB,,julian-mcduffle-1
