Player,Class,Pos,Summary,Player-additional
Grayson McCall,SO,QB,176 Cmp 241 Att 2873 Yds 27 TD,grayson-mccall-1
Bryce Carpenter,SR,QB,41 Cmp 69 Att 483 Yds 4 TD,bryce-carpenter-1
Jarrett Guest,SO,QB,9 Cmp 10 Att 96 Yds 1 TD,jarrett-guest-1
Zachary Stevens,SO,QB,1 Cmp 1 Att 5 Yds 1 TD,zachary-stevens-1
Ty Lyles,FR,QB,,ty-lyles-1
Shermari Jones,SR,RB,159 Att 1040 Yds 6.5 Avg,shermari-jones-1
Braydon Bennett,FR,RB,74 Att 636 Yds 8.6 Avg,braydon-bennett-1
Reese White,JR,RB,72 Att 515 Yds 7.2 Avg,reese-white-1
CJ Beasley,FR,RB,14 Att 47 Yds 3.4 Avg,cj-beasley-1
Isaiah Connelly,FR,RB,13 Att 71 Yds 5.5 Avg,isaiah-connelly-1
Christian Malloy,JR,RB,11 Att 72 Yds 6.5 Avg,christian-malloy-1
Nate Hope II,SO,RB,3 Att 15 Yds 5.0 Avg,nate-hope-ii-1
Max Balthazar,FR,RB,,max-balthazar-1
Randall Brown,SO,RB,,randall-brown-1
Tyson Mobley,SO,WR,6 Rec 82 Yds 13.7 Avg,tyson-mobley-1
Aaron Bedgood,SO,WR,5 Rec 69 Yds 13.8 Avg,aaron-bedgood-1
Jaivon Heiligh,SR,WR,66 Rec 1128 Yds 17.1 Avg,jaivon-heiligh-1
Kameron Brown,SR,WR,36 Rec 605 Yds 16.8 Avg,kameron-brown-1
Greg Latushko,SR,WR,9 Rec 67 Yds 7.4 Avg,greg-latushko-1
Chris Rhone,FR,WR,2 Rec 39 Yds 19.5 Avg,chris-rhone-1
Tyler Roberts,JR,WR,2 Rec 12 Yds 6.0 Avg,tyler-roberts-2
Jared Brown,FR,WR,1 Rec 5 Yds 5.0 Avg,jared-brown-2
Deon Fountain,SO,WR,1 Rec 31 Yds 31.0 Avg,deon-fountain-1
Fred Jackson,JR,WR,,fred-jackson-2
Nick Childs,SO,WR,,nick-childs-2
Kyre Duplessis,FR,WR,,kyre-duplessis-1
Tucker Jameson,FR,WR,,tucker-jameson-1
Drew Leszczynski,SO,WR,,drew-leszczynski-1
Taylor Malachi,FR,WR,,taylor-malachi-1
Conner McCarthy,JR,WR,,conner-mccarthy-1
James Tucker,FR,WR,,james-tucker-4
Isaiah Likely,SR,TE,59 Rec 912 Yds 15.5 Avg,isaiah-likely-1
Xavier Gravette,JR,TE,5 Rec 95 Yds 19.0 Avg,xavier-gravette-1
DJ Johnson,FR,TE,1 Rec 8 Yds 8.0 Avg,dj-johnson-11
Patrick McSweeney,JR,TE,1 Rec 4 Yds 4.0 Avg,patrick-mcsweeney-1
Nic Burroughs-Rogers,SO,TE,,nic-burroughs-rogers-1
Wilt Gabe II,SO,TE,,wilt-gabe-ii-1
TJ Ivy Jr.,JR,TE,,tj-ivy-jr-1
Logan Mauldin,FR,TE,,logan-mauldin-1
Antwine Loper,SR,OL,,antwine-loper-1
Jayden Addison,SO,OL,,jayden-addison-1
Tom Bambrick,FR,OL,,tom-bambrick-1
Steven Bedosky,SR,OL,,steven-bedosky-1
Mason Bowers,FR,OL,,mason-bowers-1
Trey Carter,SR,OL,,trey-carter-3
Rakim Cooper,FR,OL,,rakim-cooper-1
Jordan Donald,JR,OL,,jordan-donald-1
Caleb Godfree,FR,OL,,caleb-godfree-1
Kip Green,FR,OL,,kip-green-1
Thomas Johnson,FR,OL,,thomas-johnson-5
Willie Lampkin,SO,OL,,willie-lampkin-1
Zovon Lindsay,SO,OL,,zovon-lindsay-1
Donavan Manson,FR,OL,,donavan-manson-1
Will McDonald,SO,OL,,will-mcdonald-2
Willie Moise CC,FR,OL,,willie-moise-cc-1
Jared Morrow,FR,OL,,jared-morrow-1
Isaac Owusu-Appiah,SO,OL,,isaac-owusu-appiah-1
Kameren Stewart,JR,OL,,kameren-stewart-1
James Thompson,SR,OL,,james-thompson-7
Tyler Wagner,FR,OL,,tyler-wagner-1
Anthony Walton,FR,OL,,anthony-walton-1
Donnell Wilson,SO,OL,,donnell-wilson-2
Kenny Byrd,FR,LB,,kenny-byrd-2
Aaron Diggs,FR,LB,,aaron-diggs-1
Teddy Gallagher,SR,LB,,teddy-gallagher-1
Kendricks Gladney,SR,LB,,kendricks-gladney-1
Jeffrey Gunter,SR,LB,,jeffrey-gunter-1
Silas Kelly,SR,LB,,silas-kelly-1
JT Killen,SO,LB,,jt-killen-1
Enock Makonzo,SR,LB,,enock-makonzo-1
Myles Olufemi,SR,LB,,myles-olufemi-1
Tre Pinkney,SO,LB,,tre-pinkney-1
E.J. Porter,SR,LB,,ej-porter-1
Coleman Reich,SO,LB,,coleman-reich-1
Justin Scola,JR,LB,,justin-scola-1
Mason Shelton,FR,LB,,mason-shelton-1
Charles Steele,SO,LB,,charles-steele-1
Isaiah Stephens,SO,LB,,isaiah-stephens-1
Shon Brown,FR,LB,,shon-brown-1
Shane Bruce,SO,LB,,shane-bruce-1
Bailey Carraway,FR,LB,,bailey-carraway-1
Joah Cash,FR,LB,,joah-cash-1
Jamar Darboe,JR,LB,,jamar-darboe-1
Luke Evans,FR,LB,,luke-evans-2
Ze'Marion Harrell,FR,LB,,zemarion-harrell-1
Kiylan Miller,FR,LB,,kiylan-miller-1
Kieran Colahan,SO,P,,kieran-colahan-1
Charles Ouverson,SR,P,,charles-ouverson-1
Mack West,FR,P,,mack-west-1
C.J. Brewer,SR,DT,,cj-brewer-2
Massimo Biscardi,SR,PK,,massimo-biscardi-1
Lance Boykin,JR,CB,,lance-boykin-1
Derick Bush,SR,CB,,derick-bush-1
Jerrod Clark,JR,NT,,jerrod-clark-1
Tre Douglas III,JR,S,,tre-douglas-iii-1
Tobias Fletcher,FR,S,,tobias-fletcher-1
Travis Geiger Jr.,JR,NT,,travis-geiger-jr-1
Liam Gray,FR,PK,,liam-gray-1
Tavyn Jackson,SR,S,,tavyn-jackson-1
Emmanuel Johnson,SO,DE,,emmanuel-johnson-3
Brayden Matts,SR,S,,brayden-matts-1
Jordan Morris,JR,CB,,jordan-morris-1
Dre Pinckney,FR,S,,dre-pinckney-1
Jacob Proche,JR,CB,,jacob-proche-1
Kennedy Roberts,JR,DT,,kennedy-roberts-1
Braylon Ryan,FR,DE,,braylon-ryan-1
Alex Spillum,SR,S,,alex-spillum-1
Josaiah Stewart,FR,DT,,josaiah-stewart-1
Manny Stokes Jr.,SO,CB,,manny-stokes-jr-1
D'Jordan Strong,SR,CB,,djordan-strong-1
Mateo Sudipo,SO,S,,mateo-sudipo-1
Shi'heem Watkins,JR,S,,shiheem-watkins-1
Rolan Wooden II,JR,DT,,rolan-wooden-ii-1
Charles Arnold Jr.,FR,CB,,charles-arnold-jr-1
Myles Baker,SO,CB,,myles-baker-1
Travis Batts,FR,DE,,travis-batts-1
Payton Bunch,SO,LS,,payton-bunch-1
Luke Ellenberger,SO,S,,luke-ellenberger-1
Tate Finklea CC,FR,NT,,tate-finklea-cc-1
Amadou Fofana,SR,DE,,amadou-fofana-1
Jaimeer Goodman,JR,CB,,jaimeer-goodman-1
Kade Hensley,FR,PK,,kade-hensley-1
De'Andelo Huskey,JR,CB,,deandelo-huskey-1
James Johnson Jr.,FR,NT,,james-johnson-jr-1
John Kirkpatrick,FR,LS,,john-kirkpatrick-2
Johnny Magee,SO,DE,,johnny-magee-1
Mark Milnac,SO,DT,,mark-milnac-1
Cameron Mitchell,FR,S,,cameron-mitchell-3
Jayden Perry,SO,LS,,jayden-perry-1
Austin Randall,SO,S,,austin-randall-1
CJ Schrimpf,SR,LS,,cj-schrimpf-1
