Player,Class,Pos,Summary,Player-additional
Matt Corral,JR,QB,262 Cmp 386 Att 3349 Yds 20 TD,matt-corral-1
Luke Altmyer,FR,QB,20 Cmp 37 Att 192 Yds 1 TD,luke-altmyer-1
Kinkead Dent,SO,QB,2 Cmp 4 Att 7 Yds 0 TD,kinkead-dent-1
John Rhys Plumlee,JR,QB,1 Cmp 1 Att 6 Yds 0 TD,john-rhys-plumlee-1
Alex Grado,FR,QB,,alex-grado-1
Blake Noblin,FR,QB,,blake-noblin-1
Tyrrell Pigrome,SR,QB,,tyrrell-pigrome-1
Jerrion Ealy,JR,RB,133 Att 768 Yds 5.8 Avg,jerrion-ealy-1
Snoop Conner,JR,RB,130 Att 647 Yds 5.0 Avg,snoop-conner-1
Henry Parrish Jr.,SO,RB,105 Att 553 Yds 5.3 Avg,henry-parrish-jr-1
Kentrel Bullock,SO,RB,17 Att 78 Yds 4.6 Avg,kentrel-bullock-1
Bobo Miller,FR,RB,2 Att 4 Yds 2.0 Avg,bobo-miller-1
Isaiah Woullard,SR,RB,,isaiah-woullard-1
Jaden Handy,FR,RB,,jaden-handy-1
Matt Jones,FR,RB,,matt-jones-9
Fred McAfee,FR,RB,,fred-mcafee-1
John Porchivina,JR,RB,,john-porchivina-2
Urriah Shephard,SR,RB,,urriah-shephard-1
Dontario Drummond,SR,WR,76 Rec 1028 Yds 13.5 Avg,dontario-drummond-1
Jahcour Pearson,SR,WR,26 Rec 392 Yds 15.1 Avg,jahcour-pearson-1
Braylon Sanders,SR,WR,24 Rec 549 Yds 22.9 Avg,braylon-sanders-1
JJ Henry,FR,WR,,jj-henry-1
Jonathan Mingo,JR,WR,22 Rec 346 Yds 15.7 Avg,jonathan-mingo-1
Dannis Jackson,JR,WR,12 Rec 244 Yds 20.3 Avg,dannis-jackson-1
Jadon Jackson,SO,WR,5 Rec 42 Yds 8.4 Avg,jadon-jackson-1
Jordan Jernigan,SO,WR,,jordan-jernigan-1
Jamar Richardson,SR,WR,,jamar-richardson-1
DJ Beckum,FR,WR,,dj-beckum-1
Marc Britt,FR,WR,,marc-britt-1
Bralon Brown,FR,WR,,bralon-brown-1
