Player,Class,Pos,Summary,Player-additional
Tai Lavatai,SR,QB,42 Cmp 91 Att 785 Yds 5 TD,tai-lavatai-1
Maasai Maynor,SR,QB,7 Cmp 14 Att 132 Yds 1 TD,maasai-maynor-1
Xavier Arline,SR,QB,4 Cmp 11 Att 85 Yds 2 TD,xavier-arline-1
King Benford,SO,QB,,king-benford-1
Zachary Branam,JR,QB,,zachary-branam-2
Tedros Gleaton,SO,QB,,tedros-gleaton-1
Blake Horvath,SO,QB,,blake-horvath-1
Drevonn Ponder,SO,QB,,drevonn-ponder-1
Kai Puailoa-Rojas,SR,RB,4 Rec 31 Yds 7.8 Avg,kai-puailoa-rojas-2
Maquel Haywood,JR,RB,73 Att 473 Yds 6.5 Avg,maquel-haywood-1
Vincent Terrell II,SR,RB,72 Att 238 Yds 3.3 Avg,vincent-terrell-ii-1
Daniel Jones,SR,RB,18 Att 67 Yds 3.7 Avg,daniel-jones-5
Amir Hassan,JR,RB,1 Att 3 Yds 3.0 Avg,amir-hassan-1
Cameren Dalrymple,JR,RB,,cameren-dalrymple-2
Maurice Moore,SO,RB,,maurice-moore-2
Campbell Speights,JR,RB,,campbell-speights-2
Brandon Chatman,SO,RB,,brandon-chatman-1
Danny Enovitch,SO,RB,,danny-enovitch-1
Fabian France,SO,RB,,fabian-france-1
Eli Heidenreich,SO,RB,,eli-heidenreich-1
Cameron Smith,JR,RB,,cameron-smith-9
Jayden Umbarger,SR,WR,16 Rec 265 Yds 16.6 Avg,jayden-umbarger-1
Nathan Kent,SO,WR,1 Rec 32 Yds 32.0 Avg,nathan-kent-1
Mark Walker,SR,WR,13 Rec 242 Yds 18.6 Avg,mark-walker-5
Kroy Myers,JR,WR,1 Rec 12 Yds 12.0 Avg,kroy-myers-1
John Amell,SR,WR,,john-amell-1
Jaxson Campbell,SO,WR,,jaxson-campbell-1
Akalea Kapono,SR,WR,,akalea-kapono-2
Zachary Kuhlman,SR,WR,,zachary-kuhlman-1
Michael Naze,SR,WR,,michael-naze-1
Nazir Rogers,JR,WR,,nazir-rogers-1
Regis Velez,JR,WR,,regis-velez-1
Camari Williams,SR,WR,,camari-williams-1
Gracen Bell,SO,WR,,gracen-bell-1
Jackson Boyer,SR,WR,,jackson-boyer-3
Donovan Draper,SO,WR,,donovan-draper-1
Cody Howard,SO,WR,,cody-howard-1
Christian Hutchinson,SR,WR,,christian-hutchinson-1
Luke Morley,JR,WR,,luke-morley-2
Jamie Romo,SR,OL,,jamie-romo-1
Daniel Davies,SR,K,,daniel-davies-1
Bijan Nichols,SR,K,,bijan-nichols-1
Evan Warren,SR,K,,evan-warren-1
Nolan Barber,JR,DL,,nolan-barber-1
Donald Berniard Jr.,SR,DL,,donald-berniardjr-1
Pryson Greer,SR,DL,,pryson-greer-2
Kendall Whiteside,SO,DL,,kendall-whiteside-1
Terrell Adams,SR,LB,,terrell-adams-1
Tyler Fletcher,JR,LB,,tyler-fletcher-1
Will Harbour,SR,LB,,will-harbour-1
