Player,Class,Pos,Summary,Player-additional
Hank Bachmeier,SR,QB,182 Cmp 269 Att 2058 Yds 10 TD,hank-bachmeier-1
Jack Turner,JR,QB,84 Cmp 148 Att 1017 Yds 5 TD,jack-turner-1
Evan Bullock,FR,QB,2 Cmp 5 Att 21 Yds 0 TD,evan-bullock-1
Blake Baker,FR,QB,,blake-baker-1
Reed O'Dell,FR,QB,,reed-odell-1
Jaden Osborne,FR,QB,,jaden-osborne-1
Brendon Strickland,JR,QB,,brendon-strickland-1
Tyre Shelton,SR,RB,97 Att 551 Yds 5.7 Avg,tyre-shelton-1
Charvis Thornton,JR,RB,55 Att 270 Yds 4.9 Avg,charvis-thornton-1
Keith Willis Jr.,FR,RB,51 Att 288 Yds 5.6 Avg,keith-willis-jr-1
Keldric Moody,JR,RB,34 Att 149 Yds 4.4 Avg,keldric-moody-1
Jacob Fields,FR,RB,26 Att 105 Yds 4.0 Avg,jacob-fields-1
Marquis Crosby,SO,RB,1 Att 20 Yds 20.0 Avg,marquis-crosby-1
Jacall Wynder,FR,RB,,jacall-wynder-1
Kyle Maxwell,JR,WR,20 Rec 363 Yds 18.2 Avg,kyle-maxwell-2
Smoke Harris,SR,WR,83 Rec 796 Yds 9.6 Avg,smoke-harris-1
Dakota Williams,FR,WR,,dakota-williams-1
Dedrick Latulas,FR,WR,3 Rec -2 Yds -0.7 Avg,dedrick-latulas-1
Cyrus Allen,SO,WR,46 Rec 778 Yds 16.9 Avg,cyrus-allen-1
Marlion Jackson,SO,WR,12 Rec 161 Yds 13.4 Avg,marlion-jackson-1
Solomon Lewis,JR,WR,2 Rec 56 Yds 28.0 Avg,solomon-lewis-1
Tru Edwards,SR,WR,23 Rec 284 Yds 12.3 Avg,tru-edwards-1
Koby Duru,SR,WR,6 Rec 84 Yds 14.0 Avg,koby-duru-1
Decoldest Crawford,SO,WR,2 Rec 17 Yds 8.5 Avg,decoldest-crawford-1
Julien Lewis,JR,WR,2 Rec 43 Yds 21.5 Avg,julien-lewis-2
Matthew McCallister,JR,WR,2 Rec 27 Yds 13.5 Avg,matthew-mccallister-1
Zyion Claville,SO,WR,,zyion-claville-1
Bud Holloway,SO,WR,,bud-holloway-1
Daxton Chaves,FR,WR,,daxton-chaves-1
Devonta Lee,SR,WR,,devonta-lee-1
Adem Madise,FR,WR,,adem-madise-1
Kendrick Rucker,SO,WR,,kendrick-rucker-1
Jay Wilkerson,JR,WR,,jay-wilkerson-3
Tavis Williams,FR,WR,,tavis-williams-1
Nate Jones,JR,TE,13 Rec 112 Yds 8.6 Avg,nate-jones-8
Ryan Rivera,SR,TE,13 Rec 174 Yds 13.4 Avg,ryan-rivera-1
Eli Finley,FR,TE,2 Rec 10 Yds 5.0 Avg,eli-finley-1
John Locke,SO,TE,2 Rec 4 Yds 2.0 Avg,john-locke-1
Collin Franta,FR,TE,,collin-franta-1
Kenneth Bannister,JR,OL,,kenneth-bannister-1
Elijah Bowser,JR,OL,,elijah-bowser-1
Jonah Brewster,JR,OL,,jonah-brewster-1
Carson Bruno,JR,OL,,carson-bruno-1
Brett Canis,SO,OL,,brett-canis-1
Hayden Christman,FR,OL,,hayden-christman-1
Abraham Delfin,SR,OL,,abraham-delfin-1
Jerren Gilbert,JR,OL,,jerren-gilbert-1
Bert Hale,JR,OL,,bert-hale-1
Ray Kelly,JR,OL,,ray-kelly-2
Landon Nelson,JR,OL,,landon-nelson-2
Biron Rossell,SR,OL,,biron-rossell-1
Dakota White,JR,OL,,dakota-white-1
Keystone Allison,FR,OL,,keystone-allison-1
