Player,Class,Pos,Summary,Player-additional
E.J. Warner,SO,QB,268 Cmp 443 Att 3028 Yds 18 TD,ej-warner-1
Quincy Patterson,SR,QB,6 Cmp 11 Att 64 Yds 0 TD,quincy-patterson-1
T.J. Pergine,JR,QB,,tj-pergine-1
Mariano Valenti,SO,QB,,mariano-valenti-1
Edward Saydee,JR,RB,149 Att 639 Yds 4.3 Avg,edward-saydee-1
Darvon Hubbard,JR,RB,52 Att 206 Yds 4.0 Avg,darvon-hubbard-1
Jakari Norwood,JR,RB,27 Att 62 Yds 2.3 Avg,jakari-norwood-1
Trey Blair,FR,RB,7 Att 26 Yds 3.7 Avg,trey-blair-1
Qwentin Rose,SO,RB,,qwentin-rose-1
Ali Barkley,FR,RB,,ali-barkley-1
Onasis Neely,SO,RB,,onasis-neely-1
D'Wan Mathis,JR,WR,6 Rec 44 Yds 7.3 Avg,dwan-mathis-1
Adonicas Sanders,SR,WR,37 Rec 437 Yds 11.8 Avg,adonicas-sanders-1
Amad Anderson Jr.,SR,WR,38 Rec 479 Yds 12.6 Avg,amad-anderson-jr-1
Zae Baines,SO,WR,18 Rec 218 Yds 12.1 Avg,zae-baines-1
Ian Stewart,JR,WR,7 Rec 76 Yds 10.9 Avg,ian-stewart-1
Malik Cooper,FR,WR,,malik-cooper-1
Jose Barbon,SR,WR,72 Rec 918 Yds 12.8 Avg,jose-barbon-1
John Adams,SO,WR,,john-adams-7
Jordan Diaz,FR,WR,,jordan-diaz-2
Kwesi Evans,SO,WR,,kwesi-evans-1
De'Von Fox,SO,WR,,devon-fox-1
Bobby Salla,FR,WR,,bobby-salla-1
Nazir Burnett,SO,WR,,nazir-burnett-1
Jaden Coffen,FR,WR,,jaden-coffen-1
Elias Collins,SO,WR,,elias-collins-1
Shekuna Kamara,JR,WR,,shekuna-kamara-1
Kadas Reams,SR,WR,,kadas-reams-1
David Martin-Robinson,SR,TE,33 Rec 366 Yds 11.1 Avg,david-martin-robinson-1
Jordan Smith,SR,TE,25 Rec 346 Yds 13.8 Avg,jordan-smith-7
Evan Boozer,SR,TE,1 Rec 7 Yds 7.0 Avg,evan-boozer-1
