Player,Class,Pos,Summary,Player-additional
Gunnar Watson,SR,QB,206 Cmp 335 Att 2818 Yds 14 TD,gunnar-watson-1
Jarret Doege,SR,QB,44 Cmp 64 Att 575 Yds 5 TD,jarret-doege-1
Peter Costelli,SO,QB,,peter-costelli-1
Quayde Hawkins,SO,QB,,quayde-hawkins-1
Tucker Kilcrease,SO,QB,,tucker-kilcrease-1
Kimani Vidal,JR,RB,231 Att 1132 Yds 4.9 Avg,kimani-vidal-1
DK Billingsley,SR,RB,142 Att 670 Yds 4.7 Avg,dk-billingsley-1
Jamontez Woods,JR,RB,17 Att 35 Yds 2.1 Avg,jamontez-woods-1
Damien Taylor,SO,RB,8 Att 30 Yds 3.8 Avg,damien-taylor-2
Jarris Williams,SO,RB,2 Att 4 Yds 2.0 Avg,jarris-williams-1
Charles Strong Jr.,SR,RB,,charles-strong-jr-1
Tez Johnson,JR,WR,56 Rec 863 Yds 15.4 Avg,tez-johnson-1
Demontrez Brown,SR,WR,4 Rec 52 Yds 13.0 Avg,demontrez-brown-1
Deshon Stoudemire,SR,WR,41 Rec 507 Yds 12.4 Avg,deshon-stoudemire-1
Rajae' Johnson-Sanders,SR,WR,36 Rec 713 Yds 19.8 Avg,rajae-johnson-sanders-1
Jabre Barber,JR,WR,25 Rec 351 Yds 14.0 Avg,jabre-barber-1
Marcus Rogers,SR,WR,14 Rec 211 Yds 15.1 Avg,marcus-rogers-3
Devonte Ross,SO,WR,13 Rec 147 Yds 11.3 Avg,devonte-ross-2
Peyton Higgins,SO,WR,5 Rec 92 Yds 18.4 Avg,peyton-higgins-1
Markus Ferrell,SR,WR,,markus-ferrell-1
Jaden Warren,JR,WR,,jaden-warren-1
Rondell Cole,SR,WR,,rondell-cole-1
Jaidyn Wilson,SR,WR,,jaidyn-wilson-1
Michael Vice,SR,TE,12 Rec 105 Yds 8.8 Avg,michael-vice-1
Clayton Ollendieck,SR,TE,6 Rec 45 Yds 7.5 Avg,clayton-ollendieck-1
Deyunkrea Lewis,JR,TE,5 Rec 124 Yds 24.8 Avg,deyunkrea-lewis-1
AJ Lewis,SR,TE,,aj-lewis-1
Russell Weeks,JR,TE,,russell-weeks-1
