Player,Class,Pos,Summary,Player-additional
Max Gilliam,SR,QB,89 Cmp 148 Att 786 Yds 5 TD,max-gilliam-1
Justin Rogers,SO,QB,14 Cmp 22 Att 161 Yds 1 TD,justin-rogers-3
Doug Brumfield,FR,QB,9 Cmp 21 Att 151 Yds 0 TD,doug-brumfield-1
Kenyon Oblad,SO,QB,2 Cmp 4 Att 2 Yds 0 TD,kenyon-oblad-1
Marckell Grayson,JR,QB,,marckell-grayson-1
Charles Williams,SR,RB,116 Att 495 Yds 4.3 Avg,charles-williams-8
Courtney Reese,FR,RB,9 Att 53 Yds 5.9 Avg,courtney-reese-1
Dylan Downing,FR,RB,3 Att 8 Yds 2.7 Avg,dylan-downing-2
Chad Magyar,JR,RB,2 Att 9 Yds 4.5 Avg,chad-magyar-1
Spencer Briggs,FR,RB,,spencer-briggs-1
Avery Miguel,SO,RB,,avery-miguel-1
Josh Tihada,FR,RB,,josh-tihada-1
Kyle Williams,FR,WR,35 Rec 426 Yds 12.2 Avg,kyle-williams-11
Tyleek Collins,JR,WR,9 Rec 112 Yds 12.4 Avg,tyleek-collins-1
Andre Collins Jr.,SR,WR,3 Rec 34 Yds 11.3 Avg,andre-collins-jr-1
Steve Jenkins,SO,WR,9 Rec 79 Yds 8.8 Avg,steve-jenkins-3
Zyell Griffin,FR,WR,6 Rec 118 Yds 19.7 Avg,zyell-griffin-1
Jacob Gasser,SR,WR,4 Rec 26 Yds 6.5 Avg,jacob-gasser-1
Marcus Phillips Jr.,SO,WR,2 Rec 17 Yds 8.5 Avg,marcus-phillips-jr-1
Kalvin Souders,FR,WR,,kalvin-souders-1
Patrick Ballard,SO,WR,,patrick-ballard-1
Jeremy Clark,JR,WR,,jeremy-clark-3
Randal Grimes,,WR,,randal-grimes-1
Brandon Presley,SR,WR,,brandon-presley-1
Mekhi Stevenson,SR,WR,,mekhi-stevenson-1
Malik Wesley,FR,WR,,malik-wesley-1
Noah Bean,JR,TE,14 Rec 103 Yds 7.4 Avg,noah-bean-1
Giovanni Fauolo,SR,TE,11 Rec 108 Yds 9.8 Avg,giovanni-fauolo-1
Alex Lines,FR,TE,,alex-lines-1
Shelton Zeon III,SO,TE,,shelton-zeon-iii-1
Kaleo Ballungay,FR,TE,,kaleo-ballungay-1
Adam Meyer,SO,TE,,adam-meyer-1
Tyler Yoder,SO,TE,,tyler-yoder-1
Garrett Beckman,FR,OL,,garrett-beckman-1
Clayton Bradley,SR,OL,,clayton-bradley-1
Michael Bray,SO,OL,,michael-bray-1
Matt Brayton,SR,OL,,matt-brayton-1
Jaron Caldwell,SR,OL,,jaron-caldwell-1
Bryan Catchings,SO,OL,,bryan-catchings-1
Leif Fautanu,FR,OL,,leif-fautanu-1
Julio Garcia,SR,OL,,julio-garcia-1
Jeminai Leuta-Ulu,FR,OL,,jeminai-leuta-ulu-1
Alani Makihele,FR,OL,,alani-makihele-1
Jackson McCullough,SR,OL,,jackson-mccullough-1
Marcus Miller,FR,OL,,marcus-miller-3
Justice Oluwaseun,JR,OL,,justice-oluwaseun-1
Mike Overland Jr.,FR,OL,,mike-overland-jr-1
Tiger Shanks,FR,OL,,tiger-shanks-1
Ryan Tantum,JR,OL,,ryan-tantum-1
Amani Trigg-Wright,SO,OL,,amani-trigg-wright-1
Eliel Ehimare,JR,DL,,eliel-ehimare-1
Naki Fahina,SO,DL,,naki-fahina-1
Jalen Graves,JR,DL,,jalen-graves-1
Tavis Malakius,JR,DL,,tavis-malakius-1
Waisale Muavesi,FR,DL,,waisale-muavesi-1
Nate Neal,SR,DL,,nate-neal-1
Adam Plant Jr.,SO,DL,,adam-plant-jr-1
Tavai Tuitasi,JR,DL,,tavai-tuitasi-1
Kolo Uasike,SR,DL,,kolo-uasike-1
Daniel Caloca,FR,DL,,daniel-caloca-1
Royce Danielson,SO,DL,,royce-danielson-1
Jalen Dixon,FR,DL,,jalen-dixon-1
Jameson Helu,FR,DL,,jameson-helu-1
Jamal Holloway,SR,DL,,jamal-holloway-1
Alven Johnson,FR,DL,,alven-johnson-1
Rodney Jones,SR,DL,,rodney-jones-4
Noah McGregor,SO,DL,,noah-mcgregor-1
Tim Mosley,SO,DL,,tim-mosley-1
Seth Robinson,FR,DL,,seth-robinson-1
Austin Ajiake,JR,LB,,austin-ajiake-1
Kyle Beaudry,SO,LB,,kyle-beaudry-1
LeShaun Bell,FR,LB,,leshaun-bell-1
Dondi Fuller,SO,LB,,dondi-fuller-1
Farrell Hester II,SR,LB,,farrell-hester-ii-1
Kue Olotoa,JR,LB,,kue-olotoa-1
Malakai Salu,SO,LB,,malakai-salu-1
Brennon Scott,FR,LB,,brennon-scott-1
Victor Viramontes,SR,LB,,victor-viramontes-1
Jacoby Windmon,SO,LB,,jacoby-windmon-1
Ose Egbase,FR,LB,,ose-egbase-1
Colin Giffen,FR,LB,,colin-giffen-1
Malcolm Johnson,SO,LB,,malcolm-johnson-3
Dominic Brown,SO,DB,,dominic-brown-1
Tre Caine,JR,DB,,tre-caine-1
Sir Oliver Everett,FR,DB,,sir-oliver-everett-1
Devynn Holly,FR,DB,,devynn-holly-1
Jeremiah Houston,JR,DB,,jeremiah-houston-1
Bryce Jackson,JR,DB,,bryce-jackson-2
Ricky Johnson,FR,DB,,ricky-johnson-5
Aaron Lewis,SR,DB,,aaron-lewis-3
Tyson Player,FR,DB,,tyson-player-1
Davone Walden Jr.,FR,DB,,davone-walden-jr-1
Nohl Williams,FR,DB,,nohl-williams-1
Austin Fiaseu,FR,DB,,austin-fiaseu-1
Greg Francis,SR,DB,,greg-francis-1
Jamel Hamm,SO,DB,,jamel-hamm-1
Phillip Hill,SO,DB,,phillip-hill-1
Christian Minor,SR,DB,,christian-minor-1
Alex Perry,JR,DB,,alex-perry-2
Simon Robinson,JR,DB,,simon-robinson-1
Drew Tejchman,JR,DB,,drew-tejchman-1
Tanner Brown,JR,P,,tanner-brown-1
Charlton Butt,FR,P,,charlton-butt-1
Daniel Gutierrez,JR,P,,daniel-gutierrez-1
Nathan De Jager,SR,P,,nathan-de-jager-1
Daniel Godfrey,SR,FB,,daniel-godfrey-1
Evan Silva,SO,PK,,evan-silva-1
Rex Goossen,SR,LS,,rex-goossen-1
Walker Hardan,FR,LS,,walker-hardan-1
Jamaal Neal,JR,FB,,jamaal-neal-1
Valen Penn,FR,LS,,valen-penn-1
