Player,Class,Pos,Summary,Player-additional
Phil Jurkovec,SO,QB,205 Cmp 336 Att 2558 Yds 17 TD,phil-jurkovec-1
Dennis Grosel,JR,QB,37 Cmp 54 Att 568 Yds 6 TD,dennis-grosel-1
Sam Johnson III,FR,QB,,sam-johnson-iii-1
Andrew Landry,FR,QB,,andrew-landry-1
Daelen Menard,FR,QB,,daelen-menard-1
Matthew Rueve,FR,QB,,matthew-rueve-1
Matt Valecce,SO,QB,,matt-valecce-1
David Bailey,JR,RB,127 Att 503 Yds 4.0 Avg,david-bailey-4
Travis Levy,SR,RB,99 Att 321 Yds 3.2 Avg,travis-levy-1
Patrick Garwo,FR,RB,33 Att 122 Yds 3.7 Avg,patrick-garwo-1
Peter Stehr,SO,RB,,peter-stehr-1
Javian Dayne,SO,RB,,javian-dayne-1
Andre Hines,FR,RB,,andre-hines-1
Jackson Treister,FR,RB,,jackson-treister-1
Zay Flowers,SO,WR,56 Rec 892 Yds 15.9 Avg,zay-flowers-1
Jaelen Gill,SO,WR,29 Rec 435 Yds 15.0 Avg,jaelen-gill-1
CJ Lewis,JR,WR,28 Rec 460 Yds 16.4 Avg,cj-lewis-2
Jehlani Galloway,SO,WR,15 Rec 197 Yds 13.1 Avg,jehlani-galloway-1
Ethon Williams,SO,WR,1 Rec 9 Yds 9.0 Avg,ethon-williams-1
Justin Bellido,FR,WR,,justin-bellido-1
Taji Johnson,FR,WR,,taji-johnson-1
Noah Jordan-Williams,JR,WR,,noah-jordan-williams-1
Jacob Kraft,FR,WR,,jacob-kraft-1
Will Prouty,FR,WR,,will-prouty-1
Ezechiel Tieide,SO,WR,,ezechiel-tieide-1
Kobay White,SR,WR,,kobay-white-1
Hunter Long,JR,TE,57 Rec 685 Yds 12.0 Avg,hunter-long-3
Spencer Witter,FR,TE,6 Rec 68 Yds 11.3 Avg,spencer-witter-1
Tommy Birmingham,FR,TE,,tommy-birmingham-1
Danny Dalton,SR,TE,,danny-dalton-1
Charlie Gordinier,FR,TE,,charlie-gordinier-1
Hans Lillia,FR,TE,,hans-lillia-1
Joey Luchetti,SO,TE,,joey-luchetti-1
Ray Marten,,TE,,ray-marten-1
Drew McQuarrie,JR,TE,,drew-mcquarrie-1
Brendan Smith,SO,TE,,brendan-smith-2
Dwayne Allick,FR,OL,,dwayne-allick-1
Darius Bryan,FR,OL,,darius-bryan-1
Kevin Cline,FR,OL,,kevin-cline-1
