Player,Class,Pos,Summary,Player-additional
Desmond Trotter,SO,QB,160 Cmp 248 Att 1917 Yds 11 TD,desmond-trotter-1
Chance Lovertich,JR,QB,47 Cmp 86 Att 619 Yds 5 TD,chance-lovertich-1
Elijah Gainey,FR,QB,6 Cmp 9 Att 38 Yds 0 TD,elijah-gainey-1
Tanner McGee,FR,QB,6 Cmp 8 Att 145 Yds 2 TD,tanner-mcgee-1
Brian Garcia,FR,QB,,brian-garcia-1
Tylan Morton,JR,QB,,tylan-morton-1
Carlos Davis,SO,RB,164 Att 674 Yds 4.1 Avg,carlos-davis-4
Terrion Avery,JR,RB,51 Att 180 Yds 3.5 Avg,terrion-avery-1
Jared Wilson,SO,RB,44 Att 142 Yds 3.2 Avg,jared-wilson-1
AJ Phillips,FR,RB,11 Att 45 Yds 4.1 Avg,aj-phillips-1
John Tank Miller,SO,RB,5 Att 24 Yds 4.8 Avg,john-tank-miller-1
Tony Brown,SO,RB,,tony-brown-11
Damean Bivins,FR,RB,,damean-bivins-1
Caullin Lacy,FR,WR,11 Rec 98 Yds 8.9 Avg,caullin-lacy-1
Kawaan Baker,SR,WR,51 Rec 659 Yds 12.9 Avg,kawaan-baker-1
Jalen Tolbert,JR,WR,64 Rec 1085 Yds 17.0 Avg,jalen-tolbert-1
Jalen Wayne,JR,WR,33 Rec 418 Yds 12.7 Avg,jalen-wayne-1
Cade Sutherland,JR,WR,16 Rec 130 Yds 8.1 Avg,cade-sutherland-1
Devin Voisin,SO,WR,,devin-voisin-1
Dallas Daffin,FR,WR,,dallas-daffin-1
Nae'Saan Dickerson,FR,WR,,naesaan-dickerson-1
Mo Edwards Jr.,SO,WR,,mo-edwards-jr-1
Hunter Jednat,FR,WR,,hunter-jednat-1
Parker Kahlert,FR,WR,,parker-kahlert-1
Victor McClinton,JR,WR,,victor-mcclinton-1
Patrick Palmer,FR,WR,,patrick-palmer-1
Ty Smith,FR,WR,,ty-smith-3
Jamel Thomas,JR,WR,,jamel-thomas-1
Forrest Winton,FR,WR,,forrest-winton-1
Keyshawn Woodyard,FR,WR,,keyshawn-woodyard-1
Christian Wortham,FR,WR,,christian-wortham-1
Trent Tyre,JR,TE,11 Rec 85 Yds 7.7 Avg,trent-tyre-1
Brandon Crum,SO,TE,9 Rec 81 Yds 9.0 Avg,brandon-crum-1
