Player,Class,Pos,Summary,Player-additional
Joey Aguilar,JR,QB,293 Cmp 460 Att 3757 Yds 33 TD,joey-aguilar-1
Ryan Burger,FR,QB,7 Cmp 11 Att 73 Yds 1 TD,ryan-burger-1
David Hernandez,JR,QB,,david-hernandez-1
Cameron Estep,FR,QB,,cameron-estep-1
Mason McHugh,FR,QB,,mason-mchugh-1
Nate Noel,JR,RB,173 Att 834 Yds 4.8 Avg,nate-noel-1
Kanye Roberts,FR,RB,123 Att 696 Yds 5.7 Avg,kanye-roberts-1
Maquel Haywood,JR,RB,60 Att 318 Yds 5.3 Avg,maquel-haywood-1
Anderson Castle,JR,RB,53 Att 283 Yds 5.3 Avg,anderson-castle-1
Ahmani Marshall,JR,RB,20 Att 65 Yds 3.3 Avg,ahmani-marshall-1
Jaylon Calhoun,FR,RB,,jaylon-calhoun-1
Michael Dipasquale,FR,RB,,michael-dipasquale-1
Milan Tucker,JR,WR,21 Rec 305 Yds 14.5 Avg,milan-tucker-1
Kaedin Robinson,JR,WR,67 Rec 905 Yds 13.5 Avg,kaedin-robinson-1
Dashaun Davis,JR,WR,29 Rec 381 Yds 13.1 Avg,dashaun-davis-1
Dalton Stroman,SO,WR,20 Rec 390 Yds 19.5 Avg,dalton-stroman-1
Christian Horn,JR,WR,36 Rec 566 Yds 15.7 Avg,christian-horn-1
Makai Jackson,SO,WR,27 Rec 418 Yds 15.5 Avg,makai-jackson-1
Michael Hetzel,SO,WR,12 Rec 108 Yds 9.0 Avg,michael-hetzel-1
Reece Larson,FR,WR,,reece-larson-1
Coen Sutton,SO,WR,,coen-sutton-1
Ayden Burkey,FR,WR,,ayden-burkey-1
Zahn Coakley,FR,WR,,zahn-coakley-1
Luke Hale,FR,WR,,luke-hale-1
Chris Lawson Jr.,FR,WR,,chris-lawson-jr-1
Grant Tucker,FR,WR,,grant-tucker-2
Eli Wilson,JR,TE,34 Rec 350 Yds 10.3 Avg,eli-wilson-1
David Larkins,SO,TE,13 Rec 99 Yds 7.6 Avg,david-larkins-1
Miller Gibbs,SR,TE,6 Rec 74 Yds 12.3 Avg,miller-gibbs-1
Max Drag,FR,TE,,max-drag-1
August Drews,SO,TE,,august-drews-1
Kanen Hamlett,FR,TE,,kanen-hamlett-1
Dylan Castoria,SO,TE,,dylan-castoria-1
Isaiah Helms,SR,OL,,isaiah-helms-1
Damion Daley,SR,OL,,damion-daley-1
Thornton Gentry,SO,OL,,thornton-gentry-1
Jaden Lindsay,SO,OL,,jaden-lindsay-1
