Player,Class,Pos,Summary,Player-additional
Justin Fields,JR,QB,158 Cmp 225 Att 2100 Yds 22 TD,justin-fields-2
Jack Miller III,FR,QB,,jack-miller-iii-1
C.J. Stroud,FR,QB,,cj-stroud-1
Gunnar Hoak,SR,QB,,gunnar-hoak-1
J.P. Andrade,SO,QB,,jp-andrade-1
Jagger Laroe,SO,QB,,jagger-laroe-1
Daniel Vanatsky,JR,QB,,daniel-vanatsky-1
Trey Sermon,SR,RB,116 Att 870 Yds 7.5 Avg,trey-sermon-1
Master Teague,SO,RB,104 Att 514 Yds 4.9 Avg,master-teague-1
Miyan Williams,FR,RB,10 Att 64 Yds 6.4 Avg,miyan-williams-1
Steele Chambers,FR,RB,9 Att 86 Yds 9.6 Avg,steele-chambers-1
Marcus Crowley,SO,RB,6 Att 14 Yds 2.3 Avg,marcus-crowley-1
Xavier Johnson,SO,RB,4 Att 17 Yds 4.3 Avg,xavier-johnson-2
Demario McCall,SR,RB,,demario-mccall-1
Robert Cope,JR,RB,,robert-cope-1
Mitch Rossi,SR,RB,,mitch-rossi-1
Garrett Wilson,SO,WR,43 Rec 723 Yds 16.8 Avg,garrett-wilson-2
Chris Olave,JR,WR,50 Rec 729 Yds 14.6 Avg,chris-olave-1
Jaxon Smith-Njigba,FR,WR,10 Rec 49 Yds 4.9 Avg,jaxon-smith-njigba-1
Jameson Williams,SO,WR,9 Rec 154 Yds 17.1 Avg,jameson-williams-1
Julian Fleming,FR,WR,7 Rec 74 Yds 10.6 Avg,julian-fleming-1
Kamryn Babb,SO,WR,,kamryn-babb-1
Chris Booker,SR,WR,,chris-booker-2
Jaylen Harris,SR,WR,,jaylen-harris-2
Mookie Cooper,FR,WR,,mookie-cooper-1
Marvin Davies,FR,WR,,marvin-davies-1
Ellijah Gardiner,JR,WR,,ellijah-gardiner-1
Austin Kutscher,JR,WR,,austin-kutscher-1
C.J. Saunders,SR,WR,,cj-saunders-1
Gee Scott Jr.,FR,WR,,gee-scott-jr-1
Alec Taylor,JR,WR,,alec-taylor-1
Sam Wiglusz,JR,WR,,sam-wiglusz-1
Jeremy Ruckert,JR,TE,13 Rec 151 Yds 11.6 Avg,jeremy-ruckert-1
Luke Farrell,SR,TE,5 Rec 37 Yds 7.4 Avg,luke-farrell-1
Jake Hausmann,SR,TE,1 Rec 13 Yds 13.0 Avg,jake-hausmann-1
Cade Stover,FR,TE,,cade-stover-1
Patrick Gurd,FR,TE,,patrick-gurd-1
Corey Rau,SR,TE,,corey-rau-1
Joe Royer,FR,TE,,joe-royer-1
Wyatt Davis,JR,OL,,wyatt-davis-1
Thayer Munford,SR,OL,,thayer-munford-1
Enokk Vimahi,FR,OL,,enokk-vimahi-1
Nathan Brock,SR,OL,,nathan-brock-1
Gavin Cupp,SR,OL,,gavin-cupp-1
Josh Fryar,FR,OL,,josh-fryar-1
Ryan Jacoby,FR,OL,,ryan-jacoby-1
Jakob James,FR,OL,,jakob-james-1
Jack Jamieson,JR,OL,,jack-jamieson-1
Paris Johnson Jr.,FR,OL,,paris-johnson-jr-1
Dawand Jones,SO,OL,,dawand-jones-1
Matthew Jones,SO,OL,,matthew-jones-2
Chris Kuhn,JR,OL,,chris-kuhn-1
Tre Leroux,FR,OL,,tre-leroux-1
Harry Miller,SO,OL,,harry-miller-1
