Player,Class,Pos,Summary,Player-additional
Taulia Tagovailoa,SR,QB,290 Cmp 437 Att 3377 Yds 25 TD,taulia-tagovailoa-1
Billy Edwards Jr.,SO,QB,10 Cmp 30 Att 128 Yds 1 TD,billy-edwards-jr-1
Cameron Edge,SO,QB,6 Cmp 9 Att 100 Yds 1 TD,cameron-edge-1
Champ Long,FR,QB,,champ-long-1
Jayden Sauray,SO,QB,,jayden-sauray-1
Roman Hemby,JR,RB,142 Att 680 Yds 4.8 Avg,roman-hemby-1
Antwaine Littleton,JR,RB,69 Att 255 Yds 3.7 Avg,antwaine-littleton-1
Colby McDonald,JR,RB,53 Att 306 Yds 5.8 Avg,colby-mcdonald-1
Eli Mason,SO,RB,3 Att 10 Yds 3.3 Avg,eli-mason-1
Nolan Ray,FR,RB,3 Att 7 Yds 2.3 Avg,nolan-ray-1
Ramon Brown,SO,RB,1 Att 3 Yds 3.0 Avg,ramon-brown-1
Ryne Acheson,SO,RB,,ryne-acheson-1
Michael Parker,SR,RB,,michael-parker-3
Jeshaun Jones,SR,WR,56 Rec 790 Yds 14.1 Avg,jeshaun-jones-1
Octavian Smith Jr.,SO,WR,22 Rec 209 Yds 9.5 Avg,octavian-smith-jr-1
Tai Felton,JR,WR,48 Rec 723 Yds 15.1 Avg,tai-felton-1
Kaden Prather,SO,WR,42 Rec 666 Yds 15.9 Avg,kaden-prather-1
Tyrese Chambers,SR,WR,7 Rec 51 Yds 7.3 Avg,tyrese-chambers-1
Shaleak Knotts,SO,WR,7 Rec 55 Yds 7.9 Avg,shaleak-knotts-1
Ryan Manning,FR,WR,2 Rec 18 Yds 9.0 Avg,ryan-manning-1
Robert Smith Jr.,JR,WR,2 Rec 5 Yds 2.5 Avg,robert-smith-jr-1
Braedan Wisloski,FR,WR,1 Rec -2 Yds -2.0 Avg,braedan-wisloski-1
Ezekial Avit,FR,WR,,ezekial-avit-1
David DeGuzman,SO,WR,,david-deguzman-1
Leon Haughton Jr.,SO,WR,,leon-haughton-jr-1
Tyler Baruch,FR,WR,,tyler-baruch-1
Taylor Best,FR,WR,,taylor-best-1
Ricardo Cooper Jr.,FR,WR,,ricardo-cooper-jr-1
Jaiden Fair,FR,WR,,jaiden-fair-1
Alec Hughes,FR,WR,,alec-hughes-1
Khalid Jones,SO,WR,,khalid-jones-2
Parker Jones,FR,WR,,parker-jones-2
Josh Richards,FR,WR,,josh-richards-1
Sean Williams,FR,WR,,sean-williams-3
Corey Dyches,SR,TE,49 Rec 491 Yds 10.0 Avg,corey-dyches-1
Preston Howard,SO,TE,13 Rec 160 Yds 12.3 Avg,preston-howard-1
Dylan Wade,FR,TE,4 Rec 21 Yds 5.3 Avg,dylan-wade-1
Rico Walker,FR,TE,4 Rec 27 Yds 6.8 Avg,rico-walker-1
Leron Husbands,JR,TE,,leron-husbands-1
AJ Szymanski,FR,TE,,aj-szymanski-1
Joshua Jennings,FR,TE,,joshua-jennings-1
Thomas McCluskey,FR,TE,,thomas-mccluskey-1
Gottlieb Ayedze,SR,OL,,gottlieb-ayedze-1
Corey Bullock,SR,OL,,corey-bullock-1
Marcus Dumervil,SO,OL,,marcus-dumervil-1
Connor Fagan,SR,OL,,connor-fagan-1
Delmar Glaze,SR,OL,,delmar-glaze-1
Aric Harris,SR,OL,,aric-harris-1
Kevin Kalonji,JR,OL,,kevin-kalonji-1
Kyle Long,JR,OL,,kyle-long-1
Kristopher Love,SR,OL,,kristopher-love-1
Billy Molloy,FR,OL,,billy-molloy-1
Amelio Moran,SR,OL,,amelio-moran-1
Ja'kavion Nonar,SO,OL,,jakavion-nonar-1
Mike Purcell,SR,OL,,mike-purcell-2
