Player,Class,Pos,Summary,Player-additional
Jake Haener,SR,QB,329 Cmp 490 Att 4096 Yds 33 TD,jake-haener-1
Logan Fife,FR,QB,7 Cmp 13 Att 51 Yds 1 TD,logan-fife-1
Jaylen Henderson,FR,QB,5 Cmp 8 Att 49 Yds 0 TD,jaylen-henderson-1
Anthony Arnou,FR,QB,,anthony-arnou-1
Joseph Campbell,FR,QB,,joseph-campbell-1
Ronnie Rivers,SR,RB,171 Att 788 Yds 4.6 Avg,ronnie-rivers-1
Jordan Mims,SR,RB,127 Att 710 Yds 5.6 Avg,jordan-mims-1
Jordan Wilmore,SO,RB,14 Att 77 Yds 5.5 Avg,jordan-wilmore-1
Malik Sherrod,FR,RB,11 Att 41 Yds 3.7 Avg,malik-sherrod-1
Johnathan Arceneaux,FR,RB,,johnathan-arceneaux-1
Jevon Bigelow,JR,RB,,jevon-bigelow-1
Elijah Gilliam,FR,RB,,elijah-gilliam-1
Jordan Hornbeak,FR,RB,,jordan-hornbeak-1
Jalen Cropper,JR,WR,85 Rec 899 Yds 10.6 Avg,jalen-cropper-1
Josh Kelly,SO,WR,52 Rec 778 Yds 15.0 Avg,josh-kelly-2
Keric Wheatfall,SR,WR,38 Rec 616 Yds 16.2 Avg,keric-wheatfall-1
Zane Pope,SR,WR,25 Rec 471 Yds 18.8 Avg,zane-pope-1
Ty Jones,SR,WR,19 Rec 211 Yds 11.1 Avg,ty-jones-4
Erik Brooks,JR,WR,17 Rec 184 Yds 10.8 Avg,erik-brooks-1
Jordan Brown,SO,WR,2 Rec 11 Yds 5.5 Avg,jordan-brown-2
Emoryie Edwards,JR,WR,1 Rec 19 Yds 19.0 Avg,emoryie-edwards-1
Mac Dalena,SO,WR,,mac-dalena-1
Isaiah Batton,SO,WR,,isaiah-batton-1
Julius Peacock,FR,WR,,julius-peacock-1
Vallee Washington,SO,WR,,vallee-washington-1
Donovan Williams,FR,WR,,donovan-williams-3
Rodney Wright III,SO,WR,,rodney-wright-iii-1
Raymond Pauwels,SR,TE,17 Rec 126 Yds 7.4 Avg,raymond-pauwels-1
Juan Rodriguez,SR,TE,14 Rec 103 Yds 7.4 Avg,juan-rodriguez-2
Tre Watson,FR,TE,10 Rec 134 Yds 13.4 Avg,tre-watson-4
Kamron Beachem,FR,TE,,kamron-beachem-1
Jake Boust,JR,TE,,jake-boust-1
Rory Hanson,JR,TE,,rory-hanson-1
Jared Torres,JR,TE,,jared-torres-1
Dontae Bull,SR,OL,,dontae-bull-1
Bula Schmidt,JR,OL,,bula-schmidt-1
