Player,Class,Pos,Summary,Player-additional
Diego Pavia,SR,QB,221 Cmp 366 Att 2973 Yds 26 TD,diego-pavia-1
Blaze Berlowitz,FR,QB,10 Cmp 19 Att 134 Yds 1 TD,blaze-berlowitz-1
Eli Stowers,SO,QB,4 Cmp 8 Att 99 Yds 1 TD,eli-stowers-1
Paul Cieremans,FR,QB,,paul-cieremans-1
Jeff Davison,JR,QB,,jeff-davison-1
Gavin Frakes,SO,QB,,gavin-frakes-1
Star Thomas,JR,RB,112 Att 653 Yds 5.8 Avg,star-thomas-1
Jamoni Jones,JR,RB,87 Att 343 Yds 3.9 Avg,jamoni-jones-1
Ahmonte Watkins,JR,RB,59 Att 572 Yds 9.7 Avg,ahmonte-watkins-1
Makhilyn Young,SO,RB,28 Att 191 Yds 6.8 Avg,makhilyn-young-1
Larenzo McMillan,JR,RB,5 Att 68 Yds 13.6 Avg,larenzo-mcmillan-1
Timothy Gans,SR,RB,2 Rec 26 Yds 13.0 Avg,timothy-gans-1
David Barela,FR,RB,,david-barela-2
Dailan Goodman,FR,RB,,dailan-goodman-1
Isaiah Rudison,FR,RB,,isaiah-rudison-1
Noah Tripplett,FR,RB,,noah-tripplett-1
Jonathan Brady,SO,WR,39 Rec 621 Yds 15.9 Avg,jonathan-brady-1
Trent Hudson,JR,WR,36 Rec 571 Yds 15.9 Avg,trent-hudson-1
PJ Johnson III,SO,WR,2 Rec 13 Yds 6.5 Avg,pj-johnson-iii-1
Kordell David,SR,WR,20 Rec 203 Yds 10.2 Avg,kordell-david-1
Chris Bellamy,SR,WR,18 Rec 282 Yds 15.7 Avg,chris-bellamy-2
Bryce Childress,JR,WR,10 Rec 220 Yds 22.0 Avg,bryce-childress-2
Donovan Faupel,FR,WR,8 Rec 98 Yds 12.3 Avg,donovan-faupel-1
Jordin Parker,SR,WR,6 Rec 235 Yds 39.2 Avg,jordin-parker-1
Jordan Smith,JR,WR,5 Rec 57 Yds 11.4 Avg,jordan-smith-11
Isaiah Abeyta,FR,WR,,isaiah-abeyta-1
Jayden Bell,FR,WR,,jayden-bell-1
Ta'ir Brooks,JR,WR,,tair-brooks-1
Allen Ortiz,FR,WR,,allen-ortiz-1
Ethan Singleton,SO,WR,,ethan-singleton-1
Jaden Thomas,FR,WR,,jaden-thomas-1
Miles McWhorter,SO,WR,,miles-mcwhorter-1
Kaden Trevino,FR,WR,,kaden-trevino-1
Jaylen Watkins,FR,WR,,jaylen-watkins-2
Ron Tiavaasue,SR,TE,3 Rec 44 Yds 14.7 Avg,ron-tiavaasue-2
Thomaz Whitford,SR,TE,11 Rec 119 Yds 10.8 Avg,thomaz-whitford-1
Trevor Stephens,SO,TE,1 Rec 17 Yds 17.0 Avg,trevor-stephens-1
Tyler Devera,JR,TE,,tyler-devera-2
Mason Graham,FR,TE,,mason-graham-3
Jerry Lydiatt,FR,TE,,jerry-lydiatt-1
Kareem Burgess,SR,TE,,kareem-burgess-2
Louie Canepa,FR,OL,,louie-canepa-1
Cedric Claiborne,JR,OL,,cedric-claiborne-2
Jacob Golden,JR,OL,,jacob-golden-1
Shamarr Jackson,SO,OL,,shamarr-jackson-1
Anthony LaFrance,FR,OL,,anthony-lafrance-1
Isaiah Mursalat,SR,OL,,isaiah-mursalat-1
Shiyazh Pete,SO,OL,,shiyazh-pete-1
Jai Rodriguez,SO,OL,,jai-rodriguez-1
Cooper Sheehan,SO,OL,,cooper-sheehan-1
Kaden Stanton,FR,OL,,kaden-stanton-1
AJ Vaipulu,SO,OL,,aj-vaipulu-1
Canaan Yarro,JR,OL,,canaan-yarro-1
