Player,Class,Pos,Summary,Player-additional
Donovan Smith,SO,QB,146 Cmp 221 Att 1505 Yds 12 TD,donovan-smith-2
Tyler Shough,SR,QB,106 Cmp 177 Att 1310 Yds 7 TD,tyler-shough-1
Behren Morton,SO,QB,96 Cmp 169 Att 1117 Yds 7 TD,behren-morton-1
Jaden Morris,FR,QB,,jaden-morris-1
Tahj Brooks,SR,RB,147 Att 691 Yds 4.7 Avg,tahj-brooks-1
SaRodorick Thompson,SR,RB,139 Att 684 Yds 4.9 Avg,sarodorick-thompson-1
Cam'Ron Valdez,SO,RB,18 Att 169 Yds 9.4 Avg,camron-valdez-1
Bryson Donnell,FR,RB,16 Att 72 Yds 4.5 Avg,bryson-donnell-1
Blake Bedwell,SO,RB,2 Att 4 Yds 2.0 Avg,blake-bedwell-1
Myles Price,SR,WR,51 Rec 513 Yds 10.1 Avg,myles-price-1
Nehemiah Martinez,JR,WR,32 Rec 394 Yds 12.3 Avg,nehemiah-martinez-1
Xavier White,SR,WR,45 Rec 572 Yds 12.7 Avg,xavier-white-1
Jerand Bradley,SO,WR,51 Rec 744 Yds 14.6 Avg,jerand-bradley-1
Loic Fouonji,SR,WR,34 Rec 451 Yds 13.3 Avg,loic-fouonji-1
Trey Cleveland,SR,WR,22 Rec 344 Yds 15.6 Avg,trey-cleveland-1
J.J. Sparkman,JR,WR,14 Rec 150 Yds 10.7 Avg,jj-sparkman-1
Brady Boyd,JR,WR,13 Rec 125 Yds 9.6 Avg,brady-boyd-1
Jordan Brown,JR,WR,3 Rec 18 Yds 6.0 Avg,jordan-brown-7
Drew Hocutt,JR,WR,1 Rec 11 Yds 11.0 Avg,drew-hocutt-1
Tyler King,FR,WR,1 Rec 6 Yds 6.0 Avg,tyler-king-5
Haydon Wiginton,SO,WR,1 Rec 7 Yds 7.0 Avg,haydon-wiginton-1
Coy Eakin,FR,WR,,coy-eakin-1
Chadarius Townsend,SR,WR,,chadarius-townsend-1
