Player,Class,Pos,Summary,Player-additional
Jalon Daniels,SR,QB,152 Cmp 230 Att 2014 Yds 18 TD,jalon-daniels-1
Jason Bean,SR,QB,87 Cmp 136 Att 1280 Yds 14 TD,jason-bean-1
Ethan Vasko,SO,QB,3 Cmp 5 Att 13 Yds 0 TD,ethan-vasko-1
Ben Easters,JR,QB,,ben-easters-1
Jack Jackson,SO,QB,,jack-jackson-5
Kai Kunz,SO,QB,,kai-kunz-1
Jordan Preston,SR,QB,,jordan-preston-1
Devin Neal,JR,RB,180 Att 1090 Yds 6.1 Avg,devin-neal-3
Ky Thomas,JR,RB,53 Att 162 Yds 3.1 Avg,ky-thomas-1
Daniel Hishaw Jr.,SR,RB,44 Att 262 Yds 6.0 Avg,daniel-hishaw-jr-1
Sevion Morrison,JR,RB,23 Att 165 Yds 7.2 Avg,sevion-morrison-1
DeAndre Thomas Jr.,JR,RB,1 Att 5 Yds 5.0 Avg,deandre-thomas-jr-1
Tylan Alejos,SO,RB,,tylan-alejos-1
Jack Codwell,JR,RB,,jack-codwell-1
Torry Locklin,SR,WR,8 Rec 155 Yds 19.4 Avg,torry-locklin-1
Quentin Skinner,SR,WR,26 Rec 440 Yds 16.9 Avg,quentin-skinner-2
Tanaka Scott,SO,WR,8 Rec 109 Yds 13.6 Avg,tanaka-scott-1
Kevin Terry,SR,WR,8 Rec 93 Yds 11.6 Avg,kevin-terry-1
Steven McBride,SR,WR,2 Rec 23 Yds 11.5 Avg,steven-mcbride-1
Luke Grimm,SR,WR,52 Rec 623 Yds 12.0 Avg,luke-grimm-1
Lawrence Arnold,SR,WR,44 Rec 716 Yds 16.3 Avg,lawrence-arnold-2
Douglas Emilien,JR,WR,2 Rec 21 Yds 10.5 Avg,douglas-emilien-1
Trevor Wilson,SR,WR,2 Rec 52 Yds 26.0 Avg,trevor-wilson-1
Kelan Robinson,JR,WR,,kelan-robinson-1
Quinton Conley,SO,WR,,quinton-conley-1
Griffin Koch,SO,WR,,griffin-koch-1
Cole Rhoden,SO,WR,,cole-rhoden-1
Mason Fairchild,SR,TE,35 Rec 443 Yds 12.7 Avg,mason-fairchild-1
Jared Casey,SR,TE,18 Rec 224 Yds 12.4 Avg,jared-casey-2
Trevor Kardell,SR,TE,5 Rec 65 Yds 13.0 Avg,trevor-kardell-1
Will Huggins,JR,TE,,will-huggins-2
Tevita Noa,SR,TE,,tevita-noa-1
Max Dowling,SO,TE,,max-dowling-1
Mack Moeller,JR,TE,,mack-moeller-1
Armaj Adams-Reed,JR,OL,,armaj-adams-reed-1
Kobe Baynes,JR,OL,,kobe-baynes-1
Earl Bostick Jr.,SR,OL,,earl-bostick-jr-1
Bryce Cabeldue,SR,OL,,bryce-cabeldue-1
Deondre Doiron,SR,OL,,deondre-doiron-1
Michael Ford Jr.,JR,OL,,michael-ford-jr-1
Nolan Gorczyca,JR,OL,,nolan-gorczyca-1
James Livingston,SO,OL,,james-livingston-1
Mike Novitsky,SR,OL,,mike-novitsky-1
Dominick Puni,SR,OL,,dominick-puni-1
Jackson Satterwhite,SR,OL,,jackson-satterwhite-1
Joey Baker,SO,OL,,joey-baker-1
Mac Copeland,SR,OL,,mac-copeland-1
Jake Eisenhauer,JR,OL,,jake-eisenhauer-1
Hank Kelly,JR,OL,,hank-kelly-1
Joe Krause,SR,OL,,joe-krause-1
Danny Robinson,JR,OL,,danny-robinson-2
De'Kedrick Sterns,JR,OL,,dekedrick-sterns-1
Tabor Allen,SR,K,,tabor-allen-1
Jacob Borcila,SR,K,,jacob-borcila-1
Owen Piepergerdes,JR,K,,owen-piepergerdes-1
Jelani Arnold,SR,DL,,jelani-arnold-1
Sam Burt,SR,DL,,sam-burt-2
Tommy Dunn Jr.,JR,DL,,tommy-dunn-jr-1
Malcolm Lee,SR,DL,,malcolm-lee-1
Lonnie Phelps,SR,DL,,lonnie-phelps-1
Caleb Sampson,SR,DL,,caleb-sampson-1
Caleb Taylor,SR,DL,,caleb-taylor-3
Eddie Wilson,SR,DL,,eddie-wilson-2
D.J. Withers,SO,DL,,dj-withers-1
Kenean Caldwell,SR,DL,,kenean-caldwell-1
Andon Carpenter,SO,DL,,andon-carpenter-1
Taiwan Berryhill,SR,LB,,taiwan-berryhill-1
Dylan Downing,SR,LB,,dylan-downing-1
Tristian Fletcher,JR,LB,,tristian-fletcher-1
Donovan Gaines,SR,LB,,donovan-gaines-1
Eriq Gilyard,SR,LB,,eriq-gilyard-1
Lorenzo McCaskill,SR,LB,,lorenzo-mccaskill-1
Rich Miller,SR,LB,,rich-miller-3
Gavin Potter,SR,LB,,gavin-potter-1
Alex Raich,FR,LB,,alex-raich-2
Cornell Wheeler,JR,LB,,cornell-wheeler-1
Krishawn Brown,JR,LB,,krishawn-brown-1
Ben Coates,JR,LB,,ben-coates-1
Ty Farrington,SO,LB,,ty-farrington-1
Cole Mondi,JR,LB,,cole-mondi-1
Kalon Gervin,SR,DB,,kalon-gervin-1
Monte' McGary,SR,DB,,monte-mcgary-1
Andrew Russell,SR,DB,,andrew-russell-1
Grayden Addison,JR,P,,grayden-addison-1
Reis Vernon,SR,P,,reis-vernon-1
D'Marion Alexander,JR,DE,,dmarion-alexander-1
Cobee Bryant,JR,CB,,jacobee-bryant-1
O.J. Burroughs,JR,S,,oj-burroughs-1
Cam'Ron Dabney,JR,CB,,camron-dabney-1
Zion Debose,SR,DE,,zion-debose-1
Brian Dilworth,SO,CB,,brian-dilworth-1
Ra'Mello Dotson,JR,CB,,ramello-dotson-1
Emory Duggar,JR,LS,,emory-duggar-1
Jalen Dye,JR,S,,jalen-dye-1
Marvin Grant,SR,S,,marvin-grant-1
Hayden Hatcher,SR,DE,,hayden-hatcher-1
Luke Hosford,SR,LS,,luke-hosford-1
Kenny Jr.,FR,S,,kenny-jr-1
Kwinton Lassiter,SR,CB,,kwinton-lassiter-1
Kenny Logan Jr.,SR,S,,kenny-logan-jr-1
Ronald McGee,SR,DE,,ronald-mcgee-1
Dean MIller,JR,DE,,dean-miller-1
Landon Nelson,JR,S,,landon-nelson-1
Jarrett Paul,SR,S,,jarrett-paul-1
Cole Petrus,JR,DE,,cole-petrus-1
Jereme Robinson,SR,DE,,jereme-robinson-1
Davion Westmoreland,SR,DE,,davion-westmoreland-1
Edwin White-Schultz,JR,S,,edwin-white-schultz-1
Craig Young,SR,S,,craig-young-2
Mason Ellis,SO,S,,mason-ellis-1
Kael Farkes,SO,OG,,kael-farkes-1
Jayson Gilliom,JR,S,,jayson-gilliom-1
Kenrick Osei-Bonsu,SO,S,,kenrick-osei-bonsu-1
Kaleb Purdy,SO,S,,kaleb-purdy-1
Jaden Robinson,JR,CB,,jaden-robinson-2
Spencer Roe,SR,FB,,spencer-roe-1
Parker Williams,SO,DE,,parker-williams-2
