Player,Class,Pos,Summary,Player-additional
Zac Thomas,SR,QB,186 Cmp 291 Att 2189 Yds 20 TD,zac-thomas-2
Jacob Huesman,SR,QB,3 Cmp 4 Att 34 Yds 0 TD,jacob-huesman-1
David Baldwin-Griffin,FR,QB,,david-baldwin-griffin-1
Jackson Gibbs,JR,QB,,jackson-gibbs-2
Navy Shuler,FR,QB,,navy-shuler-1
Tanner Wilson,JR,QB,,tanner-wilson-1
Camerun Peoples,SO,RB,168 Att 1124 Yds 6.7 Avg,camerun-peoples-1
Daetrich Harrington,JR,RB,106 Att 595 Yds 5.6 Avg,daetrich-harrington-1
Nate Noel,FR,RB,82 Att 510 Yds 6.2 Avg,nate-noel-1
Marcus Williams Jr.,SR,RB,68 Att 503 Yds 7.4 Avg,marcus-williams-12
Anderson Castle,FR,RB,17 Att 104 Yds 6.1 Avg,anderson-castle-1
Gabe Montgomery,JR,RB,2 Att 18 Yds 9.0 Avg,gabe-montgomery-1
Ben Williams,FR,RB,2 Att 6 Yds 3.0 Avg,ben-williams-4
Raykwon Anderson,SO,RB,,raykwon-anderson-1
Nakendrick Clark,SR,RB,,nakendrick-clark-1
Logan Cruce,FR,RB,,logan-cruce-1
Cole Jackson,SO,RB,,cole-jackson-1
Malik Williams,SR,WR,41 Rec 536 Yds 13.1 Avg,malik-williams-2
Jalen Virgil,SR,WR,22 Rec 225 Yds 10.2 Avg,jalen-virgil-1
Thomas Hennigan,SR,WR,47 Rec 616 Yds 13.1 Avg,thomas-hennigan-1
Christian Wells,FR,WR,14 Rec 220 Yds 15.7 Avg,christian-wells-1
Dashaun Davis,FR,WR,11 Rec 71 Yds 6.5 Avg,dashaun-davis-1
Christian Horn,FR,WR,3 Rec 79 Yds 26.3 Avg,christian-horn-1
Jake Henry,JR,WR,2 Rec 22 Yds 11.0 Avg,jake-henry-1
Chase Eighmy,SO,WR,,chase-eighmy-1
A.J. Hall,SO,WR,,aj-hall-1
Michael Hetzel,FR,WR,,michael-hetzel-1
Sean Horton,FR,WR,,sean-horton-1
Elijah Johnson,FR,WR,,elijah-johnson-3
Jacob Pinckney,FR,WR,,jacob-pinckney-1
Michael Queen,SR,WR,,michael-queen-1
Dysaun Razzak,SO,WR,,dysaun-razzak-1
Corey Sutton,SR,WR,,corey-sutton-2
Richard Tucker,SO,WR,,richard-tucker-1
Henry Pearson,JR,TE,16 Rec 180 Yds 11.3 Avg,henry-pearson-1
Miller Gibbs,SO,TE,8 Rec 92 Yds 11.5 Avg,miller-gibbs-1
Mike Evans,SR,TE,5 Rec 75 Yds 15.0 Avg,mike-evans-7
Zac Crosby,SR,TE,4 Rec 20 Yds 5.0 Avg,zac-crosby-1
Trey Ross,SO,TE,2 Rec 33 Yds 16.5 Avg,trey-ross-1
Eli Wilson,FR,TE,1 Rec 2 Yds 2.0 Avg,eli-wilson-1
August Drews,FR,TE,,august-drews-1
Peter Hennigan,FR,TE,,peter-hennigan-1
John Hunter,SR,OL,,john-hunter-2
Ryan Neuzil,SR,OL,,ryan-neuzil-1
Gage Blackston,JR,OL,,gage-blackston-1
Damion Daley,SO,OL,,damion-daley-1
Larry Dowdy,FR,OL,,larry-dowdy-1
Cole Garrison,SR,OL,,cole-garrison-1
Noah Hannon,SR,OL,,noah-hannon-1
Anderson Hardy,SO,OL,,anderson-hardy-1
Sammy Henderson,FR,OL,,sammy-henderson-1
Lyle Hiers,FR,OL,,lyle-hiers-1
Cooper Hodges,SO,OL,,cooper-hodges-1
Chris Lyle,FR,OL,,chris-lyle-1
Craig McFarland,FR,OL,,craig-mcfarland-1
Austin Reeves,FR,OL,,austin-reeves-2
Luke Smith,FR,OL,,luke-smith-2
Seth Williams,FR,OL,,seth-williams-3
Ryker Casey,FR,K,,ryker-casey-1
Chandler Staton,SR,K,,chandler-staton-1
John Gliarmis,SO,K,,john-gliarmis-1
Francisco McKinley,FR,K,,francisco-mckinley-1
Caleb Spurlin,SR,DL,,caleb-spurlin-1
George Blackstock,JR,DL,,george-blackstock-1
Tommy Dawkins,SR,DL,,tommy-dawkins-1
Elijah Diarrassouba,SR,DL,,elijah-diarrassouba-1
Deandre Dingle-Prince,FR,DL,,deandre-dingle-prince-1
Jordon Earle,SO,DL,,jordon-earle-1
Kevon Haigler,FR,DL,,kevon-haigler-1
Hansky Paillant,SO,DL,,hansky-paillant-1
Dorian Pickett,SO,DL,,dorian-pickett-1
Demetrius Taylor,SR,DL,,demetrius-taylor-2
