Player,Class,Pos,Summary,Player-additional
JT Shrout,SO,QB,90 Cmp 203 Att 1220 Yds 7 TD,jt-shrout-1
Owen McCown,FR,QB,57 Cmp 100 Att 600 Yds 2 TD,owen-mccown-1
Maddox Kopp,SO,QB,15 Cmp 28 Att 123 Yds 1 TD,maddox-kopp-2
Brendon Lewis,SO,QB,15 Cmp 24 Att 92 Yds 0 TD,brendon-lewis-1
Drew Carter,SO,QB,1 Cmp 4 Att 3 Yds 0 TD,drew-carter-2
Colton Allen,FR,QB,,colton-allen-1
James Mott,SO,QB,,james-mott-1
Deion Smith,JR,RB,83 Att 393 Yds 4.7 Avg,deion-smith-1
Anthony Hankerson,SO,RB,68 Att 274 Yds 4.0 Avg,anthony-hankerson-1
Alex Fontenot,SR,RB,65 Att 315 Yds 4.8 Avg,alex-fontenot-1
Charlie Offerdahl,SO,RB,37 Att 150 Yds 4.1 Avg,charlie-offerdahl-1
Jayle Stacks,SO,RB,35 Att 114 Yds 3.3 Avg,jayle-stacks-1
Dominick Mastro,FR,RB,,dominick-mastro-1
Christian Sarem,FR,RB,,christian-sarem-1
Victor Venn,FR,RB,,victor-venn-1
Jordyn Tyson,FR,WR,22 Rec 470 Yds 21.4 Avg,jordyn-tyson-1
Maurice Bell,SR,WR,13 Rec 42 Yds 3.2 Avg,maurice-bell-1
Jack Hestera,FR,WR,14 Rec 157 Yds 11.2 Avg,jack-hestera-1
R.J. Sneed,SR,WR,20 Rec 168 Yds 8.4 Avg,rj-sneed-1
Dante Capolungo,FR,WR,1 Rec 18 Yds 18.0 Avg,dante-capolungo-1
Montana Lemonious-Craig,SO,WR,23 Rec 359 Yds 15.6 Avg,montana-lemonious-craig-1
Daniel Arias,SR,WR,19 Rec 309 Yds 16.3 Avg,daniel-arias-1
Jaylon Jackson,SR,WR,3 Rec 46 Yds 15.3 Avg,jaylon-jackson-1
Ty Robinson,SO,WR,3 Rec 31 Yds 10.3 Avg,ty-robinson-2
Chase Penry,JR,WR,2 Rec 25 Yds 12.5 Avg,chase-penry-1
Chase Sowell,FR,WR,2 Rec 23 Yds 11.5 Avg,chase-sowell-1
Grant Page,FR,WR,,grant-page-1
Cole Boscia,FR,WR,,cole-boscia-1
Chernet Estes,FR,WR,,chernet-estes-1
Brady Russell,SR,TE,20 Rec 153 Yds 7.7 Avg,brady-russell-1
Erik Olsen,FR,TE,5 Rec 21 Yds 4.2 Avg,erik-olsen-1
Caleb Fauria,SO,TE,3 Rec 23 Yds 7.7 Avg,caleb-fauria-1
Michael Harrison,JR,TE,2 Rec 12 Yds 6.0 Avg,michael-harrison-2
Austin Smith,FR,TE,1 Rec 4 Yds 4.0 Avg,austin-smith-6
Zach Courtney,SO,TE,,zach-courtney-1
Louis Passarello,SO,TE,,louis-passarello-1
Brady Kopetz,FR,TE,,brady-kopetz-1
Casey Roddick,SR,OL,,casey-roddick-1
Frank Fillip,JR,OL,,frank-fillip-1
Jack Anderson,FR,OL,,jack-anderson-4
Tommy Brown,SR,OL,,tommy-brown-3
Gerard Christian-Lichtenhan,JR,OL,,gerard-christian-lichtenhan-1
Noah Fenske,SO,OL,,noah-fenske-1
Austin Johnson,SO,OL,,austin-johnson-7
Ben Reznik,SO,OL,,ben-reznik-1
Jake Wiley,JR,OL,,jake-wiley-1
Edgar Amaya,FR,OL,,edgar-amaya-1
Carter Edwards,FR,OL,,carter-edwards-1
John Ramirez,FR,OL,,john-ramirez-2
Jack Seavall,JR,OL,,jack-seavall-1
Cole Becker,SO,K,,cole-becker-2
Cristiano Palazzo,SO,K,,cristiano-palazzo-2
Aaron Austin,FR,DL,,aaron-austin-2
Allan Baugh,FR,DL,,allan-baugh-1
Justin Jackson,SR,DL,,justin-jackson-6
Terrance Lang,SR,DL,,terrance-lang-1
