Player,Class,Pos,Summary,Player-additional
Jack Salopek,SO,QB,104 Cmp 212 Att 1285 Yds 7 TD,jack-salopek-1
Treyson Bourguet,SO,QB,54 Cmp 109 Att 601 Yds 2 TD,treyson-bourguet-1
Mareyohn Hrabowski,SO,QB,4 Cmp 8 Att 56 Yds 0 TD,mareyohn-hrabowski-1
Stone Hollenbach,JR,QB,4 Cmp 5 Att 15 Yds 0 TD,stone-hollenbach-1
Mark Konecny,SO,QB,,mark-konecny-1
Sean Tyler,SR,RB,209 Att 1027 Yds 4.9 Avg,sean-tyler-1
La'darius Jefferson,SR,RB,56 Att 235 Yds 4.2 Avg,ladarius-jefferson-1
Zahir Abdus-Salaam,JR,RB,46 Att 100 Yds 2.2 Avg,zahir-abdus-salaam-1
Jalen Buckley,SO,RB,9 Att 27 Yds 3.0 Avg,jalen-buckley-1
Trae Allen,SR,RB,6 Att 15 Yds 2.5 Avg,trae-allen-1
Kentrell Beck,SO,RB,,kentrell-beck-1
Jamal Hailey,SO,RB,,jamal-hailey-1
Anthony Sambucci,JR,WR,20 Rec 276 Yds 13.8 Avg,anthony-sambucci-1
Corey Crooms,SR,WR,57 Rec 814 Yds 14.3 Avg,corey-crooms-1
Jehlani Galloway,SR,WR,28 Rec 344 Yds 12.3 Avg,jehlani-galloway-1
Nate Anderson,SO,WR,7 Rec 44 Yds 6.3 Avg,nate-anderson-3
A.J. Abbott,SR,WR,5 Rec 61 Yds 12.2 Avg,aj-abbott-1
Malique Dieudonne,SO,WR,5 Rec 63 Yds 12.6 Avg,malique-dieudonne-1
Kaevion Mack,SO,WR,2 Rec 21 Yds 10.5 Avg,kaevion-mack-1
Henry Wilson,SO,WR,,henry-wilson-2
Willie Berris,SO,WR,,willie-berris-1
Cory Cunningham,SO,WR,,cory-cunningham-1
Elliott Grashuis,SO,WR,,elliott-grashuis-1
Cam Hedgecock,SO,WR,,cam-hedgecock-1
Jashawn Johnson,SO,WR,,jashawn-johnson-1
Tyren Mason,SO,WR,,tyren-mason-1
Blake Bosma,SO,TE,20 Rec 145 Yds 7.3 Avg,blake-bosma-1
Josh Burgett,SR,TE,4 Rec 48 Yds 12.0 Avg,josh-burgett-2
Mitch Bartol,JR,TE,,mitch-bartol-1
Kadinn Morris,SO,TE,,kadinn-morris-1
Will Gerig,SO,TE,,will-gerig-1
Austin Hence,SR,TE,,austin-hence-1
Kevin Meckert,JR,TE,,kevin-meckert-1
Eleasah Anderson,SR,OL,,eleasah-anderson-2
Kyle Arnoldi,JR,OL,,kyle-arnoldi-1
Carson Briggs,SO,OL,,carson-briggs-1
Trevor Campbell,SR,OL,,trevor-campbell-1
Dylan Deatherage,SR,OL,,dylan-deatherage-1
Jacob Gideon,JR,OL,,jacob-gideon-1
John Hofer,SO,OL,,john-hofer-1
Jakari Liston,SO,OL,,jakari-liston-1
Matt Muetterties,SR,OL,,matt-muetterties-1
Caden Peddie,SO,OL,,caden-peddie-1
Brandon Smith,SO,OL,,brandon-smith-14
Adam Vandervest,JR,OL,,adam-vandervest-1
Addison West,JR,OL,,addison-west-1
Dalton Dueweke,SO,OL,,dalton-dueweke-1
Calvin Muraski,SO,OL,,calvin-muraski-1
Trevor Shaw,SO,OL,,trevor-shaw-1
Palmer Domschke,SO,K,,palmer-domschke-1
Cale Allaire,SO,K,,cale-allaire-1
Thiago Kapps,SR,K,,thiago-kapps-1
Tag Bonnema,SO,DL,,tag-bonnema-1
Andre Carter,SR,DL,,andre-carter-5
Warren Dabney,SR,DL,,warren-dabney-1
Braden Fiske,SR,DL,,braden-fiske-1
Kenny Givens,JR,DL,,kenny-givens-1
Hozey Haji-Badri,SR,DL,,hozey-haji-badri-2
Elijah Hawk,SO,DL,,elijah-hawk-1
Marshawn Kneeland,JR,DL,,marshawn-kneeland-1
Tyson Lee,SO,DL,,tyson-lee-2
Mason Nelson,SO,DL,,mason-nelson-1
Joshua Nobles,SO,DL,,joshua-nobles-1
Isaiah Street,SO,DL,,isaiah-street-1
Corey Walker,SO,DL,,corey-walker-2
Jayden Childers,SO,DL,,jayden-childers-1
Logan Wilson,SO,DL,,logan-wilson-3
Zaire Barnes,SR,LB,,zaire-barnes-1
Boone Bonnema,JR,LB,,boone-bonnema-1
Naahlyee Bryant,SO,LB,,naahlyee-bryant-1
Quinton Cannon,JR,LB,,quinton-cannon-1
Cole Johnson,SO,LB,,cole-johnson-5
Corvin Moment,SR,LB,,corvin-moment-1
Dillon Moore,SO,LB,,dillon-moore-4
Damari Roberson,JR,LB,,damari-roberson-1
Ryan Selig,SR,LB,,ryan-selig-1
Matthew Stuckey,SR,LB,,matthew-stuckey-1
Harrison Taylor,SR,LB,,harrison-taylor-1
Zach Vode,SO,LB,,zach-vode-1
Jelani Willis,SO,LB,,jelani-willis-1
James DeWald,SO,LB,,james-dewald-1
Keni-H Lovely,SR,DB,,keni-h-lovely-1
SaVeon Brown,SO,DB,,saveon-brown-1
Dashon Bussell,SR,DB,,dashon-bussell-1
Anthony Enechukwu,SO,DB,,anthony-enechukwu-1
Bricen Garner,SR,DB,,bricen-garner-1
Dorian Jackson,SR,DB,,dorian-jackson-1
Keith Jones Jr.,JR,DB,,keith-jones-jr-1
Ryan Kilburg,JR,DB,,ryan-kilburg-1
Gio Vonne Sanders,SR,DB,,gio-vonne-sanders-1
Delano Ware,SR,DB,,delano-ware-1
Eric Wenzel,JR,DB,,eric-wenzel-1
Aaron Wofford,SO,DB,,aaron-wofford-1
Cam Griffin,SO,DB,,cam-griffin-1
Giacomo Iraci,SO,DB,,giacomo-iraci-1
Jeremiah Piper,JR,DB,,jeremiah-piper-1
Nick Mihalic,SR,P,,nick-mihalic-1
Logan Flesher,SR,P,,logan-flesher-1
Carson Voss,SO,P,,carson-voss-1
Bryce Bouwens,SR,LS,,bryce-bouwens-1
Peyton Doorhy,SO,LS,,peyton-doorhy-1
Anthony Romphf,JR,CB,,anthony-romphf-1
Jack Sherwin,JR,OT,,jack-sherwin-1
Dylan Calabrese,JR,LS,,dylan-calabrese-1
Patrick Grange,SO,DE,,patrick-grange-1
August Johanningsmeier,SO,DE,,august-johanningsmeier-1
Christian Rapley,SO,S,,christian-rapley-1
RJ Todd,SO,LS,,rj-todd-1
