Player,Class,Pos,Summary,Player-additional
Michael Collins,SR,QB,53 Cmp 86 Att 802 Yds 10 TD,michael-collins-4
Jovoni Johnson,FR,QB,27 Cmp 37 Att 225 Yds 1 TD,jovoni-johnson-1
Wiley Green,SO,QB,2 Cmp 10 Att 27 Yds 0 TD,wiley-green-1
Robbie Blosser,JR,QB,,robbie-blosser-1
Evan Marshman,SR,QB,,evan-marshman-1
TJ Mcmahon,SO,QB,,tj-mcmahon-1
Parker Towns,JR,QB,,parker-towns-1
Khalan Griffin,FR,RB,72 Att 249 Yds 3.5 Avg,khalan-griffin-1
Juma Otoviano,SO,RB,45 Att 195 Yds 4.3 Avg,juma-otoviano-1
Ari Broussard,SO,RB,25 Att 87 Yds 3.5 Avg,ari-broussard-1
Kobie Campbell,FR,RB,,kobie-campbell-1
Jawan King,FR,RB,,jawan-king-1
Ayden Noriega,FR,RB,,ayden-noriega-1
Jake Bailey,SO,WR,23 Rec 276 Yds 12.0 Avg,jake-bailey-2
Andrew Mason,FR,WR,6 Rec 74 Yds 12.3 Avg,andrew-mason-1
Austin Trammell,SR,WR,16 Rec 335 Yds 20.9 Avg,austin-trammell-1
August Pitre III,SO,WR,1 Rec 3 Yds 3.0 Avg,august-pitre-iii-1
Chris Boudreaux,JR,WR,,chris-boudreaux-1
Caleb Chappelle,FR,WR,,caleb-chappelle-1
Austin Conrad,JR,WR,,austin-conrad-2
Michael Haack,FR,WR,,michael-haack-1
Zane Knipe,FR,WR,,zane-knipe-1
Keith CJ McCord II,SR,WR,,keith-cj-mccord-ii-1
Christian McStravick,SR,WR,,christian-mcstravick-1
Bennett Mecom,FR,WR,,bennett-mecom-1
Cameron Montgomery,JR,WR,,cameron-montgomery-1
Jashon Palmer,FR,WR,,jashon-palmer-1
Brad Rozner,JR,WR,,brad-rozner-1
Casey Tawa,FR,WR,,casey-tawa-1
Ryan Wallace,FR,WR,,ryan-wallace-2
Jordan Myers,SR,TE,24 Rec 209 Yds 8.7 Avg,jordan-myers-1
Robert French,SO,TE,4 Rec 23 Yds 5.8 Avg,robert-french-1
Jack Bradley,SO,TE,3 Rec 71 Yds 23.7 Avg,jack-bradley-1
Jaeger Bull,JR,TE,,jaeger-bull-1
Nate Kamper,FR,TE,,nate-kamper-1
Jonathan Sanchez,JR,TE,,jonathan-sanchez-1
Andrew Tsangeos,SR,TE,,andrew-tsangeos-1
Shea Baker,JR,OL,,shea-baker-1
Derek Ferraro,SO,OL,,derek-ferraro-1
Izeya Floyd,FR,OL,,izeya-floyd-1
Cole Garcia,SO,OL,,cole-garcia-1
Connor Hughes,FR,OL,,connor-hughes-2
Issac Klarkowski,FR,OL,,issac-klarkowski-1
Mike Leone,FR,OL,,mike-leone-1
Payton Lovell,FR,OL,,payton-lovell-1
Braedon Nutter,FR,OL,,braedon-nutter-1
Clay Servin,SO,OL,,clay-servin-1
Adam Sheriff,SO,OL,,adam-sheriff-1
Charlie Stone,FR,OL,,charlie-stone-1
Jovaun Woolford,SR,OL,,jovaun-woolford-1
Collin Riccitelli,SR,K,,collin-riccitelli-1
Will Harrison,JR,K,,will-harrison-1
Elijah Garcia,SR,DL,,elijah-garcia-1
Will Martinez,FR,DL,,will-martinez-2
Hunter Hanley,FR,DL,,hunter-hanley-1
Van Heitmann,FR,DL,,van-heitmann-1
Cole Latos,FR,DL,,cole-latos-1
Blaze Alldredge,SR,LB,,blaze-alldredge-1
Adrian Bickham,SO,LB,,adrian-bickham-1
Treshawn Chamberlain,JR,LB,,treshawn-chamberlain-1
Terreance Ellis,FR,LB,,terreance-ellis-1
Garrett Grammer,SR,LB,,garrett-grammer-1
Jacob Grams,JR,LB,,jacob-grams-1
Antonio Montero,JR,LB,,antonio-montero-1
Myron Morrison,FR,LB,,myron-morrison-2
Kebreyun Page,SO,LB,,kebreyun-page-1
Josh Pearcy,FR,LB,,josh-pearcy-1
Andrew Awe,FR,LB,,andrew-awe-1
Jaren Banks,JR,LB,,jaren-banks-1
Garrett Braden,FR,LB,,garrett-braden-1
Dillon Davis,SR,LB,,dillon-davis-1
Geron Hargon,FR,LB,,geron-hargon-1
Dylan James,SR,LB,,dylan-james-1
EJ Lahlouh,SO,LB,,ej-lahlouh-1
Jalen Reeves,FR,LB,,jalen-reeves-2
Dylan Silcox,SR,LB,,dylan-silcox-1
Prudy Calderon,JR,DB,,prudy-calderon-1
Isaiah Richardson,JR,DB,,isaiah-richardson-1
Matthew Sams,SO,DB,,matthew-sams-1
Gabe Taylor,FR,DB,,gabe-taylor-1
Jonah Doddridge,FR,DB,,jonah-doddridge-1
George Nyakwol,SR,DB,,george-nyakwol-1
Tyrae Thornton,JR,DB,,tyrae-thornton-1
Charlie Mendes,FR,P,,charlie-mendes-1
Chike Anigbogu,FR,S,,chike-anigbogu-1
Andrew Bird,SO,CB,,andrew-bird-1
De'braylon Carroll,SO,DT,,debraylon-carroll-1
Tre'shon Devones,SO,CB,,treshon-devones-1
Ikenna Enechukwu,SO,DE,,ikenna-enechukwu-1
Sean Fresch,FR,UT,,sean-fresch-1
Brian Hibbard,FR,FB,,brian-hibbard-1
JaVante Hubbard,SR,DE,,javante-hubbard-1
Kirk Lockhart,SO,S,,kirk-lockhart-1
Miles McCord,JR,CB,,miles-mccord-1
Kenneth Orji,JR,DE,,kenneth-orji-1
Campbell Riddle,JR,LS,,campbell-riddle-1
Trey Schuman,JR,DE,,trey-schuman-1
Naeem Smith,SR,S,,naeem-smith-1
Myles Adams,SO,DE,,myles-adams-1
Luke Armstrong,SO,FB,,luke-armstrong-1
Jacob Doddridge,SO,DE,,jacob-doddridge-1
Jordan Dunbar,FR,CB,,jordan-dunbar-1
Caleb James,FR,DE,,caleb-james-1
Jerry Johnson III,FR,FB,,jerry-johnson-iii-1
Hunter Jones,SO,C,,hunter-jones-1
Joshua Landrum,SO,CB,,joshua-landrum-1
Nicholas Mcquarry,SO,PK,,nicholas-mcquarry-1
Lamont Narcisse,FR,CB,,lamont-narcisse-1
Dasharm Newsome,SR,S,,dasharm-newsome-1
Brandt Peterson,JR,T,,brandt-peterson-1
Trey Phillippi,FR,T,,trey-phillippi-1
Regan Riddle,FR,G,,regan-riddle-1
Brendan Suckley,SO,FB,,brendan-suckley-1
Cameron Valentine,SO,DE,,cameron-valentine-1
Nick Wagman,FR,T,,nick-wagman-1
Collin Whitaker,SR,CB,,collin-whitaker-1
Jason White,SO,CB,,jason-white-5
Harrison Witt,FR,FB,,harrison-witt-1
Plae Wyatt,FR,S,,plae-wyatt-1
